,sample_idx,Sehwag2021Proxy_R18_cifar10_autoaugment_trades0.12_adv_conf0.12,Sehwag2021Proxy_R18_cifar10_autoaugment_trades0.12_is_acc,Sehwag2021Proxy_R18_cifar10_autoaugment_trades0.12_is_rob0.12,Sehwag2021Proxy_R18_cifar10_autoaugment_trades0.12_nat_conf,Sehwag2021Proxy_R18_cifar10_autoaugment_trades0.12_pred
2786,2786,0.9992805123329163,1,1,0.99965500831604,4
2787,2787,0.8037099242210388,1,1,0.8980145454406738,3
2788,2788,0.9641529321670532,1,1,0.9837632179260254,7
2789,2789,0.9993849992752075,1,1,0.9995444416999817,9
2790,2790,0.9998841285705566,1,1,0.9999138116836548,8
2791,2791,0.9995813965797424,1,1,0.9996746778488159,7
2792,2792,0.9997274279594421,1,1,0.999775230884552,0
2793,2793,0.9960820078849792,1,1,0.9974300265312195,9
2794,2794,0.9852460026741028,1,1,0.9899141788482666,0
2795,2795,0.9308926463127136,1,1,0.9607012271881104,3
2796,2796,0.9989016056060791,1,1,0.9993450045585632,7
2797,2797,0.9744827747344971,1,1,0.9872554540634155,6
2798,2798,0.5144460201263428,0,0,0.7555689811706543,5
2799,2799,0.9993189573287964,1,1,0.9995285272598267,8
2800,2800,0.9891632795333862,1,1,0.9979655742645264,4
2801,2801,0.9973816275596619,1,1,0.9983591437339783,5
2802,2802,0.9992096424102783,1,1,0.9994482398033142,6
2803,2803,0.999674916267395,1,1,0.9997392296791077,5
2804,2804,0.48802363872528076,0,0,0.5820085406303406,7
2805,2805,0.9990116357803345,1,1,0.999409556388855,4
2806,2806,0.8643546104431152,1,1,0.9202163219451904,2
2807,2807,0.9844047427177429,1,1,0.9924787282943726,9
2808,2808,0.9806932806968689,1,1,0.9940575361251831,2
2809,2809,0.9449902772903442,1,1,0.9726595282554626,4
2810,2810,0.9134719967842102,1,1,0.9497324824333191,9
2811,2811,0.9965609908103943,1,1,0.998629093170166,2
2812,2812,0.9501249194145203,1,1,0.9760670065879822,0
2813,2813,0.9994675517082214,1,1,0.9995386600494385,1
2814,2814,0.8238043785095215,1,0,0.5077391266822815,1
2815,2815,0.9968549013137817,1,1,0.9982099533081055,3
2816,2816,0.9998695850372314,1,1,0.9999154806137085,7
2817,2817,0.9994051456451416,1,1,0.999578058719635,9
2818,2818,0.6226813197135925,1,1,0.7714278697967529,5
2819,2819,0.9992744326591492,1,1,0.9994408488273621,1
2820,2820,0.9992595314979553,1,1,0.9995064735412598,6
2821,2821,0.613152265548706,1,1,0.7340730428695679,0
2822,2822,0.9867158532142639,1,1,0.9932509064674377,3
2823,2823,0.9866581559181213,1,1,0.9948012828826904,3
2824,2824,0.9996826648712158,1,1,0.9998186230659485,7
2825,2825,0.9120933413505554,1,1,0.9808035492897034,2
2826,2826,0.9728637337684631,1,1,0.9822757244110107,4
2827,2827,0.9995357990264893,1,1,0.9996515512466431,5
2828,2828,0.9667989611625671,1,1,0.9900892972946167,2
2829,2829,0.9904822111129761,1,1,0.9972894191741943,3
2830,2830,0.9961287975311279,1,1,0.9971524477005005,6
2831,2831,0.5091052055358887,0,1,0.6092679500579834,9
2832,2832,0.8808675408363342,1,1,0.9238150119781494,3
2833,2833,0.9998393058776855,1,1,0.9998990297317505,0
2834,2834,0.9904740452766418,1,1,0.9982129335403442,4
2835,2835,0.9854857921600342,1,1,0.9930421113967896,4
2836,2836,0.997821569442749,1,1,0.9985246062278748,3
2837,2837,0.9989745616912842,1,1,0.9992560744285583,8
2838,2838,0.9896766543388367,1,1,0.9920313358306885,1
2839,2839,0.9999867677688599,1,1,0.999991774559021,2
2840,2840,0.5254733562469482,0,1,0.6366642713546753,2
2841,2841,0.9207298755645752,1,1,0.9681439399719238,2
2842,2842,0.9998569488525391,1,1,0.9999003410339355,7
2843,2843,0.3026638329029083,0,0,0.2727600932121277,3
2844,2844,0.5724797248840332,1,1,0.649726152420044,4
2845,2845,0.7510842084884644,1,1,0.9104530215263367,5
2846,2846,0.9903433322906494,1,1,0.9953558444976807,6
2847,2847,0.9587488770484924,1,1,0.9744458794593811,8
2848,2848,0.8128222227096558,1,1,0.8976304531097412,6
2849,2849,0.6688780188560486,0,0,0.5826780200004578,3
2850,2850,0.9981353282928467,1,1,0.9986635446548462,5
2851,2851,0.9998306035995483,1,1,0.9999421834945679,4
2852,2852,0.9997649788856506,1,1,0.999913215637207,2
2853,2853,0.9804199934005737,1,1,0.9936235547065735,9
2854,2854,0.587831974029541,1,0,0.5164183974266052,9
2855,2855,0.7362398505210876,1,1,0.8350879549980164,3
2856,2856,0.9793208837509155,1,1,0.9865433573722839,2
2857,2857,0.9992675185203552,1,1,0.9995194673538208,0
2858,2858,0.9985564351081848,1,1,0.9994949102401733,4
2859,2859,0.730455756187439,1,1,0.8656802773475647,1
2860,2860,0.9967846870422363,1,1,0.9992451667785645,5
2861,2861,0.9885544180870056,1,1,0.9948709011077881,5
2862,2862,0.9821019172668457,1,1,0.991506040096283,6
2863,2863,0.997725784778595,1,1,0.9988942742347717,6
2864,2864,0.9992997646331787,1,1,0.9996119141578674,5
2865,2865,0.999652624130249,1,1,0.999738872051239,6
2866,2866,0.9995962977409363,1,1,0.9997350573539734,9
2867,2867,0.9993723034858704,1,1,0.999829888343811,7
2868,2868,0.9601859450340271,1,1,0.9823300838470459,9
2869,2869,0.9970400929450989,1,1,0.9986974596977234,4
2870,2870,0.999595582485199,1,1,0.9997413754463196,8
2871,2871,0.6097401976585388,1,0,0.620806872844696,3
2872,2872,0.9977529644966125,1,1,0.9983885288238525,1
2873,2873,0.9961575865745544,1,1,0.9972412586212158,9
2874,2874,0.9964178800582886,1,1,0.9984220266342163,8
2875,2875,0.9987494945526123,1,1,0.9990567564964294,1
2876,2876,0.9823909401893616,1,1,0.9905831813812256,9
2877,2877,0.9975570440292358,1,1,0.9986270666122437,0
2878,2878,0.9941352605819702,1,1,0.9977057576179504,3
2879,2879,0.9622395634651184,1,1,0.9780581593513489,0
2880,2880,0.9985620379447937,1,1,0.999584972858429,4
2881,2881,0.9986923336982727,1,1,0.999170184135437,7
2882,2882,0.9995131492614746,1,1,0.9996442794799805,7
2883,2883,0.999988317489624,1,1,0.9999936819076538,2
2884,2884,0.7146428823471069,0,0,0.615081787109375,2
2885,2885,0.9998801946640015,1,1,0.9999059438705444,5
2886,2886,0.9764511585235596,1,1,0.9926989674568176,6
2887,2887,0.9961417317390442,1,1,0.9967440366744995,9
2888,2888,0.9747094511985779,1,1,0.9909785985946655,7
2889,2889,0.9993599057197571,1,1,0.9996422529220581,7
2890,2890,0.754622757434845,1,1,0.9059489369392395,5
2891,2891,0.9996389150619507,1,1,0.9998472929000854,7
2892,2892,0.9970335960388184,1,1,0.9982446432113647,0
2893,2893,0.9997914433479309,1,1,0.9998602867126465,8
2894,2894,0.9986574649810791,1,1,0.9990679621696472,6
2895,2895,0.588600218296051,0,1,0.7882415652275085,5
2896,2896,0.9999810457229614,1,1,0.9999879598617554,8
2897,2897,0.999004065990448,1,1,0.9994662404060364,3
2898,2898,0.6426905393600464,1,1,0.8261709213256836,8
2899,2899,0.9821889996528625,1,1,0.9910874962806702,9
2900,2900,0.49035030603408813,0,1,0.6285316944122314,2
2901,2901,0.9995537400245667,1,1,0.9997050166130066,2
2902,2902,0.9980327486991882,1,1,0.9983818531036377,9
2903,2903,0.9897814989089966,1,1,0.9940922856330872,2
2904,2904,0.9983763694763184,1,1,0.9988611936569214,7
2905,2905,0.9710460901260376,1,1,0.9893635511398315,4
2906,2906,0.9957018494606018,1,1,0.9972833395004272,1
2907,2907,0.9996508359909058,1,1,0.9997757077217102,9
2908,2908,0.9990800619125366,1,1,0.9993072748184204,7
2909,2909,0.969157338142395,1,1,0.9823698997497559,0
2910,2910,0.9992532134056091,1,1,0.9996459484100342,8
2911,2911,0.9994810223579407,1,1,0.9995737671852112,1
2912,2912,0.5517807006835938,1,1,0.7451155185699463,2
2913,2913,0.9999600648880005,1,1,0.9999749660491943,0
2914,2914,0.999884843826294,1,1,0.999923586845398,6
2915,2915,0.999962329864502,1,1,0.9999806880950928,5
2916,2916,0.998117208480835,1,1,0.9983964562416077,1
2917,2917,0.9999080896377563,1,1,0.9999598264694214,4
2918,2918,0.9976735711097717,1,1,0.9992282390594482,2
2919,2919,0.9999344348907471,1,1,0.9999544620513916,8
2920,2920,0.9998849630355835,1,1,0.999941349029541,2
2921,2921,0.9997575879096985,1,1,0.9998100399971008,8
2922,2922,0.9995567202568054,1,1,0.9997790455818176,3
2923,2923,0.7338979244232178,1,1,0.8578965663909912,3
2924,2924,0.9987797141075134,1,1,0.9990179538726807,1
2925,2925,0.9989731311798096,1,1,0.9994825124740601,4
2926,2926,0.9959444403648376,1,1,0.997751772403717,9
2927,2927,0.9986097812652588,1,1,0.9990216493606567,8
2928,2928,0.9973136782646179,1,1,0.997747004032135,1
2929,2929,0.99965500831604,1,1,0.9997004270553589,1
2930,2930,0.9649133086204529,1,1,0.9806509613990784,7
2931,2931,0.9945587515830994,1,1,0.9959182143211365,9
2932,2932,0.9894383549690247,1,1,0.9956082701683044,9
2933,2933,0.8364811539649963,1,1,0.9435433745384216,4
2934,2934,0.9988264441490173,1,1,0.9991955161094666,6
2935,2935,0.9034757614135742,1,1,0.9494292140007019,8
2936,2936,0.9999645948410034,1,1,0.9999798536300659,5
2937,2937,0.5773705244064331,0,0,0.6165891289710999,5
2938,2938,0.986305832862854,1,1,0.9925446510314941,2
2939,2939,0.889715313911438,1,1,0.9697959423065186,2
2940,2940,0.5457438230514526,1,0,0.39518746733665466,3
2941,2941,0.9885420799255371,1,1,0.9924991726875305,8
2942,2942,0.9964939951896667,1,1,0.9978122711181641,5
2943,2943,0.9938066005706787,1,1,0.9963099360466003,1
2944,2944,0.9999240636825562,1,1,0.9999397993087769,9
2945,2945,0.9997074007987976,1,1,0.999796450138092,7
2946,2946,0.9987655878067017,1,1,0.9989991784095764,9
2947,2947,0.999589741230011,1,1,0.9996657371520996,1
2948,2948,0.3857267200946808,0,0,0.34636595845222473,4
2949,2949,0.6500870585441589,1,0,0.6309202313423157,3
2950,2950,0.8311312794685364,1,1,0.9481223225593567,1
2951,2951,0.9937121868133545,1,1,0.9971972703933716,0
2952,2952,0.49303165078163147,1,1,0.621869683265686,3
2953,2953,0.9985049962997437,1,1,0.9988046884536743,8
2954,2954,0.9993476271629333,1,1,0.9996351003646851,9
2955,2955,0.7044755220413208,1,0,0.5305255055427551,2
2956,2956,0.9806466102600098,1,1,0.986339807510376,0
2957,2957,0.9399577975273132,1,1,0.969540536403656,8
2958,2958,0.6375001072883606,0,0,0.5945268273353577,8
2959,2959,0.6724196076393127,1,1,0.8388987183570862,7
2960,2960,0.5245084166526794,1,1,0.7862545251846313,9
2961,2961,0.9925293326377869,1,1,0.9978251457214355,4
2962,2962,0.9983108043670654,1,1,0.9990832805633545,8
2963,2963,0.9378865361213684,1,1,0.965519905090332,3
2964,2964,0.9953241944313049,1,1,0.9970081448554993,0
2965,2965,0.9999909400939941,1,1,0.9999970197677612,7
2966,2966,0.8636217713356018,1,1,0.9418707489967346,0
2967,2967,0.9994810223579407,1,1,0.999614953994751,7
2968,2968,0.9773749709129333,1,1,0.987399697303772,0
2969,2969,0.9956178665161133,1,1,0.9969416260719299,5
2970,2970,0.990685760974884,1,1,0.9968980550765991,5
2971,2971,0.9999102354049683,1,1,0.9999552965164185,4
2972,2972,0.9819048047065735,1,1,0.9935368895530701,3
2973,2973,0.9400348663330078,1,1,0.9752505421638489,0
2974,2974,0.9683502316474915,1,1,0.9890317320823669,9
2975,2975,0.5584843158721924,1,1,0.8254045844078064,9
2976,2976,0.943937361240387,1,1,0.9770200252532959,0
2977,2977,0.9007585644721985,1,1,0.9682435989379883,2
2978,2978,0.9852120876312256,1,1,0.9929249286651611,2
2979,2979,0.9996531009674072,1,1,0.9997475743293762,0
2980,2980,0.9992214441299438,1,1,0.9994989633560181,8
2981,2981,0.9971988201141357,1,1,0.9986066222190857,4
2982,2982,0.9997013211250305,1,1,0.9998496770858765,4
2983,2983,0.9995511174201965,1,1,0.9997103810310364,5
2984,2984,0.9999551773071289,1,1,0.9999849796295166,2
2985,2985,0.947052538394928,1,1,0.9715238213539124,2
2986,2986,0.9916921854019165,1,1,0.9954016208648682,1
2987,2987,0.3452441990375519,0,0,0.3267802894115448,3
2988,2988,0.9371913075447083,1,1,0.9750495553016663,5
2989,2989,0.6713319420814514,1,1,0.8166883587837219,5
2990,2990,0.9475902318954468,1,1,0.9831253886222839,4
2991,2991,0.9958904981613159,1,1,0.99803227186203,3
2992,2992,0.9899349808692932,1,1,0.9956841468811035,4
2993,2993,0.9946199655532837,1,1,0.9959046244621277,0
2994,2994,0.9952375888824463,1,1,0.9975138902664185,8
2995,2995,0.9862807989120483,1,1,0.9941852688789368,4
2996,2996,0.9936670660972595,1,1,0.9957810640335083,8
2997,2997,0.48178237676620483,1,0,0.6871327757835388,2
2998,2998,0.9998878240585327,1,1,0.9999315738677979,5
2999,2999,0.9691317677497864,1,1,0.9882638454437256,6
3000,3000,0.998568058013916,1,1,0.9991239905357361,5
3001,3001,0.9993102550506592,1,1,0.9994195699691772,1
3002,3002,0.9971298575401306,1,1,0.9989558458328247,7
3003,3003,0.9994754195213318,1,1,0.9997259974479675,2
3004,3004,0.997031569480896,1,1,0.9983558058738708,4
3005,3005,0.8779722452163696,1,1,0.9303963780403137,0
3006,3006,0.9573256373405457,1,1,0.9784225225448608,5
3007,3007,0.9989834427833557,1,1,0.9992800354957581,6
3008,3008,0.9743534326553345,1,1,0.9869948029518127,8
3009,3009,0.9999039173126221,1,1,0.9999301433563232,7
3010,3010,0.9993798732757568,1,1,0.9995896220207214,6
3011,3011,0.6154987215995789,1,0,0.6559567451477051,3
3012,3012,0.9984204769134521,1,1,0.9993157386779785,1
3013,3013,0.6395938396453857,1,1,0.8100168108940125,3
3014,3014,0.6441908478736877,0,1,0.8591752052307129,3
3015,3015,0.9918968081474304,1,1,0.9963297247886658,6
3016,3016,0.8686680793762207,1,1,0.9424435496330261,4
3017,3017,0.998114824295044,1,1,0.9989562034606934,5
3018,3018,0.9909306168556213,1,1,0.996265709400177,5
3019,3019,0.8126605153083801,1,1,0.8950558304786682,5
3020,3020,0.99788898229599,1,1,0.9988453388214111,1
3021,3021,0.9831804633140564,1,1,0.9904266595840454,8
3022,3022,0.9998637437820435,1,1,0.9999401569366455,7
3023,3023,0.6452924013137817,1,1,0.8075248599052429,3
3024,3024,0.9997618794441223,1,1,0.9998260140419006,0
3025,3025,0.7586692571640015,1,1,0.9432564377784729,2
3026,3026,0.9994363188743591,0,1,0.9997547268867493,7
3027,3027,0.9991247057914734,1,1,0.9992904663085938,1
3028,3028,0.9995790123939514,1,1,0.9996706247329712,1
3029,3029,0.8108991384506226,1,1,0.9109381437301636,1
3030,3030,0.9963502883911133,1,1,0.9978808164596558,6
3031,3031,0.7124553918838501,1,1,0.8466904759407043,7
3032,3032,0.8202282786369324,1,1,0.9300227165222168,2
3033,3033,0.9998822212219238,1,1,0.9999098777770996,1
3034,3034,0.9953428506851196,1,1,0.9976116418838501,2
3035,3035,0.9607899188995361,1,1,0.9896529316902161,3
3036,3036,0.9941071271896362,1,1,0.9968324303627014,9
3037,3037,0.9999878406524658,1,1,0.9999927282333374,8
3038,3038,0.9942348599433899,1,1,0.9975192546844482,3
3039,3039,0.9982725381851196,1,1,0.99856036901474,1
3040,3040,0.9997243285179138,1,1,0.9997689127922058,7
3041,3041,0.9852079153060913,1,1,0.9954653382301331,4
3042,3042,0.9933258295059204,1,1,0.9960935711860657,8
3043,3043,0.9625126719474792,1,1,0.9849236011505127,4
3044,3044,0.4942787289619446,1,1,0.8570024371147156,7
3045,3045,0.9994090795516968,1,1,0.9995236396789551,5
3046,3046,0.9980775117874146,1,1,0.9990069270133972,8
3047,3047,0.9987261891365051,1,1,0.9992478489875793,6
3048,3048,0.8621351718902588,1,1,0.9220544695854187,0
3049,3049,0.6744849681854248,1,1,0.8288541436195374,3
3050,3050,0.9757285714149475,1,1,0.987922728061676,0
3051,3051,0.9716397523880005,1,1,0.9881872534751892,8
3052,3052,0.8648474812507629,0,1,0.9423325657844543,6
3053,3053,0.9510923624038696,1,1,0.9837799668312073,4
3054,3054,0.6098016500473022,1,1,0.7806243300437927,4
3055,3055,0.9944720268249512,1,1,0.9963287711143494,9
3056,3056,0.5217964053153992,1,1,0.7267274856567383,4
3057,3057,0.9989915490150452,1,1,0.9993763566017151,6
3058,3058,0.9996585845947266,1,1,0.9997349381446838,1
3059,3059,0.4378625154495239,0,0,0.5023276209831238,2
3060,3060,0.9983634352684021,1,1,0.9992204904556274,7
3061,3061,0.999277651309967,1,1,0.9995850920677185,7
3062,3062,0.9989113807678223,1,1,0.9993001222610474,9
3063,3063,0.9747576117515564,1,1,0.9834769368171692,0
3064,3064,0.9996670484542847,1,1,0.9997387528419495,1
3065,3065,0.6366998553276062,1,1,0.8089602589607239,3
3066,3066,0.9976605176925659,1,1,0.9979826211929321,1
3067,3067,0.5828381180763245,1,1,0.7847071886062622,3
3068,3068,0.5420697331428528,0,1,0.622094452381134,0
3069,3069,0.8021590709686279,1,1,0.9199914336204529,4
3070,3070,0.9929280877113342,1,1,0.9968600273132324,0
3071,3071,0.9987176656723022,1,1,0.9990988969802856,7
3072,3072,0.9521743059158325,1,1,0.9715116024017334,8
3073,3073,0.5772435069084167,1,0,0.4209563732147217,3
3074,3074,0.9996115565299988,1,1,0.9996837377548218,1
3075,3075,0.421566903591156,0,0,0.4260752499103546,3
3076,3076,0.9483335614204407,1,1,0.9866155385971069,2
3077,3077,0.9997454285621643,1,1,0.9998133778572083,1
3078,3078,0.9993181228637695,1,1,0.999483585357666,8
3079,3079,0.9945839047431946,1,1,0.9974439144134521,8
3080,3080,0.9769495129585266,1,1,0.9868108630180359,1
3081,3081,0.9988969564437866,1,1,0.9992141723632812,9
3082,3082,0.9978957176208496,1,1,0.9989449381828308,7
3083,3083,0.6480140686035156,1,0,0.5103932023048401,5
3084,3084,0.7385334372520447,1,1,0.9006760120391846,3
3085,3085,0.827983021736145,1,1,0.9280972480773926,2
3086,3086,0.9993823766708374,1,1,0.9996310472488403,9
3087,3087,0.9553117752075195,1,1,0.9829390048980713,0
3088,3088,0.9969102740287781,1,1,0.9987455606460571,6
3089,3089,0.9998525381088257,1,1,0.9998970031738281,8
3090,3090,0.9984480142593384,1,1,0.9989873766899109,4
3091,3091,0.6244420409202576,1,0,0.5028834939002991,1
3092,3092,0.9902689456939697,1,1,0.9955167174339294,5
3093,3093,0.9909008741378784,1,1,0.9948881268501282,7
3094,3094,0.5989157557487488,1,1,0.6875046491622925,2
3095,3095,0.9933608770370483,1,1,0.9980997443199158,4
3096,3096,0.9997004270553589,1,1,0.999754011631012,7
3097,3097,0.5596227645874023,1,0,0.6799025535583496,0
3098,3098,0.9997380375862122,1,1,0.9998663663864136,4
3099,3099,0.9956438541412354,1,1,0.9963142275810242,9
3100,3100,0.9501534104347229,1,1,0.9668948650360107,0
3101,3101,0.9982556700706482,1,1,0.998738706111908,7
3102,3102,0.9945465326309204,1,1,0.9982113838195801,0
3103,3103,0.9997383952140808,1,1,0.9998145699501038,6
3104,3104,0.9989410042762756,1,1,0.9992308616638184,7
3105,3105,0.9959558844566345,1,1,0.9978370070457458,1
3106,3106,0.9984222650527954,1,1,0.9991127848625183,8
3107,3107,0.6013931035995483,0,1,0.7719017267227173,3
3108,3108,0.6905993223190308,1,1,0.8351075649261475,8
3109,3109,0.9973374009132385,1,1,0.9983450174331665,8
3110,3110,0.9943158030509949,1,1,0.9967584013938904,7
3111,3111,0.9905023574829102,1,1,0.9944292306900024,0
3112,3112,0.9889326095581055,1,1,0.9936884045600891,0
3113,3113,0.6709723472595215,1,0,0.42900553345680237,3
3114,3114,0.5707499980926514,1,1,0.7279841303825378,2
3115,3115,0.5549841523170471,1,0,0.621114194393158,5
3116,3116,0.9953392744064331,1,1,0.9965481162071228,7
3117,3117,0.9998923540115356,1,1,0.9999351501464844,0
3118,3118,0.9992839694023132,1,1,0.9994478821754456,6
3119,3119,0.9988309741020203,1,1,0.9994231462478638,4
3120,3120,0.47660335898399353,1,1,0.7573469877243042,4
3121,3121,0.9982773065567017,1,1,0.9987131357192993,9
3122,3122,0.9997227787971497,1,1,0.9998021721839905,1
3123,3123,0.999397873878479,1,1,0.9996652603149414,8
3124,3124,0.9977042078971863,1,1,0.9983670115470886,6
3125,3125,0.9988858103752136,1,1,0.9993159770965576,3
3126,3126,0.9994878768920898,1,1,0.9996115565299988,9
3127,3127,0.9918015599250793,1,1,0.9968850016593933,4
3128,3128,0.9996175765991211,1,1,0.9997076392173767,9
3129,3129,0.999538779258728,1,1,0.9997919201850891,3
3130,3130,0.9449379444122314,1,1,0.9762431979179382,3
3131,3131,0.9769083261489868,1,1,0.9914255142211914,7
3132,3132,0.9962610602378845,1,1,0.997526228427887,5
3133,3133,0.9980549812316895,1,1,0.9988545179367065,9
3134,3134,0.9992910623550415,1,1,0.9994275569915771,7
3135,3135,0.9889745712280273,1,1,0.9958993792533875,7
3136,3136,0.9832026362419128,1,1,0.9929969906806946,4
3137,3137,0.9600377082824707,1,1,0.9834296703338623,5
3138,3138,0.9983118772506714,1,1,0.9989132881164551,8
3139,3139,0.9999299049377441,1,1,0.9999904632568359,2
3140,3140,0.9986913800239563,1,1,0.9993835687637329,8
3141,3141,0.9994426369667053,1,1,0.9996205568313599,9
3142,3142,0.9967189431190491,1,1,0.99822598695755,5
3143,3143,0.9999914169311523,1,1,0.999995231628418,3
3144,3144,0.9986415505409241,1,1,0.999016523361206,1
3145,3145,0.9979730248451233,1,1,0.9985131621360779,9
3146,3146,0.47579464316368103,0,1,0.719116747379303,6
3147,3147,0.9978044629096985,1,1,0.9989256262779236,2
3148,3148,0.9435566067695618,1,1,0.9733917117118835,0
3149,3149,0.9977731108665466,1,1,0.9985015392303467,1
3150,3150,0.6004658341407776,1,0,0.713656485080719,1
3151,3151,0.9969319105148315,1,1,0.9982228875160217,8
3152,3152,0.998690664768219,1,1,0.9989444613456726,1
3153,3153,0.9968934059143066,1,1,0.9974625110626221,1
3154,3154,0.7557039856910706,1,1,0.9281079173088074,9
3155,3155,0.999593198299408,1,1,0.9997953772544861,8
3156,3156,0.9994889497756958,1,1,0.9996540546417236,9
3157,3157,0.9981405735015869,1,1,0.9985800981521606,9
3158,3158,0.9994435906410217,1,1,0.9996695518493652,0
3159,3159,0.9987838864326477,1,1,0.9993886947631836,2
3160,3160,0.8179180026054382,0,1,0.9454105496406555,2
3161,3161,0.9990788698196411,1,1,0.999292254447937,9
3162,3162,0.9912558794021606,1,1,0.9942469596862793,1
3163,3163,0.9988603591918945,1,1,0.9992139339447021,9
3164,3164,0.6576499938964844,1,0,0.5481934547424316,0
3165,3165,0.7403659224510193,1,1,0.8481184244155884,1
3166,3166,0.9952894449234009,1,1,0.9970249533653259,9
3167,3167,0.9929487705230713,1,1,0.9963906407356262,2
3168,3168,0.6997030377388,0,1,0.8954274654388428,8
3169,3169,0.9988143444061279,1,1,0.9992464780807495,9
3170,3170,0.9998369216918945,1,1,0.9998725652694702,9
3171,3171,0.7178375720977783,0,0,0.5206746459007263,1
3172,3172,0.9850598573684692,1,1,0.9934132695198059,9
3173,3173,0.9907578229904175,1,1,0.9943238496780396,9
3174,3174,0.9993463158607483,1,1,0.9998200535774231,2
3175,3175,0.9995928406715393,1,1,0.9997602105140686,1
3176,3176,0.9998045563697815,1,1,0.9998428821563721,7
3177,3177,0.9596552848815918,1,1,0.9782628417015076,0
3178,3178,0.9987818598747253,1,1,0.9995088577270508,5
3179,3179,0.9894120097160339,1,1,0.995536208152771,6
3180,3180,0.7190608978271484,1,0,0.5232512354850769,3
3181,3181,0.9995511174201965,1,1,0.9997591376304626,9
3182,3182,0.9990407824516296,1,1,0.9994699358940125,8
3183,3183,0.7569800615310669,1,1,0.8886926174163818,3
3184,3184,0.996483564376831,1,1,0.9986690282821655,0
3185,3185,0.996458113193512,1,1,0.998600423336029,2
3186,3186,0.9303738474845886,1,1,0.9894193410873413,7
3187,3187,0.9988600015640259,1,1,0.9991181492805481,7
3188,3188,0.9998006224632263,1,1,0.9999167919158936,4
3189,3189,0.9808036684989929,1,1,0.9891878962516785,8
3190,3190,0.9994742274284363,1,1,0.9996856451034546,3
3191,3191,0.6140262484550476,1,1,0.771550714969635,0
3192,3192,0.7825576066970825,0,1,0.9273677468299866,4
3193,3193,0.9163336157798767,1,1,0.9666897654533386,2
3194,3194,0.9652422666549683,1,1,0.9827187061309814,3
3195,3195,0.83069908618927,1,1,0.9414254426956177,5
3196,3196,0.9999171495437622,1,1,0.9999680519104004,7
3197,3197,0.999232292175293,1,1,0.9995582699775696,6
3198,3198,0.9993782043457031,1,1,0.9995219707489014,6
3199,3199,0.9984022974967957,1,1,0.998893678188324,6
3200,3200,0.9998568296432495,1,1,0.9999369382858276,5
3201,3201,0.9508829116821289,1,1,0.9816514253616333,6
3202,3202,0.5699743032455444,0,1,0.733397901058197,3
3203,3203,0.9998024106025696,1,1,0.999889612197876,4
3204,3204,0.9623724222183228,1,1,0.9830930233001709,5
3205,3205,0.9981243014335632,1,1,0.9989820122718811,8
3206,3206,0.9329034090042114,1,1,0.9621433019638062,8
3207,3207,0.9455161690711975,1,1,0.9711887836456299,0
3208,3208,0.9916542768478394,1,1,0.99406898021698,9
3209,3209,0.7572392821311951,1,1,0.8764364123344421,7
3210,3210,0.999944806098938,1,1,0.9999589920043945,9
3211,3211,0.8971646428108215,0,1,0.9428451061248779,8
3212,3212,0.9989006519317627,1,1,0.9993464350700378,6
3213,3213,0.9986193180084229,1,1,0.9991162419319153,9
3214,3214,0.9976440072059631,1,1,0.9988008737564087,6
3215,3215,0.9999544620513916,1,1,0.999962329864502,1
3216,3216,0.8985631465911865,1,1,0.9474648237228394,4
3217,3217,0.9997422099113464,1,1,0.9997878670692444,7
3218,3218,0.3627382516860962,1,1,0.4596128761768341,9
3219,3219,0.9958800077438354,1,1,0.9976252913475037,0
3220,3220,0.5122726559638977,1,1,0.764967679977417,3
3221,3221,0.9991692304611206,1,1,0.9994623064994812,5
3222,3222,0.9357284307479858,1,1,0.9749611020088196,4
3223,3223,0.9995707869529724,1,1,0.999667763710022,7
3224,3224,0.9956963062286377,1,1,0.997521698474884,6
3225,3225,0.9996441602706909,1,1,0.9997143149375916,9
3226,3226,0.9154366254806519,1,1,0.9545339941978455,8
3227,3227,0.9711732268333435,1,1,0.9933473467826843,2
3228,3228,0.9964943528175354,1,1,0.9980828762054443,3
3229,3229,0.9917339086532593,1,1,0.9935484528541565,9
3230,3230,0.966135561466217,1,1,0.9884964227676392,3
3231,3231,0.9417387843132019,1,1,0.9754649996757507,3
3232,3232,0.9767735004425049,1,1,0.9878016114234924,7
3233,3233,0.9998531341552734,1,1,0.9998989105224609,8
3234,3234,0.9923466444015503,1,1,0.996514618396759,3
3235,3235,0.5613403916358948,0,1,0.8350748419761658,3
3236,3236,0.5036371946334839,0,0,0.5766704082489014,3
3237,3237,0.9804218411445618,1,1,0.9901954531669617,9
3238,3238,0.999434769153595,1,1,0.9997071623802185,6
3239,3239,0.9997277855873108,1,1,0.9997994303703308,1
3240,3240,0.9750714302062988,1,1,0.9882963299751282,4
3241,3241,0.9995560050010681,1,1,0.999671220779419,7
3242,3242,0.9980183839797974,1,1,0.9990890026092529,4
3243,3243,0.9996404647827148,1,1,0.9998100399971008,8
3244,3244,0.999144434928894,1,1,0.9994971752166748,7
3245,3245,0.9993828535079956,1,1,0.9995724558830261,7
3246,3246,0.7077915668487549,1,0,0.602405846118927,1
3247,3247,0.9984591007232666,1,1,0.9991119503974915,3
3248,3248,0.9935615062713623,1,1,0.9962312579154968,0
