,sample_idx,resnet50_cifar10_trades8_255_adv_conf1_255,resnet50_cifar10_trades8_255_adv_conf2_255,resnet50_cifar10_trades8_255_adv_conf4_255,resnet50_cifar10_trades8_255_is_acc,resnet50_cifar10_trades8_255_is_rob1_255,resnet50_cifar10_trades8_255_is_rob2_255,resnet50_cifar10_trades8_255_is_rob4_255,resnet50_cifar10_trades8_255_nat_conf,resnet50_cifar10_trades8_255_pred
1686,1686,0.3580426275730133,0.3807511925697327,0.4501338601112366,0,1,0,0,0.3833765685558319,8
1687,1687,0.4133134484291077,0.43902647495269775,0.4906635582447052,1,0,0,0,0.4163794219493866,8
1688,1688,0.581856369972229,0.5664306879043579,0.5337886810302734,1,1,1,1,0.5957034826278687,6
1689,1689,0.35709744691848755,0.3421238958835602,0.3342682421207428,1,1,1,0,0.3732137680053711,9
1690,1690,0.2277450710535049,0.2463980615139008,0.2861934304237366,1,0,0,0,0.21869175136089325,2
1691,1691,0.8701188564300537,0.863856315612793,0.8508741855621338,1,1,1,1,0.8758102655410767,8
1692,1692,0.7539729475975037,0.7100353240966797,0.6034032702445984,1,1,1,1,0.7889989614486694,9
1693,1693,0.42461442947387695,0.4080034494400024,0.3677785396575928,0,1,1,0,0.4413379728794098,8
1694,1694,0.9747506976127625,0.9739196896553041,0.9719244241714478,1,1,1,1,0.9755033850669861,0
1695,1695,0.7361475825309753,0.7097213864326477,0.6468002200126648,1,1,1,1,0.7578608393669128,9
1696,1696,0.6387779116630554,0.6202065944671631,0.5805956721305847,1,1,1,1,0.6563785076141357,4
1697,1697,0.776901364326477,0.769901692867279,0.7541643977165222,1,1,1,1,0.7839893698692322,9
1698,1698,0.3725040853023529,0.3642666637897492,0.348924458026886,1,1,1,1,0.3800010681152344,5
1699,1699,0.6318791508674622,0.6207278966903687,0.5967444777488708,1,1,1,1,0.6425071358680725,7
1700,1700,0.3249608278274536,0.3157587945461273,0.32520514726638794,1,1,1,0,0.33241936564445496,5
1701,1701,0.4720656275749207,0.4598578810691834,0.43590885400772095,1,1,1,1,0.48320239782333374,5
1702,1702,0.4775808751583099,0.4358732700347901,0.4235629737377167,1,1,1,0,0.5181519389152527,9
1703,1703,0.784507155418396,0.7751426696777344,0.7532467246055603,1,1,1,1,0.7930355072021484,5
1704,1704,0.3364776372909546,0.3712207674980164,0.44543182849884033,0,0,0,0,0.3490751087665558,2
1705,1705,0.8614209890365601,0.8550530076026917,0.8400004506111145,1,1,1,1,0.8680574893951416,0
1706,1706,0.9414196014404296,0.9391499757766724,0.9345188140869141,1,1,1,1,0.9434340596199036,1
1707,1707,0.7226032018661499,0.7054539322853088,0.6645558476448059,1,1,1,1,0.7376143336296082,9
1708,1708,0.4770468771457672,0.4484409987926483,0.3879857361316681,1,1,1,1,0.5020759105682373,7
1709,1709,0.3873832523822784,0.3788659870624542,0.357943058013916,1,1,1,1,0.39474037289619446,2
1710,1710,0.27345800399780273,0.2975758910179138,0.34767961502075195,1,0,0,0,0.25570398569107056,4
1711,1711,0.7892318964004517,0.7872059941291809,0.7823531031608582,1,1,1,1,0.7913797497749329,1
1712,1712,0.8335155248641968,0.824722409248352,0.8041941523551941,1,1,1,1,0.8414254784584045,0
1713,1713,0.459179550409317,0.4333652257919312,0.44974297285079956,0,1,1,0,0.48543545603752136,9
1714,1714,0.5514102578163147,0.5318581461906433,0.4884931147098541,1,1,1,1,0.5702316761016846,0
1715,1715,0.18488247692584991,0.20166346430778506,0.23848772048950195,0,0,0,0,0.1690673530101776,7
1716,1716,0.681402862071991,0.674487292766571,0.6541174650192261,1,1,1,1,0.6870838403701782,1
1717,1717,0.6998099684715271,0.6914900541305542,0.6720005869865417,1,1,1,1,0.7077101469039917,7
1718,1718,0.5422648787498474,0.5302811861038208,0.5053007006645203,0,1,1,1,0.5543337464332581,8
1719,1719,0.7413458824157715,0.7284690141677856,0.695484459400177,1,1,1,1,0.7530127763748169,0
1720,1720,0.4122400283813477,0.3950749337673187,0.35886767506599426,1,1,1,1,0.42764896154403687,4
1721,1721,0.4823577404022217,0.4518774747848511,0.39477744698524475,1,1,1,1,0.5117865800857544,8
1722,1722,0.5613975524902344,0.54631507396698,0.5104650855064392,1,1,1,1,0.5748044848442078,6
1723,1723,0.2472357153892517,0.2655312716960907,0.30660420656204224,0,0,0,0,0.2307385504245758,5
1724,1724,0.4115021824836731,0.39918509125709534,0.3700698912143707,1,1,1,1,0.4209633767604828,4
1725,1725,0.7554962635040283,0.7455841302871704,0.724296510219574,1,1,1,1,0.765080451965332,0
1726,1726,0.8580725193023682,0.8490133881568909,0.8306156396865845,1,1,1,1,0.8664079904556274,0
1727,1727,0.2422296702861786,0.2731828987598419,0.3848455548286438,0,1,0,0,0.2539292871952057,8
1728,1728,0.4515759646892548,0.4465786218643189,0.43345433473587036,1,1,1,1,0.45420584082603455,0
1729,1729,0.8679484724998474,0.8639243841171265,0.8552432656288147,1,1,1,1,0.8720526695251465,8
1730,1730,0.3038239181041717,0.3187727630138397,0.3687773048877716,0,1,0,0,0.3066520392894745,8
1731,1731,0.3723796308040619,0.3581557869911194,0.3307919502258301,0,1,1,1,0.38494840264320374,6
1732,1732,0.4711383581161499,0.5027344822883606,0.586313009262085,1,1,0,0,0.512475848197937,9
1733,1733,0.589993417263031,0.5832765102386475,0.5717005729675293,1,1,1,1,0.5962966084480286,3
1734,1734,0.7921990156173706,0.7853499054908752,0.7680720090866089,1,1,1,1,0.7989378571510315,9
1735,1735,0.5891888737678528,0.5716176629066467,0.5338683128356934,1,1,1,1,0.6055488586425781,0
1736,1736,0.29442188143730164,0.28187203407287603,0.31314539909362793,0,1,1,0,0.3083387315273285,6
1737,1737,0.349025696516037,0.3316777050495148,0.29532626271247864,1,1,1,1,0.3634890615940094,6
1738,1738,0.4973991513252258,0.4721909463405609,0.4318810999393463,1,1,1,0,0.5216022729873657,5
1739,1739,0.2712176740169525,0.24193166196346286,0.30059728026390076,0,1,1,0,0.30095335841178894,9
1740,1740,0.6921010017395021,0.6840496659278871,0.6665167808532715,1,1,1,1,0.6995535492897034,1
1741,1741,0.3750507235527039,0.36864393949508667,0.35834547877311707,0,1,1,1,0.38289740681648254,5
1742,1742,0.8015403747558594,0.7914152145385742,0.7687121033668518,1,1,1,1,0.8107165098190308,8
1743,1743,0.9560139775276184,0.9546757340431212,0.9519036412239075,1,1,1,1,0.9572715759277344,1
1744,1744,0.9188427329063416,0.9144365787506104,0.9045127034187317,1,1,1,1,0.9230840802192688,0
1745,1745,0.5258420705795288,0.516613781452179,0.49096378684043884,1,1,1,1,0.5343032479286194,5
1746,1746,0.21071714162826533,0.21905545890331268,0.27455276250839233,1,1,0,0,0.2180657684803009,2
1747,1747,0.6112364530563354,0.5938290357589722,0.5503677725791931,1,1,1,1,0.6265791654586792,1
1748,1748,0.8476536870002747,0.8418421745300293,0.8289411067962646,1,1,1,1,0.8535017967224121,0
1749,1749,0.26644167304039,0.28470396995544434,0.3260411322116852,1,0,0,0,0.25466805696487427,2
1750,1750,0.5292696356773376,0.5112227201461792,0.4693007469177246,1,1,1,1,0.5446420311927795,8
1751,1751,0.6752666831016539,0.6684826016426086,0.6516183614730835,1,1,1,1,0.6822258830070496,1
1752,1752,0.66782146692276,0.6482113599777222,0.6039940118789673,1,1,1,1,0.6874390244483948,5
1753,1753,0.4655285775661469,0.4487249255180359,0.4134679436683655,1,1,1,1,0.4797649681568146,6
1754,1754,0.8425279259681702,0.8378715515136719,0.8267819285392761,1,1,1,1,0.8466567993164062,7
1755,1755,0.7083476185798645,0.6770449280738831,0.6071200370788574,1,1,1,1,0.7371557950973511,7
1756,1756,0.29991817474365234,0.2961486279964447,0.2869274318218231,0,1,1,1,0.30313190817832947,5
1757,1757,0.4427061080932617,0.4336089789867401,0.40915483236312866,1,1,1,1,0.4517661929130554,6
1758,1758,0.542233407497406,0.5329038500785828,0.5148687958717346,1,1,1,1,0.550870954990387,2
1759,1759,0.4247158467769623,0.4049241542816162,0.39670518040657043,1,1,1,0,0.44447529315948486,5
1760,1760,0.5932327508926392,0.5775633454322815,0.5438557267189026,1,1,1,1,0.6079933047294617,0
1761,1761,0.7293323278427124,0.7253270149230957,0.7169529795646667,1,1,1,1,0.733436107635498,1
1762,1762,0.5030132532119751,0.492208331823349,0.45764344930648804,1,1,1,1,0.5114912390708923,4
1763,1763,0.3990894556045532,0.3791185021400452,0.3414270877838135,1,1,1,1,0.41900068521499634,2
1764,1764,0.21418359875679016,0.23678551614284515,0.30374324321746826,1,1,0,0,0.23091067373752594,5
1765,1765,0.2592942416667938,0.2608737349510193,0.3100697696208954,0,1,0,0,0.2643044888973236,6
1766,1766,0.2726801633834839,0.2678413987159729,0.2560238838195801,1,1,1,1,0.27860790491104126,6
1767,1767,0.2842894792556763,0.2689066529273987,0.29172396659851074,1,1,1,0,0.2979055941104889,2
1768,1768,0.8455519080162048,0.8324581980705261,0.7990243434906006,1,1,1,1,0.8575773239135742,2
1769,1769,0.5574879646301271,0.5250022411346436,0.45113712549209595,1,1,1,1,0.5848377346992493,1
1770,1770,0.38209208846092224,0.3704741597175598,0.3488997519016266,1,1,1,1,0.3917054235935211,7
1771,1771,0.37261343002319336,0.3586552143096924,0.353412389755249,1,1,1,0,0.3844037353992462,2
1772,1772,0.1992797553539276,0.19810885190963745,0.23264145851135254,0,1,0,0,0.2099931538105011,9
1773,1773,0.4173025786876679,0.4107744097709656,0.4374673664569855,1,1,0,0,0.4289827346801758,5
1774,1774,0.3088989853858948,0.2959771156311035,0.3042636811733246,1,1,1,0,0.3220188021659851,5
1775,1775,0.6536284685134888,0.6391662955284119,0.6125451326370239,1,1,1,1,0.6658279299736023,3
1776,1776,0.9136518836021424,0.9098351001739502,0.9007919430732727,1,1,1,1,0.9173187017440796,0
1777,1777,0.3688549101352692,0.3614481389522553,0.3397640883922577,1,1,1,1,0.37502288818359375,4
1778,1778,0.7600321173667908,0.7415453195571899,0.7004226446151733,1,1,1,1,0.7758963704109192,8
1779,1779,0.4027515053749085,0.3893313407897949,0.4260942041873932,0,1,0,0,0.41510897874832153,5
1780,1780,0.5419033169746399,0.518112063407898,0.4634809195995331,1,1,1,1,0.5638684034347534,7
1781,1781,0.6975686550140381,0.6909887194633484,0.6754149198532104,1,1,1,1,0.7039331197738647,6
1782,1782,0.3398823440074921,0.3361994028091431,0.32573139667510986,1,1,1,1,0.34290897846221924,3
1783,1783,0.8426855802536011,0.8367010354995728,0.8228636980056763,1,1,1,1,0.8483520150184631,8
1784,1784,0.7567461729049683,0.7490912079811096,0.7324059009552002,1,1,1,1,0.7642239928245544,1
1785,1785,0.4962335526943207,0.5014731884002686,0.5462597012519836,0,1,0,0,0.5164465308189392,2
1786,1786,0.6089069843292236,0.585631251335144,0.5273706316947937,1,1,1,1,0.6274070739746094,1
1787,1787,0.7393112182617188,0.7188994884490967,0.6763285994529724,0,1,1,1,0.7602527737617493,0
1788,1788,0.2969893515110016,0.29301369190216064,0.3191181719303131,0,1,0,0,0.303221195936203,5
1789,1789,0.4805120229721069,0.4467359781265259,0.38530898094177246,1,1,1,1,0.5158255100250244,0
1790,1790,0.3995480835437775,0.3811960220336914,0.3835524022579193,1,1,1,0,0.4163967967033386,7
1791,1791,0.3697763085365296,0.3574292957782745,0.330599308013916,0,1,1,1,0.3816814124584198,6
1792,1792,0.9011924266815186,0.8981036543846129,0.8908482193946838,1,1,1,1,0.904191255569458,9
1793,1793,0.6183986663818359,0.6107136607170105,0.5921594500541687,1,1,1,1,0.6264386177062988,5
1794,1794,0.26801303029060364,0.2602731287479401,0.26122888922691345,1,1,1,0,0.27431973814964294,3
1795,1795,0.4273737072944641,0.4163648784160614,0.39223745465278625,1,1,1,1,0.4369701147079468,6
1796,1796,0.6491391062736511,0.6359178423881531,0.603632390499115,1,1,1,1,0.6603888273239136,0
1797,1797,0.6757245063781738,0.6720596551895142,0.6658927798271179,1,1,1,1,0.6785951852798462,1
1798,1798,0.3562389016151428,0.3472943902015686,0.32484379410743713,1,1,1,1,0.3626244068145752,4
1799,1799,0.4444069564342499,0.4207055568695069,0.37040480971336365,1,1,1,1,0.4649917185306549,4
1800,1800,0.3327394723892212,0.3157851994037628,0.36996033787727356,0,1,0,0,0.35472431778907776,8
1801,1801,0.6476837396621704,0.6421172618865967,0.6262602210044861,1,1,1,1,0.652536153793335,4
1802,1802,0.4517425894737244,0.4444124698638916,0.42688557505607605,1,1,1,1,0.45786064863204956,2
1803,1803,0.3443504869937897,0.337043434381485,0.3176577687263489,0,1,1,1,0.3521793782711029,6
1804,1804,0.25164639949798584,0.26079925894737244,0.3094572126865387,1,1,0,0,0.26005107164382935,5
1805,1805,0.7150804400444031,0.7056123614311218,0.6839815974235535,1,1,1,1,0.7232412099838257,8
1806,1806,0.791642427444458,0.779059112071991,0.7486144304275513,1,1,1,1,0.8015312552452087,1
1807,1807,0.2357814311981201,0.2466816604137421,0.29993119835853577,1,1,0,0,0.24890901148319244,5
1808,1808,0.5368270874023438,0.5080530047416687,0.4445921778678894,1,1,1,1,0.5643060207366943,9
1809,1809,0.5882298946380615,0.5721676349639893,0.533080518245697,1,1,1,1,0.6009690761566162,8
1810,1810,0.8053820133209229,0.7974452376365662,0.7780616879463196,1,1,1,1,0.8130759000778198,1
1811,1811,0.28733041882514954,0.30762413144111633,0.37133777141571045,0,1,0,0,0.30856868624687195,8
1812,1812,0.29715970158576965,0.2889435589313507,0.2730092704296112,0,1,1,1,0.30553868412971497,7
1813,1813,0.3321055173873901,0.3201397955417633,0.29753440618515015,0,1,1,1,0.3444642424583435,2
1814,1814,0.681167483329773,0.6602154374122621,0.6075859069824219,1,1,1,1,0.6988901495933533,9
1815,1815,0.7305908799171448,0.7226523160934448,0.7044972777366638,1,1,1,1,0.7382652759552002,9
1816,1816,0.3953249752521515,0.3828481733798981,0.3558628261089325,1,1,1,1,0.4071061611175537,7
1817,1817,0.4976864159107208,0.4872690141201019,0.46159854531288147,1,1,1,1,0.5074702501296997,6
1818,1818,0.4921135008335114,0.4805031716823578,0.44645607471466064,1,1,1,1,0.5031698942184448,5
1819,1819,0.7695794701576233,0.756908118724823,0.7222374081611633,1,1,1,1,0.7815924882888794,0
1820,1820,0.490836352109909,0.4717091619968414,0.431388258934021,1,1,1,1,0.5077294111251831,8
1821,1821,0.3650608658790589,0.3477667272090912,0.32228177785873413,1,1,1,0,0.3834347724914551,4
1822,1822,0.30997583270072937,0.29747462272644043,0.30884429812431335,0,1,1,0,0.3228571116924286,5
1823,1823,0.22459976375103,0.24302275478839874,0.2824733257293701,0,0,0,0,0.23129859566688538,3
1824,1824,0.7522857189178467,0.7391452193260193,0.7114317417144775,1,1,1,1,0.7646949887275696,9
1825,1825,0.7728407382965088,0.7674551010131836,0.7547450065612793,1,1,1,1,0.7779378890991211,2
1826,1826,0.90639466047287,0.90251886844635,0.8939777612686157,1,1,1,1,0.9098575115203857,8
1827,1827,0.6296401023864746,0.6238906383514404,0.6104656457901001,1,1,1,1,0.635269045829773,4
1828,1828,0.3492971360683441,0.3819407820701599,0.4490894675254822,1,0,0,0,0.3288858234882355,7
1829,1829,0.4116231799125672,0.375495582818985,0.4323340952396393,1,1,1,0,0.4484524428844452,1
1830,1830,0.2022276073694229,0.2197341024875641,0.258217453956604,0,0,0,0,0.20079803466796875,2
1831,1831,0.7153622508049011,0.6921085119247437,0.6399023532867432,1,1,1,1,0.735957145690918,9
1832,1832,0.3066557049751282,0.2924376428127289,0.26589152216911316,1,1,1,1,0.322579026222229,6
1833,1833,0.9115715026855468,0.9061811566352844,0.8931015133857727,1,1,1,1,0.9161187410354614,8
1834,1834,0.5056379437446594,0.4966754615306854,0.4646367132663727,1,1,1,1,0.509380042552948,9
1835,1835,0.4719667136669159,0.4543169438838959,0.41935375332832336,0,1,1,1,0.48864853382110596,4
1836,1836,0.3692486882209778,0.3600710928440094,0.3316763639450073,1,1,1,1,0.3778509497642517,4
1837,1837,0.28633156418800354,0.31626176834106445,0.38253697752952576,0,0,0,0,0.285142183303833,1
1838,1838,0.1884690672159195,0.20801813900470734,0.24948547780513763,0,0,0,0,0.17857210338115692,3
1839,1839,0.9487316012382508,0.946850836277008,0.943352460861206,1,1,1,1,0.9504287838935852,7
1840,1840,0.2506544589996338,0.2768014669418335,0.3315247595310211,0,0,0,0,0.23345153033733368,7
1841,1841,0.5375075340270996,0.5295757055282593,0.4980607330799103,0,1,1,1,0.5425463914871216,1
1842,1842,0.6124972701072693,0.6024777889251709,0.5760052800178528,1,1,1,1,0.6200454831123352,4
1843,1843,0.7056922912597656,0.7001070976257324,0.6854730248451233,1,1,1,1,0.7104449272155762,8
1844,1844,0.7347168326377869,0.7272236943244934,0.7055740356445312,1,1,1,1,0.7421219348907471,9
1845,1845,0.3576744794845581,0.3410162925720215,0.3264032304286957,1,1,1,0,0.3742521107196808,7
1846,1846,0.4264014959335327,0.4124277830123901,0.38036033511161804,1,1,1,1,0.43912792205810547,2
1847,1847,0.3123291730880737,0.33607444167137146,0.3854531943798065,0,0,0,0,0.3192794620990753,3
1848,1848,0.4237927496433258,0.4152730107307434,0.39629241824150085,1,1,1,1,0.4315086603164673,3
1849,1849,0.7726901769638062,0.7660660147666931,0.7508392333984375,1,1,1,1,0.7788538932800293,7
1850,1850,0.2320064306259156,0.26200664043426514,0.32845738530158997,0,0,0,0,0.2202364057302475,3
1851,1851,0.9396588802337646,0.9370461106300354,0.9311610460281372,1,1,1,1,0.942088782787323,0
1852,1852,0.32978981733322144,0.3591809570789337,0.41999298334121704,1,0,0,0,0.34687456488609314,2
1853,1853,0.7728811502456665,0.7656365633010864,0.7484495639801025,1,1,1,1,0.7784748077392578,9
1854,1854,0.4071026742458344,0.3930482268333435,0.36528170108795166,1,1,1,1,0.41936275362968445,5
1855,1855,0.581024706363678,0.5621459484100342,0.5226275324821472,1,1,1,1,0.5969388484954834,5
1856,1856,0.8029511570930481,0.7959728837013245,0.7811265587806702,1,1,1,1,0.8095278739929199,8
1857,1857,0.6534608006477356,0.6403351426124573,0.6097449064254761,1,1,1,1,0.6644564867019653,5
1858,1858,0.4148692786693573,0.38990354537963867,0.44581058621406555,1,1,1,0,0.43931806087493896,4
1859,1859,0.4360852837562561,0.42589518427848816,0.3982289433479309,1,1,1,1,0.4441269636154175,2
1860,1860,0.8304460644721985,0.819987952709198,0.7924245595932007,1,1,1,1,0.8398830890655518,8
1861,1861,0.3963719308376312,0.3832688629627228,0.3501930236816406,1,1,1,1,0.4086866080760956,3
1862,1862,0.3288156092166901,0.31476885080337524,0.302109956741333,0,1,1,0,0.34364157915115356,6
1863,1863,0.23546916246414185,0.2614003121852875,0.31791090965270996,1,0,0,0,0.21332044899463654,5
1864,1864,0.9427304863929749,0.9406217932701112,0.9359295964241028,1,1,1,1,0.9448003172874451,7
1865,1865,0.5933797955513,0.5843609571456909,0.5638894438743591,1,1,1,1,0.6038457751274109,7
1866,1866,0.8799979686737059,0.8750371336936951,0.8640851974487305,1,1,1,1,0.8846433758735657,8
1867,1867,0.32133668661117554,0.3156568706035614,0.30376315116882324,1,1,1,1,0.32733067870140076,6
1868,1868,0.3021682500839233,0.2898499667644501,0.28529202938079834,0,1,1,0,0.31498974561691284,7
1869,1869,0.8141278624534607,0.8044961094856262,0.7816262245178223,1,1,1,1,0.8228934407234192,8
1870,1870,0.8624801039695741,0.8497434854507446,0.8186876177787781,1,1,1,1,0.8742201328277588,2
1871,1871,0.3963126242160797,0.3843348026275635,0.35949990153312683,1,1,1,1,0.4083615243434906,3
1872,1872,0.511489987373352,0.4949412047863007,0.45382508635520935,1,1,1,1,0.5264363884925842,5
1873,1873,0.40653637051582336,0.39908018708229065,0.36943021416664124,1,1,1,1,0.4137563407421112,6
1874,1874,0.6750144958496094,0.6594957113265991,0.623591959476471,1,1,1,1,0.6883016228675842,8
1875,1875,0.8937399387359619,0.888741135597229,0.8785901069641113,1,1,1,1,0.8985822796821594,0
1876,1876,0.2962709367275238,0.3404166400432587,0.43367981910705566,0,0,0,0,0.26220449805259705,3
1877,1877,0.41035160422325134,0.3941669762134552,0.3600045144557953,1,1,1,1,0.42450854182243347,3
1878,1878,0.6936214566230774,0.6878600716590881,0.6731871366500854,1,1,1,1,0.6989436149597168,7
1879,1879,0.4421011209487915,0.4162338376045227,0.3399125039577484,1,1,1,1,0.45833954215049744,0
1880,1880,0.8902076482772827,0.88743656873703,0.8818576335906982,1,1,1,1,0.8925861120223999,1
1881,1881,0.8432660102844238,0.8373677730560303,0.8220731616020203,1,1,1,1,0.8489935398101807,9
1882,1882,0.698559582233429,0.6881893277168274,0.6649941802024841,1,1,1,1,0.7088085412979126,1
1883,1883,0.3002723455429077,0.3039685785770416,0.3535776734352112,0,1,0,0,0.31404244899749756,6
1884,1884,0.2396940439939499,0.2334359884262085,0.22168666124343872,0,1,1,0,0.24496331810951233,2
1885,1885,0.3878797292709351,0.3732919692993164,0.34351322054862976,1,1,1,1,0.4007069766521454,5
1886,1886,0.42513179779052734,0.40444451570510864,0.3598897457122803,1,1,1,1,0.4439146816730499,8
1887,1887,0.25763025879859924,0.2517175674438477,0.2656477391719818,1,1,1,0,0.2632838189601898,3
1888,1888,0.3870672881603241,0.3557358980178833,0.3106616735458374,1,1,1,0,0.415981650352478,2
1889,1889,0.40495312213897705,0.4432744085788727,0.5161629319190979,0,0,0,0,0.4301195740699768,8
1890,1890,0.4253135621547699,0.4064826667308808,0.3644241690635681,1,1,1,1,0.441786527633667,6
1891,1891,0.8008871078491211,0.793173611164093,0.7755290865898132,1,1,1,1,0.8078279495239258,8
1892,1892,0.30794426798820496,0.30253902077674866,0.29413411021232605,0,1,1,1,0.31303998827934265,4
1893,1893,0.9240822792053224,0.9193909168243408,0.9094256162643433,1,1,1,1,0.928433895111084,9
1894,1894,0.5309765934944153,0.5214408040046692,0.4978434145450592,1,1,1,1,0.5405681729316711,3
1895,1895,0.6584963202476501,0.647369921207428,0.6247285604476929,1,1,1,1,0.6688854098320007,8
1896,1896,0.5269287824630737,0.4980615079402924,0.439240962266922,1,1,1,1,0.5543814897537231,9
1897,1897,0.605657160282135,0.5631150603294373,0.48034563660621643,1,1,1,1,0.6440871953964233,8
1898,1898,0.2747103571891785,0.26827800273895264,0.2540994882583618,0,1,1,1,0.2806846499443054,6
1899,1899,0.8329492807388306,0.8257864713668823,0.8107824921607971,1,1,1,1,0.8394115567207336,7
1900,1900,0.8547685742378235,0.8498162031173706,0.8382342457771301,1,1,1,1,0.8593798875808716,8
1901,1901,0.6764512658119202,0.671331524848938,0.6594047546386719,1,1,1,1,0.6817529201507568,5
1902,1902,0.6520944237709045,0.6333913207054138,0.5907784700393677,1,1,1,1,0.668115496635437,0
1903,1903,0.7720454931259155,0.7634021639823914,0.7459040880203247,1,1,1,1,0.7803670167922974,0
1904,1904,0.9623013734817504,0.9607970714569092,0.957915723323822,1,1,1,1,0.9637165665626526,1
1905,1905,0.2111847698688507,0.21200773119926453,0.2180900126695633,0,1,1,0,0.20986558496952057,2
1906,1906,0.31197911500930786,0.35319727659225464,0.43747538328170776,0,0,0,0,0.28888094425201416,6
1907,1907,0.6579874157905579,0.6505284309387207,0.6264210939407349,1,1,1,1,0.6633052825927734,1
1908,1908,0.7251322269439697,0.7130316495895386,0.6863776445388794,1,1,1,1,0.7363396883010864,5
1909,1909,0.27219539880752563,0.26238659024238586,0.2887985408306122,1,1,1,0,0.27871301770210266,3
1910,1910,0.4113073945045471,0.4009278118610382,0.37920770049095154,1,1,1,1,0.41851523518562317,4
1911,1911,0.3449403941631317,0.3458561599254608,0.39367517828941345,1,1,0,0,0.355623722076416,4
1912,1912,0.9018989205360411,0.8987388014793396,0.8921386003494263,1,1,1,1,0.904853105545044,0
1913,1913,0.8523543477058411,0.8346062302589417,0.7928289175033569,1,1,1,1,0.8684394955635071,9
1914,1914,0.6903329491615295,0.6899467706680298,0.6808676719665527,1,1,1,1,0.6902457475662231,9
1915,1915,0.8195934891700745,0.8148348927497864,0.8058215379714966,1,1,1,1,0.8244668245315552,9
1916,1916,0.2645997107028961,0.29181912541389465,0.34911152720451355,1,0,0,0,0.2877228260040283,9
1917,1917,0.6506096124649048,0.6355308294296265,0.6022140979766846,1,1,1,1,0.6654561161994934,8
1918,1918,0.3862923383712769,0.3776420652866364,0.35612213611602783,1,1,1,1,0.39328449964523315,2
1919,1919,0.3799109160900116,0.37537455558776855,0.3674434721469879,1,1,1,1,0.38371533155441284,4
1920,1920,0.6798651814460754,0.6687718033790588,0.6418479084968567,1,1,1,1,0.6893219947814941,2
1921,1921,0.3264465928077698,0.3209649622440338,0.307483047246933,1,1,1,1,0.3305387794971466,2
1922,1922,0.6691188812255859,0.6569324731826782,0.6300522089004517,1,1,1,1,0.6803448796272278,5
1923,1923,0.5785438418388367,0.5707221031188965,0.5524429678916931,1,1,1,1,0.5848891735076904,1
1924,1924,0.4110344350337982,0.3965997397899628,0.36887067556381226,0,1,1,1,0.42412176728248596,6
1925,1925,0.6936535239219666,0.681675910949707,0.6542612910270691,1,1,1,1,0.7050443291664124,1
1926,1926,0.42012497782707214,0.4507187902927399,0.519469141960144,1,0,0,0,0.43389183282852173,0
1927,1927,0.5194377303123474,0.4987866580486298,0.44935211539268494,1,1,1,1,0.5376767516136169,9
1928,1928,0.5776168704032898,0.5641242861747742,0.5280459523200989,1,1,1,1,0.5898249745368958,4
1929,1929,0.2905215322971344,0.28144752979278564,0.29930350184440613,1,1,1,0,0.29863154888153076,2
1930,1930,0.725396990776062,0.7083787322044373,0.6510961651802063,1,1,1,1,0.7384329438209534,1
1931,1931,0.5338162779808044,0.5283469557762146,0.5123879909515381,1,1,1,1,0.5376794934272766,6
1932,1932,0.6743085980415344,0.6547727584838867,0.6112000942230225,1,1,1,1,0.6921488046646118,0
1933,1933,0.3619065582752228,0.3424300253391266,0.32177871465682983,0,1,1,0,0.37876489758491516,5
1934,1934,0.2744112014770508,0.2972973585128784,0.3489064872264862,1,0,0,0,0.2559208571910858,7
1935,1935,0.2871061265468597,0.30096328258514404,0.33133673667907715,0,0,0,0,0.28263306617736816,2
1936,1936,0.5062203407287598,0.4911536574363709,0.4612685739994049,1,1,1,1,0.5199005007743835,3
1937,1937,0.3082669079303741,0.3140481114387512,0.39856213331222534,1,1,0,0,0.3068675696849823,1
1938,1938,0.5021467804908752,0.4717472791671753,0.49482664465904236,1,1,1,0,0.5315753221511841,8
1939,1939,0.2546539604663849,0.24469998478889465,0.2772088348865509,0,1,1,0,0.2649819850921631,3
1940,1940,0.7117981314659119,0.6939466595649719,0.6513301134109497,1,1,1,1,0.7279509902000427,5
1941,1941,0.2971838712692261,0.2852482795715332,0.258725643157959,0,1,1,1,0.3082936108112335,0
1942,1942,0.3228580057621002,0.321676105260849,0.3533751368522644,1,1,0,0,0.3327716290950775,2
1943,1943,0.7015650868415833,0.6865653395652771,0.6449652910232544,1,1,1,1,0.7133116722106934,8
1944,1944,0.2232760488986969,0.2424282729625702,0.28335481882095337,1,0,0,0,0.21975314617156982,4
1945,1945,0.33968713879585266,0.3735288679599762,0.4475429058074951,1,0,0,0,0.31362929940223694,4
1946,1946,0.41936033964157104,0.3862154185771942,0.31113603711128235,1,1,1,1,0.44880855083465576,8
1947,1947,0.7077327966690063,0.6938658952713013,0.6630140542984009,1,1,1,1,0.7194611430168152,3
1948,1948,0.8822989463806152,0.8768258690834045,0.8633617162704468,1,1,1,1,0.8872294425964355,5
1949,1949,0.7687581181526184,0.749680757522583,0.7084680199623108,1,1,1,1,0.7862038612365723,0
1950,1950,0.2146413028240204,0.2157825231552124,0.2468683123588562,0,1,0,0,0.21633964776992798,3
1951,1951,0.5897935628890991,0.570240318775177,0.5216400027275085,1,1,1,1,0.6070907115936279,7
