,sample_idx,Sehwag2021Proxy_R18_cifar10_trades0.25_adv_conf0.25,Sehwag2021Proxy_R18_cifar10_trades0.25_is_acc,Sehwag2021Proxy_R18_cifar10_trades0.25_is_rob0.25,Sehwag2021Proxy_R18_cifar10_trades0.25_nat_conf,Sehwag2021Proxy_R18_cifar10_trades0.25_pred
1254,1254,0.9996067881584167,1,1,0.9998518228530884,2
1255,1255,0.9998069405555725,1,1,0.9999587535858154,4
1256,1256,0.8124234676361084,0,0,0.7243313789367676,8
1257,1257,0.9994953870773315,1,1,0.9999139308929443,2
1258,1258,0.9985284805297852,1,1,0.999152660369873,1
1259,1259,0.9950379729270935,1,1,0.9978899359703064,8
1260,1260,0.904230535030365,1,0,0.7058490514755249,1
1261,1261,0.8158603310585022,1,1,0.9817873239517212,9
1262,1262,0.9994744658470154,1,1,0.9996926784515381,8
1263,1263,0.7858087420463562,1,1,0.968705415725708,8
1264,1264,0.9990190267562866,1,1,0.9995319843292236,8
1265,1265,0.7228571176528931,0,1,0.9600247740745544,1
1266,1266,0.9873555302619934,1,1,0.9969782829284668,0
1267,1267,0.9987233281135559,1,1,0.9998102784156799,4
1268,1268,0.9383456110954285,1,1,0.994753360748291,3
1269,1269,0.9914899468421936,1,1,0.9954047203063965,3
1270,1270,0.8144371509552002,1,1,0.9005653858184814,1
1271,1271,0.9974143505096436,1,1,0.9986993074417114,8
1272,1272,0.6002981066703796,1,1,0.8594874739646912,4
1273,1273,0.9959771037101746,1,1,0.9991229176521301,6
1274,1274,0.9902230501174927,1,1,0.999083399772644,3
1275,1275,0.9440757632255554,1,1,0.9831264615058899,3
1276,1276,0.9841479063034058,1,1,0.9954789876937866,5
1277,1277,0.644812822341919,1,0,0.7890705466270447,2
1278,1278,0.978003740310669,1,1,0.9945521950721741,2
1279,1279,0.989636242389679,1,1,0.9949597120285034,8
1280,1280,0.6681497097015381,1,1,0.9474669694900513,3
1281,1281,0.9999736547470093,1,1,0.999991774559021,8
1282,1282,0.9965842962265015,1,1,0.9986407160758972,9
1283,1283,0.997225284576416,1,1,0.998664379119873,5
1284,1284,0.9968798160552979,1,1,0.9982865452766418,8
1285,1285,0.9962473511695862,1,1,0.9988947510719299,9
1286,1286,0.9928573369979858,1,1,0.9977899789810181,8
1287,1287,0.946358859539032,1,1,0.9935294985771179,9
1288,1288,0.9971629977226257,1,1,0.998013973236084,1
1289,1289,0.9996695518493652,1,1,0.9998941421508789,6
1290,1290,0.9991410970687866,1,1,0.9994611144065857,5
1291,1291,0.998262345790863,1,1,0.9991559982299805,9
1292,1292,0.8813371062278748,1,0,0.8921438455581665,4
1293,1293,0.6936772465705872,1,1,0.928274929523468,4
1294,1294,0.8769902586936951,1,1,0.9800885319709778,8
1295,1295,0.9985384941101074,1,1,0.9994810223579407,0
1296,1296,0.9196133613586426,1,1,0.9672929048538208,7
1297,1297,0.9707962870597839,1,1,0.9939794540405273,2
1298,1298,0.9983440637588501,1,1,0.9988757967948914,9
1299,1299,0.7986483573913574,1,1,0.9625608325004578,7
1300,1300,0.8797916769981384,0,0,0.7073069214820862,3
1301,1301,0.9989917874336243,1,1,0.9992105960845947,1
1302,1302,0.8307843208312988,1,0,0.825631320476532,6
1303,1303,0.5939918756484985,1,1,0.9593234062194824,4
1304,1304,0.9911245703697205,1,1,0.9974600672721863,4
1305,1305,0.9980158805847168,1,1,0.9990125894546509,9
1306,1306,0.4739585816860199,1,0,0.7072620987892151,1
1307,1307,0.7462935447692871,1,0,0.5222952961921692,2
1308,1308,0.92108553647995,1,1,0.9904631972312927,5
1309,1309,0.975963830947876,1,1,0.9941991567611694,6
1310,1310,0.9988885521888733,1,1,0.9993708729743958,0
1311,1311,0.9910039901733398,1,1,0.994027853012085,8
1312,1312,0.9945447444915771,1,1,0.9983705878257751,6
1313,1313,0.9974363446235657,1,1,0.9982174038887024,1
1314,1314,0.9998699426651001,1,1,0.9999268054962158,9
1315,1315,0.9275639057159424,1,1,0.9653081297874451,4
1316,1316,0.9988648891448975,1,1,0.9996187686920166,5
1317,1317,0.997249186038971,1,1,0.9978911280632019,9
1318,1318,0.9984197616577148,1,1,0.9996148347854614,5
1319,1319,0.9988927245140076,1,1,0.9992990493774414,0
1320,1320,0.9949118494987488,1,1,0.9975159168243408,7
1321,1321,0.7402490973472595,0,0,0.5545169711112976,3
1322,1322,0.8095631003379822,1,1,0.9404447078704834,0
1323,1323,0.9412071108818054,1,1,0.9895366430282593,0
1324,1324,0.9993440508842468,1,1,0.9998371601104736,4
1325,1325,0.7548836469650269,1,0,0.5853105187416077,2
1326,1326,0.5603910088539124,1,1,0.9691246151924133,6
1327,1327,0.9992308616638184,1,1,0.9995167255401611,6
1328,1328,0.6739078164100647,1,0,0.8412069082260132,5
1329,1329,0.9921582937240601,1,1,0.9992730021476746,5
1330,1330,0.657429575920105,1,0,0.9276375770568848,2
1331,1331,0.9998446702957153,1,1,0.9999219179153442,8
1332,1332,0.9988918900489807,1,1,0.9995181560516357,1
1333,1333,0.9952375888824463,1,1,0.9989339709281921,7
1334,1334,0.5814995765686035,1,1,0.8973990082740784,3
1335,1335,0.9976125955581665,1,1,0.9982982277870178,1
1336,1336,0.9987697005271912,1,1,0.9997538924217224,4
1337,1337,0.7069875001907349,0,0,0.6865677833557129,3
1338,1338,0.9986559152603149,1,1,0.9994111061096191,6
1339,1339,0.7353084683418274,0,1,0.938096284866333,3
1340,1340,0.9993933439254761,1,1,0.9996451139450073,1
1341,1341,0.9952202439308167,1,1,0.9989680051803589,4
1342,1342,0.9887433052062988,1,1,0.9959321618080139,7
1343,1343,0.9990934133529663,1,1,0.9994798302650452,0
1344,1344,0.9903032183647156,1,1,0.9978464841842651,9
1345,1345,0.7032795548439026,1,0,0.7983670830726624,4
1346,1346,0.9197989702224731,1,1,0.9854481816291809,3
1347,1347,0.9979216456413269,1,1,0.9988123178482056,8
1348,1348,0.8611427545547485,1,1,0.9925383925437927,2
1349,1349,0.9994713664054871,1,1,0.9997005462646484,8
1350,1350,0.824479877948761,1,1,0.9957869648933411,4
1351,1351,0.9971007704734802,1,1,0.9976605176925659,7
1352,1352,0.9173932671546936,1,1,0.9833743572235107,2
1353,1353,0.8882266879081726,1,1,0.9797511696815491,3
1354,1354,0.9995174407958984,1,1,0.9997343420982361,1
1355,1355,0.6558603644371033,0,1,0.8981821537017822,3
1356,1356,0.7591965198516846,1,1,0.9558178186416626,2
1357,1357,0.9968721270561218,1,1,0.9978694915771484,9
1358,1358,0.9991539716720581,1,1,0.9995169639587402,8
1359,1359,0.9955671429634094,1,1,0.9974470138549805,9
1360,1360,0.9999946355819702,1,1,0.9999986886978149,7
1361,1361,0.9995887875556946,1,1,0.9997904896736145,9
1362,1362,0.981866717338562,1,1,0.9961584210395813,5
1363,1363,0.999187171459198,1,1,0.9993759989738464,1
1364,1364,0.9967569708824158,1,1,0.998789370059967,4
1365,1365,0.9766604900360107,1,1,0.9903674125671387,0
1366,1366,0.9998393058776855,1,1,0.9998992681503296,8
1367,1367,0.9949244260787964,1,1,0.998829185962677,2
1368,1368,0.8820840716362,1,1,0.9751011729240417,3
1369,1369,0.9992983341217041,1,1,0.999713122844696,8
1370,1370,0.9656063914299011,1,1,0.99302738904953,9
1371,1371,0.9939897060394287,1,1,0.9962318539619446,1
1372,1372,0.9494694471359253,1,1,0.9872342944145203,1
1373,1373,0.5725343823432922,1,0,0.8721964955329895,3
1374,1374,0.9771645665168762,1,1,0.994634747505188,2
1375,1375,0.9999432563781738,1,1,0.9999740123748779,4
1376,1376,0.998843789100647,1,1,0.9994457364082336,9
1377,1377,0.9968327879905701,1,1,0.9990742206573486,3
1378,1378,0.9938892126083374,1,1,0.9962316155433655,1
1379,1379,0.98336261510849,1,1,0.992413341999054,7
1380,1380,0.9214649796485901,1,1,0.9909055233001709,4
1381,1381,0.9971036314964294,1,1,0.9992688298225403,6
1382,1382,0.9973717927932739,1,1,0.999091386795044,2
1383,1383,0.9301534295082092,1,1,0.9849247336387634,8
1384,1384,0.9776703119277954,1,1,0.9976469874382019,9
1385,1385,0.9739813208580017,1,1,0.9940299987792969,5
1386,1386,0.9992903470993042,1,1,0.9995879530906677,3
1387,1387,0.9996863603591919,1,1,0.9998179078102112,9
1388,1388,0.5161249041557312,1,1,0.9574543237686157,5
1389,1389,0.5465985536575317,1,1,0.9535050988197327,5
1390,1390,0.9955788254737854,1,1,0.9976143836975098,6
1391,1391,0.8589851260185242,0,0,0.33307600021362305,2
1392,1392,0.9975977540016174,1,1,0.9996215105056763,2
1393,1393,0.8768501281738281,1,1,0.9840005040168762,4
1394,1394,0.772010862827301,0,0,0.46627333760261536,7
1395,1395,0.5935638546943665,1,1,0.9548416137695312,3
1396,1396,0.9989186525344849,1,1,0.9994593262672424,1
1397,1397,0.895416259765625,1,1,0.9584766626358032,0
1398,1398,0.9996060729026794,1,1,0.9998493194580078,7
1399,1399,0.9071673154830933,0,0,0.717278242111206,0
1400,1400,0.9861741065979004,1,1,0.9969921112060547,5
1401,1401,0.9908762574195862,1,1,0.9971224665641785,4
1402,1402,0.9995549321174622,1,1,0.9997287392616272,7
1403,1403,0.9051581025123596,0,0,0.8247781991958618,4
1404,1404,0.998817503452301,1,1,0.9994169473648071,1
1405,1405,0.9801703691482544,1,1,0.9938603639602661,1
1406,1406,0.9987724423408508,1,1,0.9992475509643555,9
1407,1407,0.9993122816085815,1,1,0.9996645450592041,8
1408,1408,0.9959231615066528,1,1,0.9981739521026611,1
1409,1409,0.990990400314331,1,1,0.9982150793075562,0
1410,1410,0.9991328120231628,1,1,0.9993917942047119,1
1411,1411,0.9909766912460327,1,1,0.9961199760437012,3
1412,1412,0.99842369556427,1,1,0.9987605810165405,1
1413,1413,0.9900410771369934,1,1,0.995061457157135,1
1414,1414,0.9992411136627197,1,1,0.999420166015625,1
1415,1415,0.9961611032485962,1,1,0.9977904558181763,7
1416,1416,0.5108309388160706,1,1,0.8635245561599731,3
1417,1417,0.9663554430007935,1,1,0.9959230422973633,9
1418,1418,0.991616427898407,1,1,0.9982205033302307,6
1419,1419,0.9998084902763367,1,1,0.999885082244873,8
1420,1420,0.9643149971961975,1,1,0.992223858833313,4
1421,1421,0.9989411234855652,1,1,0.9996768236160278,6
1422,1422,0.9269377589225769,1,1,0.9873929619789124,8
1423,1423,0.9830358028411865,1,1,0.9970322847366333,4
1424,1424,0.999826967716217,1,1,0.9998918771743774,9
1425,1425,0.6860173344612122,1,1,0.9848560690879822,4
1426,1426,0.9994446635246277,1,1,0.9996756315231323,7
1427,1427,0.9981105327606201,1,1,0.9995218515396118,9
1428,1428,0.9864702820777893,1,1,0.9971150159835815,7
1429,1429,0.8108379244804382,1,1,0.9485034346580505,6
1430,1430,0.9830787181854248,1,1,0.9969987869262695,8
1431,1431,0.9939035773277283,1,1,0.9988107681274414,4
1432,1432,0.9962843060493469,1,1,0.9975630044937134,9
1433,1433,0.9990854263305664,1,1,0.9995360374450684,7
1434,1434,0.9926642179489136,1,1,0.9981605410575867,0
1435,1435,0.994403600692749,1,1,0.9965505599975586,1
1436,1436,0.9989263415336609,1,1,0.9994832277297974,6
1437,1437,0.996938943862915,1,1,0.9978233575820923,1
1438,1438,0.9923052191734314,1,1,0.9972066283226013,5
1439,1439,0.9411593675613403,1,1,0.9849350452423096,9
1440,1440,0.7639567255973816,1,1,0.9851749539375305,0
1441,1441,0.9836738109588623,1,1,0.9968029260635376,4
1442,1442,0.6565262079238892,1,0,0.7031498551368713,3
1443,1443,0.9952952265739441,1,1,0.9997277855873108,4
1444,1444,0.99950110912323,1,1,0.9997373223304749,1
1445,1445,0.6729065775871277,0,0,0.9138817191123962,4
1446,1446,0.9958464503288269,1,1,0.9985182881355286,0
1447,1447,0.9991710186004639,1,1,0.9995960593223572,8
1448,1448,0.9992049336433411,1,1,0.9997429251670837,4
1449,1449,0.9994309544563293,1,1,0.9996185302734375,6
1450,1450,0.8969702124595642,1,1,0.9748236536979675,2
1451,1451,0.9326498508453369,1,1,0.9834362268447876,2
1452,1452,0.9899916648864746,1,1,0.9951499104499817,6
1453,1453,0.9600701332092285,1,1,0.992874264717102,5
1454,1454,0.7322340607643127,0,0,0.5371187329292297,5
1455,1455,0.9994438290596008,1,1,0.999702513217926,6
1456,1456,0.9809229969978333,1,1,0.9966495633125305,2
1457,1457,0.9998186230659485,1,1,0.9998992681503296,1
1458,1458,0.9993007183074951,1,1,0.9996656179428101,1
1459,1459,0.987494170665741,1,1,0.9982288479804993,8
1460,1460,0.9998866319656372,1,1,0.9999598264694214,6
1461,1461,0.9841819405555725,1,1,0.9964928030967712,0
1462,1462,0.7466820478439331,1,1,0.9640531539916992,4
1463,1463,0.975623607635498,1,1,0.9904402494430542,0
1464,1464,0.9842503070831299,1,1,0.9961996674537659,1
1465,1465,0.9982662796974182,1,1,0.99874347448349,9
1466,1466,0.9971473813056946,1,1,0.9980366826057434,7
1467,1467,0.9984341263771057,1,1,0.9990425705909729,1
1468,1468,0.9534722566604614,1,1,0.988959789276123,3
1469,1469,0.9992648959159851,1,1,0.9996885061264038,7
1470,1470,0.5534748435020447,1,1,0.8922795057296753,7
1471,1471,0.6706429123878479,1,0,0.9206750392913818,8
1472,1472,0.9992715716362,1,1,0.9996869564056396,7
1473,1473,0.9994463324546814,1,1,0.9996111989021301,7
1474,1474,0.8560050129890442,1,1,0.9651042819023132,3
1475,1475,0.9994316697120667,1,1,0.9996275901794434,9
1476,1476,0.9995344877243042,1,1,0.999700665473938,7
1477,1477,0.9874909520149231,1,1,0.994115948677063,7
1478,1478,0.9881718754768372,1,1,0.9985699653625488,7
1479,1479,0.7004884481430054,1,0,0.38634803891181946,2
1480,1480,0.9887114763259888,1,1,0.9969853758811951,1
1481,1481,0.9997465014457703,1,1,0.999860405921936,2
1482,1482,0.9948647618293762,1,1,0.9977251887321472,8
1483,1483,0.9984833598136902,1,1,0.9992089867591858,6
1484,1484,0.9985225796699524,1,1,0.9998169541358948,4
1485,1485,0.9964898228645325,1,1,0.9982233643531799,0
1486,1486,0.999278724193573,1,1,0.9995993971824646,7
1487,1487,0.9990358352661133,1,1,0.9994425177574158,9
1488,1488,0.9922171831130981,1,1,0.997815728187561,8
1489,1489,0.7616080045700073,1,1,0.9808434844017029,6
1490,1490,0.9998434782028198,1,1,0.9998979568481445,8
1491,1491,0.8363912105560303,0,0,0.547377347946167,6
1492,1492,0.6436265110969543,0,1,0.925516664981842,1
1493,1493,0.9989185333251953,1,1,0.9993788003921509,1
1494,1494,0.5264852643013,1,1,0.7636563777923584,7
1495,1495,0.6109545826911926,1,0,0.6515436768531799,2
1496,1496,0.5482778549194336,1,1,0.8102461695671082,2
1497,1497,0.9977036118507385,1,1,0.9987677335739136,8
1498,1498,0.581384539604187,0,1,0.8909611105918884,3
1499,1499,0.9844694137573242,1,1,0.9962620139122009,8
1500,1500,0.9975511431694031,1,1,0.9983919262886047,1
1501,1501,0.7910991311073303,1,0,0.39941781759262085,2
1502,1502,0.7221851348876953,1,1,0.992321789264679,2
1503,1503,0.7521318197250366,1,1,0.9474813938140869,4
1504,1504,0.9873577356338501,1,1,0.9991725087165833,1
1505,1505,0.8592610955238342,1,1,0.9825974106788635,2
1506,1506,0.9059838652610779,0,1,0.984226405620575,7
1507,1507,0.6489441394805908,1,1,0.8513595461845398,2
1508,1508,0.994145393371582,1,1,0.9964278340339661,8
1509,1509,0.9956313371658325,1,1,0.9986841082572937,1
1510,1510,0.9718780517578125,1,1,0.9936347007751465,8
1511,1511,0.9996395111083984,1,1,0.9997208714485168,1
1512,1512,0.9995904564857483,1,1,0.9998019337654114,8
1513,1513,0.9726735353469849,1,1,0.9987679123878479,6
1514,1514,0.9740821123123169,1,1,0.9989326596260071,0
1515,1515,0.8144956231117249,1,1,0.9942200183868408,2
1516,1516,0.9829885363578796,1,1,0.9981729984283447,4
1517,1517,0.9984869956970215,1,1,0.9988241791725159,1
1518,1518,0.6008065938949585,1,1,0.8955875039100647,3
1519,1519,0.9954696893692017,1,1,0.9978914856910706,6
1520,1520,0.9999955892562866,1,1,0.9999990463256836,7
1521,1521,0.9833971858024597,1,1,0.9984304308891296,7
1522,1522,0.9993463158607483,1,1,0.9997504353523254,4
1523,1523,0.998422384262085,1,1,0.9997491240501404,4
1524,1524,0.9623862504959106,1,1,0.9968836903572083,3
1525,1525,0.7602649927139282,1,0,0.870752215385437,3
1526,1526,0.9989407658576965,1,1,0.9998714923858643,4
1527,1527,0.7267517447471619,0,0,0.6932830214500427,3
1528,1528,0.999974250793457,1,1,0.9999839067459106,2
1529,1529,0.5811270475387573,1,1,0.8536897301673889,4
1530,1530,0.9996863603591919,1,1,0.9999297857284546,3
1531,1531,0.9995680451393127,1,1,0.9997792840003967,7
1532,1532,0.9830009937286377,1,1,0.9960648417472839,8
1533,1533,0.9996950626373291,1,1,0.9999005794525146,4
1534,1534,0.9997673630714417,1,1,0.9999549388885498,4
1535,1535,0.8156753182411194,1,1,0.9845061898231506,4
1536,1536,0.9689756035804749,0,1,0.9946562051773071,3
1537,1537,0.9963623881340027,1,1,0.9986500144004822,4
1538,1538,0.7386944890022278,1,1,0.9032803177833557,3
1539,1539,0.7957674264907837,1,0,0.9287152290344238,2
1540,1540,0.9996557235717773,1,1,0.9997996687889099,8
1541,1541,0.998175859451294,1,1,0.9994243383407593,4
1542,1542,0.9961944818496704,1,1,0.998708963394165,5
1543,1543,0.8974165320396423,1,1,0.9927060008049011,5
1544,1544,0.999390721321106,1,1,0.9998109936714172,4
1545,1545,0.9944658875465393,1,1,0.997452437877655,1
1546,1546,0.9990377426147461,1,1,0.9997753500938416,4
1547,1547,0.7004031538963318,1,1,0.8202018737792969,2
1548,1548,0.7561631202697754,1,1,0.9505332708358765,5
1549,1549,0.5540147423744202,1,1,0.8860870003700256,1
1550,1550,0.997011661529541,1,1,0.9993454813957214,6
1551,1551,0.9911995530128479,1,1,0.9994134902954102,4
1552,1552,0.7922322750091553,1,0,0.6162071824073792,3
1553,1553,0.6322963237762451,1,1,0.8435937166213989,4
1554,1554,0.9611491560935974,1,1,0.9970325231552124,4
1555,1555,0.5245037078857422,0,0,0.9216769933700562,2
1556,1556,0.9994358420372009,1,1,0.9998501539230347,8
1557,1557,0.9984862804412842,1,1,0.9995741248130798,8
1558,1558,0.9998564720153809,1,1,0.9999641180038452,4
1559,1559,0.7496818900108337,1,1,0.9508649110794067,5
1560,1560,0.9991728663444519,1,1,0.9993684887886047,7
1561,1561,0.988126277923584,1,1,0.9961259961128235,5
1562,1562,0.9977273344993591,1,1,0.9986931681632996,6
1563,1563,0.9982424974441528,1,1,0.9987437129020691,9
1564,1564,0.9571094512939453,1,1,0.9943621158599854,1
1565,1565,0.998491644859314,1,1,0.9995418787002563,6
1566,1566,0.9795913696289062,1,1,0.9942250847816467,7
1567,1567,0.998616099357605,1,1,0.9995694756507874,2
1568,1568,0.9973932504653931,1,1,0.9988389611244202,0
1569,1569,0.9919867515563965,1,1,0.9976416826248169,1
1570,1570,0.8357079029083252,1,1,0.9887557625770569,4
1571,1571,0.9280890226364136,1,1,0.9864367842674255,5
1572,1572,0.6202628016471863,1,0,0.8489744663238525,6
1573,1573,0.9756273627281189,1,1,0.9959697723388672,0
1574,1574,0.8767064809799194,1,0,0.5012719035148621,0
1575,1575,0.9997383952140808,1,1,0.9999337196350098,2
1576,1576,0.9177758693695068,1,0,0.5149767994880676,7
1577,1577,0.9560207724571228,1,0,0.7374317646026611,5
1578,1578,0.9831380844116211,1,1,0.9965628981590271,6
1579,1579,0.9794527292251587,1,1,0.9934276342391968,0
1580,1580,0.8321331143379211,1,0,0.7924082279205322,6
1581,1581,0.5120460987091064,1,0,0.7040407061576843,2
1582,1582,0.9996397495269775,1,1,0.9997696280479431,9
1583,1583,0.9713743329048157,1,1,0.9921197891235352,1
1584,1584,0.5561396479606628,1,1,0.9107702970504761,7
1585,1585,0.9999912977218628,1,1,0.999996542930603,7
1586,1586,0.9826653003692627,1,1,0.9934604167938232,5
1587,1587,0.6566083431243896,0,0,0.5789996981620789,0
1588,1588,0.9791114926338196,1,1,0.9906879663467407,5
1589,1589,0.9969803690910339,1,1,0.9988846182823181,6
1590,1590,0.5421174764633179,1,0,0.8127841353416443,4
1591,1591,0.9994423985481262,1,1,0.9995601773262024,1
1592,1592,0.9804151058197021,1,1,0.9924654960632324,4
1593,1593,0.9635393023490906,1,1,0.9876781105995178,3
1594,1594,0.9977036118507385,1,1,0.9996991157531738,3
1595,1595,0.5845524668693542,1,1,0.7080958485603333,3
1596,1596,0.9998173117637634,1,1,0.9999194145202637,0
1597,1597,0.9990098476409912,1,1,0.9996273517608643,3
1598,1598,0.9979902505874634,1,1,0.9989250302314758,5
1599,1599,0.9995216131210327,1,1,0.9997159838676453,5
1600,1600,0.9892115592956543,1,1,0.9976766705513,8
1601,1601,0.9985881447792053,1,1,0.9992836117744446,9
1602,1602,0.9990335702896118,1,1,0.9996678829193115,7
1603,1603,0.9997552037239075,1,1,0.999915599822998,3
1604,1604,0.9982181191444397,1,1,0.9987316727638245,1
1605,1605,0.4845934808254242,1,0,0.7217800617218018,3
1606,1606,0.5857125520706177,1,0,0.8763397336006165,3
1607,1607,0.4971683919429779,0,0,0.8076320290565491,5
1608,1608,0.9895761013031006,1,1,0.9990242719650269,4
1609,1609,0.9957744479179382,1,1,0.9988656044006348,4
1610,1610,0.7209973931312561,1,0,0.4670839309692383,2
1611,1611,0.996613085269928,1,1,0.9981843829154968,3
1612,1612,0.5558000206947327,1,1,0.9761033654212952,3
1613,1613,0.9683370590209961,1,1,0.9826914668083191,8
1614,1614,0.9988491535186768,1,1,0.9991440773010254,1
1615,1615,0.99993896484375,1,1,0.999968409538269,7
1616,1616,0.9994258880615234,1,1,0.9996656179428101,7
1617,1617,0.9987162351608276,1,1,0.9993298053741455,0
1618,1618,0.7625238299369812,1,0,0.4778565764427185,7
1619,1619,0.9999693632125854,1,1,0.9999866485595703,4
1620,1620,0.6854668259620667,0,0,0.8254069089889526,3
1621,1621,0.9978926777839661,1,1,0.9984493255615234,1
1622,1622,0.9763995409011841,1,1,0.9989548921585083,4
1623,1623,0.6156489849090576,1,1,0.9493501782417297,2
1624,1624,0.9986732006072998,1,1,0.99968421459198,4
1625,1625,0.9971134662628174,1,1,0.9997239708900452,3
1626,1626,0.5949668884277344,1,0,0.9437812566757202,9
1627,1627,0.998668909072876,1,1,0.999026894569397,9
1628,1628,0.9916270971298218,1,1,0.9992165565490723,4
1629,1629,0.9988197684288025,1,1,0.9991108775138855,9
1630,1630,0.9987403750419617,1,1,0.9993956089019775,9
1631,1631,0.9986920952796936,1,1,0.9991165995597839,1
1632,1632,0.8737941980361938,1,1,0.9300209879875183,8
1633,1633,0.8522870540618896,1,0,0.7146404385566711,1
1634,1634,0.9992851614952087,1,1,0.9996347427368164,6
1635,1635,0.9938668608665466,1,1,0.997864305973053,7
1636,1636,0.7756897807121277,1,1,0.9636405110359192,5
1637,1637,0.9104164242744446,1,1,0.9964615702629089,5
1638,1638,0.6904955506324768,1,1,0.9766039252281189,4
1639,1639,0.9985646605491638,1,1,0.9993290901184082,9
1640,1640,0.6308914422988892,1,1,0.8987154960632324,7
1641,1641,0.9990181922912598,1,1,0.999430239200592,6
1642,1642,0.8217812180519104,1,1,0.9822261333465576,5
1643,1643,0.9754049181938171,1,1,0.9934419393539429,9
1644,1644,0.556965172290802,1,0,0.952253520488739,2
1645,1645,0.9990373849868774,1,1,0.9997594952583313,4
1646,1646,0.8842771649360657,1,1,0.9473931193351746,0
1647,1647,0.9972895383834839,1,1,0.9985989928245544,7
1648,1648,0.9992043375968933,1,1,0.9995546936988831,8
1649,1649,0.5719828605651855,1,0,0.8982934355735779,5
1650,1650,0.9984093308448792,1,1,0.9991188645362854,5
1651,1651,0.8078211545944214,1,1,0.854226291179657,0
1652,1652,0.9999755620956421,1,1,0.9999892711639404,0
1653,1653,0.9697846174240112,1,1,0.993184506893158,9
1654,1654,0.9994766116142273,1,1,0.999710738658905,9
1655,1655,0.9993107318878174,1,1,0.9996153116226196,8
1656,1656,0.8591735363006592,1,1,0.9863448143005371,2
1657,1657,0.9992656111717224,1,1,0.9996336698532104,5
1658,1658,0.9912472367286682,1,1,0.99759441614151,4
1659,1659,0.9999545812606812,1,1,0.9999840259552002,8
1660,1660,0.9995406866073608,1,1,0.9997748732566833,3
1661,1661,0.5579676032066345,1,1,0.9746947288513184,6
1662,1662,0.6798258423805237,1,0,0.8342531323432922,3
1663,1663,0.7914941310882568,1,1,0.9628477692604065,6
1664,1664,0.749153196811676,1,0,0.5290613770484924,0
1665,1665,0.9991031885147095,1,1,0.9994766116142273,6
1666,1666,0.9546864032745361,1,1,0.9953461289405823,6
1667,1667,0.9231709837913513,1,1,0.9905762672424316,6
1668,1668,0.9974842071533203,1,1,0.9992295503616333,9
1669,1669,0.9928263425827026,1,1,0.9986149072647095,6
1670,1670,0.5352866053581238,1,0,0.9440155625343323,6
1671,1671,0.997143566608429,1,1,0.998703122138977,8
1672,1672,0.9965636134147644,1,1,0.9981613755226135,6
1673,1673,0.9833911657333374,1,1,0.9970184564590454,2
1674,1674,0.977064311504364,1,1,0.9931349754333496,4
1675,1675,0.8111938834190369,0,0,0.6093470454216003,1
1676,1676,0.9555749297142029,1,1,0.9939124584197998,8
1677,1677,0.9996564388275146,1,1,0.9997619986534119,1
1678,1678,0.9983264803886414,1,1,0.9993140697479248,2
1679,1679,0.9960370659828186,1,1,0.9972066283226013,7
1680,1680,0.8855979442596436,1,1,0.9940083026885986,6
1681,1681,0.7094742655754089,0,0,0.5445398688316345,3
1682,1682,0.998708963394165,1,1,0.9993995428085327,7
1683,1683,0.9946101903915405,1,1,0.9978171586990356,8
1684,1684,0.5441940426826477,0,1,0.7991019487380981,8
1685,1685,0.8328444361686707,0,0,0.4622019827365875,6
1686,1686,0.861964225769043,0,0,0.6576862931251526,8
1687,1687,0.6971173882484436,1,0,0.5858469009399414,8
1688,1688,0.9977946281433105,1,1,0.9989872574806213,6
1689,1689,0.564176082611084,1,0,0.791986346244812,9
1690,1690,0.5005953907966614,1,0,0.8328253030776978,2
1691,1691,0.9973194003105164,1,1,0.9982158541679382,8
1692,1692,0.9987177848815918,1,1,0.9991965889930725,9
1693,1693,0.6564276218414307,1,0,0.6400145888328552,4
1694,1694,0.9995532631874084,1,1,0.9996628761291504,0
1695,1695,0.9802939891815186,1,1,0.9957993626594543,9
1696,1696,0.5317860245704651,1,0,0.7672797441482544,4
1697,1697,0.9986476302146912,1,1,0.9991937279701233,9
1698,1698,0.9928897619247437,1,1,0.99858558177948,5
1699,1699,0.9979552030563354,1,1,0.998556911945343,7
1700,1700,0.9808946251869202,1,1,0.9956609606742859,5
1701,1701,0.9978340268135071,1,1,0.9988691210746765,5
1702,1702,0.958926796913147,1,1,0.9933524131774902,9
1703,1703,0.9973044395446777,1,1,0.998977541923523,5
1704,1704,0.987542450428009,1,1,0.9948916435241699,3
1705,1705,0.999907374382019,1,1,0.9999551773071289,0
1706,1706,0.9978641867637634,1,1,0.9982790946960449,1
1707,1707,0.9995037317276001,1,1,0.9996892213821411,9
1708,1708,0.9977554678916931,1,1,0.9994526505470276,7
1709,1709,0.9391955137252808,1,1,0.9957261085510254,2
1710,1710,0.9790959358215332,1,1,0.9980484247207642,4
1711,1711,0.9991118311882019,1,1,0.9995809197425842,1
1712,1712,0.9987267851829529,1,1,0.9992875456809998,0
1713,1713,0.8298007845878601,0,0,0.5020458102226257,1
1714,1714,0.8441634178161621,1,1,0.9512995481491089,0
1715,1715,0.6123418211936951,0,0,0.9099251627922058,4
1716,1716,0.9990304708480835,1,1,0.9992572665214539,1
1717,1717,0.9996331930160522,1,1,0.9997686743736267,7
