,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades4_255_adv_conf4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades4_255_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades4_255_is_rob4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades4_255_nat_conf,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades4_255_pred
1485,1485,0.6982933282852173,1,1,0.8330461382865906,53
1486,1486,0.961213231086731,1,1,0.9815807938575745,28
1487,1487,0.3989401161670685,1,0,0.3405122756958008,9
1488,1488,0.8123818039894104,1,1,0.9525629281997681,87
1489,1489,0.5582624673843384,0,0,0.3664497137069702,58
1490,1490,0.33160749077796936,1,0,0.3988121449947357,30
1491,1491,0.9036108255386353,1,1,0.95916348695755,58
1492,1492,0.6628335118293762,0,1,0.8517011404037476,22
1493,1493,0.296137273311615,0,0,0.32805514335632324,51
1494,1494,0.5586759448051453,0,0,0.4372504651546478,92
1495,1495,0.4954962134361267,1,1,0.8931305408477783,39
1496,1496,0.29819977283477783,0,0,0.41770827770233154,32
1497,1497,0.3992675840854645,0,0,0.4597761332988739,96
1498,1498,0.4132501482963562,1,0,0.16512922942638397,34
1499,1499,0.49133560061454773,1,0,0.7498993277549744,26
1500,1500,0.32651445269584656,0,0,0.345607727766037,28
1501,1501,0.9344630241394043,1,1,0.9665011167526245,59
1502,1502,0.7402413487434387,1,1,0.911109209060669,64
1503,1503,0.6304798126220703,1,0,0.33105891942977905,37
1504,1504,0.7224022746086121,1,1,0.9177466034889221,92
1505,1505,0.997675359249115,1,1,0.9980864524841309,14
1506,1506,0.9942323565483093,1,1,0.9963986873626709,26
1507,1507,0.3583042323589325,1,0,0.48965364694595337,37
1508,1508,0.9907699227333069,1,1,0.9926168322563171,94
1509,1509,0.5112969875335693,1,0,0.5724740028381348,29
1510,1510,0.7158619165420532,1,1,0.861404538154602,15
1511,1511,0.3354211449623108,0,0,0.23274943232536316,84
1512,1512,0.4317883551120758,1,0,0.3450419008731842,7
1513,1513,0.8822233080863953,1,1,0.9545232653617859,32
1514,1514,0.9902308583259583,1,1,0.9942615032196045,9
1515,1515,0.5651706457138062,0,0,0.2937391996383667,44
1516,1516,0.48538270592689514,1,1,0.7582560181617737,12
1517,1517,0.20863449573516846,1,0,0.21772092580795288,27
1518,1518,0.7009952664375305,1,1,0.8951484560966492,78
1519,1519,0.5334007740020752,0,0,0.48050570487976074,10
1520,1520,0.2911720275878906,0,0,0.1467312127351761,27
1521,1521,0.5931365489959717,0,0,0.15880705416202545,74
1522,1522,0.5524014830589294,1,0,0.6755093932151794,69
1523,1523,0.6247386336326599,1,1,0.8264237642288208,66
1524,1524,0.3427485227584839,0,0,0.3534863293170929,27
1525,1525,0.9990922212600708,1,1,0.9992414712905884,20
1526,1526,0.9403077960014343,1,1,0.9632107019424438,54
1527,1527,0.22486276924610138,0,0,0.08802719414234161,4
1528,1528,0.9949461817741394,1,1,0.9956573247909546,86
1529,1529,0.6509167551994324,0,0,0.22638951241970062,33
1530,1530,0.5484083890914917,0,0,0.4352383315563202,63
1531,1531,0.3170475959777832,0,0,0.28558555245399475,67
1532,1532,0.7067174911499023,0,0,0.44045665860176086,45
1533,1533,0.6404610276222229,1,0,0.6484580636024475,54
1534,1534,0.45722657442092896,1,1,0.8917788863182068,69
1535,1535,0.8304115533828735,1,1,0.8942543268203735,47
1536,1536,0.9412822723388672,1,1,0.9698452949523926,62
1537,1537,0.3277536928653717,1,0,0.5092882513999939,57
1538,1538,0.5629320740699768,1,0,0.2618708610534668,85
1539,1539,0.7124249935150146,0,1,0.7520326972007751,73
1540,1540,0.48679640889167786,1,1,0.7987309098243713,16
1541,1541,0.44442474842071533,0,0,0.5115891098976135,2
1542,1542,0.46242761611938477,1,0,0.5071730017662048,82
1543,1543,0.4253717362880707,0,0,0.41054773330688477,27
1544,1544,0.9476964473724365,1,1,0.9647703766822815,59
1545,1545,0.5488178133964539,0,0,0.38674530386924744,90
1546,1546,0.45736876130104065,1,0,0.42307522892951965,39
1547,1547,0.7194362282752991,1,1,0.8704031705856323,79
1548,1548,0.8978589177131653,1,1,0.9662569761276245,25
1549,1549,0.49285686016082764,1,1,0.6190299987792969,44
1550,1550,0.39210939407348633,0,0,0.27978062629699707,3
1551,1551,0.3425918519496918,0,0,0.17667368054389954,73
1552,1552,0.8578224778175354,1,1,0.9550398588180542,17
1553,1553,0.2149704098701477,1,0,0.16675826907157898,49
1554,1554,0.40641167759895325,0,0,0.2190094292163849,71
1555,1555,0.8458609580993652,1,1,0.9408428072929382,74
1556,1556,0.9399790167808533,1,1,0.9599034786224365,63
1557,1557,0.9302569627761841,0,1,0.9709111452102661,28
1558,1558,0.3276101350784302,1,1,0.5130606889724731,56
1559,1559,0.47827407717704773,1,0,0.5743354558944702,43
1560,1560,0.335647851228714,0,1,0.4351021349430084,62
1561,1561,0.4948684275150299,1,1,0.8395147919654846,11
1562,1562,0.9864825010299683,1,1,0.9901078939437866,9
1563,1563,0.4984782934188843,1,0,0.5632511377334595,17
1564,1564,0.6758109927177429,1,1,0.8361446857452393,31
1565,1565,0.5379857420921326,1,1,0.707790195941925,52
1566,1566,0.3902391493320465,0,0,0.4622489809989929,96
1567,1567,0.2731618881225586,1,1,0.4026022255420685,36
1568,1568,0.9815720319747925,1,1,0.988217294216156,58
1569,1569,0.4500194787979126,1,1,0.8196637034416199,79
1570,1570,0.5093356966972351,0,0,0.20260393619537354,74
1571,1571,0.4290784001350403,1,0,0.3986656665802002,32
1572,1572,0.41093239188194275,1,0,0.5303001999855042,15
1573,1573,0.3714514672756195,1,1,0.547052800655365,15
1574,1574,0.3560406267642975,0,0,0.3671867847442627,18
1575,1575,0.8171777129173279,1,1,0.9220380187034607,56
1576,1576,0.41914990544319153,0,0,0.4916139245033264,72
1577,1577,0.4351993203163147,0,0,0.40213868021965027,72
1578,1578,0.8427520394325256,1,1,0.9255979061126709,57
1579,1579,0.9056890606880188,1,1,0.9626705050468445,5
1580,1580,0.5678215026855469,0,0,0.3313004970550537,68
1581,1581,0.607955276966095,0,0,0.31521517038345337,64
1582,1582,0.6384297609329224,0,1,0.767289936542511,52
1583,1583,0.2189214676618576,1,0,0.42268234491348267,79
1584,1584,0.8600388169288635,1,1,0.9379088282585144,64
1585,1585,0.5383220314979553,1,0,0.25405246019363403,3
1586,1586,0.9193242788314819,1,1,0.9780648350715637,22
1587,1587,0.4852959215641022,0,0,0.4006136655807495,65
1588,1588,0.6335535049438477,1,1,0.8858104348182678,15
1589,1589,0.9735678434371948,1,1,0.9937258362770081,83
1590,1590,0.7162739634513855,1,1,0.8469853401184082,19
1591,1591,0.44994261860847473,0,0,0.1646231710910797,27
1592,1592,0.8527634143829346,1,1,0.9266636371612549,61
1593,1593,0.5220773220062256,1,1,0.7930676341056824,33
1594,1594,0.41955089569091797,1,0,0.22498536109924316,16
1595,1595,0.8533777594566345,1,1,0.9239886999130249,76
1596,1596,0.6704533696174622,1,1,0.9033940434455872,96
1597,1597,0.5359652638435364,1,0,0.19658339023590088,87
1598,1598,0.6201232075691223,0,1,0.86077481508255,70
1599,1599,0.8383934497833252,1,1,0.9687488079071045,39
1600,1600,0.531899094581604,1,0,0.367444783449173,60
1601,1601,0.5763261914253235,1,0,0.36297816038131714,59
1602,1602,0.29839545488357544,0,0,0.07868126779794693,50
1603,1603,0.5801345705986023,0,0,0.17088447511196136,43
1604,1604,0.7053082585334778,1,1,0.855470597743988,68
1605,1605,0.3712804615497589,0,0,0.21549618244171143,18
1606,1606,0.6448572874069214,1,1,0.7006231546401978,23
1607,1607,0.24778416752815247,1,1,0.3398064076900482,42
1608,1608,0.5218777060508728,0,0,0.21176640689373016,54
1609,1609,0.38825201988220215,0,0,0.28112536668777466,11
1610,1610,0.5682989954948425,1,0,0.633194625377655,20
1611,1611,0.5072021484375,0,0,0.23645862936973572,55
1612,1612,0.9659913182258606,1,1,0.985124409198761,24
1613,1613,0.8146331310272217,1,1,0.9224423766136169,17
1614,1614,0.7587011456489563,1,1,0.9257501363754272,12
1615,1615,0.6461557149887085,0,0,0.2797861099243164,78
1616,1616,0.5517241954803467,0,0,0.4311830699443817,8
1617,1617,0.5076314806938171,1,1,0.811993420124054,17
1618,1618,0.24196070432662964,0,0,0.1919638216495514,32
1619,1619,0.8470491170883179,1,1,0.936133086681366,21
1620,1620,0.616852343082428,1,1,0.8013020157814026,42
1621,1621,0.9615297913551331,1,1,0.9735219478607178,21
1622,1622,0.30343097448349,0,0,0.19484065473079681,98
1623,1623,0.5731211304664612,1,0,0.25456830859184265,79
1624,1624,0.352946400642395,1,1,0.500812828540802,21
1625,1625,0.7900230884552002,1,1,0.8726252913475037,61
1626,1626,0.4191974997520447,0,0,0.1651768982410431,63
1627,1627,0.995518147945404,1,1,0.9963104128837585,41
1628,1628,0.704352617263794,1,0,0.6051723957061768,16
1629,1629,0.7352005839347839,1,0,0.6235792636871338,40
1630,1630,0.44050925970077515,1,0,0.6905894875526428,54
1631,1631,0.5911441445350647,0,0,0.5328490734100342,92
1632,1632,0.3593829572200775,0,1,0.49732595682144165,21
1633,1633,0.4170961081981659,0,0,0.4818311333656311,20
1634,1634,0.38432085514068604,0,0,0.16369110345840454,4
1635,1635,0.4876385033130646,1,0,0.12569200992584229,37
1636,1636,0.41283535957336426,0,0,0.3213937282562256,96
1637,1637,0.5329113602638245,1,0,0.5092775821685791,92
1638,1638,0.9940910935401917,1,1,0.9959350824356079,71
1639,1639,0.9144183397293091,1,1,0.9640525579452515,17
1640,1640,0.40270188450813293,1,0,0.4236961603164673,96
1641,1641,0.9658371806144714,1,1,0.9807528853416443,94
1642,1642,0.3213351368904114,1,1,0.5190826654434204,39
1643,1643,0.32441645860671997,0,0,0.14565084874629974,97
1644,1644,0.20066048204898834,1,1,0.2617754340171814,79
1645,1645,0.7292953133583069,1,1,0.854417622089386,34
1646,1646,0.9557927846908569,1,1,0.9797168374061584,26
1647,1647,0.6209701895713806,1,1,0.7372339963912964,33
1648,1648,0.47992515563964844,0,0,0.4441593289375305,14
1649,1649,0.295504629611969,0,0,0.18192556500434875,99
1650,1650,0.8581365942955017,1,1,0.9209740161895752,53
1651,1651,0.4007365107536316,1,0,0.18552358448505402,88
1652,1652,0.999187171459198,1,1,0.9993317723274231,20
1653,1653,0.6364555954933167,1,1,0.7515961527824402,47
1654,1654,0.2656986117362976,1,0,0.1998903900384903,98
1655,1655,0.42850226163864136,0,0,0.137832373380661,13
1656,1656,0.5169671177864075,0,0,0.3474206030368805,89
1657,1657,0.7128952145576477,1,1,0.9201191067695618,25
1658,1658,0.722419261932373,0,0,0.30889028310775757,57
1659,1659,0.9489009380340576,1,1,0.97334223985672,56
1660,1660,0.5680149793624878,1,1,0.6513699293136597,68
1661,1661,0.3443790078163147,1,1,0.5171475410461426,27
1662,1662,0.5387946367263794,1,0,0.37026429176330566,13
1663,1663,0.65326988697052,1,1,0.9256387948989868,92
1664,1664,0.4937143623828888,1,0,0.6544032692909241,12
1665,1665,0.6279594302177429,1,0,0.5129731297492981,46
1666,1666,0.5622106790542603,1,1,0.8519925475120544,76
1667,1667,0.5662968158721924,1,1,0.6592512726783752,67
1668,1668,0.7333618402481079,1,0,0.4039231538772583,27
1669,1669,0.6662005186080933,1,1,0.8013471961021423,2
1670,1670,0.5139000415802002,0,1,0.7039278149604797,69
1671,1671,0.9984132051467896,1,1,0.9987106323242188,48
1672,1672,0.33561185002326965,1,0,0.15944795310497284,3
1673,1673,0.4065454304218292,0,1,0.6230844855308533,21
1674,1674,0.9988157749176025,1,1,0.998963475227356,20
1675,1675,0.9945083260536194,1,1,0.996323823928833,8
1676,1676,0.2793924808502197,0,0,0.21144801378250122,31
1677,1677,0.5416774153709412,0,1,0.7941977381706238,83
1678,1678,0.39298179745674133,1,0,0.6114638447761536,63
1679,1679,0.42536699771881104,1,1,0.7641340494155884,7
1680,1680,0.8269002437591553,1,1,0.9283497333526611,10
1681,1681,0.45635515451431274,0,0,0.6884055733680725,56
1682,1682,0.46209990978240967,0,1,0.6278604865074158,2
1683,1683,0.4922913908958435,0,0,0.32256603240966797,96
1684,1684,0.6684207916259766,1,0,0.4128981828689575,90
1685,1685,0.7793629765510559,1,1,0.9061669111251831,69
1686,1686,0.45679622888565063,1,0,0.08775263279676437,78
1687,1687,0.25904175639152527,1,0,0.3760857582092285,15
1688,1688,0.24696949124336243,1,0,0.19324186444282532,78
1689,1689,0.31840279698371887,0,0,0.1674456000328064,33
1690,1690,0.7134264707565308,0,0,0.48321297764778137,22
1691,1691,0.5139032602310181,1,1,0.8483411073684692,5
1692,1692,0.26053810119628906,1,0,0.27407532930374146,30
1693,1693,0.9950850605964661,1,1,0.9955488443374634,86
1694,1694,0.3066881000995636,1,0,0.5572842955589294,85
1695,1695,0.5647135376930237,1,1,0.6189210414886475,33
1696,1696,0.785366415977478,1,1,0.8712997436523438,10
1697,1697,0.23145145177841187,1,1,0.32332998514175415,44
1698,1698,0.3201691210269928,1,1,0.5335460901260376,34
1699,1699,0.9481377601623535,1,1,0.975888192653656,24
1700,1700,0.5764514207839966,0,0,0.2614494860172272,28
1701,1701,0.4368343949317932,1,1,0.6448224186897278,61
1702,1702,0.9452097415924072,1,1,0.9805251359939575,62
1703,1703,0.9933763146400452,1,1,0.9964860677719116,38
1704,1704,0.247608482837677,0,0,0.11401893198490143,74
1705,1705,0.4450652599334717,1,0,0.7007882595062256,44
1706,1706,0.9986400008201599,1,1,0.9989030361175537,53
1707,1707,0.545246958732605,1,1,0.7652589678764343,7
1708,1708,0.41294944286346436,0,0,0.27124956250190735,79
1709,1709,0.4299984276294708,1,1,0.7254636287689209,17
1710,1710,0.4460606276988983,0,0,0.2590746581554413,16
1711,1711,0.41647133231163025,1,0,0.38433635234832764,91
1712,1712,0.5245143175125122,0,0,0.29434311389923096,92
1713,1713,0.9915733933448792,1,1,0.9963904023170471,82
1714,1714,0.566742479801178,1,1,0.7381845712661743,10
1715,1715,0.7781110405921936,1,1,0.8569068908691406,21
1716,1716,0.44332078099250793,1,1,0.7364758253097534,30
1717,1717,0.2440376877784729,1,0,0.09634082764387131,65
1718,1718,0.539320170879364,1,1,0.6813430786132812,47
1719,1719,0.9960446357727051,1,1,0.9969814419746399,57
1720,1720,0.9603812098503113,1,1,0.9811816811561584,16
1721,1721,0.5818096399307251,1,0,0.42725202441215515,81
1722,1722,0.8212740421295166,0,0,0.5075188279151917,95
1723,1723,0.3436548411846161,1,0,0.192988321185112,72
1724,1724,0.4049720764160156,0,1,0.457593709230423,47
1725,1725,0.17657417058944702,0,0,0.06272993981838226,33
1726,1726,0.5300115346908569,1,1,0.788628339767456,62
1727,1727,0.380405992269516,1,0,0.39643535017967224,95
1728,1728,0.18901275098323822,0,0,0.2639598846435547,18
1729,1729,0.25827503204345703,1,0,0.39302858710289,61
1730,1730,0.5186622142791748,1,0,0.3742976486682892,2
1731,1731,0.4827781915664673,0,0,0.24555130302906036,14
1732,1732,0.8111650943756104,1,1,0.9353456497192383,21
1733,1733,0.36533695459365845,1,0,0.6175259947776794,87
1734,1734,0.6353880763053894,0,0,0.6786429286003113,20
1735,1735,0.6297222375869751,1,0,0.4734577536582947,69
1736,1736,0.5128007531166077,1,0,0.7624292373657227,37
1737,1737,0.6900438666343689,0,0,0.22301052510738373,29
1738,1738,0.9940160512924194,1,1,0.9951716065406799,0
1739,1739,0.3005678355693817,1,0,0.27511680126190186,78
1740,1740,0.9053410887718201,1,1,0.9446632862091064,20
1741,1741,0.8003605604171753,1,1,0.9421219825744629,85
1742,1742,0.6872820854187012,1,1,0.8519536256790161,54
1743,1743,0.6029830574989319,0,0,0.3903243839740753,57
1744,1744,0.6005871891975403,1,0,0.5111678838729858,73
1745,1745,0.9500394463539124,1,1,0.9816599488258362,69
1746,1746,0.8857485055923462,1,1,0.9318154454231262,3
1747,1747,0.5765306949615479,0,0,0.4348629117012024,75
1748,1748,0.3347412943840027,1,0,0.48813149333000183,49
1749,1749,0.3587196469306946,1,0,0.3956384062767029,33
1750,1750,0.5935909152030945,1,1,0.7285252213478088,73
1751,1751,0.5302212834358215,0,0,0.43542808294296265,67
1752,1752,0.610072672367096,1,1,0.8776863217353821,97
1753,1753,0.46095478534698486,0,0,0.15821005403995514,31
1754,1754,0.4231230914592743,0,0,0.197723388671875,31
1755,1755,0.6498636603355408,0,0,0.35978230834007263,66
1756,1756,0.4130875766277313,0,0,0.401538223028183,27
1757,1757,0.3773749768733978,0,0,0.38570868968963623,80
1758,1758,0.24198590219020844,0,1,0.27953460812568665,98
1759,1759,0.8824918866157532,1,1,0.9546456933021545,1
1760,1760,0.410392701625824,1,0,0.3893817067146301,51
1761,1761,0.9407452940940857,1,1,0.9690930247306824,28
1762,1762,0.43550512194633484,0,0,0.2098483294248581,44
1763,1763,0.39936891198158264,1,0,0.3513707220554352,47
1764,1764,0.5353662967681885,0,0,0.20018957555294037,26
1765,1765,0.4689771234989166,0,0,0.4725520610809326,16
1766,1766,0.9892292022705078,1,1,0.9917026162147522,40
1767,1767,0.6567853689193726,1,1,0.9224159121513367,14
1768,1768,0.2787036895751953,0,1,0.3423886299133301,67
1769,1769,0.505967378616333,0,0,0.4767408072948456,72
1770,1770,0.9558073878288269,1,1,0.9719730019569397,12
1771,1771,0.5641447305679321,0,0,0.33662286400794983,34
1772,1772,0.3791213929653168,1,0,0.39188921451568604,44
1773,1773,0.9942362904548645,1,1,0.9954857230186462,29
1774,1774,0.3753984868526459,0,0,0.32809287309646606,47
1775,1775,0.4899798035621643,1,0,0.21047981083393097,8
1776,1776,0.5621196627616882,1,1,0.7921873927116394,17
1777,1777,0.36982014775276184,1,0,0.2986391484737396,56
1778,1778,0.4553145468235016,0,1,0.5464749336242676,11
1779,1779,0.317813515663147,1,0,0.1914021372795105,80
1780,1780,0.8878880143165588,1,1,0.9580207467079163,1
1781,1781,0.8635135889053345,1,1,0.9476577639579773,82
1782,1782,0.3603156805038452,1,0,0.19870218634605408,51
1783,1783,0.5955228805541992,1,1,0.8277394771575928,34
1784,1784,0.9954391121864319,1,1,0.9964715242385864,86
1785,1785,0.6129093170166016,0,0,0.4611682593822479,52
1786,1786,0.9918232560157776,1,1,0.993914783000946,86
1787,1787,0.3202994465827942,1,0,0.3458711504936218,93
1788,1788,0.31378626823425293,1,0,0.18100473284721375,38
1789,1789,0.7154996395111084,0,0,0.5664478540420532,9
1790,1790,0.35381564497947693,0,0,0.19917787611484528,25
1791,1791,0.40912529826164246,1,1,0.6160959005355835,2
1792,1792,0.6317018270492554,0,0,0.4625958204269409,5
1793,1793,0.7687763571739197,1,1,0.9440495371818542,91
1794,1794,0.43402203917503357,0,0,0.280610591173172,42
1795,1795,0.6509449481964111,1,1,0.8102386593818665,65
1796,1796,0.50104820728302,1,1,0.7375792860984802,64
1797,1797,0.6830925941467285,1,1,0.8876668810844421,90
1798,1798,0.6713407635688782,0,0,0.33108997344970703,92
1799,1799,0.663809061050415,1,1,0.7488630414009094,34
1800,1800,0.4893651306629181,0,0,0.33717483282089233,46
1801,1801,0.3670719861984253,0,0,0.2006492018699646,93
1802,1802,0.8419823050498962,1,1,0.9169986248016357,68
1803,1803,0.49915528297424316,0,0,0.4940759837627411,59
1804,1804,0.9808583855628967,1,1,0.9931305050849915,6
1805,1805,0.40583693981170654,1,0,0.5803496837615967,79
1806,1806,0.4689330756664276,0,0,0.16406643390655518,6
1807,1807,0.7806850075721741,1,1,0.9472051858901978,22
1808,1808,0.7262250781059265,1,0,0.3772757351398468,86
1809,1809,0.39773401618003845,1,0,0.5536056160926819,10
1810,1810,0.4740782082080841,1,1,0.69206702709198,1
1811,1811,0.9917254447937012,1,1,0.9930046200752258,75
1812,1812,0.9736725687980652,1,1,0.9845521450042725,48
1813,1813,0.935172438621521,1,1,0.9538454413414001,5
1814,1814,0.6352711319923401,1,0,0.27414825558662415,90
1815,1815,0.30144837498664856,0,0,0.13939335942268372,57
1816,1816,0.9754132032394409,1,1,0.9829626083374023,99
1817,1817,0.6304301023483276,1,0,0.2522570490837097,33
1818,1818,0.8736728429794312,1,1,0.9662825465202332,82
1819,1819,0.9914333820343018,1,1,0.9946724772453308,76
1820,1820,0.3875613808631897,1,0,0.30836084485054016,51
1821,1821,0.6617878079414368,0,1,0.8017955422401428,70
1822,1822,0.4435684084892273,0,0,0.20030339062213898,79
1823,1823,0.37711042165756226,1,1,0.5706042051315308,77
1824,1824,0.4904911518096924,1,1,0.685021698474884,70
1825,1825,0.9766595363616943,1,1,0.984904944896698,12
1826,1826,0.44595909118652344,1,0,0.4652372896671295,91
1827,1827,0.7348138093948364,1,0,0.502454400062561,83
1828,1828,0.9831932783126831,1,1,0.99072265625,95
1829,1829,0.4568140506744385,1,1,0.684679388999939,48
1830,1830,0.5266742706298828,0,0,0.5639446973800659,47
1831,1831,0.6731049418449402,1,0,0.4544961452484131,30
1832,1832,0.5868293642997742,1,0,0.4589892625808716,49
1833,1833,0.4140329957008362,1,1,0.6453427672386169,11
1834,1834,0.4456327259540558,0,0,0.21382826566696167,21
1835,1835,0.6182817816734314,1,1,0.8519093990325928,17
1836,1836,0.3582187592983246,0,0,0.20715677738189697,79
1837,1837,0.6166865825653076,1,1,0.8037319183349609,94
1838,1838,0.7524920701980591,1,1,0.8915758728981018,29
1839,1839,0.6624013185501099,1,0,0.5067310333251953,87
1840,1840,0.8335769772529602,1,1,0.9291367530822754,49
1841,1841,0.3609902560710907,0,0,0.42720314860343933,93
1842,1842,0.5148321390151978,1,1,0.883787214756012,57
1843,1843,0.44152119755744934,0,0,0.28147000074386597,97
1844,1844,0.42292341589927673,0,0,0.3400339186191559,73
1845,1845,0.5556997656822205,1,1,0.7978916168212891,28
1846,1846,0.9303370118141174,1,1,0.985586404800415,16
1847,1847,0.5703244209289551,0,0,0.3204319179058075,75
1848,1848,0.5113667845726013,0,0,0.3641703128814697,98
1849,1849,0.7501259446144104,1,1,0.8642592430114746,31
1850,1850,0.5882962346076965,1,1,0.7400094866752625,25
1851,1851,0.726783812046051,1,0,0.4234893023967743,2
1852,1852,0.6398505568504333,0,0,0.4754089415073395,73
1853,1853,0.9186249375343323,1,1,0.9585105180740356,21
1854,1854,0.4652247428894043,0,0,0.33334270119667053,62
1855,1855,0.47379860281944275,0,1,0.6176354289054871,52
1856,1856,0.8484990000724792,1,1,0.9378920793533325,56
1857,1857,0.9756647944450378,1,1,0.9831355214118958,28
1858,1858,0.9464313387870789,1,1,0.9732829332351685,17
1859,1859,0.9963228702545166,1,1,0.9972705245018005,53
1860,1860,0.3888707458972931,1,1,0.4591023027896881,71
1861,1861,0.6024609208106995,1,0,0.3362162411212921,7
1862,1862,0.6280243396759033,1,1,0.7938732504844666,94
1863,1863,0.9811400175094604,1,1,0.9939380884170532,53
1864,1864,0.8815561532974243,1,1,0.9437535405158997,89
1865,1865,0.2984948754310608,0,1,0.42121246457099915,2
1866,1866,0.5788578987121582,1,1,0.8868910074234009,28
1867,1867,0.9185802340507507,1,1,0.953482985496521,7
1868,1868,0.509239673614502,0,0,0.3153367042541504,50
1869,1869,0.48315051198005676,1,1,0.6074326038360596,79
1870,1870,0.39108744263648987,1,1,0.7215039134025574,53
1871,1871,0.4562588930130005,1,0,0.2983796298503876,87
1872,1872,0.37031084299087524,1,1,0.744808554649353,43
1873,1873,0.779477596282959,0,1,0.9182853102684021,17
1874,1874,0.857673704624176,1,1,0.942492663860321,69
1875,1875,0.26816219091415405,0,0,0.2059357613325119,76
1876,1876,0.7421108484268188,1,1,0.8776047825813293,17
1877,1877,0.9454131126403809,1,1,0.9758660793304443,6
1878,1878,0.9789677262306213,1,1,0.9865419864654541,53
1879,1879,0.8696175217628479,1,1,0.9331275820732117,68
1880,1880,0.36904966831207275,1,0,0.29216268658638,44
1881,1881,0.5403626561164856,1,1,0.8725077509880066,89
1882,1882,0.5206251740455627,0,0,0.2236882895231247,43
1883,1883,0.27847084403038025,0,0,0.22540774941444397,14
1884,1884,0.7598806023597717,1,1,0.9566239714622498,45
1885,1885,0.5314696431159973,1,1,0.7066149115562439,95
1886,1886,0.7207736372947693,0,0,0.5929886102676392,13
1887,1887,0.5074330568313599,1,0,0.26983320713043213,80
1888,1888,0.9310268759727478,1,1,0.9681325554847717,28
1889,1889,0.465380996465683,0,1,0.587189257144928,60
1890,1890,0.37852293252944946,1,1,0.49658912420272827,23
1891,1891,0.8843954801559448,1,1,0.9161821007728577,52
1892,1892,0.9848498106002808,1,1,0.9919531941413879,24
1893,1893,0.30686238408088684,1,0,0.40019604563713074,21
1894,1894,0.3765837848186493,0,0,0.20028212666511536,91
1895,1895,0.9858478307723999,1,1,0.9903258681297302,99
1896,1896,0.5022388696670532,0,0,0.3479367196559906,29
1897,1897,0.8647710680961609,1,1,0.9332777857780457,21
1898,1898,0.7034780383110046,1,1,0.8504552245140076,59
1899,1899,0.6027147769927979,0,1,0.8232582211494446,83
1900,1900,0.4715544283390045,0,1,0.6951596140861511,13
1901,1901,0.36888444423675537,1,0,0.4524496793746948,88
1902,1902,0.9946247935295105,1,1,0.9972249269485474,93
1903,1903,0.8294287919998169,1,1,0.9331085681915283,61
1904,1904,0.8446608185768127,1,1,0.9181035161018372,17
1905,1905,0.56401127576828,1,1,0.8722595572471619,44
1906,1906,0.523445188999176,1,0,0.6591776609420776,49
1907,1907,0.8968219757080078,1,1,0.9362421631813049,81
1908,1908,0.5704125761985779,1,1,0.8687219619750977,78
1909,1909,0.7192878723144531,0,0,0.4801722764968872,16
1910,1910,0.7996651530265808,0,0,0.6579271554946899,28
1911,1911,0.6606953144073486,1,1,0.8480097055435181,60
1912,1912,0.2789853811264038,0,0,0.14702413976192474,38
1913,1913,0.37405991554260254,1,0,0.7723079323768616,58
1914,1914,0.6997383832931519,1,0,0.23633304238319397,4
1915,1915,0.7330309152603149,1,1,0.8842428922653198,88
1916,1916,0.5809777975082397,0,1,0.7766396999359131,95
1917,1917,0.4200042188167572,0,0,0.2375769466161728,6
1918,1918,0.9685810208320618,1,1,0.982028603553772,36
1919,1919,0.5496670007705688,1,0,0.62968510389328,26
1920,1920,0.987834095954895,1,1,0.9934133887290955,74
1921,1921,0.4356704652309418,1,0,0.21568536758422852,88
1922,1922,0.7838230729103088,1,1,0.8923141956329346,56
1923,1923,0.44086727499961853,0,0,0.3088952600955963,77
1924,1924,0.5839688181877136,1,0,0.39834678173065186,65
1925,1925,0.9717636704444885,1,1,0.9890004396438599,0
1926,1926,0.5438924431800842,1,0,0.29180780053138733,43
1927,1927,0.902207612991333,1,1,0.9677731394767761,22
1928,1928,0.7934143543243408,1,1,0.8878605961799622,47
1929,1929,0.38256487250328064,0,0,0.3256146013736725,30
1930,1930,0.12880398333072662,0,0,0.11999080330133438,99
1931,1931,0.750703752040863,1,1,0.8973085284233093,69
1932,1932,0.8187517523765564,1,1,0.9412890672683716,9
1933,1933,0.950740396976471,1,1,0.973605215549469,78
1934,1934,0.447515070438385,0,0,0.7153123617172241,91
1935,1935,0.5550654530525208,1,1,0.8128901124000549,69
1936,1936,0.4946264326572418,1,0,0.41692402958869934,46
1937,1937,0.7951662540435791,1,1,0.908941388130188,97
1938,1938,0.47747862339019775,1,1,0.7609013319015503,29
1939,1939,0.5681891441345215,1,1,0.8022363781929016,18
1940,1940,0.900251567363739,1,1,0.9425626993179321,64
1941,1941,0.6245018243789673,1,0,0.5647647380828857,98
1942,1942,0.7930516600608826,1,1,0.858157217502594,65
1943,1943,0.9724454283714294,1,1,0.9837805032730103,36
1944,1944,0.5671650171279907,1,1,0.7349725365638733,94
1945,1945,0.6317940950393677,1,0,0.668956995010376,84
