,sample_idx,resnet50_cifar10_autoaugment_trades1_255_adv_conf1_255,resnet50_cifar10_autoaugment_trades1_255_is_acc,resnet50_cifar10_autoaugment_trades1_255_is_rob1_255,resnet50_cifar10_autoaugment_trades1_255_nat_conf,resnet50_cifar10_autoaugment_trades1_255_pred
2040,2040,0.998872697353363,1,1,0.999077558517456,0
2041,2041,0.9405289888381958,1,1,0.9653655886650085,0
2042,2042,0.9925734996795654,1,1,0.9942487478256226,1
2043,2043,0.986666738986969,1,1,0.991483747959137,8
2044,2044,0.8794840574264526,1,1,0.9290266633033752,3
2045,2045,0.9960975646972656,1,1,0.997157096862793,1
2046,2046,0.8950229287147522,1,1,0.9366633296012878,3
2047,2047,0.9274487495422363,1,1,0.9545776844024658,5
2048,2048,0.9980898499488831,1,1,0.9985204339027405,8
2049,2049,0.6723816394805908,1,1,0.795082151889801,3
2050,2050,0.9939427971839905,1,1,0.9959217309951782,8
2051,2051,0.953493058681488,1,1,0.9736929535865784,5
2052,2052,0.9986264705657959,1,1,0.9989295601844788,8
2053,2053,0.8022067546844482,1,1,0.9152366518974304,6
2054,2054,0.9381715059280396,1,1,0.9598114490509033,3
2055,2055,0.9893621802330017,1,1,0.9930179119110107,5
2056,2056,0.9839890599250793,1,1,0.990254819393158,5
2057,2057,0.9951329827308655,1,1,0.9964854717254639,5
2058,2058,0.44276753067970276,0,1,0.6603549718856812,8
2059,2059,0.4168102443218231,1,0,0.36748170852661133,9
2060,2060,0.5135918855667114,1,1,0.7050312757492065,5
2061,2061,0.5796478390693665,0,0,0.419189453125,3
2062,2062,0.9047269821166992,1,1,0.9562994241714478,7
2063,2063,0.991883397102356,1,1,0.9937098026275635,1
2064,2064,0.9959003329277039,1,1,0.9969819188117981,8
2065,2065,0.43551328778266907,1,0,0.3127416968345642,2
2066,2066,0.847024142742157,1,1,0.9190642237663269,2
2067,2067,0.7044647932052612,0,1,0.8558136224746704,4
2068,2068,0.5937236547470093,1,1,0.7779542207717896,3
2069,2069,0.8920218348503113,1,1,0.9351451396942139,4
2070,2070,0.7044621706008911,1,1,0.8337470293045044,2
2071,2071,0.9965207576751709,1,1,0.9974831938743591,9
2072,2072,0.9947885274887085,1,1,0.9959635734558105,6
2073,2073,0.9669041633605957,1,1,0.9809862971305847,2
2074,2074,0.9998435974121094,1,1,0.9998778104782104,2
2075,2075,0.5038126111030579,1,1,0.7446762919425964,4
2076,2076,0.9208539128303528,1,1,0.9561766982078552,3
2077,2077,0.7937626242637634,1,1,0.8925918936729431,0
2078,2078,0.7946105003356934,0,1,0.8855285048484802,6
2079,2079,0.9966296553611755,1,1,0.9972224235534668,0
2080,2080,0.9871852993965149,1,1,0.9934564232826233,1
2081,2081,0.5947842597961426,1,0,0.5401389002799988,3
2082,2082,0.9943354725837708,1,1,0.9961199760437012,2
2083,2083,0.3844749331474304,1,1,0.5620455145835876,2
2084,2084,0.9997337460517883,1,1,0.9997935891151428,7
2085,2085,0.8813973069190979,1,1,0.9182743430137634,0
2086,2086,0.9973586201667786,1,1,0.9980137348175049,1
2087,2087,0.5935677289962769,1,0,0.3924049735069275,0
2088,2088,0.6751495003700256,1,0,0.5569601655006409,7
2089,2089,0.9998780488967896,1,1,0.9998899698257446,7
2090,2090,0.8986197113990784,1,1,0.9373544454574585,2
2091,2091,0.8716275691986084,1,1,0.9097378253936768,0
2092,2092,0.9969695210456848,1,1,0.9976620674133301,1
2093,2093,0.9928175210952759,1,1,0.9948999285697937,6
2094,2094,0.9876311421394348,1,1,0.990050733089447,5
2095,2095,0.9688413143157959,1,1,0.9796001315116882,0
2096,2096,0.8325195908546448,1,1,0.920974850654602,2
2097,2097,0.9942646622657776,1,1,0.995686411857605,2
2098,2098,0.9779136776924133,1,1,0.9871997237205505,0
2099,2099,0.9944202303886414,1,1,0.9956420660018921,1
2100,2100,0.9896690249443054,1,1,0.9937683343887329,2
2101,2101,0.8824028968811035,1,1,0.9467055201530457,6
2102,2102,0.9633457660675049,1,1,0.9706267714500427,0
2103,2103,0.8799121379852295,1,1,0.9376875162124634,1
2104,2104,0.9986488223075867,1,1,0.9990378618240356,6
2105,2105,0.9537411332130432,1,1,0.9746813774108887,6
2106,2106,0.9895614981651306,1,1,0.9926108717918396,5
2107,2107,0.8980652093887329,1,1,0.9450584053993225,3
2108,2108,0.5028486251831055,1,0,0.35548263788223267,4
2109,2109,0.9976396560668945,1,1,0.9980384707450867,0
2110,2110,0.9204229712486267,1,1,0.9558531045913696,0
2111,2111,0.6506540775299072,1,1,0.801692008972168,9
2112,2112,0.9663589000701904,1,1,0.9828811883926392,1
2113,2113,0.9966022968292236,1,1,0.9973719120025635,0
2114,2114,0.5172803401947021,1,1,0.6555268168449402,2
2115,2115,0.9904273748397827,1,1,0.9930747747421265,5
2116,2116,0.9780641794204712,1,1,0.9850971102714539,9
2117,2117,0.9924072623252869,1,1,0.9950579404830933,7
2118,2118,0.9788109064102173,1,1,0.9864106774330139,8
2119,2119,0.9883584380149841,1,1,0.9933820962905884,6
2120,2120,0.5198761820793152,1,1,0.7254628539085388,4
2121,2121,0.8357983231544495,1,1,0.9209304451942444,6
2122,2122,0.9980702996253967,1,1,0.9987015724182129,0
2123,2123,0.99678635597229,1,1,0.9979252815246582,2
2124,2124,0.978863537311554,1,1,0.9874081611633301,0
2125,2125,0.6100574135780334,1,1,0.8121686577796936,1
2126,2126,0.9661049246788025,1,1,0.9794689416885376,9
2127,2127,0.49307355284690857,0,0,0.33583366870880127,5
2128,2128,0.71778804063797,0,1,0.8510622382164001,6
2129,2129,0.7407265901565552,0,1,0.874029278755188,2
2130,2130,0.9468609690666199,1,1,0.9634634852409363,0
2131,2131,0.8836328983306885,1,1,0.9396455883979797,7
2132,2132,0.988088071346283,1,1,0.9934282898902893,2
2133,2133,0.9468492269515991,1,1,0.9631129503250122,3
2134,2134,0.9114599227905273,1,1,0.9440332055091858,4
2135,2135,0.9994897842407227,1,1,0.9995840191841125,8
2136,2136,0.40490907430648804,1,0,0.3444962203502655,0
2137,2137,0.44645655155181885,1,1,0.5823884606361389,2
2138,2138,0.9985859394073486,1,1,0.99909508228302,6
2139,2139,0.9997813105583191,1,1,0.999828577041626,8
2140,2140,0.9977424144744873,1,1,0.9982435703277588,9
2141,2141,0.5757469534873962,1,0,0.5786756873130798,7
2142,2142,0.9270521998405457,1,1,0.9516355991363525,1
2143,2143,0.9969692826271057,1,1,0.9976486563682556,9
2144,2144,0.9989628791809082,1,1,0.9994331002235413,3
2145,2145,0.5110797882080078,1,0,0.7520449161529541,7
2146,2146,0.9923353791236877,1,1,0.9940808415412903,2
2147,2147,0.9100050926208496,1,1,0.9520266652107239,7
2148,2148,0.9954929351806641,1,1,0.9963860511779785,9
2149,2149,0.9929130673408508,1,1,0.9951653480529785,6
2150,2150,0.9937884211540222,1,1,0.9958154559135437,9
2151,2151,0.7563959360122681,1,1,0.8369666337966919,5
2152,2152,0.9864953756332397,1,1,0.9905775785446167,7
2153,2153,0.9789238572120667,1,1,0.9883028864860535,8
2154,2154,0.9101608991622925,1,1,0.9372790455818176,5
2155,2155,0.49448537826538086,0,1,0.7256853580474854,8
2156,2156,0.9965386390686035,1,1,0.9974256157875061,8
2157,2157,0.7511466145515442,1,1,0.8110111355781555,3
2158,2158,0.9990236759185791,1,1,0.99920254945755,9
2159,2159,0.5862331390380859,0,0,0.5409262776374817,9
2160,2160,0.9697423577308655,1,1,0.9843866229057312,0
2161,2161,0.4168262779712677,0,1,0.5283697843551636,3
2162,2162,0.9244335889816284,1,1,0.9574801325798035,5
2163,2163,0.9354143738746643,1,1,0.9654738903045654,7
2164,2164,0.9984104633331299,1,1,0.9986944794654846,1
2165,2165,0.37362760305404663,0,0,0.30768394470214844,0
2166,2166,0.9752232432365417,1,1,0.980753481388092,0
2167,2167,0.4716203808784485,1,0,0.6469438672065735,7
2168,2168,0.9125030040740967,1,1,0.9599610567092896,5
2169,2169,0.9584622383117676,1,1,0.9782538414001465,8
2170,2170,0.9954858422279358,1,1,0.9966435432434082,2
2171,2171,0.5890291333198547,1,1,0.724680483341217,2
2172,2172,0.5386250019073486,0,0,0.4103308320045471,7
2173,2173,0.5992220044136047,1,1,0.7856051921844482,3
2174,2174,0.6991764307022095,0,0,0.4872468411922455,8
2175,2175,0.5224484801292419,1,0,0.5881836414337158,3
2176,2176,0.7473675012588501,1,1,0.8679641485214233,1
2177,2177,0.9681907296180725,1,1,0.9776082634925842,9
2178,2178,0.6856427788734436,0,1,0.8085194826126099,6
2179,2179,0.999099612236023,1,1,0.9991729855537415,1
2180,2180,0.8406891226768494,1,1,0.8790802955627441,4
2181,2181,0.4588567614555359,0,1,0.5654757022857666,6
2182,2182,0.9752428531646729,1,1,0.9871975183486938,4
2183,2183,0.7716289162635803,1,1,0.8730820417404175,4
2184,2184,0.9985987544059753,1,1,0.9989503026008606,9
2185,2185,0.994817316532135,1,1,0.9964809417724609,0
2186,2186,0.5375291109085083,0,0,0.6546945571899414,1
2187,2187,0.8845426440238953,0,1,0.9238468408584595,3
2188,2188,0.9996565580368042,1,1,0.9997181296348572,9
2189,2189,0.9999305009841919,1,1,0.9999438524246216,2
2190,2190,0.9854773879051208,1,1,0.9928467869758606,9
2191,2191,0.9878536462783813,1,1,0.9925479292869568,4
2192,2192,0.4583667814731598,1,1,0.6611049175262451,0
2193,2193,0.981709897518158,1,1,0.9896823763847351,2
2194,2194,0.9981180429458618,1,1,0.9986456036567688,8
2195,2195,0.955346941947937,1,1,0.9717365503311157,4
2196,2196,0.997929573059082,1,1,0.9986061453819275,8
2197,2197,0.9864120483398438,1,1,0.9906545281410217,6
2198,2198,0.9605726599693298,1,1,0.979334831237793,8
2199,2199,0.5188738107681274,0,0,0.5124325156211853,5
2200,2200,0.9138174057006836,0,1,0.9312233328819275,2
2201,2201,0.9570452570915222,1,1,0.9718288779258728,5
2202,2202,0.9953054189682007,1,1,0.99689120054245,9
2203,2203,0.9936000108718872,1,1,0.9948300719261169,6
2204,2204,0.9938256740570068,1,1,0.9969025254249573,9
2205,2205,0.8411099910736084,1,1,0.905376672744751,5
2206,2206,0.9769899845123291,1,1,0.9833366274833679,1
2207,2207,0.873502790927887,1,1,0.9289218187332153,3
2208,2208,0.990019679069519,1,1,0.9953899383544922,4
2209,2209,0.842225968837738,1,1,0.9245492219924927,4
2210,2210,0.9941942095756531,1,1,0.9953504800796509,2
2211,2211,0.9787194132804871,1,1,0.9869365096092224,7
2212,2212,0.7791056036949158,1,1,0.8623233437538147,2
2213,2213,0.4924079179763794,0,1,0.7017071843147278,6
2214,2214,0.728009045124054,1,1,0.877569317817688,4
2215,2215,0.8794266581535339,1,1,0.9469212889671326,0
2216,2216,0.5980007648468018,1,0,0.5396797060966492,2
2217,2217,0.980680525302887,1,1,0.9855867624282837,8
2218,2218,0.9965595602989197,1,1,0.9977604150772095,4
2219,2219,0.8247750997543335,1,1,0.914086639881134,5
2220,2220,0.9985371828079224,1,1,0.9988054037094116,1
2221,2221,0.983333170413971,1,1,0.987946093082428,2
2222,2222,0.6874343752861023,1,1,0.9029051065444946,6
2223,2223,0.9346370697021484,1,1,0.9625582098960876,8
2224,2224,0.9931566119194031,1,1,0.9950442314147949,1
2225,2225,0.9991006851196289,1,1,0.999356210231781,7
2226,2226,0.8995799422264099,0,1,0.9496439099311829,6
2227,2227,0.9885995388031006,1,1,0.9910378456115723,8
2228,2228,0.9960391521453857,1,1,0.996792733669281,7
2229,2229,0.9667617082595825,1,1,0.9772408604621887,4
2230,2230,0.934587836265564,1,1,0.965246856212616,3
2231,2231,0.530879557132721,1,1,0.7006115913391113,3
2232,2232,0.37112346291542053,0,0,0.40666744112968445,9
2233,2233,0.5432221293449402,0,0,0.5146415829658508,0
2234,2234,0.9980207681655884,1,1,0.9984192848205566,7
2235,2235,0.9991323351860046,1,1,0.999470055103302,2
2236,2236,0.6404276490211487,1,1,0.669391930103302,5
2237,2237,0.943703830242157,1,1,0.9656968712806702,6
2238,2238,0.9981852173805237,1,1,0.9985960125923157,1
2239,2239,0.9959290623664856,1,1,0.9971945285797119,7
2240,2240,0.814261794090271,1,1,0.9227080345153809,9
2241,2241,0.9621590971946716,1,1,0.9824463129043579,0
2242,2242,0.5065140128135681,0,0,0.4335954785346985,6
2243,2243,0.9247086048126221,1,1,0.954413115978241,3
2244,2244,0.8656443357467651,1,1,0.9457336068153381,9
2245,2245,0.9679659605026245,1,1,0.9813119769096375,8
2246,2246,0.8245663046836853,1,1,0.9009246826171875,9
2247,2247,0.9941613078117371,1,1,0.9960950016975403,5
2248,2248,0.4718308448791504,1,0,0.7493452429771423,0
2249,2249,0.9982476234436035,1,1,0.998634397983551,0
2250,2250,0.8493329286575317,1,1,0.9442238211631775,7
2251,2251,0.43511030077934265,1,0,0.5605289936065674,6
2252,2252,0.8613261580467224,1,1,0.9205766320228577,3
2253,2253,0.4721164107322693,0,1,0.6280324459075928,5
2254,2254,0.9837536215782166,1,1,0.9875596165657043,8
2255,2255,0.9905705451965332,1,1,0.9942546486854553,1
2256,2256,0.9345369935035706,1,1,0.9671615362167358,4
2257,2257,0.9912183880805969,1,1,0.99424147605896,0
2258,2258,0.9958863854408264,1,1,0.9966992735862732,1
2259,2259,0.9351094961166382,1,1,0.9675832390785217,5
2260,2260,0.9762271046638489,1,1,0.9854912757873535,4
2261,2261,0.995198667049408,1,1,0.9975956082344055,3
2262,2262,0.5508829951286316,1,0,0.42235201597213745,2
2263,2263,0.9947071671485901,1,1,0.9964403510093689,6
2264,2264,0.959488570690155,1,1,0.9733095169067383,0
2265,2265,0.9956389665603638,1,1,0.996502161026001,8
2266,2266,0.98149174451828,1,1,0.9868983030319214,8
2267,2267,0.6226484775543213,0,0,0.5657335519790649,3
2268,2268,0.9997807145118713,1,1,0.999847412109375,3
2269,2269,0.8461289405822754,1,1,0.8961405754089355,3
2270,2270,0.5484067797660828,1,0,0.4990755617618561,2
2271,2271,0.4474106431007385,0,1,0.6631230711936951,8
2272,2272,0.9965900182723999,1,1,0.997771680355072,7
2273,2273,0.45917850732803345,1,1,0.5689242482185364,5
2274,2274,0.9966425895690918,1,1,0.9974138736724854,1
2275,2275,0.9738202095031738,1,1,0.9853743314743042,6
2276,2276,0.9775987863540649,1,1,0.9877477884292603,0
2277,2277,0.994929850101471,1,1,0.996639609336853,5
2278,2278,0.9948626160621643,1,1,0.9965381622314453,9
2279,2279,0.994426965713501,1,1,0.9956077933311462,9
2280,2280,0.8196962475776672,1,1,0.9050886034965515,4
2281,2281,0.9891658425331116,1,1,0.9921505451202393,5
2282,2282,0.9317416548728943,1,1,0.972695529460907,9
2283,2283,0.7872284054756165,1,1,0.9001567959785461,4
2284,2284,0.9936354160308838,1,1,0.9953502416610718,8
2285,2285,0.5886019468307495,1,0,0.4989370107650757,3
2286,2286,0.5983768701553345,0,0,0.5233645439147949,7
2287,2287,0.9549273252487183,1,1,0.9784643650054932,2
2288,2288,0.5075563788414001,1,0,0.5069653987884521,5
2289,2289,0.9958037734031677,1,1,0.9966756105422974,1
2290,2290,0.9970729351043701,1,1,0.9977974891662598,9
2291,2291,0.9873494505882263,1,1,0.9916236996650696,5
2292,2292,0.5642208456993103,1,0,0.5171880722045898,5
2293,2293,0.5871009230613708,0,1,0.7538508772850037,1
2294,2294,0.8963265419006348,1,1,0.928916871547699,1
2295,2295,0.9955633878707886,1,1,0.9965584874153137,8
2296,2296,0.9978518486022949,1,1,0.9987082481384277,9
2297,2297,0.9947341680526733,1,1,0.996444046497345,7
2298,2298,0.8884308934211731,1,1,0.937878429889679,0
2299,2299,0.9317001700401306,1,1,0.9572576880455017,6
2300,2300,0.4237323999404907,1,0,0.48568883538246155,3
2301,2301,0.4658649265766144,0,0,0.5873574018478394,5
2302,2302,0.9973847270011902,1,1,0.9982343912124634,0
2303,2303,0.9723376631736755,1,1,0.9827123880386353,2
2304,2304,0.9036662578582764,1,1,0.9479578733444214,6
2305,2305,0.5296193361282349,1,1,0.7783108353614807,9
2306,2306,0.8732630014419556,1,1,0.9287214875221252,3
2307,2307,0.9922713041305542,1,1,0.9939927458763123,9
2308,2308,0.9989573955535889,1,1,0.9991463422775269,1
2309,2309,0.5334805846214294,0,0,0.4645557105541229,2
2310,2310,0.8429768681526184,1,1,0.9225972890853882,6
2311,2311,0.950921356678009,1,1,0.9722747802734375,7
2312,2312,0.8994572162628174,1,1,0.9505952000617981,2
2313,2313,0.9744080901145935,1,1,0.9835540056228638,6
2314,2314,0.7542658448219299,1,1,0.8326610326766968,3
2315,2315,0.8852017521858215,1,1,0.9262024164199829,2
2316,2316,0.5611521005630493,1,0,0.37922847270965576,5
2317,2317,0.9741929769515991,1,1,0.9822032451629639,5
2318,2318,0.9926961660385132,1,1,0.9954344630241394,2
2319,2319,0.9979165196418762,1,1,0.9986507296562195,7
2320,2320,0.5841969847679138,1,0,0.4829072654247284,5
2321,2321,0.9861187934875488,1,1,0.9928096532821655,2
2322,2322,0.937151312828064,1,1,0.9591444134712219,0
2323,2323,0.9924740195274353,1,1,0.9954256415367126,8
2324,2324,0.44473859667778015,1,1,0.6051435470581055,0
2325,2325,0.4174313247203827,1,0,0.3676980137825012,7
2326,2326,0.9963213205337524,1,1,0.9970556497573853,7
2327,2327,0.9609013199806213,1,1,0.9720545411109924,1
2328,2328,0.990108847618103,1,1,0.9943870306015015,7
2329,2329,0.9777423739433289,1,1,0.9873150587081909,4
2330,2330,0.9918844699859619,1,1,0.9940508008003235,0
2331,2331,0.4535422623157501,0,1,0.5479491949081421,3
2332,2332,0.9987849593162537,1,1,0.9991217255592346,2
2333,2333,0.9993233680725098,1,1,0.9995121955871582,6
2334,2334,0.9427333474159241,1,1,0.9706536531448364,1
2335,2335,0.6692643165588379,1,1,0.7560945749282837,5
2336,2336,0.9732561707496643,1,1,0.9851861596107483,9
2337,2337,0.9788910746574402,1,1,0.9905208349227905,7
2338,2338,0.9747791290283203,1,1,0.9825253486633301,6
2339,2339,0.9781246185302734,1,1,0.9888766407966614,2
2340,2340,0.994453489780426,1,1,0.9957699179649353,7
2341,2341,0.9664598703384399,1,1,0.9750694036483765,0
2342,2342,0.7405698895454407,1,1,0.8417441844940186,5
2343,2343,0.9140058755874634,1,1,0.948140561580658,6
2344,2344,0.9974073767662048,1,1,0.9980993866920471,0
2345,2345,0.9977167844772339,1,1,0.9980740547180176,1
2346,2346,0.9879401922225952,1,1,0.993176281452179,1
2347,2347,0.8241944313049316,1,1,0.9044401049613953,8
2348,2348,0.9730642437934875,1,1,0.9832348823547363,4
2349,2349,0.9979250431060791,1,1,0.9983959794044495,5
2350,2350,0.426929771900177,0,1,0.5617676377296448,5
2351,2351,0.7713527083396912,0,1,0.8734981417655945,9
2352,2352,0.7705195546150208,1,1,0.9269154667854309,2
2353,2353,0.9404998421669006,1,1,0.9682129621505737,4
2354,2354,0.9987665414810181,1,1,0.9989845156669617,8
2355,2355,0.468673437833786,0,0,0.534869909286499,1
2356,2356,0.9930868744850159,1,1,0.994906485080719,8
2357,2357,0.9963733553886414,1,1,0.9970043301582336,1
2358,2358,0.9879155158996582,1,1,0.99207603931427,7
2359,2359,0.5126155018806458,1,1,0.6869762539863586,2
2360,2360,0.9903659820556641,1,1,0.9947054982185364,7
2361,2361,0.486448734998703,1,0,0.4546104669570923,2
2362,2362,0.4906030595302582,1,1,0.6379469037055969,3
2363,2363,0.632144570350647,0,0,0.47628724575042725,6
2364,2364,0.9878040552139282,1,1,0.9932332634925842,6
2365,2365,0.9962456822395325,1,1,0.9976741671562195,7
2366,2366,0.994932234287262,1,1,0.9961283206939697,9
2367,2367,0.9448588490486145,1,1,0.9682974815368652,4
2368,2368,0.9980229139328003,1,1,0.9986494183540344,0
2369,2369,0.9987323880195618,1,1,0.998941957950592,1
2370,2370,0.9985805749893188,1,1,0.9989362359046936,0
2371,2371,0.9774507284164429,1,1,0.9885073900222778,4
2372,2372,0.45484524965286255,0,0,0.48688456416130066,3
2373,2373,0.9990864992141724,1,1,0.9992701411247253,0
2374,2374,0.9920403361320496,1,1,0.9954807758331299,8
2375,2375,0.6018874645233154,1,1,0.7589054107666016,0
2376,2376,0.9358538389205933,1,1,0.9571101069450378,7
2377,2377,0.6371962428092957,1,0,0.5472154021263123,6
2378,2378,0.9475856423377991,1,1,0.9664655923843384,1
2379,2379,0.5482743978500366,1,1,0.7291222214698792,0
2380,2380,0.9827793836593628,1,1,0.9933290481567383,8
2381,2381,0.8806418180465698,1,1,0.9247888326644897,5
2382,2382,0.9970716238021851,1,1,0.9978150129318237,9
2383,2383,0.5154655575752258,1,0,0.5300951600074768,2
2384,2384,0.8889877200126648,1,1,0.9398523569107056,5
2385,2385,0.7801172733306885,1,1,0.8733130097389221,4
2386,2386,0.40951046347618103,0,0,0.31390878558158875,3
2387,2387,0.9070176482200623,1,1,0.9437967538833618,9
2388,2388,0.9983861446380615,1,1,0.9989302754402161,0
2389,2389,0.9961979985237122,1,1,0.9974512457847595,6
2390,2390,0.879282534122467,1,1,0.941877543926239,1
2391,2391,0.6557572484016418,1,1,0.8126928806304932,2
2392,2392,0.9761124849319458,1,1,0.9818653464317322,5
2393,2393,0.9652432799339294,1,1,0.9829450249671936,1
2394,2394,0.8186270594596863,1,1,0.8878012895584106,6
2395,2395,0.8087853789329529,1,1,0.9386253356933594,7
2396,2396,0.9722281098365784,1,1,0.9824151396751404,1
2397,2397,0.4171193838119507,1,1,0.5214366316795349,5
2398,2398,0.9762083292007446,1,1,0.9824386239051819,8
2399,2399,0.9978768825531006,1,1,0.9984822869300842,8
2400,2400,0.9908626079559326,1,1,0.9930718541145325,0
2401,2401,0.3871493339538574,1,1,0.47570544481277466,3
2402,2402,0.9998936653137207,1,1,0.9999109506607056,9
2403,2403,0.833784818649292,1,1,0.916162371635437,4
2404,2404,0.9815642237663269,1,1,0.9872016906738281,0
2405,2405,0.9983987212181091,0,1,0.9989385008811951,6
2406,2406,0.896045982837677,1,1,0.9431321620941162,4
2407,2407,0.985683023929596,1,1,0.9897884130477905,9
2408,2408,0.7974055409431458,1,1,0.8850900530815125,2
2409,2409,0.5465883612632751,1,1,0.7150174379348755,4
2410,2410,0.9948387742042542,1,1,0.9968228340148926,3
2411,2411,0.99357008934021,1,1,0.9962983727455139,0
2412,2412,0.7461897730827332,1,1,0.8533672094345093,6
2413,2413,0.6341099739074707,0,1,0.8343546390533447,6
2414,2414,0.606582760810852,1,1,0.7582942247390747,5
2415,2415,0.8568534255027771,1,1,0.9345787763595581,6
2416,2416,0.755843460559845,1,1,0.8919124007225037,6
2417,2417,0.995028555393219,1,1,0.9958613514900208,7
2418,2418,0.997180700302124,1,1,0.9978992938995361,8
2419,2419,0.49832218885421753,1,1,0.6716539263725281,4
2420,2420,0.8091393113136292,1,1,0.8910205960273743,8
2421,2421,0.8060141205787659,1,1,0.8672260046005249,8
2422,2422,0.5113091468811035,0,0,0.351653128862381,4
2423,2423,0.42704296112060547,1,1,0.5770188570022583,2
2424,2424,0.8653831481933594,1,1,0.9433173537254333,8
2425,2425,0.7815159559249878,1,1,0.8795462250709534,0
2426,2426,0.740153968334198,1,1,0.8216872811317444,2
2427,2427,0.5578661561012268,0,0,0.42586714029312134,3
2428,2428,0.9948252439498901,1,1,0.9962437152862549,6
2429,2429,0.9858521223068237,1,1,0.9909391403198242,8
2430,2430,0.9906848073005676,1,1,0.9936524629592896,7
2431,2431,0.9720198512077332,1,1,0.9799193143844604,8
2432,2432,0.9161060452461243,1,1,0.9598686695098877,9
2433,2433,0.9760008454322815,1,1,0.9862967729568481,9
2434,2434,0.7036377191543579,1,1,0.8135685920715332,0
2435,2435,0.5613124370574951,1,0,0.49154359102249146,6
2436,2436,0.869933545589447,1,1,0.9395056366920471,6
2437,2437,0.9194546937942505,1,1,0.9557099938392639,8
2438,2438,0.989215075969696,1,1,0.9927889704704285,1
2439,2439,0.9807345271110535,1,1,0.9895350337028503,1
2440,2440,0.9949969053268433,1,1,0.9960746765136719,7
2441,2441,0.7350770235061646,1,1,0.8672176003456116,4
2442,2442,0.6934195160865784,1,1,0.8376330733299255,4
2443,2443,0.9896075129508972,1,1,0.9930643439292908,2
2444,2444,0.629429042339325,1,0,0.49867773056030273,3
2445,2445,0.9990203380584717,1,1,0.9993178844451904,6
2446,2446,0.963523805141449,1,1,0.9730439782142639,9
2447,2447,0.47606050968170166,0,1,0.5799891948699951,0
2448,2448,0.9585223197937012,1,1,0.9740774631500244,2
2449,2449,0.47683027386665344,1,1,0.6358863711357117,4
2450,2450,0.9997434020042419,1,1,0.9997747540473938,1
2451,2451,0.9975823163986206,1,1,0.9979707598686218,8
2452,2452,0.523441731929779,1,0,0.36128970980644226,2
2453,2453,0.6054555773735046,0,1,0.7489356398582458,4
2454,2454,0.6099236607551575,0,0,0.7348750233650208,8
2455,2455,0.808749258518219,1,1,0.8921961188316345,6
2456,2456,0.9978849291801453,1,1,0.9982627034187317,8
2457,2457,0.9979192614555359,1,1,0.9984340071678162,6
2458,2458,0.9763190150260925,1,1,0.9855471849441528,8
2459,2459,0.9799599647521973,1,1,0.988312304019928,5
2460,2460,0.9807912111282349,1,1,0.9865791201591492,9
2461,2461,0.6191314458847046,1,1,0.6598314642906189,0
2462,2462,0.9994392991065979,1,1,0.9995125532150269,1
2463,2463,0.7794307470321655,1,1,0.8625666499137878,0
2464,2464,0.39578691124916077,0,0,0.3236774802207947,6
2465,2465,0.9511523246765137,1,1,0.9778696894645691,9
2466,2466,0.4891206622123718,1,1,0.7068455219268799,2
2467,2467,0.9946824908256531,1,1,0.9973674416542053,9
2468,2468,0.5062316656112671,1,1,0.5933487415313721,0
2469,2469,0.9915394186973572,1,1,0.9935050010681152,9
2470,2470,0.9988285899162292,1,1,0.9990707039833069,7
2471,2471,0.9950199127197266,1,1,0.9969134330749512,8
2472,2472,0.8559191823005676,1,1,0.8962078094482422,5
2473,2473,0.5847209095954895,0,0,0.5420486330986023,8
2474,2474,0.9251618385314941,1,1,0.9579886794090271,6
2475,2475,0.8918989896774292,1,1,0.9624635577201843,6
2476,2476,0.9984058737754822,1,1,0.9987534284591675,8
2477,2477,0.9714788198471069,1,1,0.9806907773017883,1
2478,2478,0.9946126937866211,1,1,0.9963686466217041,6
2479,2479,0.6975502967834473,1,1,0.7909303903579712,5
2480,2480,0.9937251210212708,1,1,0.9955867528915405,8
2481,2481,0.5880750417709351,1,1,0.6956074237823486,7
2482,2482,0.5546298027038574,1,0,0.6829705238342285,9
2483,2483,0.9467582106590271,1,1,0.9653627276420593,2
2484,2484,0.9977686405181885,1,1,0.9980485439300537,1
2485,2485,0.9939413070678711,1,1,0.9953755140304565,6
2486,2486,0.4957302212715149,1,1,0.6325823068618774,7
2487,2487,0.9944629073143005,1,1,0.997000515460968,5
2488,2488,0.9918155074119568,1,1,0.9952794313430786,6
2489,2489,0.98201584815979,1,1,0.9898563623428345,3
2490,2490,0.6811408400535583,1,1,0.8254857063293457,0
2491,2491,0.9879690408706665,1,1,0.9923012256622314,9
2492,2492,0.9990785121917725,1,1,0.9993259906768799,8
2493,2493,0.8020620942115784,1,1,0.8934571743011475,9
2494,2494,0.6921283602714539,0,1,0.7894470691680908,4
2495,2495,0.5029575228691101,0,0,0.5788894891738892,8
2496,2496,0.983806848526001,1,1,0.9903448224067688,9
2497,2497,0.9710270762443542,1,1,0.978380024433136,9
2498,2498,0.8897651433944702,1,1,0.9437512755393982,3
2499,2499,0.4550282657146454,0,0,0.46488314867019653,2
2500,2500,0.7107748985290527,1,1,0.8447878360748291,4
2501,2501,0.5155100226402283,1,0,0.591583251953125,4
2502,2502,0.9718112945556641,1,1,0.9823529124259949,8
2503,2503,0.9769772291183472,1,1,0.9871422052383423,8
2504,2504,0.9649855494499207,1,1,0.9853699207305908,1
