,sample_idx,Carmon2019Unlabeled_adv_conf16_255,Carmon2019Unlabeled_adv_conf1_255,Carmon2019Unlabeled_adv_conf2_255,Carmon2019Unlabeled_adv_conf4_255,Carmon2019Unlabeled_adv_conf8_255,Carmon2019Unlabeled_is_acc,Carmon2019Unlabeled_is_rob1_255,Carmon2019Unlabeled_is_rob2_255,Carmon2019Unlabeled_is_rob4_255,Carmon2019Unlabeled_is_rob8_255,Carmon2019Unlabeled_is_rob16_255,Carmon2019Unlabeled_nat_conf,Carmon2019Unlabeled_pred
1849,1849,0.4919162094593048,0.8653720617294312,0.8599164485931396,0.8461545705795288,0.7777915596961975,1,1,1,1,1,0,0.8706789016723633,7
1850,1850,0.82571941614151,0.5693390369415283,0.5257548093795776,0.4289464056491852,0.5577678680419922,0,1,1,1,0,0,0.613564670085907,9
1851,1851,0.9813793897628784,0.9887657761573792,0.9884196519851683,0.9877244234085084,0.9861674904823304,1,1,1,1,1,1,0.9891046285629272,0
1852,1852,0.7581735253334045,0.8373534679412842,0.8322043418884277,0.8104802966117859,0.5971214175224304,1,1,1,1,1,0,0.841289758682251,2
1853,1853,0.6381797790527344,0.8581131100654602,0.8490991592407227,0.8272005915641785,0.7568871378898621,1,1,1,1,1,0,0.8658707737922668,9
1854,1854,0.617911159992218,0.5848292112350464,0.5771058201789856,0.5563145875930786,0.4697934687137604,1,1,1,1,1,0,0.591325044631958,5
1855,1855,0.6548338532447815,0.7858151793479919,0.7765023112297058,0.7552630305290222,0.6612102389335632,1,1,1,1,1,0,0.7945520281791687,5
1856,1856,0.7420183420181274,0.93464195728302,0.933030128479004,0.9291536211967468,0.9197914004325868,1,1,1,1,1,1,0.9364172220230103,8
1857,1857,0.5065260529518127,0.8563533425331116,0.8534041047096252,0.8466161489486694,0.8264765739440918,1,1,1,1,1,1,0.8591026067733765,5
1858,1858,0.7020363211631775,0.4894554615020752,0.4595465660095215,0.3992572128772736,0.473073810338974,0,1,1,1,0,0,0.5184316039085388,7
1859,1859,0.6050827503204346,0.38087821006774897,0.3577880859375,0.31950074434280396,0.4441298842430115,1,1,1,0,0,0,0.39890730381011963,2
1860,1860,0.6326820850372314,0.9266687035560608,0.9232019186019896,0.9147900342941284,0.887042760848999,1,1,1,1,1,1,0.9297149777412415,8
1861,1861,0.4883784353733063,0.6991831660270691,0.6882980465888977,0.663615882396698,0.5616075992584229,1,1,1,1,1,0,0.7096992135047913,3
1862,1862,0.7099289894104004,0.285421222448349,0.29734328389167786,0.35631099343299866,0.4277845919132233,0,1,0,0,0,0,0.303227961063385,3
1863,1863,0.7916258573532104,0.28861385583877563,0.2957026958465576,0.4088679254055023,0.6212373375892639,1,1,0,0,0,0,0.3324525058269501,5
1864,1864,0.9754295349121094,0.986283242702484,0.9858769178390504,0.9850084781646729,0.9829981327056884,1,1,1,1,1,1,0.9866331815719604,7
1865,1865,0.6460949182510376,0.8270263075828552,0.818964958190918,0.8022798895835876,0.764541506767273,1,1,1,1,1,1,0.834806501865387,7
1866,1866,0.8581563830375671,0.9419427514076232,0.9397832751274108,0.9348445534706116,0.9219539165496826,1,1,1,1,1,1,0.9440102577209473,8
1867,1867,0.444154292345047,0.4026276171207428,0.385611891746521,0.3516533374786377,0.32729074358940125,1,1,1,1,0,0,0.41854116320610046,6
1868,1868,0.6553589105606079,0.2584834098815918,0.2900705337524414,0.3586931824684143,0.4802554249763489,0,0,0,0,0,0,0.2363623082637787,7
1869,1869,0.623488187789917,0.9231564402580258,0.9201045632362366,0.9128586053848268,0.8698773980140686,1,1,1,1,1,0,0.925949215888977,8
1870,1870,0.9538151621818542,0.9734482765197754,0.9727373719215392,0.9711582660675048,0.967040479183197,1,1,1,1,1,1,0.9740887880325317,2
1871,1871,0.7134450078010559,0.4065574109554291,0.39111328125,0.3622363805770874,0.5117374062538147,1,1,1,0,0,0,0.4151259958744049,3
1872,1872,0.427450567483902,0.7994666099548341,0.7918067574501038,0.7749138474464417,0.7282239198684692,1,1,1,1,1,0,0.8063807487487793,5
1873,1873,0.5196644067764282,0.5198806524276733,0.5096256136894226,0.4853418171405792,0.3965772092342377,1,1,1,1,1,0,0.5294299721717834,6
1874,1874,0.8997789621353149,0.7248395681381226,0.704511821269989,0.6390781402587891,0.6004033088684082,1,1,1,1,0,0,0.7406812310218811,8
1875,1875,0.9583781361579895,0.986128866672516,0.985509753227234,0.9841151237487792,0.9799084067344666,1,1,1,1,1,1,0.9866820573806763,0
1876,1876,0.4881802499294281,0.3898681402206421,0.3784465789794922,0.3472091257572174,0.3225967884063721,1,1,1,1,0,0,0.39859724044799805,2
1877,1877,0.6164671778678894,0.6240485310554504,0.6121276617050171,0.5663419365882874,0.3971226811408997,1,1,1,1,1,0,0.6343697309494019,3
1878,1878,0.8059248924255371,0.8594728708267212,0.8581264019012451,0.8546492457389832,0.8454545140266418,1,1,1,1,1,1,0.8609070181846619,7
1879,1879,0.6513359546661377,0.750045895576477,0.7419412136077881,0.7186295390129089,0.6312834620475769,1,1,1,1,1,0,0.7572789788246155,0
1880,1880,0.9734010696411133,0.9813959002494812,0.9811064004898072,0.9804980754852296,0.9788008332252502,1,1,1,1,1,1,0.9817033410072327,1
1881,1881,0.9150657653808594,0.959679901599884,0.9588088393211364,0.9567883014678956,0.951884388923645,1,1,1,1,1,1,0.9605880379676819,9
1882,1882,0.4667080044746399,0.9195643663406372,0.91759192943573,0.9133630990982056,0.900434672832489,1,1,1,1,1,1,0.9212813973426819,1
1883,1883,0.6413614153862,0.2779388427734375,0.3013836145401001,0.3526902496814728,0.4705542325973511,1,0,0,0,0,0,0.2846050560474396,3
1884,1884,0.4641280770301819,0.1974574774503708,0.2155374735593796,0.254030704498291,0.3333166837692261,0,0,0,0,0,0,0.19510376453399658,2
1885,1885,0.5774231553077698,0.6923345327377319,0.6828380823135376,0.6579196453094482,0.5790433287620544,1,1,1,1,1,0,0.7014003396034241,5
1886,1886,0.5491400361061096,0.8063885569572449,0.7865375876426697,0.737542450428009,0.5752952694892883,1,1,1,1,1,0,0.8211835622787476,8
1887,1887,0.5323989391326904,0.2708840370178223,0.2841843366622925,0.3275752365589142,0.4054680168628693,1,1,0,0,0,0,0.2862352132797241,3
1888,1888,0.8992147445678711,0.7608330845832825,0.728920578956604,0.6251714825630188,0.4593190550804138,1,1,1,1,0,0,0.7850129008293152,2
1889,1889,0.8697299361228943,0.7248375415802002,0.7087759375572205,0.6651798486709595,0.4800271093845368,1,1,1,1,0,0,0.7385073900222778,9
1890,1890,0.5637112259864807,0.6503955125808716,0.6403949856758118,0.6149387359619141,0.5244106650352478,1,1,1,1,1,0,0.6592503786087036,6
1891,1891,0.7311120629310608,0.8929116129875183,0.8896191120147705,0.8816249966621399,0.8527001142501831,1,1,1,1,1,0,0.8960590958595276,8
1892,1892,0.6139516234397888,0.40573590993881226,0.3971987962722778,0.3665514290332794,0.41037651896476746,1,1,1,1,0,0,0.4127185344696045,6
1893,1893,0.9017431139945984,0.970281422138214,0.9691196084022522,0.9665204882621764,0.9594092369079591,1,1,1,1,1,1,0.9714264273643494,9
1894,1894,0.518490195274353,0.7770050764083862,0.7723580598831177,0.761652946472168,0.7363623380661011,1,1,1,1,1,1,0.7815784215927124,3
1895,1895,0.5130143761634827,0.8353297710418701,0.8230546712875366,0.7931120991706848,0.6968339681625366,1,1,1,1,1,0,0.8457090854644775,8
1896,1896,0.5775875449180603,0.8712894320487976,0.8669534921646118,0.8575577139854431,0.8207854628562927,1,1,1,1,1,0,0.8753920197486877,9
1897,1897,0.8713224530220032,0.7574796080589294,0.7267117500305176,0.6316037178039551,0.5859168767929077,1,1,1,1,0,0,0.7798292636871338,8
1898,1898,0.6757156848907471,0.2282139509916305,0.25612205266952515,0.31587865948677063,0.4546006321907044,1,0,0,0,0,0,0.23796850442886353,0
1899,1899,0.5918083786964417,0.9122421145439148,0.9080924987792968,0.8985764384269714,0.8736564517021179,1,1,1,1,1,1,0.915962815284729,7
1900,1900,0.7986418604850769,0.9224340915679932,0.9195432662963868,0.9128769636154176,0.8970776200294495,1,1,1,1,1,1,0.9250468611717224,8
1901,1901,0.6457297801971436,0.7899361252784729,0.7861789464950562,0.7776309847831726,0.7569488883018494,1,1,1,1,1,1,0.7933440208435059,5
1902,1902,0.7563806176185608,0.8877254724502563,0.8784624934196472,0.8548556566238403,0.7659801840782166,1,1,1,1,1,0,0.8958624005317688,0
1903,1903,0.7330347299575806,0.9396084547042848,0.93722665309906,0.9317625761032104,0.9150401949882508,1,1,1,1,1,1,0.9417577981948853,0
1904,1904,0.9820451140403748,0.9946779012680054,0.994536280632019,0.9941943287849426,0.9935362339019777,1,1,1,1,1,1,0.9948229789733887,1
1905,1905,0.6744224429130554,0.25189363956451416,0.2822454571723938,0.3526684045791626,0.4971572458744049,1,0,0,0,0,0,0.23771750926971436,3
1906,1906,0.7073046565055847,0.8952625393867493,0.88701331615448,0.8666486740112305,0.7782679796218872,1,1,1,1,1,0,0.9026734232902527,9
1907,1907,0.456167072057724,0.8877271413803101,0.8807846307754517,0.8649023771286011,0.8244737386703491,1,1,1,1,1,0,0.8938905596733093,1
1908,1908,0.6986287236213684,0.8469620943069458,0.8408946990966797,0.8288867473602295,0.8024216294288635,1,1,1,1,1,1,0.8528603315353394,5
1909,1909,0.5826570391654968,0.5431184768676758,0.5147934556007385,0.4430328905582428,0.346088707447052,1,1,1,1,0,0,0.5674039721488953,3
1910,1910,0.6181096434593201,0.4982273578643799,0.4800580739974976,0.435979425907135,0.4024165570735931,1,1,1,1,0,0,0.5145306587219238,4
1911,1911,0.702437162399292,0.431248277425766,0.4031829237937927,0.4473361074924469,0.5626897215843201,1,1,1,0,0,0,0.45444196462631226,4
1912,1912,0.9114444851875305,0.9738043546676636,0.9719080328941344,0.9676076769828796,0.9567880630493164,1,1,1,1,1,1,0.9755276441574097,0
1913,1913,0.9605841040611267,0.9816400408744812,0.9809457659721376,0.9793715476989746,0.9753512740135192,1,1,1,1,1,1,0.982315182685852,9
1914,1914,0.8291735649108887,0.8356626629829407,0.8294224739074707,0.8099634647369385,0.6759182810783386,1,1,1,1,1,0,0.8412732481956482,9
1915,1915,0.8966298699378967,0.9332108497619628,0.9319272637367249,0.928946614265442,0.9226835370063782,1,1,1,1,1,1,0.9344989061355591,9
1916,1916,0.7219588160514832,0.7476938962936401,0.7288762331008911,0.6727773547172546,0.3363322615623474,1,1,1,1,0,0,0.7639191150665283,9
1917,1917,0.522371768951416,0.8500405550003052,0.8438581228256226,0.8314727544784546,0.8003547787666321,1,1,1,1,1,0,0.8559901714324951,8
1918,1918,0.42201653122901917,0.5945912003517151,0.5905472636222839,0.5796515345573425,0.5491100549697876,1,1,1,1,1,1,0.5985843539237976,2
1919,1919,0.6186307072639465,0.4933671355247498,0.4797974526882172,0.4489292800426483,0.3574221730232239,1,1,1,1,1,0,0.5050946474075317,4
1920,1920,0.4567251205444336,0.7545152902603149,0.7505198121070862,0.7425955533981323,0.7289092540740967,1,1,1,1,1,0,0.7583921551704407,2
1921,1921,0.7431542873382568,0.32209551334381104,0.3081198334693909,0.3486195206642151,0.4693245887756348,1,1,1,0,0,0,0.33698728680610657,2
1922,1922,0.7247669696807861,0.8907610774040222,0.8867746591567993,0.8775147795677185,0.8529261350631714,1,1,1,1,1,1,0.8946415185928345,5
1923,1923,0.6229959726333618,0.8499387502670288,0.8446817398071289,0.8334291577339172,0.8020992279052734,1,1,1,1,1,1,0.8547134399414062,1
1924,1924,0.6254148483276367,0.4885066151618958,0.4665948450565338,0.4138454794883728,0.4565241634845734,0,1,1,1,0,0,0.5101049542427063,6
1925,1925,0.7066602110862732,0.9264925122261048,0.922202467918396,0.912223756313324,0.8834284543991089,1,1,1,1,1,0,0.9304446578025818,1
1926,1926,0.8433586955070496,0.637592077255249,0.6232518553733826,0.5829781293869019,0.4990841150283814,1,1,1,1,0,0,0.6494137048721313,0
1927,1927,0.8362501263618469,0.7288722395896912,0.7178195714950562,0.6921318173408508,0.6068177223205566,1,1,1,1,1,0,0.7384340167045593,9
1928,1928,0.5652036666870117,0.6476956605911255,0.6406597495079039,0.6161213517189026,0.5041124820709229,1,1,1,1,1,0,0.6532551646232605,4
1929,1929,0.5849653482437134,0.30625617504119873,0.2923906147480011,0.32317912578582764,0.4272335171699524,1,1,1,0,0,0,0.3161128759384155,2
1930,1930,0.8542656898498535,0.9489319920539856,0.9458523988723756,0.938552975654602,0.9080529808998108,1,1,1,1,1,0,0.9517855048179626,1
1931,1931,0.390487939119339,0.6209664344787598,0.616895854473114,0.6047821044921875,0.5761430263519287,1,1,1,1,1,0,0.6249083876609802,6
1932,1932,0.5167893171310425,0.8942355513572693,0.8866258859634399,0.8669866323471069,0.7943726778030396,1,1,1,1,1,0,0.9009456634521484,0
1933,1933,0.6181733012199402,0.3100515902042389,0.30117708444595337,0.34085559844970703,0.4458993971347809,0,1,1,0,0,0,0.31941863894462585,5
1934,1934,0.7020163536071777,0.31633564829826355,0.31489241123199463,0.40344876050949097,0.5397232174873352,1,1,0,0,0,0,0.37448909878730774,7
1935,1935,0.5325173139572144,0.2826327085494995,0.297845721244812,0.3372896909713745,0.4046696424484253,0,1,0,0,0,0,0.2944066524505615,3
1936,1936,0.402571439743042,0.7383869886398315,0.7308622002601624,0.7120861411094666,0.653877854347229,1,1,1,1,1,0,0.745532751083374,3
1937,1937,0.8515785932540894,0.555953860282898,0.4825829267501831,0.4989404082298279,0.6842171549797058,1,1,1,0,0,0,0.6139021515846252,1
1938,1938,0.8787842392921448,0.5520466566085815,0.488290548324585,0.59625244140625,0.7686941623687744,0,1,1,0,0,0,0.6084758639335632,0
1939,1939,0.6386526823043823,0.3879714012145996,0.36458879709243774,0.32628676295280457,0.4454441666603088,0,1,1,0,0,0,0.4101511538028717,3
1940,1940,0.5377832651138306,0.841750979423523,0.832931637763977,0.8066670894622803,0.7521795034408569,1,1,1,1,1,1,0.8482522964477539,5
1941,1941,0.5694149732589722,0.8114941120147705,0.7916292548179626,0.7293065786361694,0.6001765131950378,1,1,1,1,1,0,0.8273030519485474,7
1942,1942,0.6694996356964111,0.3793591558933258,0.3419969975948334,0.386214405298233,0.5161314606666565,1,1,1,0,0,0,0.421888530254364,2
1943,1943,0.6696474552154541,0.8611752390861511,0.8494122624397278,0.816868007183075,0.6616936326026917,1,1,1,1,1,0,0.8706908822059631,8
1944,1944,0.517993152141571,0.3627415299415589,0.3519592881202698,0.3274781405925751,0.3448329865932465,1,1,1,1,0,0,0.3729109764099121,4
1945,1945,0.8333691358566284,0.710586667060852,0.695865273475647,0.6581799983978271,0.5418226718902588,1,1,1,1,1,0,0.7242673635482788,4
1946,1946,0.7745707035064697,0.7470391392707825,0.722527801990509,0.6264507174491882,0.5448520183563232,1,1,1,1,0,0,0.7640531659126282,8
1947,1947,0.552954375743866,0.8498684763908386,0.8402519822120667,0.814154326915741,0.7162783145904541,1,1,1,1,1,0,0.8584429025650024,3
1948,1948,0.8553574085235596,0.9622586369514464,0.9606406092643738,0.9570216536521912,0.9466033577919006,1,1,1,1,1,1,0.963768720626831,5
1949,1949,0.5856567025184631,0.9674556851387024,0.9649843573570251,0.9591300487518308,0.9380030035972596,1,1,1,1,1,1,0.9692447781562805,0
1950,1950,0.5849647521972656,0.22455553710460666,0.2461207360029221,0.2901640832424164,0.3756383061408997,0,0,0,0,0,0,0.21997472643852234,3
1951,1951,0.5431320071220398,0.8028364777565002,0.7893269062042236,0.7562193274497986,0.6110615134239197,1,1,1,1,1,0,0.8151252269744873,7
1952,1952,0.5313435792922974,0.6139618158340454,0.6049806475639343,0.5812720060348511,0.4970192909240722,1,1,1,1,1,0,0.6207271218299866,4
1953,1953,0.8814584016799927,0.6912180781364441,0.6719178557395935,0.60880047082901,0.5681509971618652,1,1,1,1,0,0,0.7053428888320923,4
1954,1954,0.8258376717567444,0.4237126410007477,0.4452737271785736,0.5715744495391846,0.6936815977096558,0,1,0,0,0,0,0.5069853663444519,0
1955,1955,0.8100922107696533,0.27059781551361084,0.3015932142734528,0.3711022138595581,0.5393850207328796,1,0,0,0,0,0,0.26710548996925354,2
1956,1956,0.9090391397476196,0.8927611708641052,0.8779730796813965,0.8309800624847412,0.565110981464386,1,1,1,1,1,0,0.904535710811615,7
1957,1957,0.6404232978820801,0.2188691794872284,0.2105921059846878,0.2815626263618469,0.4348766505718231,1,1,1,0,0,0,0.22617243230342865,3
1958,1958,0.4875126779079437,0.5143706798553467,0.49651223421096796,0.4456688463687897,0.3479793071746826,1,1,1,1,0,0,0.5303526520729065,6
1959,1959,0.735517680644989,0.7511553764343262,0.7226579189300537,0.651638388633728,0.4663550555706024,1,1,1,1,1,0,0.7758225202560425,0
1960,1960,0.7655317187309265,0.6508026719093323,0.6358469724655151,0.5936106443405151,0.4237687885761261,1,1,1,1,0,0,0.6635932326316833,2
1961,1961,0.47005969285964966,0.7108017802238464,0.7040544748306274,0.6875271201133728,0.5732800960540771,1,1,1,1,1,0,0.7167485356330872,7
1962,1962,0.460752010345459,0.5976351499557495,0.5844915509223938,0.556366503238678,0.4763384163379669,1,1,1,1,1,0,0.6087562441825867,6
1963,1963,0.870987594127655,0.8438308238983154,0.8332152962684631,0.8068662285804749,0.7216127514839172,1,1,1,1,1,0,0.8536108732223511,2
1964,1964,0.5166005492210388,0.8128312826156616,0.8061375617980957,0.7904301285743713,0.7450767159461975,1,1,1,1,1,1,0.8191789388656616,3
1965,1965,0.5665327906608582,0.9039691686630248,0.9001228213310242,0.8875826001167297,0.8137747049331665,1,1,1,1,1,0,0.9077505469322205,0
1966,1966,0.6390500664710999,0.856555700302124,0.851013720035553,0.8391656875610352,0.8112338781356812,1,1,1,1,1,1,0.8617199063301086,7
1967,1967,0.48521703481674194,0.7914901375770569,0.781879723072052,0.7576698064804077,0.6670432090759277,1,1,1,1,1,0,0.7996029853820801,7
1968,1968,0.965278148651123,0.9769538044929504,0.9764917492866516,0.97552889585495,0.9730260968208312,1,1,1,1,1,1,0.9773941040039062,8
1969,1969,0.8062437176704407,0.9182403087615968,0.91231107711792,0.8932073712348938,0.7939816117286682,0,1,1,1,1,0,0.9231753349304199,9
1970,1970,0.553390383720398,0.9702112078666688,0.9684186577796936,0.963883638381958,0.9411684274673462,1,1,1,1,1,0,0.9717478156089783,1
1971,1971,0.5443547964096069,0.4304666221141815,0.4161194264888763,0.37860915064811707,0.4031621515750885,1,1,1,1,0,0,0.44032788276672363,4
1972,1972,0.5957926511764526,0.32549458742141724,0.32626351714134216,0.3736271262168884,0.4613911509513855,1,1,0,0,0,0,0.3376207947731018,6
1973,1973,0.9617384672164917,0.9672307968139648,0.9616376161575316,0.9407047033309937,0.7734010815620422,1,1,1,1,1,0,0.9712619781494141,0
1974,1974,0.7333770990371704,0.8419498205184937,0.8393892049789429,0.8329241871833801,0.8197571635246277,1,1,1,1,1,1,0.8445039391517639,6
1975,1975,0.6524889469146729,0.2863985598087311,0.3125454783439636,0.3711588978767395,0.4860342442989349,1,0,0,0,0,0,0.2626534402370453,6
1976,1976,0.5531098246574402,0.9117218852043152,0.9075875282287598,0.8980735540390015,0.8678274154663086,1,1,1,1,1,1,0.9154771566390991,5
1977,1977,0.7035934329032898,0.3239560127258301,0.3059980869293213,0.3573751747608185,0.5195634365081787,1,1,1,0,0,0,0.33802396059036255,5
1978,1978,0.520489513874054,0.6524838805198669,0.6412465572357178,0.6129724979400635,0.5255363583564758,1,1,1,1,1,0,0.6633931994438171,6
1979,1979,0.5628760457038879,0.4533843398094177,0.4417800605297089,0.4126540422439575,0.3489753305912018,1,1,1,1,0,0,0.4630063772201538,3
1980,1980,0.757013738155365,0.9632034301757812,0.9614490270614624,0.9577480554580688,0.9489575028419496,1,1,1,1,1,1,0.9647836089134216,9
1981,1981,0.574306070804596,0.8053480982780457,0.7976176738739014,0.7768747210502625,0.6970911622047424,1,1,1,1,1,0,0.8113412261009216,3
1982,1982,0.5738338828086853,0.5549752116203308,0.5460247397422789,0.5252344608306885,0.43358638882637024,1,1,1,1,1,0,0.5629133582115173,6
1983,1983,0.5673453211784363,0.3657882809638977,0.3523893356323242,0.3192635774612427,0.35881105065345764,0,1,1,1,0,0,0.37812310457229614,2
1984,1984,0.5750283002853394,0.8479433655738831,0.8420169353485107,0.8284076452255249,0.7925251722335815,1,1,1,1,1,1,0.8536458611488342,7
1985,1985,0.6563559174537659,0.3393826186656952,0.3688974380493164,0.426806390285492,0.5263922810554504,1,0,0,0,0,0,0.34375879168510437,6
1986,1986,0.5234043002128601,0.296783447265625,0.3180116415023804,0.3568773567676544,0.420374721288681,0,0,0,0,0,0,0.2989954650402069,6
1987,1987,0.5520185828208923,0.9009459614753724,0.8961892127990723,0.8861405849456787,0.8619861006736755,1,1,1,1,1,0,0.9054233431816101,9
1988,1988,0.6882412433624268,0.886923611164093,0.8820717334747314,0.8717926144599915,0.8453341722488403,1,1,1,1,1,1,0.8912020921707153,5
1989,1989,0.630377471446991,0.4902408421039581,0.4688347578048706,0.4099384248256683,0.4294517338275909,1,1,1,1,0,0,0.5083931088447571,6
1990,1990,0.6601344347000122,0.4021425247192383,0.4188308119773865,0.4603035748004913,0.5330973267555237,0,1,0,0,0,0,0.4226647913455963,7
1991,1991,0.8252307176589966,0.926227867603302,0.9235056042671204,0.9177504181861876,0.9047603607177734,1,1,1,1,1,1,0.9286947250366211,1
1992,1992,0.9686838984489441,0.9778670668601992,0.9773370623588562,0.9763960242271424,0.9741645455360411,1,1,1,1,1,1,0.9784133434295654,6
1993,1993,0.4585378170013428,0.6716039776802063,0.6655840873718262,0.6480367183685303,0.5695977807044983,1,1,1,1,1,0,0.6769379377365112,3
1994,1994,0.8117817640304565,0.33597248792648315,0.3018810451030731,0.3314273059368133,0.5831679105758667,1,1,1,0,0,0,0.3631143867969513,8
1995,1995,0.43244174122810364,0.8122990131378174,0.801421046257019,0.7724853157997131,0.6673795580863953,1,1,1,1,1,0,0.8211149573326111,2
1996,1996,0.5600549578666687,0.26840409636497503,0.2919711470603943,0.3429359197616577,0.4556068480014801,1,0,0,0,0,0,0.2739510238170624,3
1997,1997,0.9689511060714722,0.8623595833778381,0.8488222360610962,0.8063307404518127,0.5084364414215088,1,1,1,1,0,0,0.8729886412620544,9
1998,1998,0.6180824041366577,0.544514000415802,0.5303831696510315,0.4851529002189636,0.38103997707366943,0,1,1,1,1,0,0.5564956068992615,2
1999,1999,0.5594756603240967,0.7258650660514832,0.7165680527687073,0.6947774291038513,0.6570605635643005,1,1,1,1,1,0,0.7354994416236877,5
2000,2000,0.6925132870674133,0.7505103945732117,0.7384479641914368,0.7120726704597473,0.6334303617477417,1,1,1,1,1,0,0.7616333961486816,1
2001,2001,0.5689892768859863,0.3581896424293518,0.3437304496765137,0.3278196454048157,0.4166555106639862,1,1,1,0,0,0,0.37095752358436584,5
2002,2002,0.7022343873977661,0.2711435556411743,0.3126198351383209,0.4060525894165039,0.5549867153167725,0,0,0,0,0,0,0.25763991475105286,2
2003,2003,0.6858118772506714,0.5394343733787537,0.5274602770805359,0.5010132193565369,0.3932290077209473,1,1,1,1,1,0,0.5521478056907654,5
2004,2004,0.9891278147697449,0.9911953210830688,0.9910768270492554,0.99083811044693,0.9903604984283448,1,1,1,1,1,1,0.9913105964660645,7
2005,2005,0.6054850220680237,0.5303539633750916,0.5116752982139587,0.4632934629917145,0.3919585347175598,1,1,1,1,0,0,0.5460294485092163,5
2006,2006,0.5247172713279724,0.7915757298469543,0.7846702337265015,0.7698945403099059,0.7296274900436401,1,1,1,1,1,1,0.798200249671936,7
2007,2007,0.4172806441783905,0.7602607011795044,0.7476668953895569,0.7201470732688904,0.6617413163185121,1,1,1,1,1,1,0.7717618942260742,8
2008,2008,0.48027247190475464,0.9706165790557858,0.9686759710311892,0.9643674492836,0.9521804451942444,1,1,1,1,1,1,0.9724346995353699,9
2009,2009,0.5663232207298279,0.9501849412918092,0.9479303359985352,0.9423158764839172,0.9259013533592224,1,1,1,1,1,0,0.9523123502731323,1
2010,2010,0.6869709491729736,0.3985537588596344,0.3576997816562653,0.35737544298171997,0.4786057472229004,0,1,1,0,0,0,0.43896037340164185,2
2011,2011,0.5988771915435791,0.3480678498744965,0.35260626673698425,0.3914563059806824,0.4749047458171845,1,1,0,0,0,0,0.36241474747657776,2
2012,2012,0.8811033368110657,0.9416534900665284,0.9395766258239746,0.9354001879692078,0.9250115752220154,1,1,1,1,1,1,0.9436142444610596,5
2013,2013,0.5128405094146729,0.4301380813121796,0.4221541881561279,0.3887768387794495,0.33250972628593445,1,1,1,1,0,0,0.4363338351249695,6
2014,2014,0.8226133584976196,0.7945889234542847,0.7809124588966371,0.7381615638732909,0.5443004369735718,1,1,1,1,0,0,0.8069222569465637,8
2015,2015,0.6498362421989441,0.3335959613323212,0.3182353079319,0.3695965111255646,0.4942833483219147,1,1,1,0,0,0,0.3470499813556671,4
2016,2016,0.6376639604568481,0.3629810512065888,0.35209259390830994,0.3294324576854706,0.455592155456543,1,1,1,0,0,0,0.3727819621562958,6
2017,2017,0.659315288066864,0.3717926740646362,0.3479749262332916,0.3495118021965027,0.4838007688522339,1,1,1,0,0,0,0.3959653377532959,5
2018,2018,0.5201128721237183,0.39773380756378174,0.3834369480609894,0.3538311421871185,0.3622820675373077,0,1,1,1,0,0,0.413732647895813,6
2019,2019,0.7678855657577515,0.8890141844749451,0.8852899074554443,0.8755683302879333,0.8361034989356995,1,1,1,1,1,0,0.8925074338912964,9
2020,2020,0.6414891481399536,0.9316992163658142,0.9294605255126952,0.9249763488769532,0.913899838924408,1,1,1,1,1,1,0.9337814450263977,9
2021,2021,0.8316657543182373,0.9193570613861084,0.913735568523407,0.897741436958313,0.7967770099639893,1,1,1,1,1,0,0.9246246218681335,8
2022,2022,0.6592172980308533,0.5562222599983215,0.5360252261161804,0.4893138110637665,0.43019187450408936,1,1,1,1,0,0,0.5730534195899963,5
2023,2023,0.6032934188842773,0.3965361714363098,0.377336859703064,0.3421377241611481,0.4288489520549774,1,1,1,1,0,0,0.41652241349220276,5
2024,2024,0.6450090408325195,0.7193152904510498,0.7062661051750183,0.6651107668876648,0.469192236661911,1,1,1,1,1,0,0.7298408150672913,6
2025,2025,0.6665419936180115,0.4785138368606568,0.4664184153079986,0.4203850030899048,0.4778428673744202,1,1,1,1,0,0,0.48598143458366394,4
2026,2026,0.5599057078361511,0.7205812931060791,0.7090154886245728,0.6826499104499817,0.5862013697624207,1,1,1,1,1,0,0.731167197227478,5
2027,2027,0.6526833772659302,0.2698849737644196,0.2841448783874512,0.391000896692276,0.5098198056221008,1,1,0,0,0,0,0.31795385479927063,9
2028,2028,0.583656907081604,0.9240920543670654,0.92060387134552,0.9125917553901672,0.884721040725708,1,1,1,1,1,1,0.9273053407669067,7
2029,2029,0.6140167713165283,0.3475885093212128,0.33249253034591675,0.3066733479499817,0.4441823661327362,0,1,1,0,0,0,0.3623833656311035,6
2030,2030,0.6198658347129822,0.5043249726295471,0.493687629699707,0.4670358300209045,0.35156869888305664,1,1,1,1,1,0,0.5135807991027832,4
2031,2031,0.9765730500221252,0.9868114590644836,0.9863920211791992,0.9855111837387084,0.98345148563385,1,1,1,1,1,1,0.9872134327888489,1
2032,2032,0.8519327640533447,0.3534122705459595,0.33744993805885315,0.35220322012901306,0.6351885795593262,1,1,1,0,0,0,0.36609500646591187,4
2033,2033,0.5964919924736023,0.4365639090538025,0.4152296483516693,0.36750006675720215,0.4685252010822296,0,1,1,1,0,0,0.4571916460990906,4
2034,2034,0.5735862255096436,0.3654390275478363,0.390719085931778,0.4338434636592865,0.492759644985199,0,1,0,0,0,0,0.381913959980011,4
2035,2035,0.5497427582740784,0.31060782074928284,0.300552636384964,0.2752436101436615,0.3776678740978241,1,1,1,1,0,0,0.3190339207649231,6
