,sample_idx,resnet50_mtsd_l_trades8_255_adv_conf1_255,resnet50_mtsd_l_trades8_255_adv_conf2_255,resnet50_mtsd_l_trades8_255_adv_conf4_255,resnet50_mtsd_l_trades8_255_is_acc,resnet50_mtsd_l_trades8_255_is_rob1_255,resnet50_mtsd_l_trades8_255_is_rob2_255,resnet50_mtsd_l_trades8_255_is_rob4_255,resnet50_mtsd_l_trades8_255_nat_conf,resnet50_mtsd_l_trades8_255_pred
2018,2018,0.7423680424690247,0.7345598340034485,0.7165543437004089,1,1,1,1,0.7500309348106384,113
2019,2019,0.13046962022781372,0.15053550899028778,0.19452136754989624,1,0,0,0,0.1361238956451416,113
2020,2020,0.460879921913147,0.4622840285301209,0.4598149359226227,1,1,1,1,0.4592773914337158,113
2021,2021,0.6407427787780762,0.6316598057746887,0.6162723898887634,1,1,1,1,0.647617757320404,113
2022,2022,0.6680541634559631,0.6591842770576477,0.6418557167053223,1,1,1,1,0.6777199506759644,113
2023,2023,0.28644949197769165,0.28307539224624634,0.27807381749153137,1,1,1,1,0.2881355881690979,113
2024,2024,0.1466941237449646,0.15137478709220886,0.20801624655723572,0,1,0,0,0.1402542144060135,221
2025,2025,0.3285477161407471,0.31872060894966125,0.29238057136535645,1,1,1,1,0.3340173661708832,113
2026,2026,0.4059728085994721,0.3901767134666443,0.4222402274608612,0,1,1,0,0.42308616638183594,221
2027,2027,0.1022535115480423,0.09625424444675446,0.09879644215106964,0,1,1,0,0.10668540000915527,221
2028,2028,0.8477526903152466,0.8416906595230103,0.8290321826934814,1,1,1,1,0.8536065220832825,113
2029,2029,0.3755371570587158,0.3770598769187927,0.37437108159065247,1,1,1,1,0.37310296297073364,113
2030,2030,0.2422807365655899,0.24006633460521695,0.2792450487613678,0,1,0,0,0.24459369480609894,221
2031,2031,0.7709951400756836,0.7529277801513672,0.7111945152282715,1,1,1,1,0.7870044708251953,113
2032,2032,0.7221418619155884,0.7164952754974365,0.7041831612586975,1,1,1,1,0.7277799844741821,113
2033,2033,0.20831763744354248,0.238143652677536,0.30841487646102905,1,0,0,0,0.18775922060012817,113
2034,2034,0.6092018485069275,0.5981342196464539,0.5738483667373657,1,1,1,1,0.6195549964904785,113
2035,2035,0.4517510235309601,0.44257041811943054,0.47997337579727173,0,1,0,0,0.47010281682014465,221
2036,2036,0.6709018349647522,0.6557781100273132,0.6228079199790955,1,1,1,1,0.6848275065422058,113
2037,2037,0.5065531730651855,0.4765585064888001,0.4719292223453522,1,1,1,0,0.5309200882911682,113
2038,2038,0.1559416502714157,0.15220995247364044,0.18330252170562744,1,1,1,0,0.1539282649755478,113
2039,2039,0.31412383913993835,0.3051275908946991,0.36059337854385376,1,1,0,0,0.32885465025901794,113
2040,2040,0.4255377948284149,0.4159060418605805,0.39605504274368286,0,1,1,1,0.4336615204811096,221
2041,2041,0.13387328386306765,0.14629068970680234,0.198765367269516,0,1,0,0,0.14526253938674927,264
2042,2042,0.20367640256881714,0.1799239069223404,0.1777433604001999,1,1,1,0,0.22538766264915466,113
2043,2043,0.685876727104187,0.6732632517814636,0.6450983285903931,1,1,1,1,0.6979148983955383,113
2044,2044,0.4996355473995209,0.4906996786594391,0.462315171957016,1,1,1,1,0.5051414370536804,113
2045,2045,0.7157065868377686,0.6883736252784729,0.6155112981796265,1,1,1,1,0.7369830012321472,113
2046,2046,0.1065635308623314,0.10423962771892548,0.12162044644355774,1,1,1,0,0.10735304653644562,113
2047,2047,0.5102224946022034,0.478243499994278,0.5178491473197937,1,1,1,0,0.541145920753479,113
2048,2048,0.1672150045633316,0.19544687867164606,0.26591870188713074,0,0,0,0,0.14047729969024658,221
2049,2049,0.3719821572303772,0.3611119687557221,0.3378947675228119,1,1,1,1,0.3819420337677002,113
2050,2050,0.5302644968032837,0.5217328667640686,0.49782729148864746,1,1,1,1,0.537257730960846,113
2051,2051,0.7158164978027344,0.7046727538108826,0.6799672842025757,1,1,1,1,0.7265334129333496,113
2052,2052,0.7198681831359863,0.7089194059371948,0.6851440668106079,1,1,1,1,0.7302999496459961,113
2053,2053,0.8570651412010193,0.8519534468650818,0.840873658657074,1,1,1,1,0.8621577620506287,113
2054,2054,0.1480502337217331,0.2356315106153488,0.2207239419221878,0,1,0,0,0.18086156249046326,3
2055,2055,0.44198232889175415,0.4323634803295136,0.40976041555404663,1,1,1,1,0.4504552483558655,113
2056,2056,0.5783661007881165,0.5592796206474304,0.5132458209991455,1,1,1,1,0.5965611338615417,113
2057,2057,0.10741808265447617,0.14627504348754886,0.2785227298736572,0,0,0,0,0.097914919257164,221
2058,2058,0.7961859703063965,0.78788822889328,0.7674667239189148,1,1,1,1,0.8039374351501465,113
2059,2059,0.454484611749649,0.4146928787231445,0.3245428204536438,1,1,1,1,0.48769479990005493,114
2060,2060,0.7120730876922607,0.690605878829956,0.6118136048316956,1,1,1,1,0.7281873226165771,114
2061,2061,0.6726738810539246,0.6618011593818665,0.6376312971115112,1,1,1,1,0.6829521059989929,114
2062,2062,0.9787881374359132,0.9775388836860656,0.9738901853561401,1,1,1,1,0.9799374938011169,114
2063,2063,0.13939370214939115,0.1274661272764206,0.09816168993711472,1,1,1,1,0.1516268104314804,114
2064,2064,0.7072137594223022,0.6656709909439087,0.4852616786956787,1,1,1,1,0.736219048500061,114
2065,2065,0.7524040937423706,0.7407202720642091,0.708818256855011,1,1,1,1,0.7642382979393005,114
2066,2066,0.518412172794342,0.5048603415489197,0.4757572114467621,1,1,1,1,0.5321484208106995,114
2067,2067,0.7813332676887512,0.7669839262962341,0.7043954730033875,1,1,1,1,0.7944074273109436,114
2068,2068,0.5766246318817139,0.5624184012413025,0.5307388305664062,1,1,1,1,0.5920928716659546,115
2069,2069,0.15972979366779327,0.1425863653421402,0.14121222496032715,1,1,1,0,0.17521357536315918,115
2070,2070,0.293256938457489,0.2791260182857513,0.2513767182826996,1,1,1,1,0.3065291941165924,115
2071,2071,0.7343326807022095,0.7079619765281677,0.6461501121520996,1,1,1,1,0.7566909790039062,115
2072,2072,0.19558751583099365,0.18816429376602173,0.16697436571121216,1,1,1,1,0.20291848480701447,115
2073,2073,0.2002698332071305,0.18722346425056455,0.15976840257644653,1,1,1,1,0.20954668521881104,115
2074,2074,0.5040662884712219,0.4952014684677124,0.4790881872177124,1,1,1,1,0.5127620100975037,115
2075,2075,0.3205501139163971,0.31004685163497925,0.28592512011528015,1,1,1,1,0.3290484845638275,115
2076,2076,0.4278535544872284,0.41760605573654175,0.3970843255519867,1,1,1,1,0.4387299120426178,115
2077,2077,0.09771016240119934,0.09393227845430374,0.07960192114114761,1,1,1,0,0.09971795976161957,115
2078,2078,0.8534776568412781,0.8470050096511841,0.8350054025650024,1,1,1,1,0.8596001267433167,115
2079,2079,0.5794583559036255,0.5633920431137085,0.5251407623291016,1,1,1,1,0.5938805937767029,115
2080,2080,0.484523743391037,0.4856983125209808,0.46296411752700806,1,1,1,1,0.5115227103233337,115
2081,2081,0.1355830281972885,0.16775654256343842,0.2701205611228943,1,0,0,0,0.14594155550003052,115
2082,2082,0.17956778407096866,0.17294499278068542,0.1452973335981369,1,1,1,0,0.18674586713314056,115
2083,2083,0.09070777893066406,0.09771846234798433,0.1182253360748291,1,0,0,0,0.10827293246984482,115
2084,2084,0.4141556322574616,0.4048566222190857,0.39084139466285706,1,1,1,1,0.4241034686565399,115
2085,2085,0.2864586412906647,0.27462223172187805,0.24808847904205322,1,1,1,1,0.298961877822876,115
2086,2086,0.09538792818784714,0.08511848747730255,0.08537185192108154,1,1,1,0,0.1063632145524025,115
2087,2087,0.2287719249725341,0.22505107522010806,0.21845842897891998,1,1,1,1,0.2331153154373169,115
2088,2088,0.8224051594734192,0.8115885257720947,0.7846932411193848,1,1,1,1,0.8321822285652161,116
2089,2089,0.9687454700469972,0.9668270349502563,0.9625758528709412,1,1,1,1,0.9705209732055664,116
2090,2090,0.17885830998420715,0.2098843455314636,0.2871699631214142,1,0,0,0,0.19245481491088867,116
2091,2091,0.9425802826881408,0.9393039345741272,0.9319924712181091,1,1,1,1,0.945563793182373,116
2092,2092,0.9048079252243042,0.8990930914878845,0.8856730461120605,1,1,1,1,0.9100865125656128,116
2093,2093,0.6536296010017395,0.6191707253456116,0.54487544298172,1,1,1,1,0.6850472092628479,116
2094,2094,0.7907119989395142,0.7610999345779419,0.6884962320327759,1,1,1,1,0.8157819509506226,116
2095,2095,0.06169937923550607,0.07696995139122009,0.10948210209608078,0,0,0,0,0.056133367121219635,264
2096,2096,0.7734355926513672,0.7625040411949158,0.7386163473129272,1,1,1,1,0.7834055423736572,117
2097,2097,0.2208442986011505,0.19662685692310333,0.15691736340522766,1,1,1,1,0.24578042328357697,117
2098,2098,0.876473069190979,0.8719446659088135,0.8619821071624756,1,1,1,1,0.8810267448425293,117
2099,2099,0.0971430093050003,0.0830540806055069,0.0554523728787899,1,1,1,0,0.11578729748725891,117
2100,2100,0.124057374894619,0.15996330976486206,0.20210503041744232,0,1,1,1,0.09526022523641586,187
2101,2101,0.11932270973920822,0.1073579043149948,0.11784305423498154,1,1,1,0,0.14019130170345306,117
2102,2102,0.2557344436645508,0.23082421720027926,0.185959592461586,1,1,1,1,0.28192004561424255,117
2103,2103,0.924348533153534,0.9194392561912536,0.9073511958122253,1,1,1,1,0.9285950064659119,117
2104,2104,0.5420122146606445,0.5191952586174011,0.4677959084510803,1,1,1,1,0.5638894438743591,117
2105,2105,0.9217562675476074,0.9186428189277648,0.9115434288978577,1,1,1,1,0.9248849153518677,117
2106,2106,0.843647301197052,0.8335779905319214,0.8081045150756836,1,1,1,1,0.8524323105812073,117
2107,2107,0.9069132804870604,0.9021064043045044,0.8921617269515991,1,1,1,1,0.9111676216125488,117
2108,2108,0.21614664793014526,0.19879084825515747,0.2052038013935089,0,1,1,0,0.2301992028951645,229
2109,2109,0.6483873128890991,0.6384021639823914,0.6170676946640015,1,1,1,1,0.6575946807861328,118
2110,2110,0.08389552682638167,0.08186517655849458,0.07867395877838135,0,1,1,1,0.08519043028354645,264
2111,2111,0.3482614159584045,0.34105563163757324,0.32712092995643616,1,1,1,1,0.3558187484741211,118
2112,2112,0.8263172507286072,0.8154892921447754,0.7858961224555969,1,1,1,1,0.8345319032669067,118
2113,2113,0.7059314846992493,0.7005110383033752,0.6877104043960571,1,1,1,1,0.7116527557373047,118
2114,2114,0.934310019016266,0.9282742142677308,0.9100520014762878,1,1,1,1,0.9388409852981567,118
2115,2115,0.09915658086538316,0.09902261197566986,0.0991547554731369,0,1,1,0,0.10056064277887344,74
2116,2116,0.4660435020923615,0.4445868730545044,0.3639247715473175,1,1,1,1,0.4851415157318115,118
2117,2117,0.5815953016281128,0.5742106437683105,0.558151125907898,1,1,1,1,0.5897996425628662,118
2118,2118,0.916916847229004,0.9142339825630188,0.9089096188545227,1,1,1,1,0.9194573760032654,118
2119,2119,0.4120345413684845,0.406042754650116,0.39131125807762146,1,1,1,1,0.41807809472084045,118
2120,2120,0.30211007595062256,0.27891805768013,0.22933629155158997,1,1,1,1,0.3242644667625427,118
2121,2121,0.4288765788078308,0.4178221225738525,0.3949219286441803,1,1,1,1,0.43936416506767273,118
2122,2122,0.8775094747543335,0.8742696642875671,0.8684238791465759,1,1,1,1,0.8806406855583191,118
2123,2123,0.05915259197354316,0.05941592156887055,0.060360897332429886,0,1,1,1,0.05884302407503128,80
2124,2124,0.9626333117485046,0.9613862037658693,0.958533763885498,1,1,1,1,0.9639138579368591,118
2125,2125,0.30562201142311096,0.2512251138687134,0.4142763018608093,1,1,1,0,0.34495940804481506,118
2126,2126,0.15486574172973633,0.13804277777671814,0.1092611774802208,1,1,1,1,0.1716308295726776,118
2127,2127,0.2736557424068451,0.262949138879776,0.2404516488313675,1,1,1,1,0.2852438688278198,118
2128,2128,0.09847446531057358,0.08043064922094345,0.09951658546924591,1,1,0,0,0.11470174044370651,118
2129,2129,0.9040074944496156,0.896562397480011,0.8771384358406067,1,1,1,1,0.9101802706718445,118
2130,2130,0.9565648436546326,0.9520247578620912,0.940861701965332,1,1,1,1,0.9605519771575928,119
2131,2131,0.16471216082572934,0.15625233948230746,0.14125509560108185,1,1,1,0,0.1769588738679886,119
2132,2132,0.5988093018531799,0.5856938362121582,0.5549280643463135,1,1,1,1,0.6121537089347839,119
2133,2133,0.13563130795955658,0.1309349089860916,0.21732014417648315,1,1,0,0,0.15372887253761292,119
2134,2134,0.8708047866821289,0.8655480742454529,0.8526046872138977,1,1,1,1,0.8753547072410583,119
2135,2135,0.08852864801883698,0.08488965034484862,0.1292130947113037,1,1,0,0,0.10325886309146881,119
2136,2136,0.8843854069709778,0.8731503486633301,0.853362500667572,1,1,1,1,0.8941082954406738,119
2137,2137,0.1174047663807869,0.11207743734121324,0.09727748483419418,1,1,1,1,0.12336678802967072,120
2138,2138,0.13166245818138125,0.15142905712127686,0.2090775966644287,0,1,0,0,0.13874518871307373,147
2139,2139,0.17518118023872375,0.13838151097297668,0.19106252491474152,0,1,0,0,0.2664830982685089,264
2140,2140,0.4009398818016052,0.3610768914222717,0.2765045464038849,1,1,1,1,0.43505343794822693,120
2141,2141,0.45697221159935,0.4425503313541413,0.41612833738327026,1,1,1,1,0.47313281893730164,120
2142,2142,0.07576365768909454,0.0885787084698677,0.12982861697673798,0,1,0,0,0.07750269770622253,171
2143,2143,0.2172393500804901,0.21484345197677607,0.20744454860687256,1,1,1,1,0.21986283361911774,120
2144,2144,0.5629985332489014,0.5488665699958801,0.5171483755111694,1,1,1,1,0.5746572613716125,120
2145,2145,0.5451264977455139,0.524211049079895,0.4797193109989166,1,1,1,1,0.5630578398704529,120
2146,2146,0.2182027846574784,0.19836468994617465,0.2194148302078247,1,1,1,0,0.23667696118354797,120
2147,2147,0.43195608258247375,0.40848061442375183,0.3656383752822876,1,1,1,1,0.4555838108062744,120
2148,2148,0.5455994009971619,0.5351683497428894,0.5141751766204834,1,1,1,1,0.5552391409873962,120
2149,2149,0.3220922648906708,0.3023959994316101,0.2709255516529083,0,1,1,1,0.3427754044532776,141
2150,2150,0.6463061571121216,0.6353282928466797,0.6075226664543152,1,1,1,1,0.6557400822639465,120
2151,2151,0.4642780423164368,0.42529624700546265,0.3606970012187958,1,1,1,1,0.5011980533599854,120
2152,2152,0.1126510724425316,0.11559352278709413,0.13302943110466003,0,1,1,0,0.10812907665967941,141
2153,2153,0.4586313664913178,0.42712828516960144,0.34867969155311584,1,1,1,1,0.48384836316108704,120
2154,2154,0.09995990246534348,0.09352920949459076,0.12622152268886566,1,1,0,0,0.11424130946397781,120
2155,2155,0.2574499249458313,0.2339577674865723,0.19505760073661804,1,1,1,1,0.2811921536922455,120
2156,2156,0.4410040974617005,0.423448771238327,0.38396739959716797,1,1,1,1,0.4548199772834778,120
2157,2157,0.2816136181354523,0.27325400710105896,0.25308066606521606,1,1,1,1,0.2908470332622528,120
2158,2158,0.2924323081970215,0.2845271229743957,0.2636350989341736,1,1,1,1,0.2992102801799774,120
2159,2159,0.316482275724411,0.2864163517951965,0.29841458797454834,1,1,1,0,0.3435724973678589,120
2160,2160,0.37203103303909296,0.3611855804920197,0.3239540755748749,1,1,1,1,0.38175201416015625,120
2161,2161,0.10583143681287767,0.09665590524673462,0.1466524749994278,1,1,0,0,0.11744188517332077,120
2162,2162,0.10310902446508408,0.09835848212242126,0.09309980273246765,1,1,1,1,0.10645279288291931,120
2163,2163,0.4084247350692749,0.3934055864810944,0.36035099625587463,1,1,1,1,0.42122355103492737,120
2164,2164,0.2339110225439072,0.22269728779792786,0.20179957151412964,1,1,1,1,0.2482275515794754,120
2165,2165,0.2055310606956482,0.20687448978424072,0.19901321828365326,0,1,1,1,0.20079976320266724,150
2166,2166,0.4041891694068909,0.39262524247169495,0.3644670248031616,1,1,1,1,0.4149218499660492,120
2167,2167,0.2459066063165665,0.23770923912525174,0.21103350818157196,1,1,1,1,0.25177592039108276,120
2168,2168,0.5730552673339844,0.5526403188705444,0.5039244890213013,1,1,1,1,0.591291606426239,120
2169,2169,0.07638441771268845,0.10794039815664293,0.1605246365070343,0,0,0,0,0.05432480201125145,164
2170,2170,0.13365858793258667,0.12467067688703536,0.10367268323898315,1,1,1,1,0.1420566290616989,120
2171,2171,0.3146653473377228,0.3141295909881592,0.311467707157135,0,1,1,1,0.31677401065826416,153
2172,2172,0.5189968347549438,0.5040776133537292,0.4627218246459961,1,1,1,1,0.5328161120414734,120
2173,2173,0.4574014544487,0.43477314710617065,0.38485515117645264,1,1,1,1,0.47593340277671814,120
2174,2174,0.38974764943122864,0.3781077861785889,0.34363996982574463,1,1,1,1,0.3979172706604004,120
2175,2175,0.20922385156154635,0.2006700783967972,0.17791983485221863,1,1,1,1,0.2108469158411026,120
2176,2176,0.4913256466388702,0.4859758019447327,0.47196948528289795,1,1,1,1,0.49645206332206726,120
2177,2177,0.5798963904380798,0.5695858597755432,0.5496243834495544,1,1,1,1,0.5896652340888977,121
2178,2178,0.835399329662323,0.8300026059150696,0.81850665807724,1,1,1,1,0.8406401872634888,121
2179,2179,0.8550199270248413,0.8442004323005676,0.8143202066421509,1,1,1,1,0.8642654418945312,121
2180,2180,0.6270677447319031,0.6174049973487854,0.5955838561058044,1,1,1,1,0.6366735696792603,121
2181,2181,0.08119193464517592,0.0928085595369339,0.14462125301361084,1,0,0,0,0.08784352242946625,121
2182,2182,0.4240025877952576,0.4143105149269104,0.3974972069263458,1,1,1,1,0.43416932225227356,121
2183,2183,0.7729509472846985,0.7641236186027527,0.7436625957489014,1,1,1,1,0.7806362509727478,121
2184,2184,0.9437176585197448,0.9397891759872437,0.9312381148338318,1,1,1,1,0.9474788308143616,121
2185,2185,0.6807205080986023,0.6291674375534058,0.5065563917160034,1,1,1,1,0.7242060899734497,121
2186,2186,0.4401622116565704,0.42208659648895264,0.3843924105167389,1,1,1,1,0.45615050196647644,121
2187,2187,0.566981315612793,0.5579468607902527,0.5394466519355774,1,1,1,1,0.5757752060890198,121
2188,2188,0.620887815952301,0.6112553477287292,0.5924819111824036,1,1,1,1,0.6309046745300293,121
2189,2189,0.4961316585540772,0.484397828578949,0.4612930119037628,1,1,1,1,0.5085285305976868,121
2190,2190,0.7695909738540649,0.7586429119110107,0.7350112795829773,1,1,1,1,0.7801951169967651,121
2191,2191,0.3068341314792633,0.3029026091098785,0.27864503860473633,1,1,1,1,0.3087514638900757,121
2192,2192,0.8784658312797546,0.8707666397094727,0.8541469573974609,1,1,1,1,0.8854796886444092,121
2193,2193,0.39845073223114014,0.3880310356616974,0.35007163882255554,1,1,1,1,0.4076501727104187,121
2194,2194,0.9839343428611756,0.9834296703338624,0.9822955131530762,1,1,1,1,0.984411895275116,121
2195,2195,0.27746182680130005,0.2656540274620056,0.23369985818862915,1,1,1,1,0.2866557836532593,121
2196,2196,0.4746294319629669,0.4304126501083374,0.3394879102706909,1,1,1,1,0.5094033479690552,121
2197,2197,0.707866370677948,0.6994876861572266,0.682498037815094,1,1,1,1,0.7160755395889282,121
2198,2198,0.5579657554626465,0.5426527857780457,0.5130280256271362,1,1,1,1,0.5731565356254578,121
2199,2199,0.3656644225120544,0.35210829973220825,0.3266923725605011,1,1,1,1,0.3790168762207031,121
2200,2200,0.9148344993591307,0.9097572565078736,0.8984000086784363,1,1,1,1,0.919692873954773,121
2201,2201,0.3316952884197235,0.3140696585178375,0.2814788818359375,1,1,1,1,0.3471267819404602,121
2202,2202,0.5067659020423889,0.4897743463516235,0.45905229449272156,1,1,1,1,0.5242362022399902,121
2203,2203,0.11962461471557614,0.1216399222612381,0.19619612395763397,1,1,0,0,0.13433454930782318,121
2204,2204,0.3494425714015961,0.3258298337459564,0.2725587785243988,1,1,1,1,0.3759550452232361,121
2205,2205,0.235117107629776,0.20108425617218015,0.2235725373029709,1,1,1,0,0.27396753430366516,121
2206,2206,0.1805391311645508,0.14815537631511688,0.16784724593162537,1,1,1,0,0.21096016466617584,121
2207,2207,0.6560768485069275,0.5799980759620667,0.4309748411178589,1,1,1,1,0.7221585512161255,121
2208,2208,0.8753895163536072,0.8702440857887268,0.8592306971549988,1,1,1,1,0.8806164860725403,121
2209,2209,0.4765553176403046,0.4611387252807617,0.43135327100753784,1,1,1,1,0.49112340807914734,121
2210,2210,0.4419775307178497,0.432439386844635,0.4147273898124695,1,1,1,1,0.45154282450675964,121
2211,2211,0.3926241099834442,0.3812583088874817,0.36827605962753296,1,1,1,1,0.40406930446624756,121
2212,2212,0.7301276922225952,0.7168346047401428,0.6907870769500732,1,1,1,1,0.7442300915718079,121
2213,2213,0.8361184000968933,0.8263084888458252,0.8015229105949402,1,1,1,1,0.8450862765312195,121
2214,2214,0.21961045265197754,0.2020322382450104,0.16135752201080322,1,1,1,1,0.2375333458185196,121
2215,2215,0.6189773082733154,0.6051647067070007,0.5759996771812439,1,1,1,1,0.6330834031105042,121
2216,2216,0.3436899781227112,0.3300539255142212,0.30287429690361023,1,1,1,1,0.35777124762535095,121
2217,2217,0.6990755200386047,0.6861705780029297,0.6590799689292908,1,1,1,1,0.7114770412445068,121
2218,2218,0.9090380072593688,0.9040199518203736,0.8936200737953186,1,1,1,1,0.9139305949211121,121
2219,2219,0.29297691583633423,0.3048387169837952,0.5047587752342224,0,1,0,0,0.32225197553634644,4
2220,2220,0.7018952369689941,0.6899180412292479,0.6659336686134338,1,1,1,1,0.7136659622192383,121
2221,2221,0.7963811159133911,0.7886031270027161,0.768701434135437,1,1,1,1,0.8030332326889038,121
2222,2222,0.4972648918628693,0.3986891508102417,0.5811060070991516,0,1,1,0,0.5935264229774475,164
2223,2223,0.8330243229866028,0.8238235712051392,0.8022461533546448,1,1,1,1,0.8417654633522034,121
2224,2224,0.8787702322006226,0.8726556897163391,0.8581641912460327,1,1,1,1,0.8841391801834106,121
2225,2225,0.9736662507057192,0.97112637758255,0.9614228010177612,1,1,1,1,0.9753538966178894,122
2226,2226,0.3142038881778717,0.3015776872634888,0.2739923596382141,1,1,1,1,0.3273223042488098,122
2227,2227,0.6826836466789246,0.668811559677124,0.6349260807037354,1,1,1,1,0.693866491317749,122
2228,2228,0.870809018611908,0.8643465042114258,0.8500065803527832,1,1,1,1,0.8766449093818665,122
2229,2229,0.08191583305597305,0.11098520457744597,0.17288097739219666,0,0,0,0,0.06242986395955086,164
2230,2230,0.7219810485839844,0.6975277066230774,0.6393713355064392,1,1,1,1,0.743179440498352,122
2231,2231,0.4504309594631195,0.4264583587646485,0.3788805603981018,1,1,1,1,0.4751531183719635,122
2232,2232,0.799530029296875,0.7910419702529907,0.7733060717582703,1,1,1,1,0.8076045513153076,122
2233,2233,0.9563684463500975,0.9548285603523254,0.9502456784248352,1,1,1,1,0.957631528377533,122
2234,2234,0.7936760783195496,0.7870482206344604,0.7722883224487305,1,1,1,1,0.7997150421142578,122
2235,2235,0.9614614844322203,0.9602579474449158,0.9559257626533508,1,1,1,1,0.9619515538215637,122
2236,2236,0.9590087532997132,0.9575968980789183,0.9542904496192932,1,1,1,1,0.9603226780891418,122
2237,2237,0.4423631727695465,0.4121666252613068,0.3501552641391754,1,1,1,1,0.4742639362812042,122
2238,2238,0.20236188173294067,0.1918219029903412,0.17132483422756195,1,1,1,1,0.21346570551395416,122
2239,2239,0.7672734260559082,0.7570504546165466,0.7352180480957031,1,1,1,1,0.7767204642295837,122
2240,2240,0.5696149468421936,0.5436445474624634,0.5027628540992737,1,1,1,1,0.5928066372871399,122
2241,2241,0.6102243661880493,0.5956230759620667,0.561271071434021,1,1,1,1,0.6227771043777466,122
2242,2242,0.4319740533828736,0.418548196554184,0.39092355966567993,1,1,1,1,0.44367825984954834,123
2243,2243,0.8991355299949646,0.8959425687789917,0.888910174369812,1,1,1,1,0.9024921655654907,123
2244,2244,0.5481149554252625,0.537701427936554,0.515800952911377,1,1,1,1,0.5565677285194397,123
2245,2245,0.4820439517498016,0.4554797112941742,0.4017106294631958,1,1,1,1,0.5064916610717773,123
2246,2246,0.8096306920051575,0.8021311163902283,0.7858694791793823,1,1,1,1,0.8168368935585022,123
2247,2247,0.7669263482093811,0.7606402039527893,0.7467365860939026,1,1,1,1,0.7733989357948303,123
2248,2248,0.5593070387840271,0.5398268699645996,0.47252532839775085,1,1,1,1,0.5755204558372498,123
2249,2249,0.8516077399253845,0.8478417396545409,0.840668797492981,1,1,1,1,0.8547453284263611,123
2250,2250,0.7447542548179626,0.7344280481338501,0.7153108716011047,1,1,1,1,0.755223274230957,123
2251,2251,0.6429882049560547,0.6316417455673218,0.6082931756973267,1,1,1,1,0.6545067429542542,123
2252,2252,0.4375692307949066,0.4194321930408478,0.3843185305595398,1,1,1,1,0.45255929231643677,123
2253,2253,0.5760588049888611,0.5684958696365356,0.5530787706375122,1,1,1,1,0.5837541818618774,123
2254,2254,0.7518085837364197,0.7450138330459595,0.731086790561676,1,1,1,1,0.7586678862571716,123
2255,2255,0.20094934105873108,0.1858997642993927,0.15167555212974548,0,1,1,1,0.21496155858039856,187
2256,2256,0.465562641620636,0.4526291191577912,0.4284694194793701,1,1,1,1,0.4785730242729187,123
2257,2257,0.629940927028656,0.6220927238464355,0.6059902310371399,1,1,1,1,0.6371887922286987,123
2258,2258,0.5227985382080078,0.5133982896804811,0.4972647726535797,1,1,1,1,0.5321545004844666,123
2259,2259,0.8184002041816711,0.8126179575920105,0.8002738356590271,1,1,1,1,0.824381947517395,123
2260,2260,0.7292215824127197,0.7210649251937866,0.7046858072280884,1,1,1,1,0.7377694249153137,123
2261,2261,0.6899508237838745,0.685173749923706,0.6671611666679382,1,1,1,1,0.6930667757987976,123
2262,2262,0.6562715172767639,0.6453862190246582,0.6243897676467896,1,1,1,1,0.6667421460151672,123
2263,2263,0.3315707147121429,0.31219765543937683,0.2731035053730011,1,1,1,1,0.3473847210407257,123
2264,2264,0.5295289754867554,0.5118642449378967,0.4666372835636139,1,1,1,1,0.5444967746734619,123
2265,2265,0.5098705291748047,0.4868159592151642,0.42703425884246826,1,1,1,1,0.5271296501159668,123
2266,2266,0.8343834280967712,0.8330360651016235,0.8315220475196838,1,1,1,1,0.8358540534973145,123
2267,2267,0.6803786754608154,0.6660581827163696,0.6356121897697449,1,1,1,1,0.694200873374939,123
2268,2268,0.3906780481338501,0.3782185614109039,0.3495546281337738,1,1,1,1,0.40176981687545776,123
2269,2269,0.8063262701034546,0.8028059601783752,0.7932006120681763,1,1,1,1,0.8092961311340332,123
2270,2270,0.5463216304779053,0.5384979248046875,0.523262083530426,1,1,1,1,0.554038941860199,123
2271,2271,0.16322922706604004,0.15514029562473294,0.1416255682706833,1,1,1,1,0.1714639663696289,123
2272,2272,0.9585440158843994,0.9579654335975648,0.9568588137626648,1,1,1,1,0.9591609835624695,123
2273,2273,0.6347697973251343,0.6203699707984924,0.5897856950759888,1,1,1,1,0.6481432318687439,123
2274,2274,0.43481484055519104,0.4333280920982361,0.42527201771736145,1,1,1,1,0.4363662004470825,123
2275,2275,0.3835466206073761,0.3718375563621521,0.3381442427635193,1,1,1,1,0.39193710684776306,123
2276,2276,0.9782862663269044,0.9780645370483398,0.9776588082313538,1,1,1,1,0.9785085320472717,123
2277,2277,0.4614160358905792,0.4522323608398438,0.4250364601612091,1,1,1,1,0.4681724011898041,123
2278,2278,0.4226676821708679,0.4114837944507599,0.38029778003692627,1,1,1,1,0.4312605559825897,123
2279,2279,0.42236772179603577,0.5034865736961365,0.638616681098938,1,0,0,0,0.3792860507965088,123
2280,2280,0.8840930461883545,0.8818346261978149,0.8763670325279236,1,1,1,1,0.8860748410224915,123
2281,2281,0.6847155690193176,0.6776936054229736,0.6632087826728821,1,1,1,1,0.6916040182113647,123
2282,2282,0.6899306774139404,0.6821679472923279,0.6668161153793335,1,1,1,1,0.6973626017570496,123
2283,2283,0.6506273150444031,0.63797926902771,0.6126401424407959,1,1,1,1,0.6622338891029358,123
