,sample_idx,resnet50_sbb_l_trades8_255_adv_conf1_255,resnet50_sbb_l_trades8_255_adv_conf2_255,resnet50_sbb_l_trades8_255_adv_conf4_255,resnet50_sbb_l_trades8_255_is_acc,resnet50_sbb_l_trades8_255_is_rob1_255,resnet50_sbb_l_trades8_255_is_rob2_255,resnet50_sbb_l_trades8_255_is_rob4_255,resnet50_sbb_l_trades8_255_nat_conf,resnet50_sbb_l_trades8_255_pred
567,567,0.7339138388633728,0.7229686379432678,0.69386225938797,1,1,1,1,0.7427774667739868,1
568,568,0.8838871717453003,0.8795534372329712,0.8690376281738281,1,1,1,1,0.8876959085464478,1
569,569,0.6651094555854797,0.6534208655357361,0.6218301653862,1,1,1,1,0.6753987073898315,1
570,570,0.6702343225479126,0.6643027663230896,0.6440891623497009,1,1,1,1,0.6752008199691772,1
571,571,0.5840664505958557,0.5652559995651245,0.5295947790145874,1,1,1,1,0.6038731336593628,1
572,572,0.5554222464561462,0.5333424806594849,0.4875469505786896,1,1,1,1,0.5774686336517334,1
573,573,0.8549512624740601,0.8467582464218141,0.8254542946815491,1,1,1,1,0.8622822761535645,1
574,574,0.7363426089286804,0.7212217450141907,0.6866570711135864,1,1,1,1,0.7492397427558899,1
575,575,0.7170350551605225,0.7061170935630798,0.6772046089172363,1,1,1,1,0.7270873785018921,1
576,576,0.7025783658027649,0.6873191595077515,0.6416069269180298,1,1,1,1,0.7152310609817505,1
577,577,0.7189726233482361,0.7059836387634277,0.6774495244026184,1,1,1,1,0.7311840057373047,1
578,578,0.775725781917572,0.7645370364189148,0.7361463308334351,1,1,1,1,0.7856717705726624,1
579,579,0.7253828644752502,0.7121680974960327,0.6789944171905518,1,1,1,1,0.7372837066650391,1
580,580,0.7047367691993713,0.6763868927955627,0.6113439798355103,1,1,1,1,0.7268757820129395,1
581,581,0.5835646986961365,0.571591854095459,0.5393978357315063,1,1,1,1,0.5931256413459778,1
582,582,0.5338800549507141,0.5153359174728394,0.48890411853790283,0,1,1,0,0.5518251657485962,3
583,583,0.7312867045402527,0.7268185615539551,0.7146292924880981,1,1,1,1,0.7354167699813843,1
584,584,0.6206639409065247,0.6178906559944153,0.6077543497085571,1,1,1,1,0.6232500076293945,1
585,585,0.7513308525085449,0.7488992214202881,0.742706298828125,1,1,1,1,0.7535589337348938,1
586,586,0.6775088310241699,0.6686595678329468,0.6442204713821411,1,1,1,1,0.6848373413085938,1
587,587,0.6817147731781006,0.6712939143180847,0.6476097106933594,1,1,1,1,0.6917264461517334,1
588,588,0.8464672565460205,0.8406954407691956,0.8257282376289368,1,1,1,1,0.8517044186592102,1
589,589,0.7309514880180359,0.7273927927017212,0.7181422114372253,1,1,1,1,0.7342632412910461,1
590,590,0.736775815486908,0.7284751534461975,0.7075690627098083,1,1,1,1,0.7439337968826294,1
591,591,0.8270671367645264,0.8217175602912903,0.808811366558075,1,1,1,1,0.8317587375640869,1
592,592,0.7916409969329834,0.783157467842102,0.7616069912910461,1,1,1,1,0.7986239790916443,1
593,593,0.6172177195549011,0.6104550361633301,0.5922555923461914,1,1,1,1,0.6223323345184326,1
594,594,0.7458848357200623,0.7384161353111267,0.7174033522605896,1,1,1,1,0.7517927289009094,1
595,595,0.7625449895858765,0.754250705242157,0.7319589257240295,1,1,1,1,0.7698847055435181,1
596,596,0.7630366086959839,0.7568934559822083,0.7400261163711548,1,1,1,1,0.7685904502868652,1
597,597,0.6663531064987183,0.6540572047233582,0.6201902031898499,1,1,1,1,0.6775429248809814,1
598,598,0.6132256388664246,0.5950973033905029,0.5585317015647888,1,1,1,1,0.6298293471336365,1
599,599,0.6353573799133301,0.6266865134239197,0.6033985018730164,1,1,1,1,0.6430248022079468,1
600,600,0.7914298772811891,0.7869614958763123,0.7751602530479431,1,1,1,1,0.7952312231063843,1
601,601,0.6468572616577148,0.6346135139465332,0.6090372800827026,1,1,1,1,0.6583679914474487,1
602,602,0.6219942569732666,0.6127880811691284,0.5861976742744446,1,1,1,1,0.6290313005447388,1
603,603,0.7116531133651733,0.7057806849479675,0.6921877861022949,1,1,1,1,0.7167168259620667,1
604,604,0.7012449502944946,0.6920934915542603,0.6720101833343506,1,1,1,1,0.7085762619972229,1
605,605,0.6466336846351624,0.6398997306823729,0.6201733946800232,1,1,1,1,0.6516810655593872,1
606,606,0.6800025701522827,0.6692426800727844,0.6435466408729553,1,1,1,1,0.6900447607040405,1
607,607,0.7706190347671509,0.7634375691413879,0.7473612427711487,1,1,1,1,0.7771075367927551,1
608,608,0.6959331631660461,0.6902685165405273,0.6759541630744934,1,1,1,1,0.700624406337738,1
609,609,0.6404056549072266,0.6353456974029541,0.6225624084472656,1,1,1,1,0.644588053226471,1
610,610,0.7050479650497437,0.6998169422149658,0.687502384185791,1,1,1,1,0.7094135284423828,1
611,611,0.7870840430259705,0.7781644463539124,0.7533268332481384,1,1,1,1,0.7943976521492004,1
612,612,0.5349901914596558,0.5102019309997559,0.5067050457000732,1,1,1,0,0.5596107244491577,1
613,613,0.5558541417121887,0.5328155755996704,0.49053260684013367,1,1,1,1,0.5778371095657349,1
614,614,0.6375405788421631,0.6067937016487122,0.5323770046234131,1,1,1,1,0.6604301333427429,1
615,615,0.662003755569458,0.6524272561073303,0.6274251937866211,1,1,1,1,0.6712455153465271,1
616,616,0.6046061515808105,0.595143735408783,0.5705955028533936,1,1,1,1,0.6131036281585693,1
617,617,0.6648703813552856,0.6457058191299438,0.5967382788658142,1,1,1,1,0.681631326675415,1
618,618,0.6745806336402893,0.6683390736579895,0.6522495150566101,1,1,1,1,0.6796016097068787,1
619,619,0.8112506866455078,0.8059983849525452,0.7930812835693359,1,1,1,1,0.8158193826675415,1
620,620,0.6767414212226868,0.6720807552337646,0.659529983997345,1,1,1,1,0.6810190677642822,1
621,621,0.6967006921768188,0.6923827528953552,0.6819138526916504,1,1,1,1,0.7003408074378967,1
622,622,0.7523071169853209,0.7477457523345947,0.7353531718254089,1,1,1,1,0.7557563185691833,1
623,623,0.635613739490509,0.6250560879707336,0.5942163467407227,1,1,1,1,0.6451213955879211,1
624,624,0.6339264512062073,0.6283382177352905,0.6076322197914124,1,1,1,1,0.6366139650344849,1
625,625,0.9340869188308716,0.9289874434471129,0.917427659034729,1,1,1,1,0.9390615820884705,1
626,626,0.7956327199935913,0.781204104423523,0.7462286949157715,1,1,1,1,0.8071088790893555,1
627,627,0.8127123713493347,0.8000882267951965,0.77068692445755,1,1,1,1,0.8230555653572083,1
628,628,0.5423461198806763,0.5271733403205872,0.493288516998291,1,1,1,1,0.5572150349617004,1
629,629,0.7269026041030884,0.71707683801651,0.6953083276748657,1,1,1,1,0.734758198261261,1
630,630,0.7534614205360413,0.7511972784996033,0.7455266118049622,1,1,1,1,0.7554613947868347,1
631,631,0.7585026025772095,0.7555867433547974,0.7490047812461853,1,1,1,1,0.7613828778266907,1
632,632,0.7338883280754089,0.728859543800354,0.7145512104034424,1,1,1,1,0.7385119199752808,1
633,633,0.6997017860412598,0.6937264204025269,0.6698382496833801,1,1,1,1,0.7047643065452576,1
634,634,0.7512748241424559,0.7486122250556946,0.740568995475769,1,1,1,1,0.7534968256950378,1
635,635,0.5313279032707214,0.5141578316688538,0.480089396238327,1,1,1,0,0.5497357845306396,1
636,636,0.7393264770507812,0.7369257807731628,0.7315203547477722,1,1,1,1,0.7415088415145874,1
637,637,0.6330856084823608,0.6173891425132751,0.5841369032859802,1,1,1,1,0.6480069160461426,1
638,638,0.9841819405555724,0.9836615920066832,0.9824955463409424,1,1,1,1,0.9846467971801758,1
639,639,0.7661688327789307,0.7640549540519714,0.7581807374954224,1,1,1,1,0.7680561542510986,1
640,640,0.9697750806808472,0.9687735438346864,0.9665908217430115,1,1,1,1,0.9707158803939819,1
641,641,0.6773279905319214,0.6735090017318726,0.6635172963142395,1,1,1,1,0.6808852553367615,1
642,642,0.7921962141990662,0.7849571704864502,0.7656312584877014,1,1,1,1,0.7969123125076294,1
643,643,0.7451592683792114,0.741286039352417,0.7324665188789368,1,1,1,1,0.7489592432975769,1
644,644,0.9758057594299316,0.9744781255722046,0.9714122414588928,1,1,1,1,0.9770265221595764,1
645,645,0.8721429705619812,0.8696485161781311,0.8645369410514832,1,1,1,1,0.8748706579208374,1
646,646,0.80701744556427,0.8050343990325928,0.7996765971183777,1,1,1,1,0.8090018630027771,1
647,647,0.7534008622169495,0.7511897683143616,0.7454719543457031,1,1,1,1,0.7552188038825989,1
648,648,0.7489122748374939,0.743935227394104,0.7324645519256592,1,1,1,1,0.7533382773399353,1
649,649,0.7486203908920288,0.7467106580734253,0.7416172027587891,1,1,1,1,0.7503528594970703,1
650,650,0.8666334748268127,0.8634931445121765,0.8565967082977295,1,1,1,1,0.8695915341377258,1
651,651,0.7517301440238953,0.7473004460334778,0.7354409694671631,1,1,1,1,0.7552227973937988,1
652,652,0.5991944074630737,0.5898353457450867,0.5636310577392578,1,1,1,1,0.606660783290863,1
653,653,0.94014710187912,0.9372952580451964,0.9306016564369202,1,1,1,1,0.9427793025970459,1
654,654,0.8350494503974915,0.82834792137146,0.8110808730125427,1,1,1,1,0.8408660888671875,1
655,655,0.7486887574195862,0.7450966835021973,0.7368965744972229,1,1,1,1,0.7520039081573486,1
656,656,0.5873531103134155,0.567078709602356,0.525037944316864,1,1,1,1,0.6079774498939514,1
657,657,0.7416091561317444,0.7372965216636658,0.7260317206382751,1,1,1,1,0.745098888874054,1
658,658,0.8741011619567871,0.8683053851127625,0.8529213666915894,1,1,1,1,0.8792626261711121,1
659,659,0.9142375588417052,0.9105464816093444,0.9027398228645325,1,1,1,1,0.9179443717002869,1
660,660,0.5869511961936951,0.5770732760429382,0.5596204400062561,1,1,1,1,0.5965525507926941,1
661,661,0.7285171151161194,0.7237498760223389,0.7147842049598694,1,1,1,1,0.7330023646354675,1
662,662,0.7778732180595398,0.7669787406921387,0.7294002175331116,1,1,1,1,0.7867321372032166,1
663,663,0.6377823352813721,0.6314913630485535,0.6146166920661926,1,1,1,1,0.6431500315666199,1
664,664,0.7606189250946045,0.7545519471168518,0.7404318451881409,1,1,1,1,0.7657975554466248,1
665,665,0.6958380341529846,0.6908905506134033,0.6783327460289001,1,1,1,1,0.7003655433654785,1
666,666,0.7934960126876831,0.7897645235061646,0.782569408416748,1,1,1,1,0.7968889474868774,1
667,667,0.6107724905014038,0.6078154444694519,0.6018891334533691,1,1,1,1,0.6135662198066711,1
668,668,0.7318649291992188,0.7286319136619568,0.720706582069397,1,1,1,1,0.7346901893615723,1
669,669,0.7386689186096191,0.7369109988212585,0.732968807220459,1,1,1,1,0.7403315305709839,1
670,670,0.7548220157623291,0.7265381217002869,0.6715268492698669,1,1,1,1,0.7802470922470093,1
671,671,0.7243138551712036,0.7200993299484253,0.7109664082527161,1,1,1,1,0.7282377481460571,1
672,672,0.7301666736602783,0.7276173233985901,0.7219194173812866,1,1,1,1,0.7326486110687256,1
673,673,0.7301820516586304,0.7276958227157593,0.7222616672515869,1,1,1,1,0.7324860692024231,1
674,674,0.6614246964454651,0.6567750573158264,0.6442337036132812,1,1,1,1,0.6657472848892212,1
675,675,0.6565654873847961,0.6460602283477783,0.6166843771934509,1,1,1,1,0.6645420789718628,1
676,676,0.8619139194488525,0.8589543104171753,0.8523943424224854,1,1,1,1,0.864713191986084,1
677,677,0.8744001984596252,0.8718169927597046,0.8661080598831177,1,1,1,1,0.8768718838691711,1
678,678,0.7252041697502136,0.722259521484375,0.7161091566085815,1,1,1,1,0.727712869644165,1
679,679,0.8798712491989136,0.87705397605896,0.8707708120346069,1,1,1,1,0.8824520111083984,1
680,680,0.7171801924705505,0.7099679708480835,0.6966954469680786,1,1,1,1,0.7243982553482056,1
681,681,0.847456693649292,0.8396435379981995,0.8213731646537781,1,1,1,1,0.8542662858963013,1
682,682,0.7507136464118958,0.7413448691368103,0.720996618270874,1,1,1,1,0.7586074471473694,1
683,683,0.7049416303634644,0.6994038224220276,0.684633731842041,1,1,1,1,0.7093381285667419,1
684,684,0.6847169399261475,0.6751014590263367,0.655029833316803,1,1,1,1,0.693796694278717,1
685,685,0.7117522358894348,0.7052773237228394,0.692446231842041,1,1,1,1,0.7179744839668274,1
686,686,0.7378383278846741,0.7339763641357422,0.7238466739654541,1,1,1,1,0.7410357594490051,1
687,687,0.7920277118682861,0.7888036966323853,0.7793029546737671,1,1,1,1,0.7950448989868164,1
688,688,0.6713236570358276,0.6578184366226196,0.619043231010437,1,1,1,1,0.681403398513794,1
689,689,0.6607627272605896,0.6513303518295288,0.630157470703125,1,1,1,1,0.6690345406532288,1
690,690,0.7055202126502991,0.7014145851135254,0.6923663020133972,1,1,1,1,0.7093881368637085,1
691,691,0.6408805847167969,0.6346961855888367,0.6187860369682312,1,1,1,1,0.6461965441703796,1
692,692,0.7188308835029602,0.7137300372123718,0.7012664079666138,1,1,1,1,0.723394513130188,1
693,693,0.7941890954971313,0.7863880395889282,0.767668604850769,1,1,1,1,0.8007833361625671,1
694,694,0.6859402060508728,0.6767662167549133,0.6534895300865173,1,1,1,1,0.694443941116333,1
695,695,0.7600225210189819,0.7519412040710449,0.7331362366676331,1,1,1,1,0.7677825093269348,1
696,696,0.7808619737625122,0.7728557586669922,0.7556975483894348,1,1,1,1,0.788067102432251,1
697,697,0.6055673956871033,0.5962312817573547,0.5721455216407776,1,1,1,1,0.6137109994888306,1
698,698,0.6950964331626892,0.6858212947845459,0.6657878160476685,1,1,1,1,0.7036759853363037,1
699,699,0.568528950214386,0.5363601446151733,0.5071850419044495,1,1,1,0,0.6001104712486267,1
700,700,0.7254945039749146,0.7171598076820374,0.7008422613143921,1,1,1,1,0.7328687906265259,1
701,701,0.7838863134384155,0.7740164399147034,0.7515608072280884,1,1,1,1,0.7928565144538879,1
702,702,0.6964665055274963,0.6889615058898926,0.671473503112793,1,1,1,1,0.7039867043495178,1
703,703,0.6323123574256897,0.6171525120735168,0.5876519083976746,1,1,1,1,0.647822380065918,1
704,704,0.6964935660362244,0.6894235014915466,0.6736657619476318,1,1,1,1,0.7023967504501343,1
705,705,0.7729029655456543,0.7682219743728638,0.7572030425071716,1,1,1,1,0.7772095799446106,1
706,706,0.6624258160591125,0.647873044013977,0.614223837852478,1,1,1,1,0.6760140657424927,1
707,707,0.5110865235328674,0.4831096529960632,0.5183486342430115,1,1,1,0,0.5384182929992676,1
708,708,0.8576603531837463,0.8536762595176697,0.8433514833450317,1,1,1,1,0.8610395193099976,1
709,709,0.7309137582778931,0.7225244045257568,0.7036443948745728,1,1,1,1,0.7390955686569214,1
710,710,0.8548295497894287,0.8512811660766602,0.8429746031761169,1,1,1,1,0.8579908013343811,1
711,711,0.7746587991714478,0.7708307504653931,0.7618381977081299,1,1,1,1,0.7779185175895691,1
712,712,0.698763370513916,0.6883012652397156,0.6627267003059387,1,1,1,1,0.7082139849662781,1
713,713,0.7645155191421509,0.7610551714897156,0.7539528608322144,1,1,1,1,0.768267035484314,1
714,714,0.7510060667991638,0.7475227117538452,0.7371225953102112,1,1,1,1,0.7540961503982544,1
715,715,0.9080060720443726,0.8999364972114563,0.8734332323074341,1,1,1,1,0.9142143726348877,1
716,716,0.7702401280403137,0.7683321833610535,0.7638553977012634,1,1,1,1,0.7719363570213318,1
717,717,0.7716590762138367,0.7625109553337097,0.7396056056022644,1,1,1,1,0.7793869376182556,1
718,718,0.753972589969635,0.7493013739585876,0.7378978133201599,1,1,1,1,0.7580183744430542,1
719,719,0.7069385647773743,0.697525680065155,0.6706161499023438,1,1,1,1,0.7147138118743896,1
720,720,0.7881358861923218,0.779959499835968,0.7563285827636719,1,1,1,1,0.7941955327987671,1
721,721,0.7481622099876404,0.7357070446014404,0.6973397731781006,1,1,1,1,0.7586913108825684,1
722,722,0.6224653124809265,0.6138568520545961,0.5903581380844116,1,1,1,1,0.6298328638076782,1
723,723,0.6807169318199158,0.6662515997886658,0.6347043514251709,0,1,1,1,0.6944315433502197,3
724,724,0.7288060188293457,0.7211003303527832,0.7005640864372253,1,1,1,1,0.7349266409873962,1
725,725,0.7238945364952087,0.7140006422996521,0.691017746925354,1,1,1,1,0.7317264080047607,1
726,726,0.7002872228622437,0.691117525100708,0.669346809387207,1,1,1,1,0.7093424797058105,1
727,727,0.8581835627555847,0.8557296395301819,0.8500466346740723,1,1,1,1,0.8604271411895752,1
728,728,0.7187638878822327,0.7052160501480103,0.6702539324760437,1,1,1,1,0.7297477722167969,1
729,729,0.7457966804504395,0.7404704093933105,0.7250053286552429,1,1,1,1,0.7506461143493652,1
730,730,0.7066795229911804,0.7010078430175781,0.6865887641906738,1,1,1,1,0.7115511298179626,1
731,731,0.5322481989860535,0.5200319886207581,0.49390190839767456,1,1,1,1,0.5443698167800903,1
732,732,0.7627531886100769,0.7599456906318665,0.7531630992889404,1,1,1,1,0.7652231454849243,1
733,733,0.7406816482543945,0.7347763776779175,0.7179026007652283,1,1,1,1,0.7453733682632446,1
734,734,0.7028472423553467,0.699877917766571,0.6930503249168396,1,1,1,1,0.7056772112846375,1
735,735,0.750137209892273,0.7476534247398376,0.7416010499000549,1,1,1,1,0.7526320219039917,1
736,736,0.6191861629486084,0.6062266826629639,0.580098569393158,1,1,1,1,0.6325042843818665,1
737,737,0.7764284014701843,0.7683877944946289,0.7479868531227112,1,1,1,1,0.7835438847541809,1
738,738,0.9367778897285458,0.9333775043487548,0.9243091940879822,1,1,1,1,0.9400636553764343,1
739,739,0.7763527631759644,0.7731209993362427,0.7666621804237366,1,1,1,1,0.7793538570404053,1
740,740,0.6825419664382935,0.6603386998176575,0.6070627570152283,1,1,1,1,0.7014636397361755,1
741,741,0.7255338430404663,0.7184754014015198,0.7004414200782776,1,1,1,1,0.7321563363075256,1
742,742,0.723039448261261,0.7160933017730713,0.6962630152702332,1,1,1,1,0.7284038662910461,1
743,743,0.6068730354309082,0.600734531879425,0.5853899717330933,1,1,1,1,0.6115589141845703,1
744,744,0.7499574422836304,0.7459614276885986,0.7323336005210876,1,1,1,1,0.7532790303230286,1
745,745,0.5816386342048645,0.5475002527236938,0.49793362617492676,1,1,1,0,0.6120662689208984,1
746,746,0.8709798455238342,0.8660206794738771,0.8515136241912842,1,1,1,1,0.8749674558639526,1
747,747,0.8367778062820435,0.8307193517684937,0.8109691143035889,1,1,1,1,0.841571569442749,1
748,748,0.6978608965873718,0.6876696944236755,0.6571525931358337,1,1,1,1,0.7063738703727722,1
749,749,0.6995214223861694,0.6937522888183594,0.680659294128418,1,1,1,1,0.7050479054450989,1
750,750,0.7652212381362915,0.760615885257721,0.7503231763839722,1,1,1,1,0.7691232562065125,1
751,751,0.7875803709030151,0.7820237874984741,0.7678973078727722,1,1,1,1,0.7925236821174622,1
752,752,0.7108421325683594,0.7029865980148315,0.6850669384002686,1,1,1,1,0.7177911996841431,1
753,753,0.4920595288276672,0.5090492963790894,0.5474313497543335,1,1,0,0,0.5107235908508301,1
754,754,0.6853290796279907,0.6616200804710388,0.606199324131012,1,1,1,1,0.7042836546897888,1
755,755,0.6123412847518921,0.5953249931335449,0.5530849695205688,1,1,1,1,0.6241765022277832,1
756,756,0.6991693377494812,0.6926470398902893,0.676899254322052,1,1,1,1,0.7047199010848999,1
757,757,0.7214292287826538,0.7133837938308716,0.6940922737121582,1,1,1,1,0.7280951142311096,1
758,758,0.7369301915168762,0.7321274876594543,0.7164204716682434,1,1,1,1,0.7409946918487549,1
759,759,0.7342981696128845,0.7200785875320435,0.6856815218925476,1,1,1,1,0.7473776340484619,1
760,760,0.7452085614204407,0.7362604141235352,0.7152296900749207,1,1,1,1,0.7523711323738098,1
761,761,0.8552206754684448,0.8491016626358032,0.8333710432052612,1,1,1,1,0.860781192779541,1
762,762,0.7480972409248352,0.7454096674919128,0.7362599968910217,1,1,1,1,0.7506147027015686,1
763,763,0.7015920877456665,0.6872485876083374,0.654764711856842,1,1,1,1,0.7132250070571899,1
764,764,0.5170882940292358,0.5058600902557373,0.48355624079704285,1,1,1,1,0.5287606120109558,1
765,765,0.8815434575080872,0.878406822681427,0.8724903464317322,1,1,1,1,0.8847314715385437,1
766,766,0.6747915148735046,0.6705565452575684,0.6607714891433716,1,1,1,1,0.6786333322525024,1
767,767,0.7611531019210815,0.7573872804641724,0.7485536336898804,1,1,1,1,0.7647738456726074,1
768,768,0.7506551146507263,0.7481629252433777,0.7419130802154541,1,1,1,1,0.7529215812683105,1
769,769,0.7674483656883241,0.7607040405273438,0.743300199508667,1,1,1,1,0.7730327844619751,1
770,770,0.8727098107337952,0.8701288104057312,0.8646942377090454,1,1,1,1,0.8751986026763916,1
771,771,0.7362601757049559,0.729452908039093,0.7140912413597107,1,1,1,1,0.7428902387619019,1
772,772,0.7872176170349121,0.7712266445159912,0.7324829697608948,1,1,1,1,0.8010526299476624,1
773,773,0.6591874361038208,0.6479026675224304,0.6184558272361755,1,1,1,1,0.6676686406135559,1
774,774,0.580221951007843,0.555102527141571,0.49756255745887756,1,1,1,1,0.6055502891540527,1
775,775,0.978044092655182,0.9766917228698729,0.9737469553947449,1,1,1,1,0.9793385863304138,1
776,776,0.8268957734107971,0.8229330778121948,0.8142118453979492,1,1,1,1,0.8307499289512634,1
777,777,0.686711311340332,0.6790302395820618,0.658302903175354,1,1,1,1,0.6921955347061157,1
778,778,0.7450879812240601,0.7417781352996826,0.7309747338294983,1,1,1,1,0.747888445854187,1
779,779,0.8860599994659424,0.8835594654083252,0.8784644603729248,1,1,1,1,0.888465166091919,1
780,780,0.7293456792831421,0.726202666759491,0.7159656882286072,1,1,1,1,0.731830894947052,1
781,781,0.6002596020698547,0.5943155884742737,0.5739919543266296,1,1,1,1,0.6051002144813538,1
782,782,0.969882309436798,0.969116985797882,0.96727454662323,1,1,1,1,0.9706062078475952,1
783,783,0.9337208867073059,0.9317855238914491,0.9273691773414612,1,1,1,1,0.9355895519256592,1
784,784,0.9080377221107484,0.9055433869361876,0.896926760673523,1,1,1,1,0.9098755717277527,1
785,785,0.9819357991218568,0.981124222278595,0.9794299602508545,1,1,1,1,0.9827280640602112,1
786,786,0.9891844987869264,0.9889804124832152,0.9884645342826843,1,1,1,1,0.9893417358398438,1
787,787,0.9408831000328064,0.9390504360198976,0.934891939163208,1,1,1,1,0.942596971988678,1
788,788,0.8788623213768005,0.8757556080818176,0.8685758113861084,1,1,1,1,0.881774365901947,1
789,789,0.9507163763046264,0.949055552482605,0.9452188014984131,1,1,1,1,0.9522475004196167,1
790,790,0.989803433418274,0.9896848201751708,0.9893612265586853,1,1,1,1,0.9899091720581055,1
791,791,0.987438142299652,0.9869640469551086,0.9858766198158264,1,1,1,1,0.9878909587860107,1
792,792,0.9874104857444764,0.9869287014007568,0.985767126083374,1,1,1,1,0.9878625869750977,1
793,793,0.9860219359397888,0.9854111671447754,0.9839732646942139,1,1,1,1,0.9865750670433044,1
794,794,0.9803173542022704,0.978985071182251,0.9757735133171082,1,1,1,1,0.9814813137054443,1
795,795,0.9849587678909302,0.9842662811279296,0.9825080037117004,1,1,1,1,0.9855404496192932,1
796,796,0.9322176575660706,0.9299055337905884,0.9239993691444397,1,1,1,1,0.9343762993812561,1
797,797,0.9096196293830872,0.9068173170089722,0.9005606174468994,1,1,1,1,0.9122007489204407,1
798,798,0.8912140130996704,0.8870607614517212,0.875795304775238,1,1,1,1,0.8953171968460083,1
799,799,0.7604416012763977,0.7562922835350037,0.7462255954742432,1,1,1,1,0.7638566493988037,1
800,800,0.6824868321418762,0.6738507747650146,0.6534424424171448,1,1,1,1,0.6906227469444275,1
801,801,0.7659809589385986,0.7617620229721069,0.7528531551361084,1,1,1,1,0.7699649333953857,1
802,802,0.698777973651886,0.6889452338218689,0.6626466512680054,1,1,1,1,0.706243634223938,1
803,803,0.6593311429023743,0.6482114791870117,0.6142181754112244,1,1,1,1,0.6674461960792542,1
804,804,0.6720041036605835,0.6671324372291565,0.6521034240722656,1,1,1,1,0.6755961179733276,1
805,805,0.6836822032928467,0.6790328621864319,0.6650937795639038,1,1,1,1,0.6873617172241211,1
806,806,0.7359781861305237,0.7331948280334473,0.72635817527771,1,1,1,1,0.7385481595993042,1
807,807,0.7721446752548218,0.7700631022453308,0.7650022506713867,1,1,1,1,0.7741107940673828,1
808,808,0.7645354866981506,0.75882488489151,0.7466412782669067,1,1,1,1,0.7698574662208557,1
809,809,0.7424305081367493,0.7395076155662537,0.7311832308769226,1,1,1,1,0.7451689839363098,1
810,810,0.9608745574951172,0.960143744945526,0.9585761427879333,1,1,1,1,0.9615498781204224,1
811,811,0.7237516641616821,0.7207202911376953,0.7138628363609314,1,1,1,1,0.7264546751976013,1
812,812,0.7531757354736328,0.7510209679603577,0.7456889152526855,1,1,1,1,0.7551414966583252,1
813,813,0.8595088720321655,0.8566399216651917,0.8489525318145752,1,1,1,1,0.8621766567230225,1
814,814,0.6360538005828857,0.6337683796882629,0.6286569237709045,1,1,1,1,0.6382179856300354,1
815,815,0.8770484328269958,0.8739972114562988,0.8672846555709839,1,1,1,1,0.8797751665115356,1
816,816,0.7516615986824036,0.7442694902420044,0.727767288684845,1,1,1,1,0.7581819295883179,1
817,817,0.7749462723731995,0.7739557027816772,0.7718015909194946,1,1,1,1,0.7757346630096436,1
818,818,0.854954183101654,0.8489631414413452,0.8335698843002319,1,1,1,1,0.8602345585823059,1
819,819,0.8117423057556152,0.8074526190757751,0.7941292524337769,1,1,1,1,0.8151319622993469,1
820,820,0.7496964335441589,0.7394569516181946,0.711184561252594,1,1,1,1,0.7581297755241394,1
821,821,0.7716046571731567,0.7671085596084595,0.7579060792922974,1,1,1,1,0.7752334475517273,1
822,822,0.6962350010871887,0.6817662715911865,0.6355493664741516,1,1,1,1,0.7097150087356567,1
823,823,0.7451688647270203,0.7427594661712646,0.7367921471595764,1,1,1,1,0.7475188970565796,1
824,824,0.7990672588348389,0.7936897873878479,0.779222309589386,1,1,1,1,0.8031883239746094,1
825,825,0.7810089588165283,0.7773882746696472,0.7681195735931396,1,1,1,1,0.7842633128166199,1
826,826,0.7645338177680969,0.7589110136032104,0.7420896887779236,1,1,1,1,0.7693459987640381,1
827,827,0.7824893593788147,0.779094934463501,0.7725440859794617,1,1,1,1,0.785808265209198,1
828,828,0.8277421593666077,0.8145765662193298,0.7821322679519653,1,1,1,1,0.8375902771949768,1
829,829,0.6831005215644836,0.6773128509521484,0.6489737629890442,1,1,1,1,0.6881555318832397,1
830,830,0.7592735886573792,0.7535739541053772,0.7411298751831055,1,1,1,1,0.7642914056777954,1
831,831,0.8306629061698914,0.8278246521949768,0.8207376599311829,1,1,1,1,0.8330535292625427,1
832,832,0.7948004007339478,0.791407585144043,0.7844733595848083,1,1,1,1,0.7979055643081665,1
833,833,0.9092474579811096,0.907879114151001,0.9042834639549255,1,1,1,1,0.910391628742218,1
834,834,0.8838106989860535,0.8808291554450989,0.8737422227859497,1,1,1,1,0.8864580392837524,1
835,835,0.9594460129737854,0.9574503302574158,0.951850414276123,1,1,1,1,0.9613080024719238,1
836,836,0.7049808502197266,0.6995890736579895,0.6887713074684143,1,1,1,1,0.7101072669029236,1
837,837,0.6798819899559021,0.6666754484176636,0.6349679231643677,1,1,1,1,0.6904504895210266,1
838,838,0.6526889204978943,0.6399295330047607,0.617358386516571,1,1,1,1,0.6627365946769714,1
839,839,0.5996143817901611,0.5901248455047607,0.5632916688919067,1,1,1,1,0.6064891219139099,1
840,840,0.687254786491394,0.6696929931640625,0.637968897819519,1,1,1,1,0.7050319314002991,1
841,841,0.8786085247993469,0.8751291036605835,0.864977240562439,1,1,1,1,0.8814264535903931,1
842,842,0.7127171158790588,0.7095182538032532,0.7029231786727905,1,1,1,1,0.7158257365226746,1
843,843,0.5836954712867737,0.5721575021743774,0.5441702604293823,1,1,1,1,0.5934991836547852,1
844,844,0.6200903654098511,0.6177138686180115,0.6122273802757263,1,1,1,1,0.6224768757820129,1
