,sample_idx,Sehwag2021Proxy_R18_cifar10_trades0.12_adv_conf0.12,Sehwag2021Proxy_R18_cifar10_trades0.12_is_acc,Sehwag2021Proxy_R18_cifar10_trades0.12_is_rob0.12,Sehwag2021Proxy_R18_cifar10_trades0.12_nat_conf,Sehwag2021Proxy_R18_cifar10_trades0.12_pred
2414,2414,0.8465491533279419,1,1,0.9338800311088562,5
2415,2415,0.9860354661941528,1,1,0.9920393228530884,6
2416,2416,0.9947382807731628,1,1,0.9970988035202026,6
2417,2417,0.9983360171318054,1,1,0.9986847043037415,7
2418,2418,0.9950680732727051,1,1,0.995788037776947,8
2419,2419,0.9968597888946533,1,1,0.9983558058738708,4
2420,2420,0.9410471320152283,1,1,0.963789165019989,8
2421,2421,0.8842711448669434,1,1,0.9179008603096008,8
2422,2422,0.5454434752464294,1,0,0.48320522904396057,3
2423,2423,0.5216308236122131,1,1,0.7280712723731995,2
2424,2424,0.9848825335502625,1,1,0.990696907043457,8
2425,2425,0.8834454417228699,1,1,0.9307578802108765,0
2426,2426,0.9658808708190918,1,1,0.9838887453079224,2
2427,2427,0.5606397986412048,1,0,0.6108794212341309,5
2428,2428,0.9979956150054932,1,1,0.9986469149589539,6
2429,2429,0.9965428709983826,1,1,0.9974870681762695,8
2430,2430,0.9977380037307739,1,1,0.9988870024681091,7
2431,2431,0.9988217949867249,1,1,0.999150276184082,8
2432,2432,0.9951366782188416,1,1,0.9978674650192261,9
2433,2433,0.9936923980712891,1,1,0.9959039092063904,9
2434,2434,0.9628318548202515,1,1,0.9814736247062683,0
2435,2435,0.9269821047782898,1,1,0.9633922576904297,6
2436,2436,0.9892902970314026,1,1,0.9925150275230408,6
2437,2437,0.9981046915054321,1,1,0.9986276626586914,8
2438,2438,0.9983565211296082,1,1,0.9988009929656982,1
2439,2439,0.9990774393081665,1,1,0.9992563128471375,1
2440,2440,0.9915676712989807,1,1,0.9939402341842651,7
2441,2441,0.9934865236282349,1,1,0.9973481893539429,4
2442,2442,0.5980971455574036,0,0,0.4226222038269043,3
2443,2443,0.9929130673408508,1,1,0.9956537485122681,2
2444,2444,0.9591105580329895,0,1,0.9792558550834656,5
2445,2445,0.9982993006706238,1,1,0.9986177682876587,6
2446,2446,0.9983425140380859,1,1,0.9987335801124573,9
2447,2447,0.5891669988632202,1,1,0.6852543354034424,6
2448,2448,0.9976534247398376,1,1,0.9983794689178467,2
2449,2449,0.9717587232589722,1,1,0.9874546527862549,4
2450,2450,0.9994219541549683,1,1,0.9994609951972961,1
2451,2451,0.9993696808815002,1,1,0.9994722008705139,8
2452,2452,0.6183821558952332,0,0,0.6255038976669312,4
2453,2453,0.5416566133499146,0,0,0.6021915078163147,4
2454,2454,0.7749812602996826,1,1,0.8543213605880737,1
2455,2455,0.902651846408844,1,1,0.9519675970077515,6
2456,2456,0.9983744621276855,1,1,0.9986096620559692,8
2457,2457,0.9986613988876343,1,1,0.998961329460144,6
2458,2458,0.9939551949501038,1,1,0.9960803389549255,8
2459,2459,0.9970855116844177,1,1,0.9977282881736755,5
2460,2460,0.9922025203704834,1,1,0.9934045672416687,9
2461,2461,0.5087435841560364,0,1,0.5780953168869019,2
2462,2462,0.9997435212135315,1,1,0.9997705817222595,1
2463,2463,0.8567659854888916,1,1,0.9055777788162231,0
2464,2464,0.4188592731952667,0,1,0.5695104598999023,6
2465,2465,0.9987995624542236,1,1,0.9991722106933594,9
2466,2466,0.4937066435813904,1,1,0.6422621011734009,2
2467,2467,0.9982617497444153,1,1,0.9987648725509644,9
2468,2468,0.9877437949180603,1,1,0.9906961917877197,0
2469,2469,0.9982753992080688,1,1,0.9987401366233826,9
2470,2470,0.9999774694442749,1,1,0.9999858140945435,7
2471,2471,0.9920938611030579,1,1,0.9943925738334656,8
2472,2472,0.9438546299934387,1,1,0.9782291054725647,5
2473,2473,0.8731129169464111,1,1,0.9134956002235413,0
2474,2474,0.9989699125289917,1,1,0.9994438290596008,6
2475,2475,0.9954581260681152,1,1,0.9972407817840576,6
2476,2476,0.9993608593940735,1,1,0.9995300769805908,8
2477,2477,0.9967756867408752,1,1,0.9976383447647095,1
2478,2478,0.997751772403717,1,1,0.9983419179916382,6
2479,2479,0.9908896088600159,1,1,0.9944297671318054,5
2480,2480,0.9986928105354309,1,1,0.9989783763885498,8
2481,2481,0.6000060439109802,1,1,0.7218905687332153,7
2482,2482,0.6403752565383911,1,1,0.8144265413284302,9
2483,2483,0.9969647526741028,1,1,0.9981279969215393,2
2484,2484,0.9997807145118713,1,1,0.9998125433921814,1
2485,2485,0.999107301235199,1,1,0.999279797077179,6
2486,2486,0.6743720173835754,1,1,0.7646567225456238,7
2487,2487,0.9837241172790527,1,1,0.9887123107910156,5
2488,2488,0.998832643032074,1,1,0.999089241027832,6
2489,2489,0.991965651512146,1,1,0.9963155388832092,3
2490,2490,0.816429853439331,1,1,0.8795655369758606,0
2491,2491,0.9941089153289795,1,1,0.9964666366577148,9
2492,2492,0.9995463490486145,1,1,0.999622106552124,8
2493,2493,0.9036624431610107,1,1,0.9557671546936035,9
2494,2494,0.8578928112983704,0,1,0.9027857780456543,4
2495,2495,0.4584510028362274,0,1,0.5837523937225342,3
2496,2496,0.988021194934845,1,1,0.9919319748878479,9
2497,2497,0.9176133275032043,1,1,0.947605311870575,9
2498,2498,0.9986602067947388,1,1,0.9991236329078674,3
2499,2499,0.5387634634971619,1,0,0.4486725926399231,6
2500,2500,0.6370840072631836,0,0,0.44101786613464355,6
2501,2501,0.9825587272644043,1,1,0.9962595701217651,4
2502,2502,0.9964465498924255,1,1,0.9971900582313538,8
2503,2503,0.9919323325157166,1,1,0.9948229789733887,8
2504,2504,0.9970188140869141,1,1,0.998089611530304,1
2505,2505,0.9184265732765198,1,1,0.9459565877914429,7
2506,2506,0.9649036526679993,1,1,0.9737893342971802,3
2507,2507,0.9823480844497681,1,1,0.9882951974868774,0
2508,2508,0.9967478513717651,1,1,0.9983206391334534,6
2509,2509,0.8835803270339966,1,1,0.9307957887649536,2
2510,2510,0.9990284442901611,1,1,0.9993428587913513,4
2511,2511,0.43173885345458984,0,0,0.42621150612831116,9
2512,2512,0.9790878295898438,1,1,0.9876623153686523,2
2513,2513,0.9999808073043823,1,1,0.9999876022338867,2
2514,2514,0.888026773929596,1,1,0.9267733097076416,9
2515,2515,0.9715965390205383,1,1,0.9889812469482422,2
2516,2516,0.6755913496017456,0,1,0.7966058850288391,3
2517,2517,0.9983410835266113,1,1,0.9987280964851379,9
2518,2518,0.9995984435081482,1,1,0.9996684789657593,7
2519,2519,0.8972619771957397,1,1,0.959564745426178,4
2520,2520,0.9779226779937744,1,1,0.9868851900100708,1
2521,2521,0.9322097897529602,1,1,0.9646995067596436,9
2522,2522,0.9905422329902649,1,1,0.9920579791069031,1
2523,2523,0.928327202796936,1,1,0.9556885957717896,4
2524,2524,0.8491001129150391,1,1,0.9038833379745483,3
2525,2525,0.36757588386535645,0,1,0.4283890426158905,3
2526,2526,0.518385112285614,1,1,0.7021246552467346,3
2527,2527,0.999213457107544,1,1,0.9993717074394226,8
2528,2528,0.9995923638343811,1,1,0.9996622800827026,9
2529,2529,0.8508023023605347,0,1,0.9014849662780762,5
2530,2530,0.6594762206077576,1,1,0.774462103843689,6
2531,2531,0.8935731053352356,1,1,0.9433525800704956,2
2532,2532,0.5704381465911865,0,1,0.7573124766349792,1
2533,2533,0.501652181148529,0,1,0.6938511729240417,3
2534,2534,0.9782676696777344,1,1,0.9867335557937622,9
2535,2535,0.6755850315093994,1,1,0.7946767807006836,0
2536,2536,0.9987429976463318,1,1,0.9991427659988403,5
2537,2537,0.9990756511688232,1,1,0.999213695526123,1
2538,2538,0.9375039339065552,1,1,0.970895528793335,5
2539,2539,0.9522411823272705,1,1,0.9711543321609497,8
2540,2540,0.9004231691360474,1,1,0.9402599334716797,2
2541,2541,0.9997299313545227,1,1,0.9997705817222595,1
2542,2542,0.7019522190093994,0,1,0.8000198602676392,0
2543,2543,0.9962995648384094,1,1,0.9975963234901428,3
2544,2544,0.9999567270278931,1,1,0.9999727010726929,2
2545,2545,0.9859325289726257,1,1,0.9916338920593262,4
2546,2546,0.9988709092140198,1,1,0.9991577863693237,8
2547,2547,0.9819263815879822,1,1,0.9937165379524231,4
2548,2548,0.9979070425033569,1,1,0.9988263249397278,0
2549,2549,0.9704774618148804,1,1,0.9863965511322021,6
2550,2550,0.8364090323448181,1,1,0.9290098547935486,4
2551,2551,0.5167355537414551,1,0,0.6982883214950562,2
2552,2552,0.9985780715942383,1,1,0.9988529682159424,9
2553,2553,0.9916890263557434,1,1,0.9942126870155334,8
2554,2554,0.8310885429382324,1,1,0.9061546325683594,4
2555,2555,0.7629696726799011,1,1,0.8446350693702698,7
2556,2556,0.9870801568031311,1,1,0.9936337471008301,6
2557,2557,0.9964775443077087,1,1,0.9981532692909241,2
2558,2558,0.9897758960723877,1,1,0.9959515333175659,4
2559,2559,0.9983471632003784,1,1,0.9989548921585083,7
2560,2560,0.987165629863739,1,1,0.9916370511054993,7
2561,2561,0.9991840720176697,1,1,0.999309778213501,6
2562,2562,0.6691054701805115,1,1,0.9045494794845581,4
2563,2563,0.9989261031150818,1,1,0.9993237257003784,2
2564,2564,0.9989752769470215,1,1,0.9993846416473389,2
2565,2565,0.9949030876159668,1,1,0.9961696267127991,3
2566,2566,0.9603819847106934,1,1,0.9795294404029846,2
2567,2567,0.9151120781898499,1,1,0.9468532204627991,4
2568,2568,0.9902750253677368,1,1,0.9934676289558411,9
2569,2569,0.9985374212265015,1,1,0.9987647533416748,0
2570,2570,0.6710988283157349,1,1,0.8194873929023743,0
2571,2571,0.9965276122093201,1,1,0.9975985884666443,9
2572,2572,0.9975457787513733,1,1,0.9983569979667664,6
2573,2573,0.5562942028045654,1,1,0.713226854801178,5
2574,2574,0.9990864992141724,1,1,0.9993420243263245,8
2575,2575,0.9538443684577942,1,1,0.985645055770874,5
2576,2576,0.9938960671424866,1,1,0.996166467666626,2
2577,2577,0.9892974495887756,1,1,0.9930049777030945,4
2578,2578,0.9984545707702637,1,1,0.9988653659820557,8
2579,2579,0.9920963048934937,1,1,0.9951350092887878,8
2580,2580,0.9925230145454407,1,1,0.9955139756202698,6
2581,2581,0.4188399314880371,0,0,0.29568299651145935,3
2582,2582,0.9987109899520874,1,1,0.9990712404251099,5
2583,2583,0.9992071986198425,1,1,0.9994149208068848,7
2584,2584,0.999748170375824,1,1,0.9998052716255188,6
2585,2585,0.5065798163414001,1,1,0.7017819881439209,3
2586,2586,0.8497236967086792,0,1,0.8883476257324219,4
2587,2587,0.9798023104667664,1,1,0.9839544296264648,0
2588,2588,0.900190532207489,1,1,0.964277446269989,4
2589,2589,0.9373055100440979,1,1,0.9677954316139221,0
2590,2590,0.43732142448425293,0,0,0.5187031626701355,3
2591,2591,0.9955729246139526,1,1,0.9966714382171631,8
2592,2592,0.9924726486206055,0,1,0.9965633749961853,4
2593,2593,0.9995657801628113,1,1,0.9996415376663208,8
2594,2594,0.8768430352210999,1,1,0.9225344061851501,0
2595,2595,0.9997450709342957,1,1,0.9998576641082764,4
2596,2596,0.6083455085754395,1,1,0.7119069695472717,9
2597,2597,0.7828579545021057,1,1,0.8797063827514648,2
2598,2598,0.960824191570282,1,1,0.9835857152938843,3
2599,2599,0.9793094396591187,0,1,0.991288423538208,3
2600,2600,0.997445821762085,1,1,0.9980171918869019,8
2601,2601,0.9973504543304443,1,1,0.9976401329040527,1
2602,2602,0.999387264251709,1,1,0.9995132684707642,6
2603,2603,0.9574257135391235,1,1,0.975117027759552,0
2604,2604,0.9956080317497253,1,1,0.9969356060028076,8
2605,2605,0.8349531292915344,1,1,0.9036730527877808,4
2606,2606,0.9202067255973816,1,1,0.9619137048721313,3
2607,2607,0.9973262548446655,1,1,0.9977368116378784,1
2608,2608,0.9622107148170471,1,1,0.9888927340507507,4
2609,2609,0.9848542213439941,1,1,0.9916365742683411,5
2610,2610,0.9997875094413757,1,1,0.9998775720596313,2
2611,2611,0.6787406802177429,1,0,0.49021419882774353,4
2612,2612,0.9200214147567749,0,1,0.9563430547714233,5
2613,2613,0.9916287660598755,1,1,0.9959840774536133,6
2614,2614,0.9973881840705872,1,1,0.9981237053871155,0
2615,2615,0.9992145299911499,1,1,0.9995543360710144,7
2616,2616,0.9954811334609985,1,1,0.9973486661911011,1
2617,2617,0.9861197471618652,1,1,0.991951584815979,3
2618,2618,0.9969623684883118,1,1,0.9986957907676697,5
2619,2619,0.9967562556266785,1,1,0.9982275366783142,7
2620,2620,0.9978379607200623,1,1,0.998129665851593,1
2621,2621,0.9959469437599182,1,1,0.997294008731842,8
2622,2622,0.9087793827056885,1,1,0.938813328742981,0
2623,2623,0.9853931069374084,1,1,0.9927204847335815,4
2624,2624,0.9673495888710022,1,1,0.9777577519416809,8
2625,2625,0.9930372834205627,1,1,0.9957414865493774,2
2626,2626,0.9992251396179199,1,1,0.9995089769363403,7
2627,2627,0.9739614129066467,1,1,0.9861173033714294,7
2628,2628,0.9209452867507935,1,1,0.9602556228637695,0
2629,2629,0.629011332988739,1,1,0.8420029878616333,2
2630,2630,0.9875069856643677,1,1,0.995078444480896,2
2631,2631,0.9952064156532288,1,1,0.9974920749664307,4
2632,2632,0.6968355774879456,1,1,0.8841911554336548,3
2633,2633,0.9992257356643677,1,1,0.9994483590126038,3
2634,2634,0.5254177451133728,1,0,0.5828461647033691,1
2635,2635,0.5457262396812439,0,1,0.7857899069786072,4
2636,2636,0.9996788501739502,1,1,0.9997490048408508,1
2637,2637,0.9899834394454956,1,1,0.9957160353660583,6
2638,2638,0.9923232793807983,1,1,0.9964985847473145,4
2639,2639,0.9739325642585754,1,1,0.9807682633399963,6
2640,2640,0.9989275336265564,1,1,0.9991505146026611,7
2641,2641,0.9188757538795471,1,1,0.9647724628448486,4
2642,2642,0.9918361306190491,1,1,0.9957571625709534,7
2643,2643,0.8761714100837708,1,1,0.9164386987686157,3
2644,2644,0.9875931143760681,1,1,0.9909998774528503,8
2645,2645,0.9989916682243347,1,1,0.999146580696106,1
2646,2646,0.6047195792198181,1,1,0.7704775333404541,3
2647,2647,0.9995740056037903,1,1,0.999626636505127,1
2648,2648,0.9886617660522461,1,1,0.9932042360305786,4
2649,2649,0.9108827710151672,1,1,0.977387011051178,6
2650,2650,0.4367281496524811,0,0,0.3888244032859802,2
2651,2651,0.7834727764129639,1,1,0.8692106008529663,5
2652,2652,0.999321699142456,1,1,0.9994218349456787,7
2653,2653,0.9992890357971191,1,1,0.9995288848876953,4
2654,2654,0.9960979223251343,1,1,0.9986543655395508,5
2655,2655,0.875374972820282,1,1,0.9311366081237793,4
2656,2656,0.9995214939117432,1,1,0.9996411800384521,9
2657,2657,0.996648371219635,1,1,0.9975420236587524,7
2658,2658,0.9992355108261108,1,1,0.9993727803230286,7
2659,2659,0.9952124357223511,1,1,0.996787428855896,2
2660,2660,0.9895939826965332,1,1,0.9955508708953857,3
2661,2661,0.8612741827964783,1,1,0.9146239757537842,3
2662,2662,0.9898722171783447,1,1,0.9939947724342346,6
2663,2663,0.9997445940971375,1,1,0.9998350143432617,7
2664,2664,0.9964210987091064,1,1,0.9983705878257751,4
2665,2665,0.9990345239639282,1,1,0.9993112087249756,1
2666,2666,0.9952242374420166,1,1,0.9974066615104675,6
2667,2667,0.9980935454368591,1,1,0.9983428716659546,1
2668,2668,0.979716956615448,1,1,0.9852887988090515,0
2669,2669,0.9888272285461426,1,1,0.9936467409133911,6
2670,2670,0.9995980858802795,1,1,0.9997460246086121,9
2671,2671,0.9879888296127319,1,1,0.9923592209815979,6
2672,2672,0.9996442794799805,1,1,0.9997686743736267,0
2673,2673,0.7969885468482971,1,1,0.9392812252044678,2
2674,2674,0.9920439720153809,1,1,0.9941611886024475,0
2675,2675,0.4136331379413605,1,0,0.31511783599853516,2
2676,2676,0.5169865489006042,1,0,0.4546891748905182,4
2677,2677,0.9961163997650146,1,1,0.9973801970481873,7
2678,2678,0.999302864074707,1,1,0.9994532465934753,0
2679,2679,0.9911804795265198,1,1,0.9925937056541443,0
2680,2680,0.999139666557312,1,1,0.9992958307266235,0
2681,2681,0.816437840461731,1,1,0.9151750802993774,0
2682,2682,0.9550192356109619,1,1,0.9724252820014954,7
2683,2683,0.9994077682495117,1,1,0.9995290040969849,5
2684,2684,0.9969473481178284,1,1,0.9977795481681824,3
2685,2685,0.6390321850776672,1,1,0.8343043327331543,2
2686,2686,0.9988006353378296,1,1,0.9990861415863037,7
2687,2687,0.9991592168807983,1,1,0.9993317723274231,8
2688,2688,0.9745869636535645,1,1,0.9845410585403442,5
2689,2689,0.9960988759994507,1,1,0.9980637431144714,5
2690,2690,0.6090381145477295,0,1,0.8650267124176025,6
2691,2691,0.9951843619346619,1,1,0.9966409206390381,2
2692,2692,0.9948763251304626,1,1,0.996311604976654,8
2693,2693,0.9972440004348755,1,1,0.997655987739563,9
2694,2694,0.9981155395507812,1,1,0.9983227849006653,1
2695,2695,0.90929114818573,1,1,0.9462073445320129,2
2696,2696,0.9745526313781738,1,1,0.9888942837715149,2
2697,2697,0.9764152765274048,1,1,0.9862791299819946,0
2698,2698,0.9997227787971497,1,1,0.9997701048851013,3
2699,2699,0.9756367802619934,1,1,0.9861732721328735,4
2700,2700,0.9702975153923035,1,1,0.9811518788337708,9
2701,2701,0.6205112934112549,1,1,0.7179279327392578,1
2702,2702,0.8574049472808838,1,1,0.9297373294830322,6
2703,2703,0.5483554601669312,1,1,0.6607103943824768,9
2704,2704,0.9919098019599915,1,1,0.9948268532752991,0
2705,2705,0.8073155879974365,0,1,0.8717456459999084,0
2706,2706,0.9950973391532898,1,1,0.997189462184906,3
2707,2707,0.9969094395637512,1,1,0.9979077577590942,6
2708,2708,0.6405218839645386,1,1,0.8385462760925293,4
2709,2709,0.9974756836891174,1,1,0.9984633922576904,6
2710,2710,0.9985463619232178,1,1,0.9987925291061401,7
2711,2711,0.9978634715080261,1,1,0.9984116554260254,5
2712,2712,0.9982776641845703,1,1,0.998742401599884,1
2713,2713,0.9990394711494446,1,1,0.9991982579231262,8
2714,2714,0.9889495372772217,1,1,0.9923198819160461,9
2715,2715,0.9990135431289673,1,1,0.9991340041160583,0
2716,2716,0.5669311881065369,1,0,0.6475402116775513,5
2717,2717,0.5930219292640686,1,1,0.837135374546051,0
2718,2718,0.8797005414962769,1,1,0.9311926364898682,5
2719,2719,0.5335705280303955,1,1,0.7179041504859924,4
2720,2720,0.9992468357086182,1,1,0.9995081424713135,3
2721,2721,0.9311641454696655,1,1,0.9484875798225403,8
2722,2722,0.8364999294281006,1,1,0.9346199035644531,5
2723,2723,0.9355345368385315,1,1,0.967521607875824,2
2724,2724,0.9996434450149536,1,1,0.9997033476829529,0
2725,2725,0.9803920388221741,1,1,0.9863682389259338,8
2726,2726,0.9983710646629333,1,1,0.9990795850753784,5
2727,2727,0.9948503375053406,1,1,0.9968301653862,9
2728,2728,0.998971700668335,1,1,0.9994025230407715,2
2729,2729,0.5963259935379028,0,1,0.7302735447883606,3
2730,2730,0.9948994517326355,1,1,0.9967691898345947,6
2731,2731,0.9982078075408936,1,1,0.9988190531730652,5
2732,2732,0.998506486415863,1,1,0.9987984895706177,7
2733,2733,0.9844485521316528,1,1,0.9882644414901733,3
2734,2734,0.9969388246536255,1,1,0.9975199103355408,7
2735,2735,0.9345436692237854,1,1,0.9808563590049744,2
2736,2736,0.9929613471031189,1,1,0.9962716102600098,8
2737,2737,0.9989334940910339,1,1,0.9991519451141357,8
2738,2738,0.844467043876648,1,1,0.9480050206184387,4
2739,2739,0.9997715353965759,1,1,0.9998501539230347,2
2740,2740,0.9856529235839844,1,1,0.9906098246574402,1
2741,2741,0.9990503191947937,1,1,0.9992141723632812,6
2742,2742,0.9998730421066284,1,1,0.9999114274978638,2
2743,2743,0.9986183643341064,1,1,0.9990092515945435,9
2744,2744,0.9987531900405884,1,1,0.9989263415336609,9
2745,2745,0.9963998794555664,1,1,0.9972864389419556,8
2746,2746,0.5851747989654541,1,1,0.7423771619796753,2
2747,2747,0.9847254157066345,1,1,0.9929799437522888,3
2748,2748,0.9987859129905701,1,1,0.9989199638366699,1
2749,2749,0.9970629811286926,1,1,0.9975569248199463,0
2750,2750,0.9987162351608276,1,1,0.9992327690124512,5
2751,2751,0.9992688298225403,1,1,0.9994958639144897,2
2752,2752,0.5273520350456238,1,1,0.6389943957328796,3
2753,2753,0.9995157718658447,1,1,0.9996484518051147,7
2754,2754,0.9776667952537537,1,1,0.9882614016532898,9
2755,2755,0.7118803858757019,1,1,0.8089837431907654,5
2756,2756,0.8768420815467834,1,1,0.9098454713821411,9
2757,2757,0.9987825751304626,1,1,0.9990187883377075,1
2758,2758,0.9959741234779358,1,1,0.9970099925994873,1
2759,2759,0.998967170715332,1,1,0.9995570778846741,3
2760,2760,0.9958437085151672,1,1,0.997657060623169,2
2761,2761,0.9867708683013916,1,1,0.9911035299301147,7
2762,2762,0.6436412334442139,1,1,0.7904831767082214,4
2763,2763,0.9790593385696411,1,1,0.9902259707450867,4
2764,2764,0.99899822473526,1,1,0.999100923538208,1
2765,2765,0.9974353909492493,1,1,0.9983718991279602,9
2766,2766,0.9973570108413696,1,1,0.9984824061393738,4
2767,2767,0.7076830267906189,0,1,0.7768887877464294,3
2768,2768,0.9959314465522766,1,1,0.9969160556793213,5
2769,2769,0.9938341379165649,1,1,0.9958212375640869,2
2770,2770,0.756170928478241,1,1,0.8691328763961792,7
2771,2771,0.9995532631874084,1,1,0.9996367692947388,7
2772,2772,0.9993330836296082,1,1,0.9995012283325195,6
2773,2773,0.9979791045188904,1,1,0.9985527396202087,1
2774,2774,0.9755409955978394,1,1,0.9865947961807251,2
2775,2775,0.7817335724830627,1,1,0.8534908890724182,3
2776,2776,0.9992285966873169,1,1,0.9994290471076965,7
2777,2777,0.8872944116592407,1,1,0.9300399422645569,5
2778,2778,0.9961429238319397,1,1,0.9979556798934937,4
2779,2779,0.8754315972328186,1,1,0.9102593660354614,3
2780,2780,0.9970632195472717,1,1,0.9976342916488647,7
2781,2781,0.9569497108459473,1,1,0.9687691330909729,7
2782,2782,0.9884681105613708,1,1,0.9911154508590698,0
2783,2783,0.35067814588546753,1,0,0.45747384428977966,0
2784,2784,0.9921696782112122,1,1,0.9947473406791687,1
2785,2785,0.9105759263038635,1,1,0.954389750957489,4
2786,2786,0.9977238774299622,1,1,0.9984524250030518,4
2787,2787,0.9111669063568115,1,1,0.9447381496429443,3
2788,2788,0.8959115743637085,1,1,0.9471345543861389,7
2789,2789,0.9985528588294983,1,1,0.9988552331924438,9
2790,2790,0.9998213648796082,1,1,0.9998447895050049,8
2791,2791,0.999158501625061,1,1,0.9992875456809998,7
2792,2792,0.9989193677902222,1,1,0.999057948589325,0
2793,2793,0.9973738193511963,1,1,0.9978858828544617,9
2794,2794,0.9691128730773926,1,1,0.9734795093536377,0
2795,2795,0.9342640042304993,1,1,0.9539081454277039,3
2796,2796,0.9968388080596924,1,1,0.997725784778595,7
2797,2797,0.9499555230140686,1,1,0.9621003866195679,6
2798,2798,0.6614388227462769,0,1,0.8183672428131104,5
2799,2799,0.9990861415863037,1,1,0.999245285987854,8
2800,2800,0.9898390769958496,1,1,0.9967143535614014,4
2801,2801,0.9962812066078186,1,1,0.9974449872970581,5
2802,2802,0.9996330738067627,1,1,0.9997151494026184,6
2803,2803,0.9994599223136902,1,1,0.9995538592338562,5
2804,2804,0.4765288531780243,0,0,0.38110315799713135,4
2805,2805,0.9977774024009705,1,1,0.9986250400543213,4
2806,2806,0.8058051466941833,1,1,0.8496401906013489,2
2807,2807,0.9708696603775024,1,1,0.9793734550476074,9
2808,2808,0.8958147168159485,1,1,0.9521103501319885,2
2809,2809,0.8915748000144958,1,1,0.9491754770278931,4
2810,2810,0.36835139989852905,1,0,0.3332971930503845,9
2811,2811,0.9973180890083313,1,1,0.9984962940216064,2
2812,2812,0.9749454259872437,1,1,0.983150064945221,0
2813,2813,0.9987745881080627,1,1,0.9989266991615295,1
2814,2814,0.6890704035758972,1,0,0.5095760226249695,1
2815,2815,0.9870966672897339,1,1,0.9909787178039551,3
2816,2816,0.9978106617927551,1,1,0.9983218312263489,7
2817,2817,0.9990208148956299,1,1,0.9992052912712097,9
2818,2818,0.7276370525360107,1,1,0.8342770934104919,5
2819,2819,0.9971165657043457,1,1,0.9977043271064758,1
2820,2820,0.9982367753982544,1,1,0.9986182451248169,6
2821,2821,0.5320455431938171,1,1,0.6261891722679138,0
2822,2822,0.9869844913482666,1,1,0.992012083530426,3
2823,2823,0.8131048679351807,1,1,0.8929805755615234,3
2824,2824,0.9969424605369568,1,1,0.997647225856781,7
2825,2825,0.6635985970497131,1,1,0.8972799181938171,2
2826,2826,0.9838196635246277,1,1,0.9918549060821533,4
2827,2827,0.9989752769470215,1,1,0.9991446733474731,5
2828,2828,0.6470531821250916,1,1,0.8277018070220947,2
2829,2829,0.9642981290817261,1,1,0.9810398817062378,3
2830,2830,0.997930645942688,1,1,0.9983553290367126,6
2831,2831,0.38865360617637634,1,0,0.4394043982028961,3
2832,2832,0.9813293218612671,1,1,0.9882245063781738,3
2833,2833,0.9985264539718628,1,1,0.9988653659820557,0
2834,2834,0.9959447979927063,1,1,0.998991072177887,4
2835,2835,0.92192542552948,1,1,0.9476195573806763,4
2836,2836,0.9987251162528992,1,1,0.9989929795265198,3
2837,2837,0.9949422478675842,1,1,0.996065080165863,8
2838,2838,0.99818354845047,1,1,0.9985425472259521,1
2839,2839,0.9998660087585449,1,1,0.9999146461486816,2
2840,2840,0.4074976444244385,1,1,0.48037731647491455,3
2841,2841,0.9424252510070801,1,1,0.9682005643844604,2
2842,2842,0.9994662404060364,1,1,0.9996102452278137,7
2843,2843,0.36862146854400635,0,1,0.4443569481372833,3
2844,2844,0.8788894414901733,1,1,0.91640704870224,4
2845,2845,0.5814656019210815,1,1,0.7875502705574036,5
2846,2846,0.9853691458702087,1,1,0.9917879700660706,6
2847,2847,0.950369656085968,1,1,0.9666065573692322,8
2848,2848,0.40316659212112427,1,1,0.49621817469596863,6
2849,2849,0.5877348780632019,0,1,0.8264803886413574,3
2850,2850,0.9969552755355835,1,1,0.9974257349967957,5
2851,2851,0.9998779296875,1,1,0.9999542236328125,4
2852,2852,0.9946960210800171,1,1,0.9971538782119751,2
2853,2853,0.9861899018287659,1,1,0.9930931329727173,9
2854,2854,0.3535054624080658,0,0,0.3083919286727905,1
2855,2855,0.7265756726264954,1,1,0.797299325466156,3
2856,2856,0.9266896843910217,1,1,0.9577409625053406,2
2857,2857,0.9984820485115051,1,1,0.9988088607788086,0
2858,2858,0.9967483282089233,1,1,0.9985608458518982,4
2859,2859,0.5105692744255066,1,1,0.6291842460632324,1
2860,2860,0.9782072901725769,1,1,0.9907008409500122,5
2861,2861,0.9370323419570923,1,1,0.9627377986907959,5
2862,2862,0.9890202879905701,1,1,0.9950829744338989,6
2863,2863,0.9972167015075684,1,1,0.9981738328933716,6
2864,2864,0.9996247291564941,1,1,0.9997196793556213,5
2865,2865,0.9981278777122498,1,1,0.9984801411628723,6
2866,2866,0.9989429116249084,1,1,0.999186098575592,9
2867,2867,0.9921180605888367,1,1,0.9965174198150635,7
2868,2868,0.9486968517303467,1,1,0.9748454093933105,9
2869,2869,0.9941474199295044,1,1,0.9968608617782593,4
2870,2870,0.9983207583427429,1,1,0.9988094568252563,8
2871,2871,0.8739711046218872,1,1,0.9445178508758545,3
2872,2872,0.9942678213119507,1,1,0.9958972930908203,1
2873,2873,0.9945906400680542,1,1,0.9955007433891296,9
2874,2874,0.9892487525939941,1,1,0.9942418336868286,8
2875,2875,0.9979561567306519,1,1,0.9983530044555664,1
2876,2876,0.9890947937965393,1,1,0.991922914981842,9
2877,2877,0.9904906749725342,1,1,0.99394291639328,0
