,sample_idx,Gowal2020Uncovering_28_10_extra_adv_conf1_255,Gowal2020Uncovering_28_10_extra_adv_conf2_255,Gowal2020Uncovering_28_10_extra_adv_conf4_255,Gowal2020Uncovering_28_10_extra_is_acc,Gowal2020Uncovering_28_10_extra_is_rob1_255,Gowal2020Uncovering_28_10_extra_is_rob2_255,Gowal2020Uncovering_28_10_extra_is_rob4_255,Gowal2020Uncovering_28_10_extra_nat_conf,Gowal2020Uncovering_28_10_extra_pred
3052,3052,0.3333126604557037,0.3195003271102905,0.2921473979949951,0,1,1,1,0.34710246324539185,2
3053,3053,0.3257685899734497,0.31284409761428833,0.31306496262550354,1,1,1,0,0.3375096023082733,4
3054,3054,0.32097047567367554,0.3138100504875183,0.41510698199272156,1,1,0,0,0.36087220907211304,4
3055,3055,0.7020819187164307,0.6982024908065796,0.6899816989898682,1,1,1,1,0.7057740092277527,9
3056,3056,0.2990657687187195,0.2955067157745361,0.3378457725048065,1,1,0,0,0.30808213353157043,4
3057,3057,0.6238043904304504,0.6134967207908629,0.589803159236908,1,1,1,1,0.6332083940505981,6
3058,3058,0.8797919750213623,0.8771599531173706,0.871568500995636,1,1,1,1,0.8821823000907898,1
3059,3059,0.4026281535625458,0.3870213031768799,0.3536164462566376,0,1,1,1,0.4173823893070221,3
3060,3060,0.7802105545997621,0.7753062248229979,0.7642937898635864,1,1,1,1,0.7848079204559326,7
3061,3061,0.5574908852577211,0.5464581251144409,0.5187196135520935,1,1,1,1,0.567121684551239,7
3062,3062,0.8017215132713318,0.7949823141098022,0.7797305583953857,1,1,1,1,0.8077948689460754,9
3063,3063,0.8717895746231079,0.8693832755088806,0.8642603158950806,1,1,1,1,0.8741099834442139,0
3064,3064,0.8048098087310791,0.7969048619270325,0.7789812088012695,1,1,1,1,0.8121800422668457,1
3065,3065,0.3725881576538086,0.36594486236572266,0.34627482295036316,1,1,1,1,0.3767779767513275,3
3066,3066,0.7746782898902893,0.7689244747161865,0.756838858127594,1,1,1,1,0.7802502512931824,1
3067,3067,0.2541895806789398,0.2708690166473389,0.30406826734542847,0,0,0,0,0.24354274570941925,4
3068,3068,0.7191814184188843,0.7037826180458069,0.6706564426422119,0,1,1,1,0.7334988117218018,0
3069,3069,0.4055197834968567,0.3955240249633789,0.3744733929634094,1,1,1,1,0.4153304994106293,4
3070,3070,0.8673896193504333,0.8627192378044128,0.8517362475395203,1,1,1,1,0.8715158104896545,0
3071,3071,0.6944061517715454,0.6857872009277344,0.6667333841323853,1,1,1,1,0.7027592062950134,7
3072,3072,0.4895573258399963,0.4573480784893036,0.39300453662872314,1,1,1,1,0.5206302404403687,8
3073,3073,0.2996421754360199,0.30367374420166016,0.3650267720222473,1,1,0,0,0.315804123878479,3
3074,3074,0.9584490656852722,0.9575059413909912,0.9554333090782166,1,1,1,1,0.9593238830566406,1
3075,3075,0.2953786551952362,0.2871858775615692,0.2705498933792114,0,1,1,1,0.30355456471443176,3
3076,3076,0.3640395998954773,0.3547057807445526,0.3876625895500183,0,1,0,0,0.37696847319602966,6
3077,3077,0.791792631149292,0.7853720188140869,0.7714501023292542,1,1,1,1,0.7978920936584473,1
3078,3078,0.8290411233901978,0.8235390186309814,0.811297595500946,1,1,1,1,0.8342346549034119,8
3079,3079,0.6943497061729431,0.6793308854103088,0.6382911205291748,1,1,1,1,0.7067613005638123,8
3080,3080,0.6422885656356812,0.6383255124092102,0.6300243735313416,1,1,1,1,0.6458674073219299,1
3081,3081,0.8864770531654358,0.8832210302352905,0.8764230012893677,1,1,1,1,0.8895700573921204,9
3082,3082,0.396978497505188,0.37142741680145264,0.3606297969818115,1,1,1,0,0.41905468702316284,7
3083,3083,0.39731234312057495,0.3896087110042572,0.37251201272010803,0,1,1,1,0.4043318033218384,3
3084,3084,0.26810726523399353,0.2813920974731445,0.309331476688385,0,0,0,0,0.26463931798934937,4
3085,3085,0.27073925733566284,0.2582739293575287,0.281066358089447,1,1,1,0,0.2824209928512573,2
3086,3086,0.8955820202827454,0.8918032050132751,0.8832238912582397,1,1,1,1,0.8989731669425964,9
3087,3087,0.7445053458213806,0.7377323508262634,0.721000611782074,1,1,1,1,0.7506653666496277,0
3088,3088,0.36932432651519775,0.3586711585521698,0.33400458097457886,1,1,1,1,0.3788384199142456,6
3089,3089,0.8813139796257019,0.8794602155685425,0.8753324747085571,1,1,1,1,0.8830604553222656,8
3090,3090,0.5878230929374695,0.5814669132232666,0.5675535798072815,1,1,1,1,0.5940002799034119,4
3091,3091,0.3489089906215668,0.3422541916370392,0.32469668984413147,1,1,1,1,0.3538975417613983,1
3092,3092,0.3460459411144257,0.3320291340351105,0.2983696460723877,1,1,1,1,0.3584935963153839,5
3093,3093,0.8433251380920409,0.84080970287323,0.8355414271354675,1,1,1,1,0.8458994626998901,7
3094,3094,0.5226759910583496,0.4972482621669769,0.4663388729095459,1,1,1,0,0.5466426610946655,2
3095,3095,0.3213581740856171,0.30352357029914856,0.28437188267707825,1,1,1,0,0.33665892481803894,4
3096,3096,0.8704143762588501,0.8679036498069763,0.8623977303504944,1,1,1,1,0.872840404510498,7
3097,3097,0.2264687716960907,0.2210180163383484,0.2376600205898285,1,1,1,0,0.23049390316009521,0
3098,3098,0.5582598447799683,0.5505658388137817,0.532692551612854,1,1,1,1,0.5653601884841919,4
3099,3099,0.8178984522819519,0.8137514591217041,0.8048981428146362,1,1,1,1,0.8217648267745972,9
3100,3100,0.8121657371520996,0.8073272705078125,0.7971934080123901,1,1,1,1,0.8166943192481995,0
3101,3101,0.8285021781921387,0.8248238563537598,0.8168246746063232,1,1,1,1,0.8320510983467102,7
3102,3102,0.6446494460105896,0.6225489974021912,0.5577529668807983,1,1,1,1,0.660935640335083,0
3103,3103,0.6384372115135193,0.6266947388648987,0.5986353754997253,1,1,1,1,0.6488092541694641,6
3104,3104,0.9107444882392884,0.9090619087219238,0.9055155515670776,1,1,1,1,0.9123897552490234,7
3105,3105,0.8357844352722168,0.8329567909240723,0.8265421986579895,1,1,1,1,0.8383516669273376,1
3106,3106,0.8737584352493286,0.8720076680183411,0.8678173422813416,1,1,1,1,0.8754874467849731,8
3107,3107,0.3658884167671204,0.3542015254497528,0.3636656403541565,0,1,1,0,0.3775818645954132,3
3108,3108,0.2800109684467316,0.2872233390808105,0.33088046312332153,1,1,0,0,0.3143150210380554,8
3109,3109,0.7159509062767029,0.7080755233764648,0.6898353099822998,1,1,1,1,0.722996175289154,8
3110,3110,0.5820029973983765,0.5684769153594971,0.5396066308021545,1,1,1,1,0.5947353839874268,7
3111,3111,0.6674352288246155,0.6563365459442139,0.6295511722564697,1,1,1,1,0.677495539188385,0
3112,3112,0.8784856796264648,0.8760563731193542,0.8710209727287292,1,1,1,1,0.8808482885360718,0
3113,3113,0.28636428713798523,0.2805388867855072,0.2937309443950653,0,1,1,0,0.2922767400741577,6
3114,3114,0.5106583833694458,0.4827679693698883,0.43241366744041443,0,1,1,1,0.5409441590309143,8
3115,3115,0.33700698614120483,0.31783270835876465,0.3067607283592224,1,1,1,0,0.3544924557209015,5
3116,3116,0.6101982593536377,0.6046375036239624,0.5915404558181763,1,1,1,1,0.6152639985084534,7
3117,3117,0.9350552558898926,0.9336611032485962,0.9306056499481201,1,1,1,1,0.9364046454429626,0
3118,3118,0.4969533979892729,0.4903915226459503,0.4758709967136383,1,1,1,1,0.5032618641853333,6
3119,3119,0.448540598154068,0.4322375655174256,0.3924599885940552,1,1,1,1,0.462566077709198,4
3120,3120,0.3909048736095429,0.3808552026748657,0.35747358202934265,1,1,1,1,0.39992544054985046,4
3121,3121,0.7975751161575317,0.7933915853500366,0.7834540605545044,1,1,1,1,0.8013859391212463,9
3122,3122,0.8948891758918762,0.8911116719245911,0.8827835321426392,1,1,1,1,0.8983724117279053,1
3123,3123,0.6640849709510803,0.6565781235694885,0.6364153027534485,1,1,1,1,0.6707534790039062,8
3124,3124,0.5163965225219727,0.5053478479385376,0.4790637195110321,1,1,1,1,0.5265640020370483,6
3125,3125,0.5678879618644714,0.562341570854187,0.5506930947303772,1,1,1,1,0.5731574892997742,3
3126,3126,0.8376152515411377,0.8333145976066589,0.82387775182724,1,1,1,1,0.8415892124176025,9
3127,3127,0.44184547662734985,0.4307548105716705,0.4049544036388397,1,1,1,1,0.45190539956092834,4
3128,3128,0.938079833984375,0.9370097517967224,0.9347482323646545,1,1,1,1,0.939093828201294,9
3129,3129,0.638291597366333,0.6278613209724426,0.6019357442855835,1,1,1,1,0.6476823091506958,3
3130,3130,0.6056654453277588,0.5862011909484863,0.5403406023979187,1,1,1,1,0.6227816939353943,3
3131,3131,0.5736821889877319,0.5687689185142517,0.558009684085846,1,1,1,1,0.5783475637435913,7
3132,3132,0.6619778871536255,0.6426014900207521,0.5933173894882202,1,1,1,1,0.6787539720535278,5
3133,3133,0.7292456626892091,0.7245938777923584,0.7148438692092896,1,1,1,1,0.7331075668334961,9
3134,3134,0.8973642587661743,0.8946018218994141,0.888681173324585,1,1,1,1,0.9000558853149414,7
3135,3135,0.6678922772407532,0.6209394931793213,0.4877139627933502,1,1,1,1,0.7008235454559326,7
3136,3136,0.4985147714614868,0.4928387403488159,0.48018571734428406,1,1,1,1,0.5037490725517273,4
3137,3137,0.7155044674873352,0.7079426646232605,0.690293550491333,1,1,1,1,0.7226331830024719,5
3138,3138,0.7863432168960571,0.7800405621528625,0.764514684677124,1,1,1,1,0.7920515537261963,8
3139,3139,0.39281311631202703,0.3857607841491699,0.3652867376804352,1,1,1,1,0.3985729515552521,2
3140,3140,0.7972152829170227,0.7902622818946838,0.7737520933151245,1,1,1,1,0.8036459684371948,8
3141,3141,0.8978312611579895,0.8958450555801392,0.8915537595748901,1,1,1,1,0.89964359998703,9
3142,3142,0.6424648761749268,0.6398851871490479,0.6344745755195618,1,1,1,1,0.6448147296905518,5
3143,3143,0.5688283443450928,0.5634984970092773,0.5489029288291931,1,1,1,1,0.573171079158783,3
3144,3144,0.9174289703369141,0.9155893921852112,0.9114827513694763,1,1,1,1,0.9191839694976807,1
3145,3145,0.5545839667320251,0.5505726933479309,0.5411864519119263,1,1,1,1,0.5586012601852417,9
3146,3146,0.21711818873882294,0.2332606762647629,0.2916472852230072,0,1,0,0,0.21884746849536896,6
3147,3147,0.4039259552955627,0.3986846208572388,0.3881128430366516,1,1,1,1,0.4085747003555298,2
3148,3148,0.3282762169837952,0.3846833109855652,0.5015551447868347,1,0,0,0,0.3061103820800781,0
3149,3149,0.8846413493156433,0.8783456087112427,0.8629791736602783,1,1,1,1,0.8902505040168762,1
3150,3150,0.5078235864639282,0.4701552093029022,0.40676990151405334,1,1,1,0,0.5445879697799683,1
3151,3151,0.8679305911064148,0.8647120594978333,0.8576081991195679,1,1,1,1,0.8709964156150818,8
3152,3152,0.8311218619346619,0.8279983997344971,0.8205616474151611,1,1,1,1,0.8338212966918945,1
3153,3153,0.9075741171836852,0.9043492674827576,0.8972777724266052,1,1,1,1,0.9105821847915649,1
3154,3154,0.3888252377510071,0.3477423191070557,0.40224024653434753,1,1,1,0,0.4287564158439636,9
3155,3155,0.7093178033828735,0.7006735801696777,0.6795123219490051,1,1,1,1,0.7170665264129639,8
3156,3156,0.8844661116600037,0.8820038437843323,0.8763999938964844,1,1,1,1,0.8867658376693726,9
3157,3157,0.8457404971122742,0.8428916931152344,0.8367990851402283,1,1,1,1,0.8484861850738525,9
3158,3158,0.7669010758399963,0.7636709809303284,0.7567901015281677,1,1,1,1,0.7701677680015564,0
3159,3159,0.3434922993183136,0.3226202428340912,0.27767232060432434,1,1,1,1,0.362314373254776,2
3160,3160,0.2418386489152909,0.2581685781478882,0.29337388277053833,0,0,0,0,0.2510828673839569,2
3161,3161,0.8435016870498657,0.8390265703201294,0.8295798897743225,1,1,1,1,0.8477040529251099,9
3162,3162,0.8325052261352539,0.8292515873908997,0.8221577405929565,1,1,1,1,0.83558189868927,1
3163,3163,0.807837188243866,0.8043169379234314,0.7965778708457947,1,1,1,1,0.8109040856361389,9
3164,3164,0.3314343094825745,0.32170677185058594,0.3028271496295929,0,1,1,1,0.3405742347240448,2
3165,3165,0.4894177913665772,0.4656712710857392,0.4101833999156952,1,1,1,1,0.5110206007957458,1
3166,3166,0.7683470845222473,0.7618200182914734,0.7481432557106018,1,1,1,1,0.7741990089416504,9
3167,3167,0.7249624729156494,0.7124596238136292,0.679959774017334,1,1,1,1,0.7353723645210266,2
3168,3168,0.28595250844955444,0.3245912194252014,0.39486387372016907,0,0,0,0,0.253526896238327,1
3169,3169,0.7680506110191345,0.7608780860900879,0.7444984912872314,1,1,1,1,0.7747484445571899,9
3170,3170,0.8527960181236267,0.8507303595542908,0.8458122611045837,1,1,1,1,0.8547929525375366,9
3171,3171,0.3672978579998016,0.3527037799358368,0.3203108310699463,0,1,1,1,0.3799343407154083,1
3172,3172,0.5865867733955383,0.5561695694923401,0.47684362530708313,1,1,1,1,0.6120314002037048,9
3173,3173,0.8705097436904907,0.8654012084007263,0.8526824116706848,1,1,1,1,0.8751229047775269,9
3174,3174,0.3644137680530548,0.33595001697540283,0.36776942014694214,0,1,1,0,0.39619001746177673,3
3175,3175,0.7613887786865234,0.7490476369857788,0.713951051235199,1,1,1,1,0.7716448307037354,1
3176,3176,0.8997081518173218,0.8980637788772583,0.8946578502655029,1,1,1,1,0.9013606905937195,7
3177,3177,0.9633387923240662,0.9625658988952636,0.9609073996543884,1,1,1,1,0.9640960097312927,0
3178,3178,0.3833243548870087,0.35090216994285583,0.4001125991344452,1,1,1,0,0.4129263460636139,5
3179,3179,0.3707551658153534,0.3580279052257538,0.32936015725135803,1,1,1,1,0.38247233629226685,6
3180,3180,0.25493165850639343,0.2450855225324631,0.22831054031848907,1,1,1,0,0.26453787088394165,3
3181,3181,0.7876186370849609,0.7836282253265381,0.7714408040046692,1,1,1,1,0.7907798290252686,9
3182,3182,0.7334282994270325,0.7216817736625671,0.6900854110717773,1,1,1,1,0.7435663938522339,8
3183,3183,0.372963547706604,0.361437052488327,0.3363649845123291,1,1,1,1,0.384225070476532,3
3184,3184,0.7455112338066101,0.7378772497177124,0.7214325070381165,1,1,1,1,0.7527279257774353,0
3185,3185,0.4701258540153504,0.4605669379234314,0.4359075725078583,1,1,1,1,0.47856423258781433,2
3186,3186,0.4438773989677429,0.38570013642311096,0.3098040521144867,1,1,1,0,0.502323567867279,7
3187,3187,0.9111863970756532,0.9099618792533876,0.9074634909629822,1,1,1,1,0.9123722910881042,7
3188,3188,0.4261849224567413,0.41224247217178345,0.3768977224826813,1,1,1,1,0.43594667315483093,4
3189,3189,0.8222225308418274,0.8157645463943481,0.800219714641571,1,1,1,1,0.8281161785125732,8
3190,3190,0.7864742875099182,0.78194659948349,0.7716003656387329,1,1,1,1,0.7906478047370911,3
3191,3191,0.2346680611371994,0.2414474338293076,0.2912571132183075,0,1,0,0,0.24967753887176514,4
3192,3192,0.2524447739124298,0.2570248246192932,0.30676913261413574,1,1,0,0,0.268706738948822,5
3193,3193,0.5336269140243529,0.5206946134567261,0.4927801191806793,1,1,1,1,0.5457754731178284,2
3194,3194,0.34977492690086365,0.34208354353904724,0.3421423137187958,1,1,1,0,0.3568897247314453,3
3195,3195,0.2245979607105255,0.24039757251739505,0.27007314562797546,0,0,0,0,0.22513844072818756,4
3196,3196,0.6928139328956604,0.6846189498901367,0.6660590171813965,1,1,1,1,0.7003490328788757,7
3197,3197,0.474709153175354,0.4629148542881012,0.4349649250507355,1,1,1,1,0.48466283082962036,6
3198,3198,0.9193221926689148,0.9173652529716492,0.9132038354873657,1,1,1,1,0.9212427735328674,6
3199,3199,0.5307381153106691,0.524330198764801,0.5101368427276611,1,1,1,1,0.5370246767997742,6
3200,3200,0.6925728917121887,0.6865636706352234,0.6738563179969788,1,1,1,1,0.6984792947769165,5
3201,3201,0.4700063765048981,0.4549971520900726,0.4212925434112549,1,1,1,1,0.4825187027454376,6
3202,3202,0.3893321454524994,0.37846601009368896,0.3565257787704468,0,1,1,1,0.40014415979385376,3
3203,3203,0.5454015731811523,0.5324649810791016,0.502606213092804,1,1,1,1,0.5575916767120361,4
3204,3204,0.6724425554275513,0.6658391356468201,0.6476684212684631,1,1,1,1,0.6781269311904907,5
3205,3205,0.5661619901657104,0.5505117177963257,0.5060068368911743,1,1,1,1,0.5755869150161743,8
3206,3206,0.3964356184005737,0.4394691288471222,0.5442901253700256,1,1,0,0,0.44882065057754517,8
3207,3207,0.4520349502563477,0.4355739951133728,0.3999796211719513,1,1,1,1,0.46648845076560974,0
3208,3208,0.7010308504104614,0.6935563683509827,0.6726938486099243,1,1,1,1,0.707195520401001,9
3209,3209,0.592499852180481,0.5793581604957581,0.5462014079093933,1,1,1,1,0.6036580204963684,7
3210,3210,0.8875609040260315,0.8842036724090576,0.876848042011261,1,1,1,1,0.8906837105751038,9
3211,3211,0.2975496053695679,0.28251132369041443,0.30421486496925354,0,1,1,0,0.3117162883281708,8
3212,3212,0.697635293006897,0.6906799674034119,0.676219642162323,1,1,1,1,0.7040987014770508,6
3213,3213,0.7507094144821167,0.7438861131668091,0.7284700274467468,1,1,1,1,0.7571277022361755,9
3214,3214,0.4781368970870972,0.4703525602817536,0.44932064414024353,1,1,1,1,0.48479732871055603,6
3215,3215,0.964222013950348,0.96277117729187,0.9596683382987976,1,1,1,1,0.965581476688385,1
3216,3216,0.23154069483280185,0.2418159246444702,0.29060661792755127,0,1,0,0,0.238570436835289,3
3217,3217,0.934441864490509,0.9335113763809204,0.9315242767333984,1,1,1,1,0.9353651404380798,7
3218,3218,0.3432823419570923,0.31658315658569336,0.33237338066101074,0,1,1,0,0.3694719076156616,3
3219,3219,0.6842882037162781,0.6684009432792664,0.6236996650695801,1,1,1,1,0.6974457502365112,0
3220,3220,0.2653156518936157,0.28266480565071106,0.3501419425010681,1,1,0,0,0.2823948860168457,3
3221,3221,0.5452846884727478,0.5427727103233337,0.5359435081481934,1,1,1,1,0.547463595867157,5
3222,3222,0.6325288414955139,0.6091009378433228,0.5549561381340027,1,1,1,1,0.6533816456794739,4
3223,3223,0.8804609179496765,0.8787693977355957,0.8748180270195007,1,1,1,1,0.8822416067123413,7
3224,3224,0.4057873785495758,0.393537312746048,0.36463209986686707,1,1,1,1,0.4174942970275879,6
3225,3225,0.8302204608917236,0.8284741640090942,0.8248793482780457,1,1,1,1,0.8317437171936035,9
3226,3226,0.4956265985965729,0.4603750109672546,0.43015286326408386,1,1,1,0,0.5256942510604858,8
3227,3227,0.4571620821952821,0.4443589746952057,0.41747868061065674,1,1,1,1,0.4689401686191559,2
3228,3228,0.6177902221679688,0.6097578406333923,0.5892029404640198,1,1,1,1,0.6245202422142029,3
3229,3229,0.4635709822177887,0.4449274241924286,0.39947035908699036,1,1,1,1,0.4781547784805298,9
3230,3230,0.4143078625202179,0.40829652547836304,0.3908032774925232,1,1,1,1,0.41884559392929077,3
3231,3231,0.4815518260002136,0.4659365117549896,0.42508289217948914,1,1,1,1,0.49543100595474243,3
3232,3232,0.7629449963569641,0.7515947222709656,0.7220661640167236,1,1,1,1,0.7727715373039246,7
3233,3233,0.6651084423065186,0.6542230844497681,0.630293071269989,1,1,1,1,0.6753296852111816,8
3234,3234,0.4672353565692902,0.4623196125030518,0.4484937787055969,1,1,1,1,0.4711506962776184,3
3235,3235,0.32575035095214844,0.30970245599746704,0.2726442515850067,1,1,1,1,0.3392447233200073,5
3236,3236,0.4352006912231445,0.4187484383583069,0.3837625980377197,0,1,1,1,0.45088523626327515,3
3237,3237,0.5497020483016968,0.5236539244651794,0.4557696282863617,1,1,1,1,0.5710719227790833,9
3238,3238,0.5159668922424316,0.5102961063385011,0.49679994583129883,1,1,1,1,0.5211805701255798,6
3239,3239,0.9030277132987976,0.9005207419395447,0.8951980471611023,1,1,1,1,0.9053770303726196,1
3240,3240,0.247565433382988,0.2322296798229217,0.24029918015003204,1,1,1,0,0.2610153555870056,4
3241,3241,0.9244696497917176,0.9227421283721924,0.9190142750740051,1,1,1,1,0.9261454939842224,7
3242,3242,0.4035972654819489,0.3960185647010803,0.3766791820526123,1,1,1,1,0.41051802039146423,4
3243,3243,0.8503561615943909,0.8455309271812439,0.8338565230369568,1,1,1,1,0.8548062443733215,8
3244,3244,0.7961223721504211,0.7920895218849182,0.7833450436592102,1,1,1,1,0.7999556660652161,7
3245,3245,0.630382776260376,0.6160600781440735,0.5806725025177002,1,1,1,1,0.6431578397750854,7
3246,3246,0.3108634054660797,0.2914307415485382,0.2529279291629791,0,1,1,1,0.32619813084602356,8
3247,3247,0.4726353287696838,0.4632866382598877,0.4415297210216522,1,1,1,1,0.4807124435901642,3
3248,3248,0.8431932330131531,0.8384538888931274,0.828484296798706,1,1,1,1,0.8471591472625732,0
3249,3249,0.5138865113258362,0.5070362687110901,0.4918845593929291,1,1,1,1,0.520561695098877,3
3250,3250,0.4490589499473572,0.4434632360935211,0.43038085103034973,1,1,1,1,0.4538511037826538,2
3251,3251,0.35276517271995544,0.3460091054439545,0.3311425745487213,1,1,1,1,0.3580462336540222,5
3252,3252,0.3839265704154968,0.372044563293457,0.3477316200733185,1,1,1,1,0.3951790928840637,4
3253,3253,0.8538453578948975,0.8434626460075378,0.8066385984420776,1,1,1,1,0.8614176511764526,9
3254,3254,0.7793773412704468,0.7553771734237671,0.6932382583618164,1,1,1,1,0.7991474866867065,3
3255,3255,0.6786224842071533,0.6706733703613281,0.6533932685852051,1,1,1,1,0.6863806247711182,5
3256,3256,0.6457163095474243,0.6364672780036926,0.6156162023544312,1,1,1,1,0.6543287038803101,4
3257,3257,0.9032366275787354,0.8959020972251892,0.8712396621704102,1,1,1,1,0.9087339639663696,7
3258,3258,0.6825636625289917,0.6732847690582275,0.6536067724227905,1,1,1,1,0.6918489933013916,0
3259,3259,0.4281401038169861,0.4108422100543976,0.46237215399742126,1,1,0,0,0.4519658386707306,3
3260,3260,0.8998699188232422,0.8987367749214172,0.896390438079834,1,1,1,1,0.900959312915802,7
3261,3261,0.8516018986701965,0.8492735624313354,0.8441445827484131,1,1,1,1,0.8537150025367737,0
3262,3262,0.2928250432014465,0.3236790597438812,0.3877752125263214,0,0,0,0,0.2921130359172821,4
3263,3263,0.8130372166633606,0.8060352802276611,0.786592423915863,1,1,1,1,0.818836510181427,1
3264,3264,0.4028865098953247,0.3835579752922058,0.34317150712013245,0,1,1,1,0.4188649654388428,0
3265,3265,0.755949854850769,0.7453263401985168,0.7180605530738831,1,1,1,1,0.7654555439949036,8
3266,3266,0.8304834365844727,0.8288630247116089,0.8253707885742188,1,1,1,1,0.8320755362510681,7
3267,3267,0.3800044655799866,0.3706628084182739,0.38898786902427673,1,1,1,0,0.3892458379268646,3
3268,3268,0.7742727398872375,0.7699731588363647,0.7604092359542847,1,1,1,1,0.7784792184829712,5
3269,3269,0.6977381110191345,0.6901362538337708,0.6735595464706421,1,1,1,1,0.7050183415412903,7
3270,3270,0.8012728691101074,0.7961132526397705,0.7842543721199036,1,1,1,1,0.8060824275016785,8
3271,3271,0.3591699302196503,0.34523820877075195,0.31503376364707947,1,1,1,1,0.3718162477016449,5
3272,3272,0.7877505421638489,0.7788066267967224,0.7573864459991455,1,1,1,1,0.7960010766983032,7
3273,3273,0.7096884846687317,0.7085671424865723,0.7041580080986023,1,1,1,1,0.7101475596427917,8
3274,3274,0.7203987240791321,0.7128347754478455,0.6974481344223022,1,1,1,1,0.7276572585105896,1
3275,3275,0.26641032099723816,0.2587953805923462,0.24402965605258942,0,1,1,1,0.2736027240753174,4
3276,3276,0.5414758324623108,0.5372205972671509,0.5228556394577026,1,1,1,1,0.5449378490447998,4
3277,3277,0.7706896662712097,0.7662546038627625,0.7568649053573608,1,1,1,1,0.7750185132026672,7
3278,3278,0.5295200943946838,0.5057244300842285,0.4738345742225647,1,1,1,0,0.5547841191291809,0
3279,3279,0.5268922448158264,0.5122120976448059,0.47825324535369873,1,1,1,1,0.5402324795722961,8
3280,3280,0.5335118174552917,0.5261279940605164,0.5094871520996094,1,1,1,1,0.5398093461990356,3
3281,3281,0.4656108915805817,0.4549095630645752,0.43774402141571045,1,1,1,1,0.47643211483955383,2
3282,3282,0.6578687429428101,0.6440111994743347,0.6044281721115112,1,1,1,1,0.6695157885551453,9
3283,3283,0.3126480877399445,0.3030018210411072,0.28942379355430603,1,1,1,0,0.32118114829063416,7
3284,3284,0.5507214665412903,0.5387669801712036,0.511221706867218,1,1,1,1,0.5619251728057861,4
3285,3285,0.8787322044372559,0.8752714991569519,0.8675402998924255,1,1,1,1,0.8819504380226135,1
3286,3286,0.5710870623588562,0.5655338764190674,0.5538625121116638,1,1,1,1,0.5765498280525208,6
3287,3287,0.7554754018783569,0.7516292929649353,0.7432901263237,1,1,1,1,0.7590477466583252,5
3288,3288,0.789361834526062,0.7848444581031799,0.7755599617958069,1,1,1,1,0.7937530875205994,9
3289,3289,0.6704232096672058,0.6603226661682129,0.6380379796028137,1,1,1,1,0.6798622012138367,8
3290,3290,0.7401431202888489,0.729110062122345,0.7004404067993164,1,1,1,1,0.7498547434806824,5
3291,3291,0.7954164147377014,0.7900500297546387,0.7778400182723999,1,1,1,1,0.8003588914871216,5
3292,3292,0.3246411681175232,0.317676454782486,0.3227074146270752,1,1,1,0,0.33113107085227966,4
3293,3293,0.9811305999755859,0.9801349043846129,0.9779730439186096,1,1,1,1,0.9820591807365417,1
3294,3294,0.9559692144393921,0.955579936504364,0.9546957612037659,1,1,1,1,0.9563567638397217,0
3295,3295,0.7135006189346313,0.7025139927864075,0.6720737814903259,1,1,1,1,0.7228566408157349,9
3296,3296,0.5747362375259399,0.5639935731887817,0.540263831615448,1,1,1,1,0.5848722457885742,4
3297,3297,0.3315221667289734,0.3514789640903473,0.3898659348487854,0,0,0,0,0.3207927644252777,5
3298,3298,0.330198734998703,0.32029303908348083,0.29709145426750183,1,1,1,1,0.34099340438842773,3
3299,3299,0.1950930505990982,0.2157074213027954,0.26054733991622925,0,0,0,0,0.18037745356559753,2
3300,3300,0.4272611141204834,0.41584062576293945,0.387767493724823,1,1,1,1,0.43679842352867126,4
3301,3301,0.4028328657150269,0.383321613073349,0.34254151582717896,1,1,1,1,0.41997674107551575,8
3302,3302,0.746504008769989,0.7376191020011902,0.7173882722854614,1,1,1,1,0.7548893690109253,0
3303,3303,0.6866967082023621,0.6803563237190247,0.6659578680992126,1,1,1,1,0.6926794648170471,8
3304,3304,0.5804741978645325,0.5737300515174866,0.559542179107666,1,1,1,1,0.5866636037826538,2
3305,3305,0.8008358478546143,0.7961270213127136,0.7854412794113159,1,1,1,1,0.8050190806388855,9
3306,3306,0.34950655698776245,0.3415255546569824,0.32342857122421265,0,1,1,1,0.3570025861263275,4
3307,3307,0.8847876787185669,0.8824161291122437,0.8771448135375977,1,1,1,1,0.8870082497596741,9
3308,3308,0.7365125417709351,0.7297561764717102,0.7152010798454285,1,1,1,1,0.7430731654167175,7
3309,3309,0.359931081533432,0.3483792245388031,0.3335013687610626,0,1,1,0,0.3706188499927521,7
3310,3310,0.5120675563812256,0.5050743222236633,0.4861401617527008,1,1,1,1,0.5185728073120117,6
3311,3311,0.6502117514610289,0.6442855596542358,0.6288679838180542,1,1,1,1,0.6552579998970032,7
3312,3312,0.2224462926387787,0.2359224557876587,0.2749791443347931,0,1,0,0,0.23245832324028015,2
3313,3313,0.7499427199363708,0.7428328394889832,0.7270588874816895,1,1,1,1,0.7560972571372986,2
3314,3314,0.5695085525512695,0.5461096167564392,0.4791681468486786,1,1,1,1,0.5879454016685486,9
3315,3315,0.4171827733516693,0.406892865896225,0.38326525688171387,1,1,1,1,0.4265151917934418,3
3316,3316,0.59819096326828,0.5805385708808899,0.5304851531982422,1,1,1,1,0.6124338507652283,7
3317,3317,0.6611325144767761,0.6540460586547852,0.6392497420310974,1,1,1,1,0.6681005954742432,7
