,sample_idx,resnet50_cifar10_trades2_255_adv_conf1_255,resnet50_cifar10_trades2_255_adv_conf2_255,resnet50_cifar10_trades2_255_is_acc,resnet50_cifar10_trades2_255_is_rob1_255,resnet50_cifar10_trades2_255_is_rob2_255,resnet50_cifar10_trades2_255_nat_conf,resnet50_cifar10_trades2_255_pred
2963,2963,0.8913145661354065,0.8095851540565491,1,1,1,0.9379047751426697,3
2964,2964,0.9912585616111755,0.9882707595825196,1,1,1,0.9932581186294556,0
2965,2965,0.9845543503761292,0.9729357361793518,1,1,1,0.9910021424293518,7
2966,2966,0.8397886753082275,0.7513294219970703,1,1,1,0.8954799175262451,0
2967,2967,0.9888766407966614,0.9872587323188782,1,1,1,0.9902792572975159,7
2968,2968,0.9260703325271606,0.9092714190483092,1,1,1,0.9410404562950134,0
2969,2969,0.9545809030532837,0.938213586807251,1,1,1,0.9655710458755493,5
2970,2970,0.4420545697212219,0.5536656975746155,1,0,0,0.44894206523895264,5
2971,2971,0.9926607608795166,0.989526867866516,1,1,1,0.9944435954093933,4
2972,2972,0.9272465705871582,0.8845543861389159,1,1,1,0.9476375579833984,3
2973,2973,0.953048586845398,0.8923668265342712,1,1,1,0.9768670201301575,0
2974,2974,0.9757315516471863,0.949311375617981,1,1,1,0.9876604080200195,9
2975,2975,0.5231385231018066,0.399768739938736,1,1,1,0.6311261057853699,9
2976,2976,0.9319772720336914,0.8793833255767822,1,1,1,0.9610437750816345,0
2977,2977,0.46715787053108215,0.6339290142059326,0,0,0,0.4052134156227112,3
2978,2978,0.8993387222290039,0.8356457352638245,1,1,1,0.937861979007721,2
2979,2979,0.9985295534133911,0.9979493021965028,1,1,1,0.9988711476325989,0
2980,2980,0.9979652166366577,0.99755859375,1,1,1,0.9982841610908508,8
2981,2981,0.8230975866317749,0.7719317078590393,1,1,1,0.8607104420661926,4
2982,2982,0.9975462555885315,0.9968525767326356,1,1,1,0.9980328679084778,4
2983,2983,0.9640860557556152,0.9412643313407898,1,1,1,0.97775799036026,5
2984,2984,0.9992038607597351,0.9986166954040528,1,1,1,0.9995220899581909,2
2985,2985,0.38295120000839233,0.5590668320655823,0,0,0,0.467367023229599,8
2986,2986,0.9802784323692322,0.9157589077949524,1,1,1,0.9936904907226562,1
2987,2987,0.46552836894989014,0.5628006458282471,0,0,0,0.3766392171382904,5
2988,2988,0.9348497986793518,0.9085314273834229,1,1,1,0.9538024067878723,5
2989,2989,0.5177364945411682,0.6804046630859375,1,0,0,0.5870600342750549,5
2990,2990,0.7023096680641174,0.6219292879104614,1,1,1,0.7582036256790161,4
2991,2991,0.7918897271156311,0.7243728041648865,1,1,1,0.8417930006980896,3
2992,2992,0.5589266419410706,0.5187361240386963,1,1,0,0.7379568815231323,4
2993,2993,0.9964905381202698,0.9951388835906982,1,1,1,0.9974242448806763,0
2994,2994,0.9969145059585571,0.994433343410492,1,1,1,0.9979648590087891,8
2995,2995,0.8850284218788147,0.8472073078155518,1,1,1,0.9166308641433716,4
2996,2996,0.9982874989509583,0.9974836707115172,1,1,1,0.9988042116165161,8
2997,2997,0.3625541627407074,0.4494132399559021,0,0,0,0.34019485116004944,7
2998,2998,0.9902348518371582,0.9868212342262268,1,1,1,0.9926718473434448,5
2999,2999,0.8509105443954468,0.8161583542823792,1,1,1,0.8774701952934265,6
3000,3000,0.9374353885650635,0.9120098352432252,1,1,1,0.9538891315460205,5
3001,3001,0.999549925327301,0.9994507431983948,1,1,1,0.999627947807312,1
3002,3002,0.9297138452529907,0.8843607306480408,1,1,1,0.9573895335197449,7
3003,3003,0.8450011610984802,0.7619174122810364,1,1,1,0.8993059396743774,2
3004,3004,0.9454351663589478,0.9144564270973206,1,1,1,0.9651524424552917,4
3005,3005,0.6451481580734253,0.5440657734870911,1,1,1,0.7172877788543701,0
3006,3006,0.906658947467804,0.8597993850708008,1,1,1,0.9370751976966858,5
3007,3007,0.9913519620895386,0.9892402291297911,1,1,1,0.9930041432380676,6
3008,3008,0.9861528873443604,0.9799577593803406,1,1,1,0.9900733232498169,8
3009,3009,0.9859615564346313,0.98099547624588,1,1,1,0.9892252087593079,7
3010,3010,0.9405596852302551,0.923602819442749,1,1,1,0.9516769647598267,6
3011,3011,0.460252046585083,0.3825798034667969,0,1,0,0.5758312940597534,7
3012,3012,0.6690395474433899,0.5814969539642334,1,1,0,0.8823949694633484,1
3013,3013,0.4800037443637848,0.5730278491973877,1,0,0,0.39437469840049744,3
3014,3014,0.8203162550926208,0.7108508944511414,0,1,1,0.8917511105537415,3
3015,3015,0.9559153914451599,0.9368749856948853,1,1,1,0.9668691754341125,6
3016,3016,0.48128214478492737,0.4809732437133789,1,1,0,0.6453247666358948,4
3017,3017,0.983077347278595,0.9664312601089478,1,1,1,0.9905621409416199,5
3018,3018,0.945615828037262,0.9346532225608826,1,1,1,0.9542463421821594,5
3019,3019,0.9621250629425049,0.947319269180298,1,1,1,0.97184818983078,5
3020,3020,0.9930201172828674,0.9783026576042176,1,1,1,0.9970793724060059,1
3021,3021,0.9964801669120789,0.9944280385971068,1,1,1,0.9976637363433838,8
3022,3022,0.9886159300804138,0.9830143451690674,1,1,1,0.9918684959411621,7
3023,3023,0.5223456025123596,0.5767695903778076,1,1,0,0.6727510094642639,3
3024,3024,0.9997653365135193,0.9996789693832396,1,1,1,0.9998227953910828,0
3025,3025,0.3863987326622009,0.3168558180332184,0,1,1,0.470954030752182,6
3026,3026,0.9756315350532532,0.9611887931823729,0,1,1,0.9833036661148071,7
3027,3027,0.998999297618866,0.9987956285476683,1,1,1,0.9991567134857178,1
3028,3028,0.9997734427452087,0.9997214674949646,1,1,1,0.9998100399971008,1
3029,3029,0.8473942279815674,0.7573527693748474,1,1,1,0.8971863389015198,1
3030,3030,0.8534760475158691,0.7454061508178711,1,1,1,0.9089915156364441,6
3031,3031,0.6640419960021973,0.5430979132652283,1,1,1,0.7517192363739014,7
3032,3032,0.31644877791404724,0.4682053029537201,0,0,0,0.3638918995857239,5
3033,3033,0.9980823993682861,0.9976487755775452,1,1,1,0.9984222650527954,1
3034,3034,0.9129911065101624,0.8624999523162842,1,1,1,0.9383248090744019,2
3035,3035,0.761337161064148,0.7061861157417297,1,1,1,0.8089278936386108,3
3036,3036,0.9902310967445374,0.983765184879303,1,1,1,0.9932035207748413,9
3037,3037,0.9988399147987366,0.9980486631393432,1,1,1,0.9992830157279968,8
3038,3038,0.818284809589386,0.7744787931442261,1,1,1,0.8532397747039795,3
3039,3039,0.991051971912384,0.9874246716499328,1,1,1,0.993396520614624,1
3040,3040,0.9998843669891357,0.9998610019683838,1,1,1,0.9999022483825684,7
3041,3041,0.9143378138542175,0.8954143524169922,1,1,1,0.9248440861701965,4
3042,3042,0.9891402721405029,0.9836087822914124,1,1,1,0.9924032688140869,8
3043,3043,0.5357154607772827,0.4469781517982483,1,1,1,0.6053765416145325,4
3044,3044,0.46920245885849,0.40058672428131104,1,1,1,0.5583721399307251,7
3045,3045,0.989395797252655,0.985421657562256,1,1,1,0.9919888377189636,5
3046,3046,0.950330913066864,0.9086723923683168,1,1,1,0.9710292220115662,8
3047,3047,0.9762389063835144,0.9672210812568665,1,1,1,0.9824517369270325,6
3048,3048,0.9472755193710327,0.8982780575752258,1,1,1,0.9693048000335693,0
3049,3049,0.47137290239334106,0.5200234055519104,1,1,0,0.5572683811187744,3
3050,3050,0.9962969422340393,0.9947239756584167,1,1,1,0.9973650574684143,0
3051,3051,0.9906745553016663,0.9823212623596193,1,1,1,0.9948916435241699,8
3052,3052,0.3799867033958435,0.4845201075077057,0,0,0,0.3976696729660034,2
3053,3053,0.4247453808784485,0.5086715221405029,1,1,0,0.5587267279624939,4
3054,3054,0.3653096854686737,0.5122067332267761,1,0,0,0.37928956747055054,4
3055,3055,0.9940606951713562,0.9922751784324646,1,1,1,0.9953702092170715,9
3056,3056,0.5148993134498596,0.5334796309471129,0,1,0,0.6412343978881836,5
3057,3057,0.9819687008857727,0.9753562211990356,1,1,1,0.9858332872390747,6
3058,3058,0.9995580315589905,0.9994627833366394,1,1,1,0.9996321201324463,1
3059,3059,0.38832035660743713,0.494990736246109,0,1,0,0.4368715286254883,3
3060,3060,0.982984185218811,0.9711769819259644,1,1,1,0.9894017577171326,7
3061,3061,0.9770442843437195,0.9702670574188232,1,1,1,0.9815564155578613,7
3062,3062,0.9986122846603394,0.9979318380355836,1,1,1,0.9990373849868774,9
3063,3063,0.9170842170715332,0.9009313583374025,1,1,1,0.9303711652755737,0
3064,3064,0.9854975342750549,0.974165380001068,1,1,1,0.9907354116439819,1
3065,3065,0.6870822906494141,0.5370038747787476,1,1,1,0.7873827219009399,3
3066,3066,0.9981783628463745,0.9977267384529114,1,1,1,0.9985355138778687,1
3067,3067,0.4638437032699585,0.5875024199485779,1,0,0,0.47492414712905884,3
3068,3068,0.8417603373527527,0.8216617703437805,0,1,1,0.8599880337715149,0
3069,3069,0.7808970808982849,0.7190130352973938,1,1,1,0.8298329710960388,4
3070,3070,0.9990399479866028,0.9985108971595764,1,1,1,0.9993457198143005,0
3071,3071,0.9775848984718323,0.9697440266609192,1,1,1,0.9823348522186279,7
3072,3072,0.532325267791748,0.7116291522979736,0,0,0,0.5601706504821777,1
3073,3073,0.5475658774375916,0.4740543961524963,1,1,0,0.6769504547119141,3
3074,3074,0.9998677968978882,0.9998451471328736,1,1,1,0.9998866319656372,1
3075,3075,0.8599320650100708,0.8339942693710327,0,1,1,0.8813448548316956,3
3076,3076,0.5996345281600952,0.5464369058609009,1,1,0,0.7123265266418457,2
3077,3077,0.998820960521698,0.9985699653625488,1,1,1,0.9990265369415283,1
3078,3078,0.9993209838867188,0.999137282371521,1,1,1,0.9994609951972961,8
3079,3079,0.8470757603645325,0.7259166240692139,1,1,1,0.9058666825294495,8
3080,3080,0.9655343890190125,0.939535915851593,1,1,1,0.9780168533325195,1
3081,3081,0.9998745918273926,0.9998340606689452,1,1,1,0.9999043941497803,9
3082,3082,0.9682760238647461,0.9459773302078248,1,1,1,0.9800329804420471,7
3083,3083,0.5333205461502075,0.6435819864273071,1,0,0,0.5005176067352295,5
3084,3084,0.6037212014198303,0.5068707466125488,1,1,1,0.6875125169754028,3
3085,3085,0.42994314432144165,0.5697396993637085,1,0,0,0.3339359164237976,2
3086,3086,0.9993107318878174,0.9984238147735596,1,1,1,0.99958735704422,9
3087,3087,0.6644997000694275,0.7906323075294495,0,0,0,0.4991801679134369,8
3088,3088,0.8404608964920044,0.7115331888198853,1,1,1,0.9025611281394958,6
3089,3089,0.9987786412239075,0.9983032941818236,1,1,1,0.999072790145874,8
3090,3090,0.9854723811149597,0.9795523285865784,1,1,1,0.9887393712997437,4
3091,3091,0.40656208992004395,0.505770206451416,1,0,0,0.46236851811408997,1
3092,3092,0.6067884564399719,0.4656200408935547,1,1,1,0.722722053527832,5
3093,3093,0.9756981730461121,0.958150327205658,1,1,1,0.9849105477333069,7
3094,3094,0.8216400742530823,0.7995805144309998,0,1,1,0.8448174595832825,0
3095,3095,0.38639190793037415,0.5979646444320679,1,0,0,0.560658872127533,4
3096,3096,0.9980822801589966,0.997603952884674,1,1,1,0.9984257221221924,7
3097,3097,0.405893474817276,0.4034608900547028,0,1,0,0.5106390118598938,2
3098,3098,0.9766315817832947,0.9698922634124756,1,1,1,0.9816494584083557,4
3099,3099,0.9985976815223694,0.9981731176376344,1,1,1,0.9989017248153687,9
3100,3100,0.9266149401664734,0.9180684685707092,1,1,1,0.934717059135437,0
3101,3101,0.9990057349205017,0.998826801776886,1,1,1,0.9991456270217896,7
3102,3102,0.9696985483169556,0.9450986981391908,1,1,1,0.9818320274353027,0
3103,3103,0.9640651941299438,0.9499989151954652,1,1,1,0.9742329120635986,6
3104,3104,0.999875545501709,0.9998331069946288,1,1,1,0.9999014139175415,7
3105,3105,0.997940719127655,0.9974293112754822,1,1,1,0.9983091354370117,1
3106,3106,0.9969013929367065,0.9962865114212036,1,1,1,0.9973750114440918,8
3107,3107,0.4948404133319855,0.6010162234306335,1,0,0,0.5377261638641357,5
3108,3108,0.5096768140792847,0.6490782499313354,1,0,0,0.46555662155151367,8
3109,3109,0.9865461587905884,0.9783549308776855,1,1,1,0.9909132719039917,8
3110,3110,0.4916125535964966,0.6037744879722595,0,0,0,0.4509981572628021,3
3111,3111,0.9975535273551941,0.9963374137878418,1,1,1,0.9982947707176208,0
3112,3112,0.9972662925720215,0.9958162903785706,1,1,1,0.9980406165122986,0
3113,3113,0.403633177280426,0.5739709138870239,0,0,0,0.48737862706184387,4
3114,3114,0.5260772109031677,0.5877976417541504,0,1,0,0.6963790655136108,8
3115,3115,0.5865505933761597,0.7178558111190796,1,0,0,0.44269439578056335,5
3116,3116,0.9912818670272827,0.9863150119781494,1,1,1,0.9937959909439087,7
3117,3117,0.9904708862304688,0.983937442302704,1,1,1,0.9939001798629761,0
3118,3118,0.9698160290718079,0.9634277820587158,1,1,1,0.9748573899269104,6
3119,3119,0.9700326919555664,0.9646660685539246,1,1,1,0.9741471409797668,4
3120,3120,0.656005859375,0.5640743374824524,1,1,1,0.7246018052101135,4
3121,3121,0.9898931384086609,0.983875036239624,1,1,1,0.9937496185302734,9
3122,3122,0.9977827668190002,0.99739408493042,1,1,1,0.9980870485305786,1
3123,3123,0.968165397644043,0.9478713870048524,1,1,1,0.9786880016326904,8
3124,3124,0.9564545154571533,0.9378369450569152,1,1,1,0.9661256074905396,6
3125,3125,0.8844126462936401,0.8335698843002319,1,1,1,0.9172311425209045,3
3126,3126,0.9983578324317932,0.9978321194648744,1,1,1,0.9987164735794067,9
3127,3127,0.8756400346755981,0.8294388055801392,1,1,1,0.9054928421974182,4
3128,3128,0.9996333122253418,0.9995772242546082,1,1,1,0.9996789693832397,9
3129,3129,0.8164693713188171,0.7269148230552673,1,1,1,0.876760721206665,3
3130,3130,0.606450080871582,0.5322675108909607,1,1,0,0.7270136475563049,3
3131,3131,0.6662614941596985,0.5931586027145386,1,1,1,0.7303293347358704,7
3132,3132,0.9947145581245422,0.9934911131858826,1,1,1,0.9957429766654968,5
3133,3133,0.9934307932853699,0.9906854033470154,1,1,1,0.994945228099823,9
3134,3134,0.9995213747024536,0.9994633793830872,1,1,1,0.9995669722557068,7
3135,3135,0.579440176486969,0.5984670519828796,1,1,0,0.7755166292190552,7
3136,3136,0.9172530770301819,0.8691697716712952,1,1,1,0.9461858868598938,4
3137,3137,0.9851845502853394,0.9763851165771484,1,1,1,0.9904468059539795,5
3138,3138,0.9977481961250305,0.9972717165946959,1,1,1,0.9988743662834167,8
3139,3139,0.5545368194580078,0.4741879105567932,1,1,1,0.6232807636260986,2
3140,3140,0.9954872727394104,0.9931378960609436,1,1,1,0.996975302696228,8
3141,3141,0.9997066855430603,0.9996235370635986,1,1,1,0.9997653365135193,9
3142,3142,0.985732913017273,0.9814636111259459,1,1,1,0.9887930750846863,5
3143,3143,0.925446629524231,0.9074358940124512,1,1,1,0.9398896098136902,3
3144,3144,0.999424934387207,0.999302625656128,1,1,1,0.9995232820510864,1
3145,3145,0.9886466860771179,0.9868006706237792,1,1,1,0.9894542694091797,9
3146,3146,0.5139281153678894,0.4194653034210205,0,1,1,0.6089506149291992,6
3147,3147,0.9494144320487976,0.934175670146942,1,1,1,0.9601609110832214,2
3148,3148,0.9104723930358887,0.8431292176246643,1,1,1,0.9467799663543701,0
3149,3149,0.9962182641029358,0.994565725326538,1,1,1,0.9972341656684875,1
3150,3150,0.5090402364730835,0.7361188530921936,1,0,0,0.7145528197288513,1
3151,3151,0.9946558475494385,0.9912689924240112,1,1,1,0.9964662790298462,8
3152,3152,0.9916811585426331,0.988686203956604,1,1,1,0.993707001209259,1
3153,3153,0.9988182187080383,0.9985766410827636,1,1,1,0.999018669128418,1
3154,3154,0.6863398551940918,0.8270338773727417,0,0,0,0.5140423774719238,0
3155,3155,0.9895771741867065,0.9860334992408752,1,1,1,0.9922095537185669,8
3156,3156,0.9987664222717285,0.9983286261558532,1,1,1,0.9990808963775635,9
3157,3157,0.9997621178627014,0.9997041821479796,1,1,1,0.9998069405555725,9
3158,3158,0.7554003596305847,0.56607985496521,1,1,1,0.8808392286300659,0
3159,3159,0.6013472080230713,0.4371277391910553,1,1,0,0.7668866515159607,2
3160,3160,0.48298749327659607,0.6202607154846191,0,1,0,0.6277629733085632,2
3161,3161,0.998623251914978,0.9982023239135742,1,1,1,0.9989594221115112,9
3162,3162,0.9974880218505859,0.9967249035835266,1,1,1,0.9980267882347107,1
3163,3163,0.9954003691673279,0.9939289093017578,1,1,1,0.9963487386703491,9
3164,3164,0.6733566522598267,0.5739715099334717,0,1,1,0.7526119947433472,2
3165,3165,0.9685826897621155,0.9500077366828918,1,1,1,0.9807761907577515,1
3166,3166,0.9905754327774048,0.9824157953262328,1,1,1,0.9941668510437012,9
3167,3167,0.9596162438392639,0.9379943013191224,1,1,1,0.9731842875480652,2
3168,3168,0.5143596529960632,0.6665206551551819,1,1,0,0.746475875377655,9
3169,3169,0.9881548881530762,0.9819642305374146,1,1,1,0.9916974306106567,9
3170,3170,0.9990511536598206,0.99893456697464,1,1,1,0.9991500377655029,9
3171,3171,0.7949120998382568,0.6576842069625854,0,1,1,0.8758333921432495,1
3172,3172,0.9741714596748352,0.9513117671012878,1,1,1,0.984941840171814,9
3173,3173,0.9948990941047668,0.9900656938552856,1,1,1,0.9972792267799377,9
3174,3174,0.8972831964492798,0.7865342497825623,1,1,1,0.9479816555976868,2
3175,3175,0.996921956539154,0.9953241944313048,1,1,1,0.9978876709938049,1
3176,3176,0.9996633529663086,0.9995835423469543,1,1,1,0.9997261166572571,7
3177,3177,0.9898348450660706,0.987241506576538,1,1,1,0.9918525815010071,0
3178,3178,0.777043879032135,0.6482028365135193,1,1,1,0.862056314945221,5
3179,3179,0.4706106185913086,0.5733768939971924,1,1,0,0.6003389954566956,6
3180,3180,0.46638378500938416,0.5880871415138245,1,1,0,0.5919939279556274,3
3181,3181,0.9744967222213745,0.9505013823509216,1,1,1,0.9859134554862976,9
3182,3182,0.9950981736183167,0.9923076629638672,1,1,1,0.9965574741363525,8
3183,3183,0.5371639132499695,0.4693515300750733,1,1,0,0.6307870745658875,3
3184,3184,0.9948617815971375,0.9925105571746826,1,1,1,0.9963332414627075,0
3185,3185,0.6162382364273071,0.5330039262771606,1,1,0,0.766167938709259,2
3186,3186,0.634268581867218,0.4584843814373016,1,1,0,0.8117623925209045,7
3187,3187,0.9998617172241211,0.9998326301574708,1,1,1,0.9998841285705566,7
3188,3188,0.5089895129203796,0.4366301000118256,1,1,1,0.5732744336128235,4
3189,3189,0.996412456035614,0.9947271943092346,1,1,1,0.9974045157432556,8
3190,3190,0.9949586987495422,0.9896538853645324,1,1,1,0.9974936246871948,3
3191,3191,0.5679429173469543,0.4324418306350708,1,1,0,0.702198326587677,0
3192,3192,0.7138502597808838,0.6343294978141785,0,1,1,0.7795079946517944,4
3193,3193,0.9869025945663452,0.978469729423523,1,1,1,0.9916874766349792,2
3194,3194,0.686619222164154,0.5980515480041504,1,1,1,0.7578505277633667,3
3195,3195,0.6909347176551819,0.6289669275283813,1,1,1,0.7355747818946838,5
3196,3196,0.9924546480178833,0.9901880621910096,1,1,1,0.9941471815109253,7
3197,3197,0.8997454047203064,0.8565049767494202,1,1,1,0.9252393841743469,6
3198,3198,0.9976557493209839,0.9972696900367736,1,1,1,0.9980067610740662,6
3199,3199,0.9616105556488037,0.9524693489074708,1,1,1,0.9676157236099243,6
3200,3200,0.9922120571136475,0.9898281097412108,1,1,1,0.9939350485801697,5
3201,3201,0.870856761932373,0.7951722741127014,1,1,1,0.9185284376144409,6
3202,3202,0.5310994386672974,0.4777529537677765,0,1,1,0.5829574465751648,3
3203,3203,0.9951533079147339,0.9934078454971312,1,1,1,0.9962640404701233,4
3204,3204,0.5847007036209106,0.7289285659790039,0,0,0,0.49922052025794983,4
3205,3205,0.9952440857887268,0.9928996562957764,1,1,1,0.9964773058891296,8
3206,3206,0.9479671716690063,0.915454626083374,1,1,1,0.9670471549034119,8
3207,3207,0.9174472093582153,0.8726953864097595,1,1,1,0.9461573958396912,0
3208,3208,0.8845850229263306,0.8267524242401123,1,1,1,0.9236651659011841,9
3209,3209,0.309815376996994,0.42292720079422,1,0,0,0.357613742351532,7
3210,3210,0.999907374382019,0.9998850822448729,1,1,1,0.9999239444732666,9
3211,3211,0.8870802521705627,0.8059756755828857,0,1,1,0.9330222606658936,8
3212,3212,0.9667893648147583,0.9518940448760986,1,1,1,0.9750521779060364,6
3213,3213,0.9965530633926392,0.9947159886360168,1,1,1,0.9975342750549316,9
3214,3214,0.9037657380104065,0.8457320332527161,1,1,1,0.9355201721191406,6
3215,3215,0.9996861219406128,0.999613344669342,1,1,1,0.9997459053993225,1
3216,3216,0.47110021114349365,0.6899029016494751,0,0,0,0.40570107102394104,3
3217,3217,0.9998629093170166,0.9998340606689452,1,1,1,0.9998867511749268,7
3218,3218,0.4646993577480316,0.6893693208694458,1,0,0,0.48873013257980347,9
3219,3219,0.8748065829277039,0.7860502004623413,1,1,1,0.9255276918411255,0
3220,3220,0.40287861227989197,0.5134612321853638,0,1,0,0.5545520782470703,9
3221,3221,0.9824457168579102,0.9769406318664552,1,1,1,0.9865593910217285,5
3222,3222,0.8132092356681824,0.6876780986785889,1,1,1,0.8896766304969788,4
3223,3223,0.9997522234916687,0.9996941089630128,1,1,1,0.9997918009757996,7
3224,3224,0.865453839302063,0.7988657951354979,1,1,1,0.8987420201301575,6
3225,3225,0.9981873631477356,0.99750155210495,1,1,1,0.9986382126808167,9
3226,3226,0.5494173169136047,0.7198386192321777,1,0,0,0.5812708735466003,8
3227,3227,0.7269015908241272,0.5699750781059265,1,1,1,0.8309125304222107,2
3228,3228,0.8887379169464111,0.8282158970832825,1,1,1,0.9276143908500671,3
3229,3229,0.9398655295372009,0.8897342085838318,1,1,1,0.9626829028129578,9
3230,3230,0.7638924717903137,0.6554858088493347,1,1,1,0.8358334898948669,3
3231,3231,0.5061161518096924,0.7047845125198364,1,0,0,0.63367760181427,3
3232,3232,0.7090623378753662,0.5707953572273254,1,1,1,0.8062836527824402,7
3233,3233,0.9919562339782715,0.9895583391189576,1,1,1,0.9934355020523071,8
3234,3234,0.9397005438804626,0.9244113564491272,1,1,1,0.9516991972923279,3
3235,3235,0.5819914937019348,0.6925811171531677,0,0,0,0.4967094361782074,3
3236,3236,0.5882673263549805,0.5136822462081909,0,1,1,0.6506013870239258,6
3237,3237,0.882303774356842,0.7812848091125488,1,1,1,0.938134491443634,9
3238,3238,0.904132068157196,0.8559148907661438,1,1,1,0.9349102973937988,6
3239,3239,0.9976886510848999,0.9971399307250975,1,1,1,0.9981154203414917,1
3240,3240,0.38679206371307373,0.5601837038993835,0,0,0,0.46847566962242126,1
3241,3241,0.9997963309288025,0.9997716546058656,1,1,1,0.9998214840888977,7
3242,3242,0.6808716654777527,0.5825979709625244,1,1,1,0.760913074016571,4
3243,3243,0.995394229888916,0.9939663410186768,1,1,1,0.9965531826019287,8
3244,3244,0.9867485761642456,0.9786656498908995,1,1,1,0.9909510612487793,7
3245,3245,0.983864963054657,0.9727419018745422,1,1,1,0.9897013902664185,7
3246,3246,0.5287107229232788,0.6974197626113892,0,0,0,0.4448012411594391,8
3247,3247,0.864825427532196,0.8005646467208862,1,1,1,0.9056229591369629,3
3248,3248,0.9924113750457764,0.989349365234375,1,1,1,0.9944581985473633,0
3249,3249,0.8982141613960266,0.8291081786155701,1,1,1,0.9378113150596619,3
3250,3250,0.48038479685783386,0.5243188142776489,1,1,0,0.6046965718269348,2
3251,3251,0.8604158759117126,0.8169965744018555,1,1,1,0.8939578533172607,5
3252,3252,0.6777606010437012,0.5755419731140137,1,1,1,0.7589346170425415,4
3253,3253,0.6972655653953552,0.4563064277172089,1,1,1,0.8727273344993591,9
3254,3254,0.9927803874015808,0.9888805150985718,1,1,1,0.995245635509491,3
3255,3255,0.9748724699020386,0.966084122657776,1,1,1,0.9810456037521362,5
3256,3256,0.9917185306549072,0.9879695177078248,1,1,1,0.993950366973877,4
3257,3257,0.9227321743965149,0.8495296239852905,1,1,1,0.9608737230300903,7
3258,3258,0.6287870407104492,0.774772047996521,1,0,0,0.4966653883457184,0
3259,3259,0.7858662009239197,0.6854055523872375,1,1,1,0.8632746338844299,3
3260,3260,0.9995415210723877,0.9994691014289856,1,1,1,0.9995943903923035,7
3261,3261,0.998017430305481,0.9972195625305176,1,1,1,0.9985686540603638,0
3262,3262,0.6110056042671204,0.5095511078834534,1,1,1,0.6924075484275818,2
3263,3263,0.9424312710762024,0.8996099233627319,1,1,1,0.9644073247909546,1
3264,3264,0.3280656933784485,0.4171163737773895,0,0,0,0.3744126558303833,0
3265,3265,0.9968206882476807,0.9941579103469848,1,1,1,0.9979815483093262,8
3266,3266,0.9937912821769714,0.9923498034477234,1,1,1,0.9948557615280151,7
3267,3267,0.5717516541481018,0.5138198733329773,1,1,0,0.658216118812561,3
3268,3268,0.9950062036514282,0.993401825428009,1,1,1,0.9961413741111755,5
3269,3269,0.9971434473991394,0.9962261915206908,1,1,1,0.997809112071991,7
3270,3270,0.9946840405464172,0.9917146563529968,1,1,1,0.9964093565940857,8
3271,3271,0.8985252380371094,0.8692587018013,1,1,1,0.9215651750564575,5
3272,3272,0.9971498847007751,0.9960851669311525,1,1,1,0.9977957010269165,7
3273,3273,0.9981497526168823,0.9978314042091371,1,1,1,0.9983685612678528,8
3274,3274,0.9977238774299622,0.9970154762268066,1,1,1,0.9982333183288574,1
3275,3275,0.3619995713233948,0.4875253438949585,1,0,0,0.4874667823314667,5
3276,3276,0.9396660327911377,0.9203900694847108,1,1,1,0.9549750685691833,4
3277,3277,0.9965800642967224,0.9959599375724792,1,1,1,0.9970893263816833,7
3278,3278,0.5221681594848633,0.5522933602333069,0,0,0,0.5069869756698608,2
3279,3279,0.7537230253219604,0.6465610861778259,1,1,1,0.8410416841506958,8
3280,3280,0.9253021478652954,0.8956435322761536,1,1,1,0.9461726546287537,3
3281,3281,0.9726999402046204,0.9645208120346068,1,1,1,0.9781769514083862,2
3282,3282,0.990038275718689,0.985062837600708,1,1,1,0.9929541945457458,9
3283,3283,0.4162063002586365,0.5459010601043701,1,0,0,0.46701139211654663,7
3284,3284,0.5710493922233582,0.6360723972320557,1,1,0,0.780363917350769,4
3285,3285,0.9981123208999634,0.9974915981292723,1,1,1,0.99854975938797,1
3286,3286,0.9847695827484131,0.9821670055389404,1,1,1,0.986717700958252,6
3287,3287,0.9944949746131897,0.9931633472442628,1,1,1,0.9954900145530701,5
3288,3288,0.9958173632621765,0.9943242073059082,1,1,1,0.9968205690383911,9
3289,3289,0.9978050589561462,0.997305154800415,1,1,1,0.9981315732002258,8
3290,3290,0.9858545660972595,0.9776622653007508,1,1,1,0.9907299876213074,5
3291,3291,0.5930683016777039,0.5025680661201477,1,1,0,0.6865131258964539,5
3292,3292,0.49652668833732605,0.5937324166297913,1,0,0,0.43556901812553406,4
3293,3293,0.9995631575584412,0.9994850158691406,1,1,1,0.9996193647384644,1
3294,3294,0.9999897480010986,0.9999877214431764,1,1,1,0.9999914169311523,0
3295,3295,0.9929094314575195,0.9887674450874328,1,1,1,0.9952164888381958,9
3296,3296,0.9559551477432251,0.9406869411468506,1,1,1,0.9649479389190674,4
3297,3297,0.3602059781551361,0.460551381111145,1,1,0,0.46424394845962524,4
3298,3298,0.5855523347854614,0.4813303053379059,1,1,1,0.6819605827331543,3
3299,3299,0.5286173224449158,0.389626145362854,1,1,0,0.6652895212173462,0
3300,3300,0.8674086928367615,0.7663313150405884,1,1,1,0.9182090163230896,4
3301,3301,0.5128681063652039,0.6808347105979919,1,0,0,0.44588667154312134,8
3302,3302,0.9408302307128906,0.8792781233787537,1,1,1,0.9711712002754211,0
