,sample_idx,label,base_prediction,prediction,linf_radius,l2_radius
483,5382,0,0,0,0.00825204552329752,0.45737478760712336
484,9155,5,5,5,0.00825204552329752,0.45737478760712336
485,1295,0,0,0,0.00825204552329752,0.45737478760712336
486,9680,8,8,8,0.00825204552329752,0.45737478760712336
487,2584,6,6,6,0.00825204552329752,0.45737478760712336
488,8293,0,0,0,0.00825204552329752,0.45737478760712336
489,7010,0,0,0,0.00825204552329752,0.45737478760712336
490,7206,2,2,2,0.00825204552329752,0.45737478760712336
491,3277,7,7,7,0.00825204552329752,0.45737478760712336
492,1781,6,6,6,0.00825204552329752,0.45737478760712336
493,8970,0,0,0,0.00825204552329752,0.45737478760712336
494,2654,5,5,5,0.006119239177411007,0.3391626610861391
495,2152,7,7,7,0.00825204552329752,0.45737478760712336
496,460,5,5,5,0.00825204552329752,0.45737478760712336
497,1275,3,3,3,0.00767531632875661,0.42540921105822327
498,1427,9,9,9,0.00825204552329752,0.45737478760712336
499,9123,2,2,2,0.0077225937800876054,0.428029593386468
