,sample_idx,Sehwag2021Proxy_R18_cifar10_autoaugment_trades0.25_adv_conf0.25,Sehwag2021Proxy_R18_cifar10_autoaugment_trades0.25_is_acc,Sehwag2021Proxy_R18_cifar10_autoaugment_trades0.25_is_rob0.25,Sehwag2021Proxy_R18_cifar10_autoaugment_trades0.25_nat_conf,Sehwag2021Proxy_R18_cifar10_autoaugment_trades0.25_pred
2453,2453,0.7995582222938538,0,0,0.42040422558784485,4
2454,2454,0.692079484462738,1,1,0.9102686643600464,1
2455,2455,0.5006824135780334,1,0,0.9059649705886841,6
2456,2456,0.9984153509140015,1,1,0.9988453388214111,8
2457,2457,0.9985756874084473,1,1,0.9991886019706726,6
2458,2458,0.9751147627830505,1,1,0.9916589856147766,8
2459,2459,0.9931087493896484,1,1,0.9969921112060547,5
2460,2460,0.9871925115585327,1,1,0.9929288029670715,9
2461,2461,0.5597242712974548,0,0,0.5335748195648193,2
2462,2462,0.9987525939941406,1,1,0.9991266131401062,1
2463,2463,0.858987033367157,1,1,0.9188650250434875,0
2464,2464,0.5987738370895386,0,0,0.5005602836608887,0
2465,2465,0.9973269701004028,1,1,0.9988642930984497,9
2466,2466,0.4839540123939514,1,1,0.8094756007194519,2
2467,2467,0.9942765831947327,1,1,0.9970420002937317,9
2468,2468,0.9818553924560547,1,1,0.9912614822387695,0
2469,2469,0.9965652823448181,1,1,0.9991582632064819,9
2470,2470,0.9999977350234985,1,1,0.9999992847442627,7
2471,2471,0.9901093244552612,1,1,0.9965779185295105,8
2472,2472,0.6640477180480957,1,1,0.8841885328292847,5
2473,2473,0.9281678199768066,1,1,0.9659697413444519,0
2474,2474,0.9962590932846069,1,1,0.9989070892333984,6
2475,2475,0.9742727279663086,1,1,0.9936919212341309,6
2476,2476,0.9960450530052185,1,1,0.9981168508529663,8
2477,2477,0.9977109432220459,1,1,0.9989489912986755,1
2478,2478,0.9993506073951721,1,1,0.9997087121009827,6
2479,2479,0.7850121855735779,1,1,0.9400845170021057,5
2480,2480,0.9995974898338318,1,1,0.9998514652252197,8
2481,2481,0.6158896684646606,1,1,0.8112189173698425,7
2482,2482,0.5177252888679504,1,0,0.9051880240440369,9
2483,2483,0.9995192289352417,1,1,0.9997809529304504,2
2484,2484,0.9986876845359802,1,1,0.9992764592170715,1
2485,2485,0.9972557425498962,1,1,0.9983590245246887,6
2486,2486,0.6914973258972168,1,0,0.7064343094825745,7
2487,2487,0.9603193998336792,1,1,0.9888526201248169,5
2488,2488,0.9991422891616821,1,1,0.9996391534805298,6
2489,2489,0.9418569207191467,1,1,0.9921360015869141,3
2490,2490,0.53385329246521,1,1,0.7119258642196655,0
2491,2491,0.9865044951438904,1,1,0.9960494637489319,9
2492,2492,0.9999165534973145,1,1,0.9999508857727051,8
2493,2493,0.9101976156234741,1,1,0.9918674826622009,9
2494,2494,0.6033089756965637,0,1,0.7938293814659119,4
2495,2495,0.5050527453422546,0,0,0.4366056025028229,8
2496,2496,0.9946129322052002,1,1,0.9987425208091736,9
2497,2497,0.9625781774520874,1,1,0.9843973517417908,9
2498,2498,0.9636011719703674,1,1,0.9841721653938293,3
2499,2499,0.5849652290344238,0,1,0.8747891783714294,2
2500,2500,0.7181602120399475,0,0,0.5679466128349304,6
2501,2501,0.7689441442489624,1,1,0.9942091703414917,4
2502,2502,0.9769490361213684,1,1,0.990922749042511,8
2503,2503,0.987023115158081,1,1,0.9950154423713684,8
2504,2504,0.9801265597343445,1,1,0.9931766986846924,1
2505,2505,0.9574527144432068,1,1,0.9889278411865234,7
2506,2506,0.5246251225471497,1,1,0.7014228701591492,3
2507,2507,0.5962988138198853,1,1,0.6741943359375,0
2508,2508,0.9978148937225342,1,1,0.9998358488082886,6
2509,2509,0.9552823901176453,1,1,0.9937617182731628,2
2510,2510,0.9985924363136292,1,1,0.9997689127922058,4
2511,2511,0.5397853255271912,1,0,0.7045813798904419,8
2512,2512,0.9861133694648743,1,1,0.9953769445419312,2
2513,2513,0.9999387264251709,1,1,0.999976396560669,2
2514,2514,0.8047356605529785,1,1,0.8864153623580933,9
2515,2515,0.6914475560188293,1,1,0.8534282445907593,2
2516,2516,0.8435860872268677,0,0,0.42654794454574585,3
2517,2517,0.9989921450614929,1,1,0.9994722008705139,9
2518,2518,0.9990379810333252,1,1,0.9994699358940125,7
2519,2519,0.5218788981437683,1,1,0.9019235372543335,4
2520,2520,0.8798555731773376,1,1,0.961546778678894,1
2521,2521,0.7446351647377014,1,1,0.9039666652679443,9
2522,2522,0.9754009246826172,1,1,0.9884776473045349,1
2523,2523,0.8245714902877808,1,1,0.9473181962966919,4
2524,2524,0.6323405504226685,1,0,0.6136637330055237,3
2525,2525,0.4270350933074951,0,0,0.2728175222873688,0
2526,2526,0.5290288925170898,1,1,0.7937902808189392,3
2527,2527,0.9971492886543274,1,1,0.9981400966644287,8
2528,2528,0.9997631907463074,1,1,0.9998818635940552,9
2529,2529,0.618681013584137,1,0,0.7991575598716736,3
2530,2530,0.8522839546203613,1,1,0.9442744255065918,6
2531,2531,0.9844434261322021,1,1,0.9943168759346008,2
2532,2532,0.5389530062675476,0,1,0.7828908562660217,1
2533,2533,0.38240864872932434,0,1,0.4352848529815674,5
2534,2534,0.9165964126586914,1,1,0.9815713763237,9
2535,2535,0.9469665884971619,1,1,0.9895986318588257,0
2536,2536,0.9999314546585083,1,1,0.9999772310256958,5
2537,2537,0.9999268054962158,1,1,0.9999542236328125,1
2538,2538,0.8266077637672424,1,1,0.9775585532188416,5
2539,2539,0.9583526253700256,1,1,0.9827537536621094,8
2540,2540,0.9728172421455383,1,1,0.9924267530441284,2
2541,2541,0.9995419979095459,1,1,0.9996951818466187,1
2542,2542,0.7196196913719177,1,0,0.48734188079833984,2
2543,2543,0.9989569187164307,1,1,0.9996501207351685,3
2544,2544,0.9999986886978149,1,1,0.9999996423721313,2
2545,2545,0.9985523819923401,1,1,0.9996196031570435,4
2546,2546,0.9971082806587219,1,1,0.9987879395484924,8
2547,2547,0.9314472079277039,1,1,0.9932857155799866,4
2548,2548,0.9995672106742859,1,1,0.9998894929885864,0
2549,2549,0.7052680850028992,1,1,0.9670397043228149,6
2550,2550,0.9225163459777832,1,1,0.9764151573181152,4
2551,2551,0.4965786039829254,1,1,0.9073830842971802,2
2552,2552,0.9976493716239929,1,1,0.9988037347793579,9
2553,2553,0.9400342702865601,1,1,0.9755498766899109,8
2554,2554,0.6416141390800476,1,0,0.7490900158882141,4
2555,2555,0.5810902118682861,1,0,0.8301475048065186,7
2556,2556,0.9964383840560913,1,1,0.999692440032959,6
2557,2557,0.9994605183601379,1,1,0.9998672008514404,2
2558,2558,0.9294398427009583,1,1,0.986464262008667,4
2559,2559,0.9929757118225098,1,1,0.9980113506317139,7
2560,2560,0.9788041710853577,1,1,0.9917072653770447,7
2561,2561,0.9997783303260803,1,1,0.999862790107727,6
2562,2562,0.5674455165863037,1,1,0.8266165256500244,4
2563,2563,0.992323637008667,1,1,0.9972243309020996,2
2564,2564,0.9822877645492554,1,1,0.9954649806022644,2
2565,2565,0.960318386554718,1,1,0.9780431985855103,3
2566,2566,0.9848114252090454,1,1,0.9956763386726379,2
2567,2567,0.6450058221817017,1,0,0.6063927412033081,4
2568,2568,0.9800834655761719,1,1,0.9918093085289001,9
2569,2569,0.998746395111084,1,1,0.9993684887886047,0
2570,2570,0.48571646213531494,1,0,0.4811680018901825,0
2571,2571,0.9875980019569397,1,1,0.9926449060440063,9
2572,2572,0.9924764037132263,1,1,0.9979879856109619,6
2573,2573,0.47176748514175415,1,1,0.8027825951576233,5
2574,2574,0.9997090697288513,1,1,0.9998666048049927,8
2575,2575,0.8243094086647034,1,1,0.9853286147117615,5
2576,2576,0.998772919178009,1,1,0.9997485280036926,2
2577,2577,0.9125431776046753,1,1,0.9672852158546448,4
2578,2578,0.9958733916282654,1,1,0.9983605742454529,8
2579,2579,0.980244517326355,1,1,0.9938439130783081,8
2580,2580,0.9937453269958496,1,1,0.9980300068855286,6
2581,2581,0.5595673322677612,0,0,0.48397135734558105,3
2582,2582,0.9999532699584961,1,1,0.9999854564666748,5
2583,2583,0.9997158646583557,1,1,0.9998718500137329,7
2584,2584,0.9945935606956482,1,1,0.9978898167610168,6
2585,2585,0.7874571681022644,0,0,0.4719664454460144,5
2586,2586,0.4483427107334137,0,1,0.6489494442939758,4
2587,2587,0.994212806224823,1,1,0.9974514842033386,0
2588,2588,0.812427282333374,1,0,0.6175523996353149,4
2589,2589,0.48696810007095337,1,1,0.6023256778717041,0
2590,2590,0.6416553258895874,0,0,0.5297118425369263,3
2591,2591,0.949447751045227,1,1,0.9704196453094482,8
2592,2592,0.9779922366142273,0,1,0.9959709048271179,4
2593,2593,0.9990394711494446,1,1,0.9994820952415466,8
2594,2594,0.8497006297111511,1,1,0.9732198119163513,0
2595,2595,0.9989005327224731,1,1,0.9997846484184265,4
2596,2596,0.5565693974494934,1,1,0.7849856615066528,9
2597,2597,0.8927530646324158,1,1,0.980309009552002,2
2598,2598,0.602494478225708,1,1,0.9172919392585754,3
2599,2599,0.5114430785179138,0,0,0.8030456304550171,3
2600,2600,0.998656153678894,1,1,0.9994428753852844,8
2601,2601,0.9993250370025635,1,1,0.9995073080062866,1
2602,2602,0.9987428784370422,1,1,0.9993211030960083,6
2603,2603,0.9410709142684937,1,1,0.9898916482925415,0
2604,2604,0.9904084205627441,1,1,0.9950214624404907,8
2605,2605,0.5592849254608154,1,1,0.8696572780609131,4
2606,2606,0.43663936853408813,1,0,0.4785931706428528,3
2607,2607,0.9987094402313232,1,1,0.99910968542099,1
2608,2608,0.6820831894874573,1,1,0.9593343138694763,4
2609,2609,0.9406782984733582,1,1,0.9755040407180786,5
2610,2610,0.9997097849845886,1,1,0.9999032020568848,2
2611,2611,0.5053802728652954,1,1,0.7320370078086853,4
2612,2612,0.5447548627853394,0,1,0.7490711212158203,5
2613,2613,0.9912611842155457,1,1,0.9986929297447205,6
2614,2614,0.9859945774078369,1,1,0.9914857745170593,0
2615,2615,0.9964815378189087,1,1,0.9992944002151489,7
2616,2616,0.9882033467292786,1,1,0.9968109726905823,1
2617,2617,0.9975364208221436,1,1,0.999173104763031,3
2618,2618,0.9939149022102356,1,1,0.9992170333862305,5
2619,2619,0.9992570281028748,1,1,0.9997428059577942,7
2620,2620,0.9855698943138123,1,1,0.9909618496894836,1
2621,2621,0.9932802319526672,1,1,0.9985887408256531,8
2622,2622,0.6770327091217041,1,1,0.7385158538818359,0
2623,2623,0.7296014428138733,1,1,0.8648356199264526,4
2624,2624,0.7879212498664856,1,1,0.8912298083305359,8
2625,2625,0.9958498477935791,1,1,0.9988583326339722,2
2626,2626,0.9989902377128601,1,1,0.999454915523529,7
2627,2627,0.9694523215293884,1,1,0.9945425987243652,7
2628,2628,0.660992443561554,1,1,0.8883453607559204,0
2629,2629,0.6917629837989807,1,0,0.6643664240837097,2
2630,2630,0.9733825325965881,1,1,0.9936119914054871,2
2631,2631,0.9994940757751465,1,1,0.9999189376831055,4
2632,2632,0.5027157664299011,0,0,0.5789147615432739,5
2633,2633,0.9998369216918945,1,1,0.9999264478683472,3
2634,2634,0.7757323384284973,0,0,0.49016642570495605,9
2635,2635,0.6123247146606445,0,0,0.5910819172859192,4
2636,2636,0.9994694590568542,1,1,0.9996987581253052,1
2637,2637,0.8010221719741821,1,1,0.9284541010856628,6
2638,2638,0.9879900813102722,1,1,0.9976028800010681,4
2639,2639,0.9958528280258179,1,1,0.9988347887992859,6
2640,2640,0.9994396567344666,1,1,0.9997333884239197,7
2641,2641,0.6945376396179199,1,1,0.9566183090209961,4
2642,2642,0.9985430240631104,1,1,0.999812662601471,7
2643,2643,0.7160740494728088,1,1,0.7844835519790649,3
2644,2644,0.9626696705818176,1,1,0.9836862683296204,8
2645,2645,0.9956066012382507,1,1,0.9968681931495667,1
2646,2646,0.6018611788749695,1,0,0.5573697686195374,3
2647,2647,0.9954217076301575,1,1,0.9966228008270264,1
2648,2648,0.9871616959571838,1,1,0.9966683983802795,4
2649,2649,0.5033574104309082,1,1,0.7973986268043518,6
2650,2650,0.7032478451728821,0,0,0.378377765417099,2
2651,2651,0.8354054093360901,1,1,0.937798261642456,5
2652,2652,0.9995846152305603,1,1,0.9998268485069275,7
2653,2653,0.9980875849723816,1,1,0.999212384223938,4
2654,2654,0.8285921216011047,1,1,0.9875643849372864,5
2655,2655,0.7472171187400818,1,1,0.9002484679222107,4
2656,2656,0.9999091625213623,1,1,0.9999580383300781,9
2657,2657,0.9962255954742432,1,1,0.9978066086769104,7
2658,2658,0.9984347224235535,1,1,0.9989770650863647,7
2659,2659,0.9963108897209167,1,1,0.9990720748901367,2
2660,2660,0.955414354801178,1,1,0.9834950566291809,3
2661,2661,0.7106772661209106,1,1,0.9501595497131348,3
2662,2662,0.9391868114471436,1,1,0.9746655225753784,6
2663,2663,0.9999474287033081,1,1,0.9999867677688599,7
2664,2664,0.9808258414268494,1,1,0.9964385032653809,4
2665,2665,0.9995983242988586,1,1,0.9997722506523132,1
2666,2666,0.9969112277030945,1,1,0.9993476271629333,6
2667,2667,0.9961414933204651,1,1,0.9971746206283569,1
2668,2668,0.7423655390739441,1,1,0.8437974452972412,0
2669,2669,0.9944096207618713,1,1,0.9992969036102295,6
2670,2670,0.9998531341552734,1,1,0.9999513626098633,9
2671,2671,0.8716740012168884,1,1,0.9817603230476379,6
2672,2672,0.9996253252029419,1,1,0.9998825788497925,0
2673,2673,0.5671085119247437,1,0,0.8911852240562439,2
2674,2674,0.9626026153564453,1,1,0.9851195216178894,0
2675,2675,0.5953203439712524,1,0,0.5824949741363525,2
2676,2676,0.7727475166320801,0,0,0.45095106959342957,6
2677,2677,0.995940089225769,1,1,0.9985949397087097,7
2678,2678,0.9997537732124329,1,1,0.9998522996902466,0
2679,2679,0.9898584485054016,1,1,0.99591064453125,0
2680,2680,0.9951443076133728,1,1,0.9976589679718018,0
2681,2681,0.6511696577072144,1,1,0.8942503333091736,0
2682,2682,0.9649429321289062,1,1,0.9876450896263123,7
2683,2683,0.9995367527008057,1,1,0.9997420907020569,5
2684,2684,0.9991506338119507,1,1,0.9995662569999695,3
2685,2685,0.492411732673645,1,0,0.7540504336357117,2
2686,2686,0.9994656443595886,1,1,0.9997145533561707,7
2687,2687,0.9989294409751892,1,1,0.9993483424186707,8
2688,2688,0.8882712721824646,1,1,0.939407467842102,5
2689,2689,0.9920573830604553,1,1,0.9977071285247803,5
2690,2690,0.7382571697235107,0,0,0.5202874541282654,6
2691,2691,0.99962317943573,1,1,0.9998810291290283,2
2692,2692,0.9629969000816345,1,1,0.982750415802002,8
2693,2693,0.995159924030304,1,1,0.9965032339096069,9
2694,2694,0.9973580241203308,1,1,0.9980334639549255,1
2695,2695,0.9857609868049622,1,1,0.997495710849762,2
2696,2696,0.9541832804679871,1,1,0.9958710074424744,2
2697,2697,0.9785526990890503,1,1,0.9922731518745422,0
2698,2698,0.9984960556030273,1,1,0.9992289543151855,3
2699,2699,0.878987729549408,1,1,0.985655665397644,4
2700,2700,0.994414210319519,1,1,0.99776291847229,9
2701,2701,0.5542713403701782,1,0,0.6398680210113525,1
2702,2702,0.5489247441291809,1,0,0.8163402676582336,6
2703,2703,0.4880995750427246,1,0,0.6090201139450073,9
2704,2704,0.9862577319145203,1,1,0.9951373934745789,0
2705,2705,0.6406281590461731,1,0,0.4805646240711212,8
2706,2706,0.9959879517555237,1,1,0.998790442943573,3
2707,2707,0.9821850657463074,1,1,0.994126558303833,6
2708,2708,0.49157899618148804,1,0,0.5557438135147095,4
2709,2709,0.9867987036705017,1,1,0.9956932663917542,6
2710,2710,0.998126208782196,1,1,0.9987970590591431,7
2711,2711,0.9758386015892029,1,1,0.9876691699028015,5
2712,2712,0.9994025230407715,1,1,0.9997066855430603,1
2713,2713,0.9991055130958557,1,1,0.9994150400161743,8
2714,2714,0.98028963804245,1,1,0.9881487488746643,9
2715,2715,0.9995480179786682,1,1,0.9997584223747253,0
2716,2716,0.682601273059845,0,0,0.83734530210495,3
2717,2717,0.6156309247016907,1,0,0.7293652296066284,0
2718,2718,0.47294434905052185,1,1,0.6389691829681396,5
2719,2719,0.5089259743690491,1,0,0.2679654061794281,4
2720,2720,0.9816252589225769,1,1,0.9910743832588196,3
2721,2721,0.8856217861175537,1,1,0.9542970657348633,8
2722,2722,0.6609163284301758,1,1,0.8802671432495117,5
2723,2723,0.9592378735542297,1,1,0.9885580539703369,2
2724,2724,0.99880051612854,1,1,0.9994624257087708,0
2725,2725,0.9484065175056458,1,1,0.9780802726745605,8
2726,2726,0.9909406900405884,1,1,0.9976431727409363,5
2727,2727,0.9880272150039673,1,1,0.9958584904670715,9
2728,2728,0.9998980760574341,1,1,0.9999693632125854,2
2729,2729,0.6439276933670044,1,0,0.6090298891067505,5
2730,2730,0.9694685935974121,1,1,0.9889354109764099,6
2731,2731,0.9768639206886292,1,1,0.9913889765739441,5
2732,2732,0.999760091304779,1,1,0.9998795986175537,7
2733,2733,0.9711496233940125,1,1,0.9909921884536743,3
2734,2734,0.9993464350700378,1,1,0.9995872378349304,7
2735,2735,0.7618294358253479,1,0,0.8179000020027161,2
2736,2736,0.9949140548706055,1,1,0.9990278482437134,8
2737,2737,0.9980292916297913,1,1,0.9992977380752563,8
2738,2738,0.9539591073989868,1,1,0.9937897324562073,4
2739,2739,0.9999536275863647,1,1,0.9999867677688599,2
2740,2740,0.9671703577041626,1,1,0.9858890771865845,1
2741,2741,0.9985590577125549,1,1,0.99920254945755,6
2742,2742,0.9999265670776367,1,1,0.9999711513519287,2
2743,2743,0.9990800619125366,1,1,0.999477207660675,9
2744,2744,0.9988034963607788,1,1,0.999337375164032,9
2745,2745,0.9981979727745056,1,1,0.9992884397506714,8
2746,2746,0.6122208833694458,0,0,0.7587599754333496,6
2747,2747,0.912722110748291,1,1,0.9732339382171631,3
2748,2748,0.9976949095726013,1,1,0.998076319694519,1
2749,2749,0.9981922507286072,1,1,0.998676598072052,0
2750,2750,0.9999240636825562,1,1,0.9999775886535645,5
2751,2751,0.9999366998672485,1,1,0.999976634979248,2
2752,2752,0.6318368911743164,1,0,0.638816237449646,3
2753,2753,0.9986734390258789,1,1,0.9992201328277588,7
2754,2754,0.9119727611541748,1,1,0.9746025800704956,9
2755,2755,0.8299878835678101,1,1,0.9609816670417786,5
2756,2756,0.7571094632148743,1,1,0.8388009667396545,9
2757,2757,0.9998109936714172,1,1,0.999893069267273,1
2758,2758,0.9976136684417725,1,1,0.9989100694656372,1
2759,2759,0.9579709768295288,1,1,0.9911394715309143,3
2760,2760,0.9626573920249939,1,1,0.9942739605903625,2
2761,2761,0.9975402355194092,1,1,0.998943030834198,7
2762,2762,0.6927697658538818,1,0,0.5426894426345825,4
2763,2763,0.8905755281448364,1,1,0.9828862547874451,4
2764,2764,0.9965741634368896,1,1,0.9976828098297119,1
2765,2765,0.9808310866355896,1,1,0.9902594685554504,9
2766,2766,0.999384880065918,1,1,0.9998502731323242,4
2767,2767,0.533154308795929,0,0,0.659292459487915,3
2768,2768,0.9904946088790894,1,1,0.9961007833480835,5
2769,2769,0.9889095425605774,1,1,0.9964358806610107,2
2770,2770,0.9171644449234009,1,1,0.9779669046401978,7
2771,2771,0.9947248101234436,1,1,0.9968326687812805,7
2772,2772,0.9988948702812195,1,1,0.9994737505912781,6
2773,2773,0.9807799458503723,1,1,0.9946101903915405,1
2774,2774,0.827170729637146,1,1,0.9399575591087341,2
2775,2775,0.7850234508514404,1,1,0.9050493240356445,3
2776,2776,0.9837015867233276,1,1,0.9916547536849976,7
2777,2777,0.7407392859458923,1,1,0.8533225059509277,5
2778,2778,0.9516663551330566,1,1,0.9903101325035095,4
2779,2779,0.720241367816925,1,1,0.8621979355812073,3
2780,2780,0.9969164133071899,1,1,0.9974820017814636,7
2781,2781,0.9632535576820374,1,1,0.9835503101348877,7
2782,2782,0.9578377604484558,1,1,0.978873610496521,0
2783,2783,0.42087888717651367,0,0,0.3077731728553772,5
2784,2784,0.9888278245925903,1,1,0.9962280988693237,1
2785,2785,0.8950411677360535,1,1,0.9895345568656921,4
2786,2786,0.9996746778488159,1,1,0.9999159574508667,4
2787,2787,0.6800178289413452,1,1,0.8675779700279236,3
2788,2788,0.8807402849197388,1,1,0.9541583061218262,7
2789,2789,0.9982313513755798,1,1,0.9988667964935303,9
2790,2790,0.9991999268531799,1,1,0.9995391368865967,8
2791,2791,0.9994404911994934,1,1,0.9996986389160156,7
2792,2792,0.998971700668335,1,1,0.9992652535438538,0
2793,2793,0.9920275807380676,1,1,0.995288610458374,9
2794,2794,0.976109504699707,1,1,0.9864592552185059,0
2795,2795,0.7388325929641724,1,1,0.8859413266181946,3
2796,2796,0.9983627200126648,1,1,0.9992594122886658,7
2797,2797,0.9741519093513489,1,1,0.9957148432731628,6
2798,2798,0.8818371295928955,0,1,0.9709814786911011,5
2799,2799,0.9993014335632324,1,1,0.9996154308319092,8
2800,2800,0.923888087272644,1,1,0.9896373152732849,4
2801,2801,0.9906879663467407,1,1,0.9949905276298523,5
2802,2802,0.9995784163475037,1,1,0.9998249411582947,6
2803,2803,0.9998071789741516,1,1,0.9998711347579956,5
2804,2804,0.5291846394538879,0,0,0.75736403465271,7
2805,2805,0.996469259262085,1,1,0.999303936958313,4
2806,2806,0.9001641273498535,1,1,0.9621533155441284,2
2807,2807,0.9898338317871094,1,1,0.9965200424194336,9
2808,2808,0.6894178986549377,1,1,0.9657906293869019,2
2809,2809,0.751917839050293,1,1,0.9498183131217957,4
2810,2810,0.7889621257781982,1,1,0.8906927108764648,9
2811,2811,0.9654495716094971,1,1,0.987008273601532,2
2812,2812,0.9022284746170044,1,1,0.9594217538833618,0
2813,2813,0.9971418976783752,1,1,0.9979348182678223,1
2814,2814,0.8642793297767639,1,0,0.66902756690979,1
2815,2815,0.9983916878700256,1,1,0.999344527721405,3
2816,2816,0.9995661377906799,1,1,0.9998047947883606,7
2817,2817,0.9995843768119812,1,1,0.9998037219047546,9
2818,2818,0.46387869119644165,1,0,0.7979604005813599,5
2819,2819,0.9975327253341675,1,1,0.9982158541679382,1
2820,2820,0.999546468257904,1,1,0.9998366832733154,6
2821,2821,0.5408797860145569,1,1,0.6592451333999634,0
2822,2822,0.9329919219017029,1,1,0.9719188213348389,3
2823,2823,0.6773213744163513,1,1,0.8779379725456238,3
2824,2824,0.9990806579589844,1,1,0.9997586607933044,7
2825,2825,0.5149645209312439,1,1,0.8821170926094055,2
2826,2826,0.840286374092102,1,1,0.9391561150550842,4
2827,2827,0.9975873231887817,1,1,0.9982471466064453,5
2828,2828,0.506224513053894,1,1,0.8321775794029236,2
2829,2829,0.9842535257339478,1,1,0.9975121021270752,3
2830,2830,0.9983477592468262,1,1,0.9992101192474365,6
2831,2831,0.4166463315486908,0,1,0.6062566637992859,9
2832,2832,0.9350001215934753,1,1,0.9736610651016235,3
2833,2833,0.9970069527626038,1,1,0.9985677003860474,0
2834,2834,0.961894154548645,1,1,0.9984170198440552,4
2835,2835,0.9855130314826965,1,1,0.9963232278823853,4
2836,2836,0.9641605019569397,1,1,0.9802181720733643,3
2837,2837,0.9983721375465393,1,1,0.9992139339447021,8
2838,2838,0.9370371699333191,1,1,0.9529311060905457,1
2839,2839,0.9999682903289795,1,1,0.9999862909317017,2
2840,2840,0.5913988947868347,1,0,0.47461244463920593,3
2841,2841,0.6849514842033386,1,1,0.9081569910049438,2
2842,2842,0.9995540976524353,1,1,0.9998341798782349,7
2843,2843,0.3019009530544281,0,0,0.29710087180137634,3
2844,2844,0.3198098838329315,1,1,0.34453150629997253,4
2845,2845,0.948826253414154,0,0,0.5107847452163696,4
2846,2846,0.9323304891586304,1,1,0.9878459572792053,6
2847,2847,0.8238988518714905,1,1,0.8945919275283813,8
2848,2848,0.4925755560398102,1,0,0.7031334638595581,6
2849,2849,0.7525913715362549,0,0,0.6397535800933838,3
2850,2850,0.998357355594635,1,1,0.9991359114646912,5
2851,2851,0.9996077418327332,1,1,0.9999603033065796,4
2852,2852,0.9992092847824097,1,1,0.9999028444290161,2
2853,2853,0.910752534866333,1,1,0.9895580410957336,9
2854,2854,0.6389614939689636,1,0,0.3652927875518799,9
2855,2855,0.696789562702179,1,1,0.8350334167480469,3
2856,2856,0.8890812397003174,1,1,0.9316210746765137,2
2857,2857,0.9921281337738037,1,1,0.9964922070503235,0
2858,2858,0.9924721717834473,1,1,0.9989010095596313,4
2859,2859,0.41393229365348816,1,1,0.682736873626709,1
2860,2860,0.870271623134613,1,1,0.9899416565895081,5
2861,2861,0.9528542757034302,1,1,0.9927688837051392,5
2862,2862,0.9221339225769043,1,1,0.9808802008628845,6
2863,2863,0.9937146306037903,1,1,0.997812032699585,6
2864,2864,0.9984203577041626,1,1,0.9993532299995422,5
2865,2865,0.999797523021698,1,1,0.9998899698257446,6
2866,2866,0.9994539618492126,1,1,0.999701201915741,9
2867,2867,0.989612877368927,1,1,0.9978949427604675,7
2868,2868,0.8647726774215698,1,1,0.9588146209716797,9
2869,2869,0.9795171022415161,1,1,0.9962196946144104,4
2870,2870,0.9988152980804443,1,1,0.9995833039283752,8
2871,2871,0.765293300151825,0,0,0.49184897541999817,6
2872,2872,0.9972330927848816,1,1,0.998651921749115,1
2873,2873,0.9939777851104736,1,1,0.996285080909729,9
2874,2874,0.9899444580078125,1,1,0.9981392621994019,8
2875,2875,0.9948424696922302,1,1,0.9963908791542053,1
2876,2876,0.9847739934921265,1,1,0.9935272336006165,9
2877,2877,0.9912612438201904,1,1,0.9964401125907898,0
2878,2878,0.8563056588172913,1,1,0.969810426235199,3
2879,2879,0.8950834274291992,1,1,0.9391223192214966,0
2880,2880,0.9969289898872375,1,1,0.9997738003730774,4
2881,2881,0.9777102470397949,1,1,0.9873666763305664,7
2882,2882,0.9960463643074036,1,1,0.9974619150161743,7
2883,2883,0.99940025806427,1,1,0.9997850060462952,2
2884,2884,0.917415201663971,1,0,0.5264068841934204,6
2885,2885,0.9999576807022095,1,1,0.9999724626541138,5
2886,2886,0.9350612163543701,1,1,0.9948652386665344,6
2887,2887,0.9859777688980103,1,1,0.989352822303772,9
2888,2888,0.8183942437171936,1,1,0.9757319092750549,7
2889,2889,0.9961252808570862,1,1,0.9985425472259521,7
2890,2890,0.5465080738067627,1,1,0.8836504817008972,5
2891,2891,0.9992183446884155,1,1,0.9997435212135315,7
2892,2892,0.9978896975517273,1,1,0.9989802241325378,0
2893,2893,0.9990621209144592,1,1,0.9995595812797546,8
2894,2894,0.9969421029090881,1,1,0.9985811710357666,6
2895,2895,0.7448822855949402,0,1,0.9003168940544128,5
2896,2896,0.9998766183853149,1,1,0.9999253749847412,8
2897,2897,0.9826158285140991,1,1,0.9922807812690735,3
2898,2898,0.5216851234436035,1,0,0.7765231728553772,8
2899,2899,0.8759685754776001,1,1,0.9371845722198486,9
2900,2900,0.43012043833732605,0,0,0.6194523572921753,5
2901,2901,0.9986392855644226,1,1,0.9992620348930359,2
2902,2902,0.9948691129684448,1,1,0.9963827133178711,9
2903,2903,0.9732258319854736,1,1,0.990452766418457,2
2904,2904,0.9902382493019104,1,1,0.995465099811554,7
2905,2905,0.7423264980316162,1,1,0.9264353513717651,4
2906,2906,0.9048606157302856,1,1,0.9689730405807495,1
2907,2907,0.9964302182197571,1,1,0.9989655017852783,9
2908,2908,0.997729480266571,1,1,0.9986047148704529,7
2909,2909,0.9310219287872314,1,1,0.9528194069862366,0
2910,2910,0.997381865978241,1,1,0.9991108775138855,8
2911,2911,0.999426007270813,1,1,0.9996494054794312,1
2912,2912,0.4769108295440674,1,0,0.6087087392807007,2
2913,2913,0.9998024106025696,1,1,0.9999104738235474,0
2914,2914,0.9999129772186279,1,1,0.9999639987945557,6
2915,2915,0.999909520149231,1,1,0.9999727010726929,5
