,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades2_255_adv_conf2_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades2_255_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades2_255_is_rob2_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades2_255_nat_conf,Rebuffi2021Fixing_28_10_cutmix_ddpm_cifar100_autoaugment_trades2_255_pred
2517,2517,0.9783301949501038,0,0,0.15828436613082886,89
2518,2518,0.736003041267395,1,1,0.9846551418304443,34
2519,2519,0.9375048875808716,0,0,0.19675764441490173,14
2520,2520,0.5110856890678406,1,0,0.9893618226051331,8
2521,2521,0.9578489065170288,1,0,0.8282152414321899,46
2522,2522,0.7678043246269226,1,0,0.9413271546363831,67
2523,2523,0.9987494945526123,1,1,0.9994112253189087,53
2524,2524,0.8994278311729431,0,0,0.3934735655784607,85
2525,2525,0.9713950157165527,1,1,0.997399091720581,78
2526,2526,0.9072086215019226,1,0,0.6902866959571838,61
2527,2527,0.5929641723632812,1,1,0.9960707426071167,26
2528,2528,0.7197394967079163,1,1,0.9958701729774475,64
2529,2529,0.9980247020721436,1,1,0.9997515082359314,25
2530,2530,0.5570816993713379,1,1,0.9258946180343628,70
2531,2531,0.9768051505088806,1,0,0.8951951861381531,96
2532,2532,0.8807710409164429,1,0,0.7208908200263977,67
2533,2533,0.8786687850952148,1,1,0.9844518899917603,22
2534,2534,0.9630919694900513,1,0,0.5406427979469299,45
2535,2535,0.7660379409790039,0,1,0.9820263981819153,37
2536,2536,0.9690818786621094,1,0,0.9993095397949219,96
2537,2537,0.9959937334060669,1,1,0.9992784857749939,79
2538,2538,0.5513062477111816,1,0,0.9691215753555298,23
2539,2539,0.9965845346450806,1,1,0.9994505047798157,76
2540,2540,0.99788898229599,0,0,0.35709434747695923,79
2541,2541,0.6309241652488708,1,0,0.6960391998291016,57
2542,2542,0.9649630188941956,0,0,0.730444073677063,17
2543,2543,0.6808972358703613,1,1,0.9708678722381592,64
2544,2544,0.9632397890090942,1,1,0.996322751045227,34
2545,2545,0.9964255690574646,1,1,0.9985764026641846,82
2546,2546,0.9982189536094666,1,1,0.9997794032096863,66
2547,2547,0.7143665552139282,1,0,0.8194469809532166,83
2548,2548,0.9584447145462036,0,0,0.7240569591522217,30
2549,2549,0.9795597791671753,1,0,0.8786415457725525,71
2550,2550,0.9140146374702454,1,1,0.9628860354423523,9
2551,2551,0.6069779992103577,1,1,0.9894735217094421,60
2552,2552,0.7876138687133789,0,0,0.9708377718925476,2
2553,2553,0.9980297684669495,1,1,0.9997547268867493,43
2554,2554,0.9800658226013184,1,0,0.9517188668251038,29
2555,2555,0.9794066548347473,0,0,0.8195304274559021,55
2556,2556,0.9785666465759277,1,0,0.5856117606163025,58
2557,2557,0.39703014492988586,1,0,0.9138242602348328,94
2558,2558,0.9654463529586792,1,1,0.9978908896446228,5
2559,2559,0.7273201942443848,1,1,0.994744062423706,83
2560,2560,0.974648654460907,1,0,0.5328266024589539,92
2561,2561,0.9674724340438843,1,1,0.9914420247077942,26
2562,2562,0.98044753074646,1,1,0.9983293414115906,39
2563,2563,0.9602946639060974,1,1,0.9987009763717651,86
2564,2564,0.8853754997253418,1,0,0.9990774393081665,93
2565,2565,0.6141917109489441,1,1,0.9584915637969971,16
2566,2566,0.6983463168144226,1,1,0.9855868816375732,85
2567,2567,0.9747502207756042,0,0,0.2607323229312897,26
2568,2568,0.9946610331535339,1,1,0.9980908036231995,76
2569,2569,0.9447965621948242,0,0,0.31453561782836914,69
2570,2570,0.9556257724761963,1,0,0.996394693851471,42
2571,2571,0.960603654384613,1,1,0.9985060691833496,18
2572,2572,0.9186732769012451,1,1,0.9881405830383301,14
2573,2573,0.9721449017524719,0,0,0.36986950039863586,74
2574,2574,0.6258933544158936,0,1,0.9823141098022461,67
2575,2575,0.8986682295799255,1,0,0.929755687713623,71
2576,2576,0.7411062717437744,1,1,0.9805034399032593,20
2577,2577,0.8959627747535706,1,0,0.7136173844337463,20
2578,2578,0.8302859663963318,1,0,0.9434179067611694,16
2579,2579,0.9791287183761597,1,1,0.9974914789199829,51
2580,2580,0.84201979637146,1,1,0.994362473487854,88
2581,2581,0.8060150146484375,1,1,0.9951642751693726,5
2582,2582,0.9915869235992432,1,1,0.9976698756217957,25
2583,2583,0.9551924467086792,0,0,0.4063149690628052,3
2584,2584,0.9980339407920837,1,0,0.6607852578163147,59
2585,2585,0.5198596119880676,1,1,0.9957854151725769,77
2586,2586,0.9956747889518738,1,1,0.9986770749092102,22
2587,2587,0.9928414821624756,0,0,0.5793046355247498,93
2588,2588,0.8816375136375427,1,0,0.9662985801696777,68
2589,2589,0.948934018611908,1,1,0.9957291483879089,28
2590,2590,0.9396584033966064,1,1,0.9997099041938782,44
2591,2591,0.9706252217292786,1,1,0.9974803328514099,13
2592,2592,0.9960811734199524,1,1,0.9989635944366455,73
2593,2593,0.8909421563148499,0,0,0.5344216823577881,27
2594,2594,0.8608401417732239,1,0,0.9090899229049683,52
2595,2595,0.9949144124984741,0,0,0.5103616118431091,72
2596,2596,0.9846348166465759,1,1,0.9973520040512085,99
2597,2597,0.8693408370018005,1,0,0.9219430088996887,17
2598,2598,0.8911294937133789,1,0,0.6740463972091675,31
2599,2599,0.8175234198570251,1,1,0.9992592930793762,50
2600,2600,0.9923332929611206,1,1,0.9986074566841125,87
2601,2601,0.7565202713012695,1,0,0.9747368693351746,44
2602,2602,0.9638820886611938,1,1,0.9967865943908691,85
2603,2603,0.9993233680725098,1,1,0.999671220779419,58
2604,2604,0.9935058355331421,1,1,0.9969078898429871,57
2605,2605,0.9970456957817078,1,1,0.9988232254981995,45
2606,2606,0.925835371017456,0,0,0.8885985016822815,94
2607,2607,0.9539386034011841,1,0,0.9138854742050171,5
2608,2608,0.9702351093292236,0,0,0.5242115259170532,35
2609,2609,0.9334860444068909,1,1,0.9988378882408142,81
2610,2610,0.9387943148612976,1,0,0.24110539257526398,46
2611,2611,0.8256221413612366,1,0,0.836014449596405,67
2612,2612,0.826392412185669,1,0,0.9125795364379883,96
2613,2613,0.8496366739273071,1,0,0.9633134007453918,69
2614,2614,0.947714626789093,0,0,0.6287783980369568,45
2615,2615,0.9878996014595032,0,1,0.9998577833175659,72
2616,2616,0.989995002746582,1,1,0.9969831109046936,75
2617,2617,0.8014261722564697,1,0,0.9588816165924072,31
2618,2618,0.9979547262191772,1,1,0.9998739957809448,97
2619,2619,0.9177972078323364,0,0,0.7932146191596985,4
2620,2620,0.9060252904891968,0,0,0.4394017457962036,54
2621,2621,0.7465692162513733,1,1,0.9765754342079163,71
2622,2622,0.5935852527618408,1,0,0.9998148083686829,29
2623,2623,0.9890887141227722,0,0,0.3580957055091858,67
2624,2624,0.902617335319519,1,0,0.6364479064941406,89
2625,2625,0.7321922779083252,0,0,0.9191242456436157,18
2626,2626,0.7773118615150452,1,0,0.8612056374549866,67
2627,2627,0.9992972612380981,1,1,0.9995504021644592,39
2628,2628,0.9669761657714844,0,0,0.5003781318664551,47
2629,2629,0.8706371188163757,1,1,0.9981167316436768,59
2630,2630,0.993929386138916,1,1,0.9994901418685913,12
2631,2631,0.9926984906196594,1,0,0.9270450472831726,96
2632,2632,0.9805834293365479,1,0,0.5645633935928345,16
2633,2633,0.814364492893219,1,1,0.9934409260749817,36
2634,2634,0.9909255504608154,1,1,0.9982648491859436,64
2635,2635,0.9984965324401855,0,0,0.7111474275588989,29
2636,2636,0.9398108720779419,1,0,0.6959879994392395,81
2637,2637,0.9986076951026917,1,1,0.9998835325241089,37
2638,2638,0.9780445694923401,0,0,0.7403568625450134,21
2639,2639,0.9911128878593445,1,1,0.9960225820541382,85
2640,2640,0.9422164559364319,0,0,0.3582192659378052,65
2641,2641,0.8929963707923889,0,0,0.16588951647281647,6
2642,2642,0.9119604229927063,1,1,0.9847686290740967,78
2643,2643,0.9679140448570251,0,0,0.9086690545082092,54
2644,2644,0.5299157500267029,0,1,0.9924167394638062,93
2645,2645,0.9319167137145996,1,1,0.9947486519813538,70
2646,2646,0.8752428293228149,0,0,0.8925338387489319,7
2647,2647,0.9462268948554993,1,1,0.9938872456550598,42
2648,2648,0.994117021560669,1,1,0.9960404634475708,0
2649,2649,0.9968558549880981,1,1,0.9984776377677917,41
2650,2650,0.8819292783737183,1,1,0.9972009658813477,39
2651,2651,0.9972001314163208,1,0,0.7317273020744324,87
2652,2652,0.9505404829978943,0,0,0.34700262546539307,27
2653,2653,0.5631799697875977,1,1,0.9989527463912964,44
2654,2654,0.8275483846664429,1,0,0.9886142015457153,47
2655,2655,0.9980508089065552,1,1,0.9997103810310364,95
2656,2656,0.7766085863113403,1,0,0.9720703959465027,10
2657,2657,0.990051805973053,1,1,0.9998950958251953,21
2658,2658,0.9572151899337769,1,1,0.9992353916168213,63
2659,2659,0.9577140808105469,1,0,0.6918852925300598,55
2660,2660,0.9254628419876099,0,0,0.38145843148231506,9
2661,2661,0.9897711277008057,1,1,0.9939518570899963,20
2662,2662,0.8181753754615784,1,0,0.8632786273956299,85
2663,2663,0.8615241646766663,1,0,0.5624728202819824,78
2664,2664,0.9891022443771362,0,0,0.19623145461082458,4
2665,2665,0.9965553283691406,1,1,0.9996065497398376,13
2666,2666,0.6832606196403503,1,1,0.9978783130645752,92
2667,2667,0.9588544368743896,0,0,0.7191449403762817,35
2668,2668,0.9998980760574341,1,1,0.9999604225158691,84
2669,2669,0.997235119342804,1,1,0.9990696310997009,75
2670,2670,0.5080713629722595,1,0,0.5655698180198669,10
2671,2671,0.5540445446968079,1,0,0.9792540073394775,4
2672,2672,0.7754877209663391,1,1,0.9871763586997986,52
2673,2673,0.5889347195625305,1,0,0.965352475643158,55
2674,2674,0.9947599768638611,1,1,0.9989666938781738,61
2675,2675,0.9602550864219666,1,0,0.5117538571357727,89
2676,2676,0.6153343915939331,1,0,0.9651008248329163,57
2677,2677,0.9388887882232666,1,0,0.9349722862243652,50
2678,2678,0.9370638728141785,1,0,0.9256234765052795,42
2679,2679,0.47811517119407654,0,0,0.138967826962471,33
2680,2680,0.8282908201217651,1,0,0.9717842936515808,91
2681,2681,0.9932243227958679,0,0,0.4662828743457794,43
2682,2682,0.8285787105560303,0,0,0.41080522537231445,77
2683,2683,0.5709920525550842,1,1,0.9855843186378479,49
2684,2684,0.9983420372009277,1,1,0.998664140701294,20
2685,2685,0.8795457482337952,0,0,0.4662106931209564,46
2686,2686,0.9953163862228394,1,1,0.9971688389778137,16
2687,2687,0.9191598892211914,1,0,0.9490318298339844,26
2688,2688,0.9991229176521301,1,1,0.9994750618934631,91
2689,2689,0.8626980185508728,1,1,0.9656668901443481,88
2690,2690,0.9769232869148254,1,1,0.9969412684440613,85
2691,2691,0.8043665289878845,1,1,0.995596706867218,28
2692,2692,0.9602412581443787,1,0,0.8298401236534119,27
2693,2693,0.6006022095680237,1,0,0.9542872905731201,83
2694,2694,0.9950866103172302,1,1,0.9996551275253296,54
2695,2695,0.9207473993301392,0,0,0.18425852060317993,87
2696,2696,0.9918813109397888,1,1,0.9978718757629395,71
2697,2697,0.9833545088768005,1,0,0.9203059673309326,77
2698,2698,0.9988466501235962,1,1,0.9998863935470581,13
2699,2699,0.8859569430351257,1,1,0.999226450920105,56
2700,2700,0.6431025862693787,1,1,0.9876698851585388,76
2701,2701,0.9705542325973511,1,1,0.997452437877655,37
2702,2702,0.9775115251541138,0,0,0.269657701253891,74
2703,2703,0.9173809885978699,1,1,0.9997664093971252,72
2704,2704,0.9647578597068787,0,0,0.7666538953781128,34
2705,2705,0.9941364526748657,1,1,0.9995641112327576,46
2706,2706,0.9287195205688477,1,1,0.9973452687263489,75
2707,2707,0.693343460559845,1,1,0.9892457127571106,90
2708,2708,0.9876442551612854,1,1,0.9957560896873474,26
2709,2709,0.9773052930831909,1,1,0.9951789379119873,60
2710,2710,0.5198413133621216,1,0,0.9822719097137451,49
2711,2711,0.9908936023712158,1,1,0.9990791082382202,50
2712,2712,0.9872949719429016,1,0,0.9890637993812561,15
2713,2713,0.853329598903656,0,0,0.6326015591621399,11
2714,2714,0.9774677753448486,1,1,0.9938272833824158,78
2715,2715,0.9815859198570251,1,1,0.9942768216133118,94
2716,2716,0.892562985420227,1,0,0.8765349984169006,86
2717,2717,0.9868826270103455,1,1,0.9997376799583435,25
2718,2718,0.9276062846183777,1,0,0.9828025698661804,11
2719,2719,0.9423585534095764,0,0,0.8046532869338989,90
2720,2720,0.951236367225647,1,1,0.9988099336624146,4
2721,2721,0.5581225752830505,1,0,0.9860463738441467,40
2722,2722,0.8554425239562988,1,0,0.9500649571418762,47
2723,2723,0.9612351655960083,1,1,0.9973924160003662,44
2724,2724,0.992581844329834,1,1,0.9997337460517883,90
2725,2725,0.9141783118247986,1,1,0.9925583600997925,95
2726,2726,0.7065726518630981,0,0,0.6971224546432495,18
2727,2727,0.9954654574394226,1,1,0.9983116388320923,7
2728,2728,0.9702779650688171,0,0,0.7233295440673828,44
2729,2729,0.990465521812439,1,1,0.9991428852081299,39
2730,2730,0.6877455115318298,0,1,0.886760950088501,76
2731,2731,0.9762303829193115,1,1,0.9989122152328491,69
2732,2732,0.679366946220398,1,1,0.9731121063232422,72
2733,2733,0.9268040060997009,0,0,0.9662236571311951,38
2734,2734,0.968818724155426,0,0,0.5891589522361755,96
2735,2735,0.8431482911109924,1,0,0.9880871772766113,60
2736,2736,0.7921786904335022,0,0,0.3152720630168915,66
2737,2737,0.9937260746955872,1,1,0.9986432194709778,36
2738,2738,0.9994939565658569,1,1,0.9997802376747131,75
2739,2739,0.6943400502204895,1,1,0.9876547455787659,36
2740,2740,0.9961174726486206,1,1,0.9992883801460266,82
2741,2741,0.9090344309806824,1,1,0.9942212104797363,88
2742,2742,0.838837206363678,1,0,0.1969403624534607,38
2743,2743,0.4774389863014221,1,1,0.9835614562034607,36
2744,2744,0.9892632365226746,1,0,0.8404528498649597,81
2745,2745,0.9587210416793823,0,0,0.3405939042568207,55
2746,2746,0.9795088768005371,0,0,0.8218445181846619,66
2747,2747,0.4207182228565216,1,1,0.9220342040061951,2
2748,2748,0.9968532919883728,1,0,0.5005300641059875,52
2749,2749,0.9991809725761414,1,1,0.9998663663864136,68
2750,2750,0.9576831459999084,0,0,0.28025293350219727,63
2751,2751,0.8006922006607056,1,1,0.9916259050369263,6
2752,2752,0.9876207709312439,1,1,0.9970085024833679,53
2753,2753,0.9875990152359009,1,1,0.9989548921585083,56
2754,2754,0.9969086050987244,0,0,0.4447912275791168,65
2755,2755,0.9887189269065857,0,0,0.22553019225597382,33
2756,2756,0.9998321533203125,1,1,0.9999854564666748,34
2757,2757,0.7233592867851257,1,0,0.7738549709320068,83
2758,2758,0.845765233039856,0,0,0.8723157048225403,4
2759,2759,0.9260748028755188,0,0,0.5525147318840027,15
2760,2760,0.9057579040527344,1,0,0.9572407603263855,43
2761,2761,0.9860658645629883,1,0,0.6524648070335388,77
2762,2762,0.8641133308410645,1,0,0.8054050207138062,87
2763,2763,0.9919751286506653,1,1,0.998551070690155,26
2764,2764,0.6619084477424622,1,1,0.988996148109436,63
2765,2765,0.9788374900817871,0,0,0.5122988224029541,25
2766,2766,0.9094973802566528,1,0,0.353782057762146,79
2767,2767,0.9833486676216125,1,0,0.8155745267868042,85
2768,2768,0.8434538841247559,1,0,0.9773249626159668,38
2769,2769,0.9539962410926819,0,0,0.24315211176872253,38
2770,2770,0.9998917579650879,1,1,0.9999680519104004,59
2771,2771,0.984551727771759,1,1,0.9960014224052429,5
2772,2772,0.44188594818115234,0,0,0.4540403485298157,69
2773,2773,0.9853724837303162,1,1,0.993353009223938,32
2774,2774,0.5255155563354492,1,1,0.981366753578186,15
2775,2775,0.8950920701026917,1,1,0.9967549443244934,24
2776,2776,0.9311379790306091,0,0,0.9826399683952332,89
2777,2777,0.9830881953239441,1,1,0.9984171390533447,2
2778,2778,0.8830322027206421,1,0,0.9914677143096924,88
2779,2779,0.9847370982170105,1,1,0.9990712404251099,49
2780,2780,0.9272413849830627,1,1,0.9927135109901428,11
2781,2781,0.9174540638923645,1,1,0.9984470009803772,38
2782,2782,0.8559142351150513,1,1,0.9858308434486389,62
2783,2783,0.9884184002876282,1,1,0.9994797110557556,7
2784,2784,0.8446244597434998,1,1,0.9995632767677307,6
2785,2785,0.999862551689148,1,1,0.999953031539917,61
2786,2786,0.7888106107711792,1,1,0.9918498992919922,27
2787,2787,0.5575970411300659,1,1,0.9052981734275818,5
2788,2788,0.99869304895401,1,1,0.9992818236351013,41
2789,2789,0.7567211389541626,0,0,0.9204578995704651,87
2790,2790,0.5631172060966492,1,0,0.8615761399269104,10
2791,2791,0.8916241526603699,0,0,0.7540753483772278,42
2792,2792,0.9709216952323914,0,0,0.849136471748352,23
2793,2793,0.9996441602706909,1,1,0.9999579191207886,21
2794,2794,0.9026031494140625,1,0,0.719007670879364,73
2795,2795,0.722087562084198,1,0,0.9709214568138123,68
2796,2796,0.9184914231300354,1,1,0.9978246688842773,88
2797,2797,0.8943508863449097,0,0,0.9152023196220398,0
2798,2798,0.5785422325134277,1,1,0.9272544980049133,65
2799,2799,0.9564348459243774,0,0,0.8196098804473877,50
2800,2800,0.991320788860321,0,0,0.5287809371948242,96
2801,2801,0.5329569578170776,1,1,0.9917781352996826,59
2802,2802,0.9901316165924072,1,1,0.996086597442627,20
2803,2803,0.7402571439743042,0,0,0.4165334105491638,83
2804,2804,0.9052629470825195,1,0,0.5644885897636414,2
2805,2805,0.9150375127792358,1,1,0.9823721051216125,88
2806,2806,0.5967550277709961,0,0,0.6121153235435486,72
2807,2807,0.9629747867584229,0,0,0.5338501930236816,10
2808,2808,0.958860456943512,1,0,0.7079463005065918,4
2809,2809,0.9291638135910034,0,0,0.22130437195301056,4
2810,2810,0.9964525699615479,1,1,0.9983749389648438,60
2811,2811,0.6715404987335205,1,0,0.9370317459106445,82
2812,2812,0.6379344463348389,1,1,0.9864400029182434,61
2813,2813,0.9952076077461243,1,1,0.999291181564331,68
2814,2814,0.6087481379508972,1,1,0.9666142463684082,92
2815,2815,0.8880844712257385,0,0,0.5877135992050171,53
2816,2816,0.8988810777664185,1,0,0.7434041500091553,84
2817,2817,0.9331323504447937,1,1,0.9987912774085999,87
2818,2818,0.9803043007850647,0,0,0.7594735026359558,67
2819,2819,0.9982064962387085,1,1,0.999350368976593,91
2820,2820,0.9804999828338623,0,0,0.2458813190460205,34
2821,2821,0.9940949082374573,1,1,0.9997792840003967,36
2822,2822,0.995567262172699,1,1,0.9980053305625916,9
2823,2823,0.9485416412353516,1,0,0.877508819103241,63
2824,2824,0.9654101133346558,0,1,0.9954819679260254,83
2825,2825,0.9821794629096985,0,1,0.9994019269943237,74
2826,2826,0.9904592037200928,0,0,0.3049594759941101,19
2827,2827,0.9786719083786011,0,0,0.9432318806648254,42
2828,2828,0.9955312609672546,1,1,0.999896764755249,34
2829,2829,0.31459084153175354,1,0,0.49958378076553345,69
2830,2830,0.9156641364097595,0,1,0.9948530793190002,32
2831,2831,0.9695392847061157,1,1,0.9968371391296387,82
2832,2832,0.9750884771347046,0,0,0.7163305282592773,90
2833,2833,0.8435231447219849,0,0,0.27325204014778137,16
2834,2834,0.9992533326148987,1,1,0.9997267127037048,15
2835,2835,0.8954280614852905,0,0,0.8885849714279175,55
2836,2836,0.9806175827980042,1,1,0.9966908693313599,22
2837,2837,0.9794925451278687,0,0,0.5335273742675781,42
2838,2838,0.8465402722358704,1,1,0.9810953736305237,18
2839,2839,0.8625350594520569,1,1,0.9913432598114014,79
2840,2840,0.9112958908081055,1,0,0.9312574863433838,98
2841,2841,0.9942260384559631,1,0,0.7907960414886475,74
2842,2842,0.9989915490150452,1,1,0.9999591112136841,97
2843,2843,0.81005859375,0,0,0.3098834156990051,81
2844,2844,0.9488749504089355,0,0,0.4704810678958893,26
2845,2845,0.633354902267456,0,0,0.9264063835144043,82
2846,2846,0.9770119786262512,0,0,0.6905916929244995,11
2847,2847,0.5002248883247375,0,0,0.8926309943199158,44
2848,2848,0.8198271989822388,1,1,0.9958100318908691,5
2849,2849,0.9270786643028259,1,0,0.9043825268745422,4
2850,2850,0.9929352402687073,1,1,0.9994152784347534,17
2851,2851,0.6653510928153992,1,0,0.9866501092910767,60
2852,2852,0.9927802681922913,1,0,0.8989736437797546,44
2853,2853,0.6267256140708923,0,0,0.14824573695659637,27
2854,2854,0.9998241066932678,1,1,0.9999644756317139,53
2855,2855,0.9966151118278503,1,1,0.9998062252998352,37
2856,2856,0.9972078204154968,1,1,0.9985068440437317,82
2857,2857,0.906148374080658,1,1,0.9920451641082764,44
2858,2858,0.8825371265411377,0,0,0.353271484375,21
2859,2859,0.7838008403778076,1,1,0.9829496145248413,24
2860,2860,0.9629877805709839,1,0,0.9932726621627808,27
2861,2861,0.9586324095726013,1,1,0.9992833733558655,6
2862,2862,0.6967129111289978,1,0,0.9835498332977295,38
2863,2863,0.9859445095062256,0,0,0.6831021904945374,46
2864,2864,0.9950681924819946,1,1,0.9993138313293457,21
2865,2865,0.6569378972053528,1,1,0.9786725044250488,0
2866,2866,0.9380202293395996,0,0,0.38779523968696594,45
2867,2867,0.9975402355194092,1,1,0.9993157386779785,84
2868,2868,0.7905774116516113,1,1,0.9910635948181152,11
2869,2869,0.9731086492538452,1,0,0.21931277215480804,41
2870,2870,0.5863910913467407,0,0,0.2987452745437622,72
2871,2871,0.953068196773529,1,1,0.9965774416923523,89
2872,2872,0.9862469434738159,0,0,0.685546338558197,73
2873,2873,0.9984942674636841,1,1,0.9996439218521118,31
2874,2874,0.7934951782226562,1,1,0.9914394617080688,46
2875,2875,0.9990942478179932,1,1,0.9998559951782227,68
2876,2876,0.997312068939209,1,1,0.9996808767318726,47
2877,2877,0.8593743443489075,1,0,0.5860539078712463,47
2878,2878,0.6220255494117737,0,0,0.9904789328575134,2
2879,2879,0.9975985884666443,1,1,0.9992853999137878,95
2880,2880,0.6739570498466492,1,1,0.9743309020996094,70
2881,2881,0.8940543532371521,1,1,0.9980043768882751,23
2882,2882,0.9988172650337219,1,1,0.9997912049293518,58
2883,2883,0.5123031139373779,0,0,0.9202872514724731,38
2884,2884,0.9963204860687256,0,0,0.36561429500579834,55
2885,2885,0.8942360281944275,1,1,0.9942148327827454,8
2886,2886,0.997765302658081,1,0,0.9002175331115723,47
2887,2887,0.9515655636787415,1,0,0.9824911952018738,27
2888,2888,0.9803186058998108,1,0,0.5542929768562317,3
2889,2889,0.9888163805007935,1,1,0.9951594471931458,68
2890,2890,0.9949772953987122,1,1,0.9997801184654236,53
2891,2891,0.9502536058425903,0,0,0.19522087275981903,65
2892,2892,0.993658721446991,1,1,0.9988055229187012,68
2893,2893,0.9524807929992676,0,0,0.7859786152839661,52
2894,2894,0.8705193996429443,0,0,0.3254142105579376,10
2895,2895,0.8633105158805847,1,0,0.3591393530368805,19
2896,2896,0.7157061100006104,0,0,0.909977912902832,92
2897,2897,0.9892682433128357,1,1,0.9974634647369385,21
2898,2898,0.8360670208930969,1,0,0.48501303791999817,90
2899,2899,0.9436585903167725,1,0,0.9791029095649719,11
2900,2900,0.8936805129051208,1,1,0.9994070529937744,21
2901,2901,0.991004467010498,0,0,0.6263349652290344,38
2902,2902,0.972038209438324,1,0,0.41115525364875793,1
2903,2903,0.551903247833252,1,0,0.8644229769706726,53
2904,2904,0.6265201568603516,1,1,0.9967116117477417,29
2905,2905,0.9999332427978516,1,1,0.9999961853027344,93
2906,2906,0.486280620098114,1,1,0.9705047011375427,14
2907,2907,0.9977893829345703,1,1,0.9987097978591919,91
2908,2908,0.9790481328964233,1,1,0.9972103238105774,71
2909,2909,0.8542958498001099,1,0,0.9659367203712463,88
2910,2910,0.909643828868866,0,0,0.5214466452598572,35
2911,2911,0.9346108436584473,1,0,0.6787949204444885,89
2912,2912,0.9365389943122864,1,0,0.9097081422805786,27
2913,2913,0.6774950623512268,1,0,0.9675611257553101,71
2914,2914,0.9723755717277527,1,0,0.5774494409561157,64
2915,2915,0.9394095540046692,1,1,0.9946234226226807,94
2916,2916,0.7817050218582153,1,0,0.9809837937355042,61
2917,2917,0.9200056791305542,1,0,0.9333109259605408,20
2918,2918,0.9138942360877991,1,1,0.9902398586273193,83
2919,2919,0.9838761687278748,0,0,0.686005711555481,31
2920,2920,0.9888365268707275,0,0,0.9788981676101685,4
2921,2921,0.9280803203582764,1,1,0.994797945022583,99
2922,2922,0.986717700958252,1,1,0.9988824725151062,5
2923,2923,0.9451459646224976,0,0,0.502017080783844,98
2924,2924,0.860127866268158,1,0,0.23231396079063416,84
2925,2925,0.8780679106712341,0,0,0.8158575892448425,35
2926,2926,0.6744599342346191,0,1,0.9776368141174316,7
2927,2927,0.8611257076263428,1,1,0.9965648055076599,67
2928,2928,0.5140340924263,0,0,0.9202268719673157,84
2929,2929,0.5167769193649292,1,0,0.9860982894897461,31
2930,2930,0.8402303457260132,1,0,0.9130861163139343,65
2931,2931,0.9802127480506897,0,0,0.7067689299583435,96
2932,2932,0.9910262227058411,1,1,0.9982929825782776,30
2933,2933,0.9977815747261047,1,1,0.999528169631958,97
2934,2934,0.9340274333953857,0,0,0.3238186240196228,35
2935,2935,0.9464839696884155,1,0,0.6911107301712036,46
2936,2936,0.9971452355384827,1,1,0.9986920952796936,22
2937,2937,0.5058076977729797,1,1,0.9809125065803528,51
2938,2938,0.95462566614151,1,0,0.8996689915657043,25
2939,2939,0.9998565912246704,1,1,0.9999798536300659,18
2940,2940,0.9960032105445862,1,1,0.9997989535331726,78
2941,2941,0.9856581091880798,0,0,0.5444187521934509,33
2942,2942,0.9823206663131714,0,0,0.2936970293521881,93
2943,2943,0.8857629895210266,1,0,0.8583536744117737,24
2944,2944,0.940790593624115,1,0,0.898699939250946,5
2945,2945,0.9995736479759216,1,1,0.9998730421066284,22
2946,2946,0.8975540995597839,1,1,0.9933566451072693,15
2947,2947,0.8949217200279236,1,0,0.562224805355072,67
2948,2948,0.9939968585968018,1,1,0.9984355568885803,15
2949,2949,0.8431742191314697,0,0,0.5551561713218689,35
2950,2950,0.8391233682632446,1,0,0.6447671055793762,60
2951,2951,0.9974948167800903,1,1,0.9984326958656311,41
2952,2952,0.46081146597862244,1,0,0.9673908948898315,11
2953,2953,0.8242748975753784,1,1,0.9917197227478027,70
2954,2954,0.7137818932533264,1,1,0.991645872592926,76
2955,2955,0.8773425221443176,0,0,0.9621742963790894,19
2956,2956,0.8051605820655823,1,0,0.9753273129463196,89
2957,2957,0.9972184896469116,0,0,0.7346480488777161,10
2958,2958,0.8754076957702637,0,0,0.5071612596511841,73
2959,2959,0.8865624070167542,1,0,0.949903130531311,50
2960,2960,0.7954238653182983,1,1,0.9862599968910217,0
2961,2961,0.9980911612510681,1,1,0.9996590614318848,75
2962,2962,0.7389557361602783,1,0,0.9224984049797058,63
2963,2963,0.8950801491737366,1,0,0.9814001321792603,9
2964,2964,0.9601989388465881,1,1,0.9969990253448486,36
2965,2965,0.99763023853302,1,1,0.9982062578201294,20
2966,2966,0.8546278476715088,1,0,0.36142879724502563,7
2967,2967,0.7627514600753784,1,1,0.982743501663208,74
2968,2968,0.995846688747406,1,1,0.9984790682792664,24
2969,2969,0.5559691190719604,1,0,0.9428549408912659,73
2970,2970,0.8651460409164429,0,0,0.5594442486763,67
2971,2971,0.9377394318580627,1,0,0.5197228789329529,35
2972,2972,0.7796539068222046,1,1,0.9444631934165955,82
2973,2973,0.9945030212402344,1,1,0.998379111289978,87
2974,2974,0.9686188101768494,1,1,0.9995359182357788,31
2975,2975,0.8642993569374084,1,1,0.9749957323074341,14
2976,2976,0.8542177677154541,0,0,0.9225676655769348,23
2977,2977,0.9807743430137634,0,0,0.6392731666564941,96
