,sample_idx,Sehwag2021Proxy_R18_adv_conf0.12,Sehwag2021Proxy_R18_adv_conf0.25,Sehwag2021Proxy_R18_is_acc,Sehwag2021Proxy_R18_is_rob0.12,Sehwag2021Proxy_R18_is_rob0.25,Sehwag2021Proxy_R18_nat_conf,Sehwag2021Proxy_R18_pred
2037,2037,0.3299941420555115,0.3697819113731384,1,0,0,0.3394142985343933,5
2038,2038,0.4277750551700592,0.38699567317962646,1,1,1,0.46403491497039795,2
2039,2039,0.961475431919098,0.9485909342765808,1,1,1,0.9701051712036133,8
2040,2040,0.9996714591979979,0.9995512366294861,1,1,1,0.9997475743293762,0
2041,2041,0.9947150349617004,0.9927536845207214,1,1,1,0.995968222618103,0
2042,2042,0.9995015859603882,0.9993948936462402,1,1,1,0.9995717406272888,1
2043,2043,0.9169141054153442,0.8741525411605835,1,1,1,0.9433531761169434,8
2044,2044,0.8457481265068054,0.8071393966674805,1,1,1,0.8790168166160583,3
2045,2045,0.9993194341659546,0.998948872089386,1,1,1,0.9995263814926147,1
2046,2046,0.5480936765670776,0.5349450707435608,1,1,1,0.5575307607650757,3
2047,2047,0.8708114624023438,0.8303269743919373,1,1,1,0.9041526317596436,5
2048,2048,0.9998707771301271,0.9998254179954529,1,1,1,0.9999027252197266,8
2049,2049,0.41736382246017456,0.416779100894928,1,1,1,0.4058128595352173,3
2050,2050,0.9883283972740172,0.9839036464691162,1,1,1,0.9911473393440247,8
2051,2051,0.5367423892021179,0.5090272426605225,1,1,1,0.562501072883606,5
2052,2052,0.9986864924430848,0.9979992508888245,1,1,1,0.9991003274917603,8
2053,2053,0.9631222486495972,0.9274925589561462,1,1,1,0.9793478846549988,6
2054,2054,0.8383588790893555,0.7557902932167053,1,1,1,0.8948817253112793,3
2055,2055,0.9613474011421204,0.9438019394874573,1,1,1,0.9732303619384766,5
2056,2056,0.9912216663360596,0.9863661527633667,1,1,1,0.9938982725143433,5
2057,2057,0.9586281776428224,0.9415410161018372,1,1,1,0.9700573682785034,5
2058,2058,0.9016227722167968,0.8464428782463074,0,1,1,0.9351938962936401,8
2059,2059,0.2868930101394653,0.36229705810546875,0,0,0,0.25374555587768555,8
2060,2060,0.4768889844417572,0.5551034808158875,1,0,0,0.5341479778289795,5
2061,2061,0.42075830698013306,0.42125847935676575,0,1,1,0.4166909158229828,3
2062,2062,0.8350296020507812,0.7451714873313904,1,1,1,0.8941032290458679,7
2063,2063,0.9996999502182008,0.9995794892311096,1,1,1,0.9997699856758118,1
2064,2064,0.9992932081222534,0.9984500408172607,1,1,1,0.9996243715286255,8
2065,2065,0.39334478974342346,0.5785223245620728,0,0,0,0.2947014570236206,4
2066,2066,0.5141211748123169,0.42759865522384644,1,1,1,0.6104476451873779,2
2067,2067,0.8583861589431763,0.8213497996330261,0,1,1,0.8852819800376892,4
2068,2068,0.7766144275665283,0.7169814109802246,1,1,1,0.836840808391571,3
2069,2069,0.921887457370758,0.8998659253120422,1,1,1,0.9387311935424805,4
2070,2070,0.97444087266922,0.9569752812385559,1,1,1,0.9837713241577148,2
2071,2071,0.9994953870773317,0.9993892908096313,1,1,1,0.9995692372322083,9
2072,2072,0.9989903569221495,0.9983242154121399,1,1,1,0.9993182420730591,6
2073,2073,0.9823120236396791,0.9728154540061951,1,1,1,0.9870965480804443,2
2074,2074,0.9999804496765136,0.9999676942825317,1,1,1,0.9999876022338867,2
2075,2075,0.5746734738349915,0.5247418284416199,1,1,1,0.6133556962013245,4
2076,2076,0.9323655962944032,0.9121652245521545,1,1,1,0.9479933977127075,3
2077,2077,0.5251922607421875,0.5960175395011902,0,0,0,0.5028106570243835,8
2078,2078,0.28696075081825256,0.3814721703529358,0,0,0,0.24429164826869965,5
2079,2079,0.9988671541213988,0.998433530330658,1,1,1,0.9991518259048462,0
2080,2080,0.9491755962371826,0.8686869144439697,1,1,1,0.9787024855613708,1
2081,2081,0.4118140637874603,0.4967922866344452,1,0,0,0.4524417221546173,3
2082,2082,0.995179295539856,0.9921547770500183,1,1,1,0.9969409108161926,2
2083,2083,0.3472875952720642,0.34468376636505127,0,1,1,0.34035319089889526,5
2084,2084,0.9997279047966005,0.9996777772903442,1,1,1,0.999767005443573,7
2085,2085,0.8835598230361938,0.8411420583724976,1,1,1,0.9114377498626709,0
2086,2086,0.993305504322052,0.9897947907447815,1,1,1,0.9953112006187439,1
2087,2087,0.8197470903396606,0.7385295629501343,1,1,1,0.8751269578933716,0
2088,2088,0.9505876302719116,0.9240484833717346,1,1,1,0.9687274098396301,7
2089,2089,0.996215283870697,0.995826005935669,1,1,1,0.9965379238128662,7
2090,2090,0.8406937718391418,0.8064208030700684,1,1,1,0.8681804537773132,2
2091,2091,0.4942883551120758,0.4077298939228058,1,1,1,0.5791523456573486,0
2092,2092,0.9996613264083862,0.9995798468589783,1,1,1,0.9997166991233826,1
2093,2093,0.9980393052101136,0.9972758889198303,1,1,1,0.9984891414642334,6
2094,2094,0.979190230369568,0.9688794612884521,1,1,1,0.9851188063621521,5
2095,2095,0.9834933280944824,0.9793416857719421,1,1,1,0.9864908456802368,0
2096,2096,0.445816308259964,0.4119940400123596,1,1,1,0.47646892070770264,2
2097,2097,0.9971826076507568,0.9945024251937866,1,1,1,0.9984295964241028,2
2098,2098,0.9749828577041626,0.9642127752304077,1,1,1,0.9822022318840027,0
2099,2099,0.9963233470916748,0.99405837059021,1,1,1,0.9975032210350037,1
2100,2100,0.9772158861160278,0.960461437702179,1,1,1,0.9868835806846619,2
2101,2101,0.8328821063041687,0.7436031103134155,1,1,1,0.8915135860443115,6
2102,2102,0.914478063583374,0.882041871547699,1,1,1,0.935874879360199,0
2103,2103,0.9512823820114136,0.9249947667121887,1,1,1,0.9686254262924194,1
2104,2104,0.9998700618743896,0.9997848868370056,1,1,1,0.9999147653579712,6
2105,2105,0.9890880584716796,0.9821272492408752,1,1,1,0.9932669401168823,6
2106,2106,0.9594344496726991,0.9384620189666748,1,1,1,0.9726461172103882,5
2107,2107,0.8193104267120361,0.7889112234115601,1,1,1,0.847678542137146,3
2108,2108,0.4641574025154114,0.45034849643707275,0,1,1,0.4686723053455353,3
2109,2109,0.9968932867050172,0.9956300258636475,1,1,1,0.9976441264152527,0
2110,2110,0.983948051929474,0.9742845892906189,1,1,1,0.9893994927406311,0
2111,2111,0.7890089750289917,0.7388016581535339,1,1,1,0.8293846845626831,9
2112,2112,0.9850111603736876,0.9725292921066284,1,1,1,0.9916496276855469,1
2113,2113,0.9996547698974608,0.9995649456977844,1,1,1,0.9997156262397766,0
2114,2114,0.4783845543861389,0.4123174250125885,1,1,1,0.5461786389350891,2
2115,2115,0.9527799487113952,0.9330394864082336,1,1,1,0.9662191271781921,5
2116,2116,0.999359667301178,0.9991069436073303,1,1,1,0.9994992017745972,9
2117,2117,0.994888722896576,0.9901658892631531,1,1,1,0.9970352649688721,7
2118,2118,0.9993767142295836,0.9990567564964294,1,1,1,0.9995729327201843,8
2119,2119,0.996719777584076,0.9944873452186584,1,1,1,0.9979103207588196,6
2120,2120,0.765247642993927,0.655466616153717,0,1,1,0.8451667428016663,8
2121,2121,0.7608267068862915,0.6539985537528992,1,1,1,0.842428982257843,6
2122,2122,0.9951556921005248,0.9942238926887512,1,1,1,0.995821475982666,0
2123,2123,0.9981237053871156,0.9966897964477539,1,1,1,0.9988358616828918,2
2124,2124,0.9930431842803956,0.9871345162391663,1,1,1,0.9955804944038391,0
2125,2125,0.8118547797203064,0.7339026927947998,1,1,1,0.8673660755157471,1
2126,2126,0.972619652748108,0.9509633183479309,1,1,1,0.9839035272598267,9
2127,2127,0.3527567386627197,0.42121466994285583,0,0,0,0.32855767011642456,4
2128,2128,0.9112663865089417,0.8477898240089417,0,1,1,0.9431998133659363,6
2129,2129,0.3797838389873505,0.2874714136123657,1,1,1,0.47084200382232666,9
2130,2130,0.9132223725318908,0.8828045129776001,1,1,1,0.9338866472244263,0
2131,2131,0.5538949966430664,0.4891515076160431,1,1,1,0.6069607734680176,7
2132,2132,0.9790658950805664,0.9692577719688416,1,1,1,0.9857637286186218,2
2133,2133,0.9100980758666992,0.8775871396064758,1,1,1,0.9327800869941711,3
2134,2134,0.8486794233322144,0.7809891104698181,1,1,1,0.8971505761146545,4
2135,2135,0.9999196529388428,0.9998847246170044,1,1,1,0.9999407529830933,8
2136,2136,0.3928658366203308,0.4572940766811371,1,1,0,0.4770797789096832,0
2137,2137,0.4117654263973236,0.49355530738830566,1,0,0,0.42546480894088745,2
2138,2138,0.9972969889640808,0.9963615536689758,1,1,1,0.9979128241539001,6
2139,2139,0.9998722076416016,0.9998354911804199,1,1,1,0.9999005794525146,8
2140,2140,0.9992892742156982,0.999087929725647,1,1,1,0.9994271993637085,9
2141,2141,0.8940852284431458,0.8474287986755371,1,1,1,0.9255468845367432,7
2142,2142,0.9538986682891846,0.9221628308296204,1,1,1,0.9713691473007202,1
2143,2143,0.9989413619041444,0.9987322688102722,1,1,1,0.9990838766098022,9
2144,2144,0.9503000378608704,0.9290486574172974,1,1,1,0.9650933742523193,3
2145,2145,0.5229198932647705,0.6468637585639954,1,1,0,0.6827399134635925,7
2146,2146,0.9968596696853638,0.9946222305297852,1,1,1,0.9981040954589844,2
2147,2147,0.9895036220550536,0.9811012744903564,1,1,1,0.9938137531280518,7
2148,2148,0.996179699897766,0.9945975542068481,1,1,1,0.9970744848251343,9
2149,2149,0.9996694326400756,0.9994737505912781,1,1,1,0.9997708201408386,6
2150,2150,0.9990291595458984,0.9984388947486877,1,1,1,0.9993243217468262,9
2151,2151,0.7031965851783752,0.6664891839027405,1,1,1,0.7411388754844666,5
2152,2152,0.9993277788162231,0.998760461807251,1,1,1,0.9995900988578796,7
2153,2153,0.9802315831184388,0.9662615060806274,1,1,1,0.9878777265548706,8
2154,2154,0.5524810552597046,0.5049723386764526,1,1,1,0.5967943072319031,5
2155,2155,0.547167181968689,0.6535637378692627,0,0,0,0.4976003170013428,8
2156,2156,0.994872272014618,0.9918228983879089,1,1,1,0.9965511560440063,8
2157,2157,0.6056978702545166,0.5912131667137146,1,1,1,0.6153365969657898,3
2158,2158,0.9991039633750916,0.9989377856254578,1,1,1,0.9992237091064453,9
2159,2159,0.24767717719078064,0.3329244554042816,0,1,0,0.30749809741973877,5
2160,2160,0.9814188480377196,0.970893144607544,1,1,1,0.9873607158660889,0
2161,2161,0.429069310426712,0.42287737131118774,0,1,1,0.42464977502822876,3
2162,2162,0.6921136379241943,0.6553911566734314,1,1,1,0.7321837544441223,5
2163,2163,0.9129820466041564,0.8799866437911987,1,1,1,0.9366573095321655,7
2164,2164,0.9993816614151,0.999292254447937,1,1,1,0.9994532465934753,1
2165,2165,0.7789171934127808,0.7420342564582825,0,1,1,0.8075811862945557,0
2166,2166,0.9001474976539612,0.8836542963981628,1,1,1,0.9132910966873169,0
2167,2167,0.4787470698356629,0.6674677729606628,0,0,0,0.43490344285964966,5
2168,2168,0.482831209897995,0.4356173872947693,1,1,1,0.5347750782966614,5
2169,2169,0.9720444083213806,0.9551455974578857,1,1,1,0.9819895029067993,8
2170,2170,0.999787986278534,0.9996100068092346,1,1,1,0.9998739957809448,2
2171,2171,0.5892675518989563,0.5245609283447266,1,1,1,0.6477605700492859,2
2172,2172,0.3511430621147156,0.4193471670150757,1,0,0,0.33145517110824585,5
2173,2173,0.6973559260368347,0.680472195148468,1,1,1,0.7118831872940063,3
2174,2174,0.6064891219139099,0.5415078401565552,0,1,1,0.661650538444519,8
2175,2175,0.653022050857544,0.6301723122596741,0,1,1,0.6754885315895081,5
2176,2176,0.7898090481758118,0.6745076775550842,1,1,1,0.8640966415405273,1
2177,2177,0.8449522256851196,0.8004991412162781,1,1,1,0.8806982040405273,9
2178,2178,0.39399600028991705,0.3717750012874603,0,1,0,0.45390740036964417,6
2179,2179,0.9994058609008788,0.9993643164634705,1,1,1,0.9994428753852844,1
2180,2180,0.9123808145523072,0.8893293738365173,1,1,1,0.9282079935073853,4
2181,2181,0.5502196550369263,0.5083276629447937,1,1,1,0.5870906710624695,3
2182,2182,0.9803429245948792,0.969184160232544,1,1,1,0.9865279793739319,4
2183,2183,0.7324186563491821,0.6762335896492004,1,1,1,0.7766091227531433,4
2184,2184,0.9994117021560668,0.9992868304252625,1,1,1,0.9995003938674927,9
2185,2185,0.9836094379425048,0.9739984273910522,1,1,1,0.9892059564590454,0
2186,2186,0.8004645109176636,0.7595219612121582,0,1,1,0.8324201107025146,1
2187,2187,0.6587750911712646,0.6392177939414978,0,1,1,0.6807001233100891,3
2188,2188,0.9997795224189758,0.9997163414955139,1,1,1,0.9998239874839783,9
2189,2189,0.999994158744812,0.9999916553497314,1,1,1,0.9999955892562866,2
2190,2190,0.9718646407127379,0.957801103591919,1,1,1,0.9807125329971313,9
2191,2191,0.9810851812362672,0.9707434773445129,1,1,1,0.9869735240936279,4
2192,2192,0.5623558163642883,0.41504383087158203,1,1,1,0.6958296895027161,0
2193,2193,0.9893282055854796,0.9812809824943542,1,1,1,0.9933280944824219,2
2194,2194,0.9997325539588928,0.9995455145835876,1,1,1,0.9998227953910828,8
2195,2195,0.9880902767181396,0.9809373021125793,1,1,1,0.9921312928199768,4
2196,2196,0.9997952580451964,0.999717652797699,1,1,1,0.9998372793197632,8
2197,2197,0.9995280504226683,0.9993614554405212,1,1,1,0.9996356964111328,6
2198,2198,0.8756967186927795,0.8198010921478271,1,1,1,0.9109618663787842,8
2199,2199,0.5207400321960449,0.48610594868659973,1,1,1,0.5495805144309998,2
2200,2200,0.9171633720397948,0.9050279259681702,1,1,1,0.9272083640098572,0
2201,2201,0.8113831281661987,0.7332811951637268,1,1,1,0.8680066466331482,5
2202,2202,0.9967163205146791,0.9957517385482788,1,1,1,0.997342050075531,9
2203,2203,0.9839874505996704,0.976633608341217,1,1,1,0.9883975386619568,6
2204,2204,0.9990886449813844,0.9986469149589539,1,1,1,0.999350368976593,9
2205,2205,0.5651604533195496,0.5159711241722107,1,1,1,0.6217677593231201,5
2206,2206,0.9856533408164978,0.9768224954605103,1,1,1,0.9906944036483765,1
2207,2207,0.6003436446189879,0.5032601952552795,1,1,1,0.6836289763450623,3
2208,2208,0.9994993209838868,0.9991078972816467,1,1,1,0.999699592590332,4
2209,2209,0.9462931752204896,0.922032356262207,1,1,1,0.9625768661499023,4
2210,2210,0.9473706483840942,0.9289469122886658,1,1,1,0.9605695605278015,2
2211,2211,0.9816964268684388,0.9728753566741943,1,1,1,0.987250566482544,7
2212,2212,0.972733199596405,0.9482232928276062,1,1,1,0.984818160533905,2
2213,2213,0.4903740882873535,0.6024832725524902,0,0,0,0.4771607518196106,6
2214,2214,0.8580689430236816,0.8304076790809631,1,1,1,0.8819204568862915,4
2215,2215,0.9887813329696656,0.9809548854827881,1,1,1,0.9929226636886597,0
2216,2216,0.4911733269691467,0.411206990480423,1,1,1,0.5749645233154297,2
2217,2217,0.8895822167396545,0.8305692076683044,1,1,1,0.9281709790229797,8
2218,2218,0.9992720484733582,0.9989058971405029,1,1,1,0.9994931221008301,4
2219,2219,0.8604370355606079,0.793363094329834,1,1,1,0.9038141369819641,5
2220,2220,0.9986125230789183,0.9983674883842468,1,1,1,0.9987947940826416,1
2221,2221,0.9989558458328248,0.9981127977371216,1,1,1,0.9993535876274109,2
2222,2222,0.9713541865348816,0.9400426745414734,1,1,1,0.984504222869873,6
2223,2223,0.936955451965332,0.8657098412513733,1,1,1,0.9673685431480408,8
2224,2224,0.9941470623016356,0.9919597506523132,1,1,1,0.995486319065094,1
2225,2225,0.9932652711868286,0.9915797710418701,1,1,1,0.9944803714752197,7
2226,2226,0.8475196361541748,0.7811137437820435,0,1,1,0.8970059752464294,6
2227,2227,0.9704416394233704,0.9598549008369446,1,1,1,0.9777155518531799,8
2228,2228,0.9996713399887084,0.9995703101158142,1,1,1,0.9997401833534241,7
2229,2229,0.9824891090393066,0.9707810282707214,1,1,1,0.9887290000915527,4
2230,2230,0.9872364997863771,0.9769024848937988,1,1,1,0.9924863576889038,3
2231,2231,0.532572865486145,0.5737372040748596,0,0,0,0.4958379864692688,5
2232,2232,0.6905989050865173,0.6796741485595703,0,1,1,0.6987731456756592,3
2233,2233,0.8284008502960205,0.7900398969650269,0,1,1,0.8588729500770569,0
2234,2234,0.9993900060653688,0.9992778897285461,1,1,1,0.999477207660675,7
2235,2235,0.9999704360961914,0.999948263168335,1,1,1,0.9999819993972778,2
2236,2236,0.8843199014663696,0.860714316368103,1,1,1,0.9019495844841003,5
2237,2237,0.7938680052757263,0.7568761110305786,1,1,1,0.8260309100151062,6
2238,2238,0.9989749193191528,0.9987218976020813,1,1,1,0.9991453886032104,1
2239,2239,0.9929705262184144,0.9866852760314941,1,1,1,0.9961839318275452,7
2240,2240,0.9079399704933168,0.8685973882675171,1,1,1,0.9368531107902527,9
2241,2241,0.9848268032073976,0.9801459908485413,1,1,1,0.9881481528282166,0
2242,2242,0.3599658012390137,0.4692424535751343,0,1,0,0.4357001483440399,3
2243,2243,0.3907627463340759,0.501849889755249,1,0,0,0.40426692366600037,3
2244,2244,0.6698894500732422,0.587390124797821,1,1,1,0.7418846487998962,9
2245,2245,0.9719933867454528,0.9609709978103638,1,1,1,0.9790401458740234,8
2246,2246,0.7399141788482666,0.66733318567276,1,1,1,0.7983856201171875,9
2247,2247,0.9926764965057372,0.9905313849449158,1,1,1,0.9941943287849426,5
2248,2248,0.5249655246734619,0.692209005355835,0,0,0,0.6136304140090942,8
2249,2249,0.9998092055320741,0.9997650980949402,1,1,1,0.9998424053192139,0
2250,2250,0.8659553527832031,0.8064666390419006,1,1,1,0.9074071645736694,7
2251,2251,0.3663043975830078,0.3623153567314148,1,1,0,0.4031694531440735,6
2252,2252,0.8596077561378479,0.8155359625816345,1,1,1,0.8931424021720886,3
2253,2253,0.5283588767051697,0.47159790992736816,0,1,1,0.5673015713691711,5
2254,2254,0.9952765703201294,0.9924439787864685,1,1,1,0.9967197775840759,8
2255,2255,0.7068898677825928,0.6208251714706421,1,1,1,0.7758936285972595,1
2256,2256,0.9936842322349548,0.9881893396377563,1,1,1,0.9961956739425659,4
2257,2257,0.9964706897735596,0.9954472184181213,1,1,1,0.9971666932106018,0
2258,2258,0.999052345752716,0.9986681938171387,1,1,1,0.999302864074707,1
2259,2259,0.9345924854278564,0.898482084274292,1,1,1,0.9586025476455688,5
2260,2260,0.9839105606079102,0.9741320013999939,1,1,1,0.9889188408851624,4
2261,2261,0.9999264478683472,0.9998846054077148,1,1,1,0.9999514818191528,3
2262,2262,0.4784877598285675,0.431490033864975,0,1,1,0.49871787428855896,4
2263,2263,0.9991503953933716,0.9984606504440308,1,1,1,0.9994737505912781,6
2264,2264,0.9839110374450684,0.9770504236221313,1,1,1,0.9882329106330872,0
2265,2265,0.9984616041183472,0.9982007741928101,1,1,1,0.998666524887085,8
2266,2266,0.9962128400802612,0.9935005307197571,1,1,1,0.9975760579109192,8
2267,2267,0.3890985250473023,0.4368152618408203,1,0,0,0.3749580383300781,6
2268,2268,0.9998268485069276,0.9997683167457581,1,1,1,0.9998668432235718,3
2269,2269,0.8930901288986206,0.7918047904968262,1,1,1,0.9498531222343445,3
2270,2270,0.4632116258144378,0.4971899092197418,0,1,0,0.5041173696517944,4
2271,2271,0.6153718829154968,0.4730527102947235,0,1,1,0.7273472547531128,8
2272,2272,0.9979782700538636,0.9967843294143677,1,1,1,0.9986748695373535,7
2273,2273,0.4904643595218658,0.4743036925792694,0,1,1,0.4990682601928711,3
2274,2274,0.9971543550491332,0.99665367603302,1,1,1,0.9975281357765198,1
2275,2275,0.993572473526001,0.986656665802002,1,1,1,0.9965356588363647,6
2276,2276,0.9057762026786804,0.871907651424408,1,1,1,0.9317876100540161,0
2277,2277,0.9147912859916688,0.8936107158660889,1,1,1,0.9315944314002991,5
2278,2278,0.9980734586715698,0.996855616569519,1,1,1,0.9987168312072754,9
2279,2279,0.9969269633293152,0.9954327344894409,1,1,1,0.9976868629455566,9
2280,2280,0.4067719876766205,0.36542239785194397,1,1,1,0.460623562335968,4
2281,2281,0.9694730639457704,0.9518177509307861,1,1,1,0.9814770817756653,5
2282,2282,0.9892802834510804,0.9822357892990112,1,1,1,0.9929800629615784,9
2283,2283,0.9195734262466432,0.8812717199325562,1,1,1,0.9444284439086914,4
2284,2284,0.99668151140213,0.9926936626434326,1,1,1,0.9982783794403076,8
2285,2285,0.5700827240943909,0.5384311676025391,0,1,1,0.5990190505981445,5
2286,2286,0.368283748626709,0.46078386902809143,1,0,0,0.38876450061798096,3
2287,2287,0.942875862121582,0.9108985066413879,1,1,1,0.9604924917221069,2
2288,2288,0.3650702238082886,0.4732670187950134,0,0,0,0.29002776741981506,4
2289,2289,0.9989429116249084,0.9984694123268127,1,1,1,0.9992271661758423,1
2290,2290,0.9960312247276306,0.9949513673782349,1,1,1,0.9968276619911194,9
2291,2291,0.99836927652359,0.9978201389312744,1,1,1,0.9987254738807678,5
2292,2292,0.3723846673965454,0.3809829652309418,0,1,1,0.3558667302131653,3
2293,2293,0.8251954913139343,0.7687469720840454,0,1,1,0.8673505783081055,1
2294,2294,0.6009953618049622,0.5476759672164917,1,1,1,0.650647759437561,1
2295,2295,0.9985224604606628,0.9977096319198608,1,1,1,0.9989722967147827,8
2296,2296,0.9977866411209106,0.9970206618309021,1,1,1,0.9982871413230896,9
2297,2297,0.9994818568229676,0.9991880059242249,1,1,1,0.9996520280838013,7
2298,2298,0.8720592856407166,0.8188952207565308,1,1,1,0.9074898362159729,0
2299,2299,0.8013725280761719,0.7239519357681274,1,1,1,0.8567702174186707,6
2300,2300,0.23897890746593475,0.2783544659614563,1,1,0,0.2497139573097229,3
2301,2301,0.4310576617717743,0.5029694437980652,1,0,0,0.3985663652420044,2
2302,2302,0.9860600233078004,0.980147123336792,1,1,1,0.9899527430534363,0
2303,2303,0.9815748333930968,0.968407154083252,1,1,1,0.9886474013328552,2
2304,2304,0.9816399216651917,0.9586374759674072,1,1,1,0.9907790422439575,6
2305,2305,0.5864506363868713,0.4601430296897888,1,1,1,0.6885303258895874,9
2306,2306,0.7985616326332092,0.765343427658081,1,1,1,0.8279412388801575,3
2307,2307,0.9984482526779176,0.9977104663848877,1,1,1,0.998865008354187,9
2308,2308,0.9996886253356934,0.9996227025985718,1,1,1,0.9997349381446838,1
2309,2309,0.4057751595973969,0.384811133146286,1,1,1,0.41890066862106323,6
2310,2310,0.8078993558883667,0.7040534615516663,1,1,1,0.873353123664856,6
2311,2311,0.7636160850524902,0.6729885935783386,1,1,1,0.8365954756736755,7
2312,2312,0.8364048004150391,0.7819843292236328,1,1,1,0.8785274624824524,2
2313,2313,0.8502094745635986,0.7421326637268066,1,1,1,0.9137691259384155,6
2314,2314,0.654403030872345,0.6390079259872437,1,1,1,0.6687984466552734,3
2315,2315,0.9665347337722778,0.9568513631820679,1,1,1,0.9731582999229431,2
2316,2316,0.3533616364002228,0.4001169800758362,0,1,0,0.35621359944343567,2
2317,2317,0.9730510711669922,0.9637438058853149,1,1,1,0.9793511629104614,5
2318,2318,0.9997540116310121,0.9996193647384644,1,1,1,0.9998384714126587,2
2319,2319,0.9997252821922302,0.9996321201324463,1,1,1,0.9997846484184265,7
2320,2320,0.3664977550506592,0.4136100709438324,1,0,0,0.3608325719833374,5
2321,2321,0.9221628308296204,0.8824104070663452,1,1,1,0.947199285030365,2
2322,2322,0.8521175384521484,0.7945104241371155,1,1,1,0.8927434086799622,0
2323,2323,0.9896526932716371,0.9868559241294861,1,1,1,0.9916127920150757,8
2324,2324,0.7884600758552551,0.7086973190307617,1,1,1,0.8470059633255005,0
2325,2325,0.2932586669921875,0.26968878507614136,0,1,1,0.3122575581073761,2
2326,2326,0.9973594546318054,0.9968390464782715,1,1,1,0.9977627992630005,7
2327,2327,0.7318383455276489,0.6106895208358765,1,1,1,0.8364459872245789,1
2328,2328,0.9933798313140868,0.9909682869911194,1,1,1,0.9948750138282776,7
2329,2329,0.9517017006874084,0.9213836193084717,1,1,1,0.9678477048873901,4
2330,2330,0.9982944130897522,0.9974931478500366,1,1,1,0.9987667798995972,0
2331,2331,0.4273010790348053,0.4230039417743683,0,1,0,0.47952747344970703,3
2332,2332,0.9999461174011229,0.999921441078186,1,1,1,0.9999617338180542,2
2333,2333,0.9998878240585328,0.9998495578765869,1,1,1,0.9999157190322876,6
2334,2334,0.9894024133682252,0.9805623292922974,1,1,1,0.9936988353729248,1
2335,2335,0.4612832665443421,0.40775102376937866,1,1,1,0.5003719329833984,5
2336,2336,0.9962737560272216,0.9942315816879272,1,1,1,0.9973883032798767,9
2337,2337,0.9932290315628052,0.987707793712616,1,1,1,0.9958427548408508,7
2338,2338,0.9968882203102112,0.9932957291603088,1,1,1,0.998340368270874,6
2339,2339,0.9592501521110536,0.9322671890258789,1,1,1,0.9743506908416748,2
2340,2340,0.9989925026893616,0.9988051652908325,1,1,1,0.9991353154182434,7
2341,2341,0.9974695444107056,0.996934175491333,1,1,1,0.9978722333908081,0
2342,2342,0.8622120022773743,0.7740492224693298,1,1,1,0.919252872467041,5
2343,2343,0.9236876368522644,0.8893559575080872,1,1,1,0.9443551898002625,6
2344,2344,0.995890498161316,0.9940745234489441,1,1,1,0.997041642665863,0
2345,2345,0.9983733892440796,0.997992753982544,1,1,1,0.9986540079116821,1
2346,2346,0.9924508929252625,0.9889366626739502,1,1,1,0.9944303631782532,1
2347,2347,0.8336535692214966,0.7257774472236633,1,1,1,0.8992574214935303,8
2348,2348,0.8695037364959717,0.8030791282653809,1,1,1,0.9145693778991699,4
2349,2349,0.9927569031715392,0.9897554516792297,1,1,1,0.9945665597915649,5
2350,2350,0.4713140726089478,0.4621327519416809,0,1,1,0.46814846992492676,5
2351,2351,0.6749717593193054,0.5777056813240051,1,1,1,0.7543233036994934,1
2352,2352,0.9526185989379884,0.9148683547973633,1,1,1,0.9731908440589905,2
2353,2353,0.7732242941856384,0.6965373158454895,1,1,1,0.8384034633636475,4
2354,2354,0.9939205646514891,0.991290807723999,1,1,1,0.9954566955566406,8
2355,2355,0.5026817917823792,0.4663170874118805,0,1,0,0.5657364130020142,1
2356,2356,0.9970697164535522,0.9959344863891602,1,1,1,0.9978353381156921,8
2357,2357,0.9994100332260132,0.9991770386695862,1,1,1,0.9995508790016174,1
2358,2358,0.4260599911212921,0.4055410921573639,0,1,1,0.4354397654533386,3
2359,2359,0.6074740290641785,0.5680635571479797,0,1,1,0.6400758624076843,4
2360,2360,0.9909061193466188,0.9867987036705017,1,1,1,0.993571400642395,7
2361,2361,0.8948208093643188,0.8375715017318726,1,1,1,0.9298846125602722,2
2362,2362,0.3504639267921448,0.4088961184024811,1,0,0,0.31368204951286316,3
2363,2363,0.4824063181877136,0.5320389270782471,1,0,0,0.4454137980937958,2
2364,2364,0.9987632036209106,0.9979984164237976,1,1,1,0.9991611242294312,6
2365,2365,0.999825656414032,0.9997017979621887,1,1,1,0.9998931884765625,7
2366,2366,0.9902294278144836,0.9836955070495605,1,1,1,0.9935093522071838,9
2367,2367,0.95162695646286,0.9267675876617432,1,1,1,0.9674645066261292,4
2368,2368,0.9806539416313172,0.9764432311058044,1,1,1,0.9837290644645691,0
2369,2369,0.9987781643867492,0.998370349407196,1,1,1,0.9990505576133728,1
2370,2370,0.9991456270217896,0.9985460042953491,1,1,1,0.9994339346885681,0
2371,2371,0.9722101092338562,0.9535956382751465,1,1,1,0.9835341572761536,4
2372,2372,0.5279207825660706,0.5036156177520752,1,1,1,0.5497532486915588,5
2373,2373,0.999122440814972,0.9990047812461853,1,1,1,0.9992119073867798,0
2374,2374,0.9943168759346008,0.9881293773651123,1,1,1,0.9969239830970764,8
2375,2375,0.7958300113677979,0.6944066882133484,1,1,1,0.8590483665466309,0
2376,2376,0.9881625771522522,0.980246901512146,1,1,1,0.9920576214790344,7
